DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,SunlightPred
2024-01-18 12:10:00,2.0,0.0,1010.21,36.38,39.32,117758.2,5.0,175.0,2058.79,2024,2,51,12,20,116857.5703125
2024-01-18 12:20:00,2.0,0.0,1010.1,36.28,39.9,117758.2,5.0,175.0,2035.09,2024,2,51,12,30,117457.453125
2024-01-18 12:30:00,2.0,0.0,1009.67,36.68,39.62,117758.2,5.0,175.0,2031.16,2024,2,51,12,50,117436.75
2024-01-18 12:40:00,2.0,0.0,1009.49,36.78,39.8,117758.2,5.0,175.0,1999.53,2024,2,51,13,0,117101.3828125
2024-01-18 12:50:00,2.0,0.0,1011.31,40.33,25.02,117758.2,5.0,175.0,1964.76,2024,2,52,11,0,113594.265625
2024-01-18 13:00:00,2.0,0.0,1011.07,40.08,26.0,117758.2,5.0,175.0,2005.58,2024,2,52,11,10,114544.53125
2024-01-18 13:10:00,2.0,0.0,1010.78,41.64,24.41,117758.2,5.0,175.0,1986.64,2024,2,52,11,20,113945.578125
2024-01-18 13:20:00,2.0,0.0,1010.36,37.33,34.33,117758.2,5.0,175.0,2027.59,2024,2,52,11,40,116550.9296875
2024-01-18 13:30:00,2.0,0.0,1010.18,36.66,36.15,117758.2,5.0,175.0,2029.91,2024,2,52,11,50,117085.8984375
2024-01-18 13:40:00,2.0,0.0,1010.03,36.57,36.29,117758.2,5.0,175.0,2021.79,2024,2,52,12,0,116600.15625
2024-01-18 13:50:00,2.0,0.0,1009.9,35.6,38.66,117758.2,5.0,175.0,2036.04,2024,2,52,12,10,116831.703125
2024-01-18 14:00:00,2.0,0.0,1009.74,36.21,37.3,117758.2,5.0,175.0,2029.98,2024,2,52,12,20,116361.109375
2024-01-18 14:10:00,2.0,0.0,1009.48,36.27,37.36,117758.2,5.0,175.0,2033.8,2024,2,52,12,30,116914.8125
2024-01-18 14:20:00,2.0,0.0,1012.52,42.49,26.03,117758.2,5.0,175.0,2066.7,2024,2,53,11,50,114517.6171875
2024-01-18 14:30:00,2.0,2.52,1012.47,38.05,26.78,117758.2,5.0,175.0,2051.2,2024,2,59,11,50,114534.46875
2024-01-18 14:40:00,2.0,2.39,1012.06,35.97,30.02,117758.2,5.0,175.0,2071.0,2024,2,59,12,10,115256.4375
2024-01-18 14:50:00,2.0,0.96,1010.76,40.59,27.17,117758.2,5.0,175.0,1956.31,2024,2,60,11,0,115401.3359375
2024-01-18 15:00:00,2.0,1.78,1010.56,41.24,25.67,117758.2,5.0,175.0,2015.18,2024,2,60,11,10,115388.3515625
2024-01-18 15:10:00,2.0,2.12,1009.33,32.51,25.54,65832.78,5.0,175.0,894.35,2024,1,18,15,10,65832.78
2024-01-18 15:20:00,2.0,1.81,1009.43,32.74,25.85,60516.77,5.0,175.0,766.2,2024,1,18,15,20,60516.77
2024-01-18 15:30:00,2.0,2.06,1009.56,32.23,27.45,55334.58,5.0,175.0,618.73,2024,1,18,15,30,55334.58
2024-01-18 15:40:00,2.0,1.98,1009.65,31.49,29.91,49807.76,5.0,175.0,456.0,2024,1,18,15,40,49807.76
2024-01-18 15:50:00,2.0,1.6,1009.64,31.57,30.1,44053.38,5.0,175.0,232.15,2024,1,18,15,50,44053.38
2024-01-18 16:00:00,2.0,1.37,1009.65,30.98,31.43,38566.73,5.0,175.0,105.23,2024,1,18,16,0,38566.73
2024-01-18 16:10:00,2.0,1.03,1009.69,31.23,30.87,33534.83,5.0,175.0,33.32,2024,1,18,16,10,33534.83
2024-01-18 16:20:00,2.0,0.61,1009.75,30.96,33.0,29189.08,5.0,175.0,23.75,2024,1,18,16,20,29189.08
2024-01-18 16:30:00,2.0,1.26,1009.8,28.42,40.5,12855.17,5.0,175.0,18.94,2024,1,18,16,30,12855.17
2024-01-18 16:40:00,2.0,0.97,1009.92,26.01,48.43,6413.58,5.0,175.0,9.58,2024,1,18,16,40,6413.58
2024-01-18 16:50:00,2.0,0.4,1010.0,25.63,50.45,4541.42,5.0,175.0,4.78,2024,1,18,16,50,4541.42
2024-01-18 17:00:00,2.0,0.47,1010.15,24.51,54.41,2577.25,5.0,175.0,1.39,2024,1,18,17,0,2577.25
2024-01-18 17:10:00,2.0,0.06,1010.33,24.14,55.36,1305.83,5.0,175.0,0.28,2024,1,18,17,10,1305.83
2024-01-18 17:20:00,2.0,0.0,1010.53,23.93,55.52,507.92,5.0,175.0,0.03,2024,1,18,17,20,507.92
2024-01-18 17:30:00,2.0,0.08,1010.61,23.88,55.43,170.46,5.0,175.0,0.0,2024,1,18,17,30,170.46
2024-01-18 17:40:00,2.0,0.1,1010.68,23.55,54.61,38.17,5.0,175.0,0.0,2024,1,18,17,40,38.17
2024-01-19 06:20:00,2.0,0.84,1011.84,17.05,78.9,69.06,5.0,175.0,0.0,2024,1,19,6,20,69.06
2024-01-19 06:30:00,2.0,0.6,1011.9,17.1,79.37,295.28,5.0,175.0,0.01,2024,1,19,6,30,295.28
2024-01-19 06:40:00,2.0,0.66,1012.03,17.05,80.95,816.25,5.0,175.0,0.1,2024,1,19,6,40,816.25
2024-01-19 06:50:00,2.0,1.54,1012.12,17.26,79.91,1706.3,5.0,175.0,0.56,2024,1,19,6,50,1706.3
2024-01-19 07:00:00,2.0,1.16,1012.13,17.56,78.85,3032.08,5.0,175.0,1.89,2024,1,19,7,0,3032.08
2024-01-19 07:10:00,2.0,1.87,1012.26,17.8,78.1,4610.46,5.0,175.0,4.36,2024,1,19,7,10,4610.46
2024-01-19 07:20:00,2.0,1.38,1012.27,18.12,77.24,6646.33,5.0,175.0,9.1,2024,1,19,7,20,6646.33
2024-01-19 07:30:00,2.0,1.24,1012.26,18.93,74.87,9956.42,5.0,175.0,20.67,2024,1,19,7,30,9956.42
2024-01-19 07:40:00,2.0,1.45,1012.37,19.78,71.9,13928.67,5.0,175.0,40.2,2024,1,19,7,40,13928.67
2024-01-19 07:50:00,2.0,1.73,1012.4,21.14,66.34,20155.58,5.0,175.0,86.44,2024,1,19,7,50,20155.58
2024-01-19 08:00:00,2.0,0.93,1012.4,22.36,61.76,19623.08,5.0,175.0,77.76,2024,1,19,8,0,19623.08
2024-01-19 08:10:00,2.0,0.25,1012.43,25.52,52.85,32559.0,5.0,175.0,283.56,2024,1,19,8,10,32559.0
2024-01-19 08:20:00,2.0,0.65,1012.46,26.33,47.9,28027.08,5.0,175.0,156.52,2024,1,19,8,20,28027.08
2024-01-19 08:30:00,2.0,1.32,1012.6,24.24,53.77,24814.17,5.0,175.0,120.0,2024,1,19,8,30,24814.17
2024-01-19 08:40:00,2.0,1.28,1012.67,24.04,54.66,26335.17,5.0,175.0,136.29,2024,1,19,8,40,26335.17
2024-01-19 08:50:00,2.0,1.59,1012.71,24.99,51.23,31879.42,5.0,175.0,201.29,2024,1,19,8,50,31879.42
2024-01-19 09:00:00,2.0,1.2,1012.72,25.92,48.89,35418.24,5.0,175.0,246.21,2024,1,19,9,0,35418.24
2024-01-19 09:10:00,2.0,1.5,1012.69,26.7,46.92,33782.66,5.0,175.0,223.68,2024,1,19,9,10,33782.66
2024-01-19 09:20:00,2.0,1.1,1012.7,27.78,44.72,36251.0,5.0,175.0,257.33,2024,1,19,9,20,36251.0
2024-01-19 09:30:00,2.0,1.64,1012.63,28.32,43.16,39173.44,5.0,175.0,300.15,2024,1,19,9,30,39173.44
2024-01-19 09:40:00,2.0,1.24,1012.51,28.04,44.94,41934.21,5.0,175.0,345.19,2024,1,19,9,40,41934.21
2024-01-19 09:50:00,2.0,1.69,1012.45,28.72,42.78,45105.87,5.0,175.0,395.98,2024,1,19,9,50,45105.87
2024-01-19 10:00:00,2.0,1.4,1012.3,29.14,39.83,48006.03,5.0,175.0,442.79,2024,1,19,10,0,48006.03
2024-01-19 10:10:00,2.0,1.24,1012.26,29.84,38.33,46648.67,5.0,175.0,416.66,2024,1,19,10,10,46648.67
2024-01-19 10:20:00,2.0,0.95,1012.11,31.08,36.57,49533.37,5.0,175.0,468.61,2024,1,19,10,20,49533.37
2024-01-19 10:30:00,2.0,0.77,1011.93,35.09,29.62,92836.08,5.0,175.0,1541.67,2024,1,19,10,30,92836.08
2024-01-19 10:40:00,2.0,0.98,1011.77,37.31,24.88,94424.58,5.0,175.0,1520.08,2024,1,19,10,40,94424.58
2024-01-19 10:50:00,2.0,1.18,1011.6,36.39,26.1,88803.54,5.0,175.0,1398.28,2024,1,19,10,50,88803.54
2024-01-19 11:00:00,2.0,1.77,1011.4,35.44,27.96,85918.11,5.0,175.0,1320.89,2024,1,19,11,0,85918.11
2024-01-19 11:10:00,2.0,0.57,1011.15,39.67,22.58,113178.86,5.0,175.0,1971.04,2024,1,19,11,10,113178.86
2024-01-19 11:20:00,2.0,0.8,1010.96,40.02,21.79,92656.04,5.0,175.0,1503.48,2024,1,19,11,20,92656.04
2024-01-19 11:30:00,2.0,0.6,1010.74,39.75,22.5,95273.72,5.0,175.0,1535.87,2024,1,19,11,30,95273.72
2024-01-19 11:40:00,2.0,1.04,1010.52,39.44,23.15,74311.56,5.0,175.0,1046.2,2024,1,19,11,40,74311.56
2024-01-19 11:50:00,2.0,0.6,1010.35,39.98,22.81,106078.69,5.0,175.0,1773.31,2024,1,19,11,50,106078.69
2024-01-19 12:00:00,2.0,1.02,1010.16,38.9,23.6,109753.84,5.0,175.0,1906.59,2024,1,19,12,0,109753.84
2024-01-19 12:10:00,2.0,0.8,1010.02,36.08,27.34,69750.64,5.0,175.0,915.01,2024,1,19,12,10,69750.64
2024-01-19 12:20:00,2.0,1.31,1009.87,35.26,29.44,70951.04,5.0,175.0,951.76,2024,1,19,12,20,70951.04
2024-01-19 12:30:00,2.0,1.44,1009.75,33.84,32.61,65918.54,5.0,175.0,827.75,2024,1,19,12,30,65918.54
2024-01-19 12:40:00,2.0,1.0,1009.65,34.27,32.47,63013.71,5.0,175.0,771.91,2024,1,19,12,40,63013.71
2024-01-19 12:50:00,2.0,1.38,1009.58,36.25,29.51,101876.7,5.0,175.0,1727.07,2024,1,19,12,50,101876.7
2024-01-19 13:00:00,2.0,0.8,1009.49,36.27,29.53,90946.85,5.0,175.0,1484.55,2024,1,19,13,0,90946.85
2024-01-19 13:10:00,2.0,1.52,1009.48,34.02,33.46,65042.92,5.0,175.0,823.49,2024,1,19,13,10,65042.92
2024-01-19 13:20:00,2.0,0.93,1009.31,33.79,34.43,89913.28,5.0,175.0,1465.06,2024,1,19,13,20,89913.28
2024-01-19 13:30:00,2.0,1.83,1009.21,32.19,37.32,60756.93,5.0,175.0,727.95,2024,1,19,13,30,60756.93
2024-01-19 13:40:00,2.0,1.67,1009.23,30.67,40.96,56852.72,5.0,175.0,631.81,2024,1,19,13,40,56852.72
2024-01-19 13:50:00,2.0,1.47,1009.18,32.16,38.3,57241.05,5.0,175.0,668.16,2024,1,19,13,50,57241.05
2024-01-19 14:00:00,2.0,1.87,1009.08,32.58,37.66,84073.19,5.0,175.0,1374.83,2024,1,19,14,0,84073.19
2024-01-19 14:10:00,2.0,1.35,1009.04,33.39,35.8,58997.15,5.0,175.0,713.81,2024,1,19,14,10,58997.15
2024-01-19 14:20:00,2.0,1.36,1009.05,33.98,34.96,80646.98,5.0,175.0,1282.22,2024,1,19,14,20,80646.98
2024-01-19 14:30:00,2.0,1.45,1009.02,33.25,35.92,48063.17,5.0,175.0,477.58,2024,1,19,14,30,48063.17
2024-01-19 14:40:00,2.0,1.34,1008.94,33.61,34.93,76775.07,5.0,175.0,1194.26,2024,1,19,14,40,76775.07
2024-01-19 14:50:00,2.0,0.71,1008.88,32.8,36.17,40620.6,5.0,175.0,334.79,2024,1,19,14,50,40620.6
2024-01-19 15:00:00,2.0,0.88,1009.0,30.35,40.79,28052.69,5.0,175.0,157.73,2024,1,19,15,0,28052.69
2024-01-19 15:10:00,2.0,0.87,1008.97,29.13,44.1,24287.83,5.0,175.0,118.68,2024,1,19,15,10,24287.83
2024-01-19 15:20:00,2.0,0.61,1009.02,28.94,45.21,22358.23,5.0,175.0,101.75,2024,1,19,15,20,22358.23
2024-01-19 15:30:00,2.0,0.42,1009.06,28.91,45.01,19032.68,5.0,175.0,72.93,2024,1,19,15,30,19032.68
2024-01-19 15:40:00,2.0,0.61,1009.08,28.58,45.75,19624.17,5.0,175.0,79.13,2024,1,19,15,40,19624.17
2024-01-19 15:50:00,2.0,0.42,1009.11,29.26,44.4,19676.25,5.0,175.0,74.83,2024,1,19,15,50,19676.25
2024-01-19 16:00:00,2.0,0.33,1009.17,28.89,45.42,19919.48,5.0,175.0,67.09,2024,1,19,16,0,19919.48
2024-01-19 16:10:00,2.0,1.02,1009.27,28.75,47.14,17627.22,5.0,175.0,50.55,2024,1,19,16,10,17627.22
2024-01-19 16:20:00,2.0,1.07,1009.39,26.26,54.68,11110.7,5.0,175.0,24.79,2024,1,19,16,20,11110.7
2024-01-19 16:30:00,2.0,0.39,1009.41,25.84,56.68,8375.21,5.0,175.0,14.53,2024,1,19,16,30,8375.21
2024-01-19 16:40:00,2.0,0.38,1009.46,25.49,58.18,8212.87,5.0,175.0,15.24,2024,1,19,16,40,8212.87
2024-01-19 16:50:00,2.0,0.38,1009.51,25.22,58.93,5851.08,5.0,175.0,7.67,2024,1,19,16,50,5851.08
2024-01-19 17:00:00,2.0,0.05,1009.61,24.72,60.21,3866.42,5.0,175.0,3.28,2024,1,19,17,0,3866.42
2024-01-19 17:10:00,2.0,0.0,1009.73,24.15,62.14,2142.0,5.0,175.0,0.97,2024,1,19,17,10,2142.0
2024-01-19 17:20:00,2.0,0.1,1009.78,23.53,64.44,908.52,5.0,175.0,0.13,2024,1,19,17,20,908.52
2024-01-19 17:30:00,2.0,0.11,1009.83,22.93,66.7,298.5,5.0,175.0,0.01,2024,1,19,17,30,298.5
2024-01-19 17:40:00,2.0,0.08,1009.93,22.56,68.72,56.77,5.0,175.0,0.0,2024,1,19,17,40,56.77
2024-01-20 06:10:00,2.0,1.22,1009.09,16.78,92.34,26.67,5.0,175.0,0.0,2024,1,20,6,10,26.67
2024-01-20 06:20:00,2.0,0.49,1009.12,16.61,92.27,102.67,5.0,175.0,0.0,2024,1,20,6,20,102.67
2024-01-20 06:30:00,2.0,0.89,1009.17,16.65,92.18,485.74,5.0,175.0,0.03,2024,1,20,6,30,485.74
2024-01-20 06:40:00,2.0,1.57,1009.29,16.84,91.4,1392.25,5.0,175.0,0.41,2024,1,20,6,40,1392.25
2024-01-20 06:50:00,2.0,1.68,1009.4,16.96,91.21,2431.2,5.0,175.0,1.03,2024,1,20,6,50,2431.2
2024-01-20 07:00:00,2.0,1.41,1009.5,17.11,90.66,4172.81,5.0,175.0,3.14,2024,1,20,7,0,4172.81
2024-01-20 07:10:00,2.0,0.66,1009.67,17.77,87.99,6313.5,5.0,175.0,8.03,2024,1,20,7,10,6313.5
2024-01-20 07:20:00,2.0,0.95,1009.82,18.22,85.16,5492.5,5.0,175.0,5.17,2024,1,20,7,20,5492.5
2024-01-20 07:30:00,2.0,0.16,1009.93,18.22,84.69,6765.67,5.0,175.0,8.13,2024,1,20,7,30,6765.67
2024-01-20 07:40:00,2.0,1.48,1009.97,18.74,82.46,8465.42,5.0,175.0,12.87,2024,1,20,7,40,8465.42
2024-01-20 07:50:00,2.0,0.74,1009.98,18.84,81.82,9040.83,5.0,175.0,14.74,2024,1,20,7,50,9040.83
2024-01-20 08:00:00,2.0,0.65,1010.04,19.93,78.24,17709.0,5.0,175.0,64.98,2024,1,20,8,0,17709.0
2024-01-20 08:10:00,2.0,1.61,1010.14,21.76,71.36,28640.73,5.0,175.0,172.45,2024,1,20,8,10,28640.73
2024-01-20 08:20:00,2.0,1.99,1010.2,23.98,62.82,40468.31,5.0,175.0,338.4,2024,1,20,8,20,40468.31
2024-01-20 08:30:00,2.0,1.48,1010.15,26.17,55.63,42285.46,5.0,175.0,366.46,2024,1,20,8,30,42285.46
2024-01-20 08:40:00,2.0,1.23,1010.21,25.72,55.81,29908.91,5.0,175.0,181.14,2024,1,20,8,40,29908.91
2024-01-20 08:50:00,2.0,0.97,1010.2,27.53,50.88,51789.53,5.0,175.0,563.65,2024,1,20,8,50,51789.53
2024-01-20 09:00:00,2.0,1.73,1010.3,27.08,51.23,44018.58,5.0,175.0,416.27,2024,1,20,9,0,44018.58
2024-01-20 09:10:00,2.0,1.29,1010.34,27.91,49.56,70865.82,5.0,175.0,1097.18,2024,1,20,9,10,70865.82
2024-01-20 09:20:00,2.0,1.14,1010.25,33.49,36.72,93273.98,5.0,175.0,1650.94,2024,1,20,9,20,93273.98
2024-01-20 09:30:00,2.0,0.88,1010.24,36.07,31.57,99474.63,5.0,175.0,1775.44,2024,1,20,9,30,99474.63
2024-01-20 09:40:00,2.0,1.55,1010.2,36.22,30.54,102155.53,5.0,175.0,1807.95,2024,1,20,9,40,102155.53
2024-01-20 09:50:00,2.0,1.46,1010.08,36.42,29.06,105795.12,5.0,175.0,1861.27,2024,1,20,9,50,105795.12
2024-01-20 10:00:00,2.0,1.6,1010.02,36.51,28.01,108359.19,5.0,175.0,1903.75,2024,1,20,10,0,108359.19
2024-01-20 10:10:00,2.0,1.55,1009.91,37.32,26.53,111510.1,5.0,175.0,1932.37,2024,1,20,10,10,111510.1
2024-01-20 10:20:00,2.0,1.47,1009.82,38.26,25.02,114696.52,5.0,175.0,1949.81,2024,1,20,10,20,114696.52
2024-01-20 10:30:00,2.0,1.24,1009.74,38.04,26.1,117446.62,5.0,175.0,1987.77,2024,1,20,10,30,117446.62
2024-01-20 10:40:00,2.0,0.8,1009.6,39.69,24.16,117758.2,5.0,175.0,1996.61,2024,1,20,10,40,117758.2
2024-01-20 10:50:00,2.0,0.55,1009.4,42.2,21.48,115540.86,5.0,175.0,1931.3,2024,1,20,10,50,115540.86
2024-01-20 11:00:00,2.0,0.68,1009.22,42.99,20.37,101456.18,5.0,175.0,1619.57,2024,1,20,11,0,101456.18
2024-01-20 11:10:00,2.0,0.51,1009.04,40.05,24.09,96545.87,5.0,175.0,1565.23,2024,1,20,11,10,96545.87
2024-01-20 11:20:00,2.0,0.36,1008.93,44.66,19.34,113370.23,5.0,175.0,1987.73,2024,1,20,11,20,113370.23
2024-01-20 11:30:00,2.0,1.69,1008.78,41.92,22.3,86024.79,5.0,175.0,1267.58,2024,1,20,11,30,86024.79
2024-01-20 11:40:00,2.0,1.12,1008.62,35.59,31.27,69725.26,5.0,175.0,910.92,2024,1,20,11,40,69725.26
2024-01-20 11:50:00,2.0,0.67,1008.44,36.23,30.57,59012.97,5.0,175.0,674.74,2024,1,20,11,50,59012.97
2024-01-20 12:00:00,2.0,1.5,1008.32,32.71,37.62,35901.25,5.0,175.0,255.68,2024,1,20,12,0,35901.25
2024-01-20 12:10:00,2.0,1.95,1008.24,29.59,46.02,30050.42,5.0,175.0,174.88,2024,1,20,12,10,30050.42
2024-01-20 12:20:00,2.0,1.87,1008.04,30.6,44.3,45014.34,5.0,175.0,400.49,2024,1,20,12,20,45014.34
2024-01-20 12:30:00,2.0,1.33,1007.81,32.99,39.17,74038.26,5.0,175.0,1060.94,2024,1,20,12,30,74038.26
2024-01-20 12:40:00,2.0,1.16,1007.56,40.38,26.67,117476.45,5.0,175.0,2150.23,2024,1,20,12,40,117476.45
2024-01-20 12:50:00,2.0,1.28,1007.46,36.26,32.19,47266.02,5.0,175.0,430.76,2024,1,20,12,50,47266.02
2024-01-20 13:00:00,2.0,0.7,1007.29,37.17,31.3,90192.7,5.0,175.0,1493.33,2024,1,20,13,0,90192.7
2024-01-20 13:10:00,2.0,1.59,1007.2,40.06,26.74,102169.41,5.0,175.0,1734.48,2024,1,20,13,10,102169.41
2024-01-20 13:20:00,2.0,0.82,1007.14,40.27,26.75,100205.13,5.0,175.0,1693.68,2024,1,20,13,20,100205.13
2024-01-20 13:30:00,2.0,1.02,1007.09,37.47,30.64,48524.77,5.0,175.0,508.17,2024,1,20,13,30,48524.77
2024-01-20 13:40:00,2.0,0.91,1007.12,33.49,37.29,30425.83,5.0,175.0,187.12,2024,1,20,13,40,30425.83
2024-01-20 13:50:00,2.0,1.97,1007.16,29.98,45.29,25332.19,5.0,175.0,127.27,2024,1,20,13,50,25332.19
2024-01-20 14:00:00,2.0,1.93,1007.15,28.83,51.0,19272.04,5.0,175.0,76.1,2024,1,20,14,0,19272.04
2024-01-20 14:10:00,2.0,2.13,1007.13,27.52,56.22,17839.63,5.0,175.0,65.91,2024,1,20,14,10,17839.63
2024-01-20 14:20:00,2.0,1.44,1007.12,28.3,53.9,21263.25,5.0,175.0,95.43,2024,1,20,14,20,21263.25
