idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,is_upper,SunlightPred
18,2024-04-18 08:10:00,4.0,0.03,1003.08,33.58,51.65,25315.75,5.0,161.0,114.05,2024,4,108,8,10,0,25315.75
19,2024-04-18 08:20:00,4.0,0.16,1003.33,34.8,48.69,44160.62,5.0,161.0,169.8,2024,4,108,8,20,0,44160.62
20,2024-04-18 08:30:00,4.0,0.23,1003.27,39.52,37.76,72974.51,5.0,161.0,353.54,2024,4,108,8,30,0,72974.51
21,2024-04-18 08:40:00,4.0,0.46,1003.17,37.48,40.31,25051.08,5.0,161.0,95.8,2024,4,108,8,40,0,25051.08
22,2024-04-18 08:50:00,4.0,0.0,1003.3,35.79,44.75,21411.25,5.0,161.0,70.97,2024,4,108,8,50,0,21411.25
23,2024-04-18 09:00:00,4.0,0.1,1003.36,35.79,45.02,32026.82,5.0,161.0,163.64,2024,4,108,9,0,0,32026.82
24,2024-04-18 09:10:00,4.0,0.04,1003.48,35.08,46.79,14743.5,5.0,161.0,41.11,2024,4,108,9,10,0,14743.5
25,2024-04-18 09:20:00,4.0,1.31,1003.59,31.56,62.2,2073.42,5.0,161.0,0.62,2024,4,108,9,20,0,2073.42
26,2024-04-18 09:30:00,4.0,3.49,1003.88,25.58,89.19,2028.83,5.0,161.0,0.6,2024,4,108,9,30,0,2028.83
27,2024-04-18 09:40:00,4.0,3.14,1004.06,24.83,92.26,9740.58,5.0,161.0,15.16,2024,4,108,9,40,0,9740.58
28,2024-04-18 09:50:00,4.0,3.22,1004.33,24.52,92.69,9474.92,5.0,161.0,22.24,2024,4,108,9,50,0,9474.92
29,2024-04-18 10:00:00,4.0,2.45,1004.32,24.74,92.56,11589.08,5.0,161.0,22.66,2024,4,108,10,0,0,11589.08
30,2024-04-18 10:10:00,4.0,3.17,1004.52,24.32,92.77,12903.33,5.0,161.0,29.86,2024,4,108,10,10,0,12903.33
31,2024-04-18 10:20:00,4.0,3.69,1004.58,24.46,92.06,16863.42,5.0,161.0,44.37,2024,4,108,10,20,0,16863.42
32,2024-04-18 10:30:00,4.0,2.81,1004.41,24.34,92.66,13626.25,5.0,161.0,30.62,2024,4,108,10,30,0,13626.25
33,2024-04-18 10:40:00,4.0,3.04,1004.43,24.29,92.94,11758.5,5.0,161.0,22.0,2024,4,108,10,40,0,11758.5
34,2024-04-18 10:50:00,4.0,3.63,1004.47,24.0,92.8,14750.58,5.0,161.0,33.28,2024,4,108,10,50,0,14750.58
35,2024-04-18 11:00:00,4.0,3.62,1004.44,24.09,92.34,15154.58,5.0,161.0,35.97,2024,4,108,11,0,0,15154.58
36,2024-04-18 11:10:00,4.0,3.57,1004.43,23.99,92.2,10353.58,5.0,161.0,16.19,2024,4,108,11,10,0,10353.58
37,2024-04-18 11:20:00,4.0,2.82,1004.24,23.83,92.59,5657.92,5.0,161.0,4.77,2024,4,108,11,20,0,5657.92
38,2024-04-18 11:30:00,4.0,1.98,1004.32,23.8,93.0,5379.25,5.0,161.0,4.31,2024,4,108,11,30,0,5379.25
39,2024-04-18 11:40:00,4.0,3.05,1004.34,23.71,92.55,6980.58,5.0,161.0,7.0,2024,4,108,11,40,0,6980.58
40,2024-04-18 11:50:00,4.0,2.74,1004.26,23.82,92.32,8269.17,5.0,161.0,9.48,2024,4,108,11,50,0,8269.17
41,2024-04-18 12:00:00,4.0,3.54,1004.28,23.66,91.72,6480.58,5.0,161.0,5.62,2024,4,108,12,0,0,6480.58
42,2024-04-18 12:10:00,4.0,3.36,1004.29,23.57,91.33,6993.58,5.0,161.0,6.54,2024,4,108,12,10,0,6993.58
43,2024-04-18 12:20:00,4.0,3.07,1004.32,23.57,91.15,4873.92,5.0,161.0,3.11,2024,4,108,12,20,0,4873.92
44,2024-04-18 12:30:00,4.0,4.03,1004.39,23.3,90.59,4540.92,5.0,161.0,2.62,2024,4,108,12,30,0,4540.92
45,2024-04-18 12:40:00,4.0,3.7,1004.44,23.02,91.5,4528.67,5.0,161.0,2.6,2024,4,108,12,40,0,4528.67
46,2024-04-18 12:50:00,4.0,3.97,1004.34,22.77,91.54,5613.84,5.0,161.0,4.35,2024,4,108,12,50,0,5613.84
47,2024-04-18 13:00:00,4.0,4.34,1004.44,22.6,91.03,5184.5,5.0,161.0,3.66,2024,4,108,13,0,0,5184.5
48,2024-04-18 13:10:00,4.0,2.86,1004.54,22.6,91.79,4932.25,5.0,161.0,3.27,2024,4,108,13,10,0,4932.25
49,2024-04-18 13:20:00,4.0,3.6,1004.58,22.56,91.28,6686.67,5.0,161.0,6.5,2024,4,108,13,20,0,6686.67
50,2024-04-18 13:30:00,4.0,3.09,1004.6,22.56,91.31,8738.0,5.0,161.0,11.59,2024,4,108,13,30,0,8738.0
51,2024-04-18 13:40:00,4.0,2.13,1004.61,22.64,91.84,10083.17,5.0,161.0,15.73,2024,4,108,13,40,0,10083.17
52,2024-04-18 13:50:00,4.0,0.92,1004.63,22.8,92.61,6939.58,5.0,161.0,7.6,2024,4,108,13,50,0,6939.58
53,2024-04-18 14:00:00,4.0,1.65,1004.65,22.8,92.43,8021.67,5.0,161.0,10.1,2024,4,108,14,0,0,8021.67
54,2024-04-18 14:10:00,4.0,1.54,1004.79,22.63,92.85,6904.92,5.0,161.0,7.23,2024,4,108,14,10,0,6904.92
55,2024-04-18 14:20:00,4.0,1.61,1004.86,22.66,92.87,8039.59,5.0,161.0,10.35,2024,4,108,14,20,0,8039.59
56,2024-04-18 14:30:00,4.0,0.84,1004.86,22.88,92.82,9740.75,5.0,161.0,15.22,2024,4,108,14,30,0,9740.75
57,2024-04-18 14:40:00,4.0,1.52,1004.86,23.03,92.49,8866.42,5.0,161.0,13.68,2024,4,108,14,40,0,8866.42
58,2024-04-18 14:50:00,4.0,1.36,1004.86,22.98,92.06,9302.92,5.0,161.0,15.58,2024,4,108,14,50,0,9302.92
59,2024-04-18 15:00:00,4.0,1.22,1004.91,22.81,92.98,5054.58,5.0,161.0,4.54,2024,4,108,15,0,0,5054.58
60,2024-04-18 15:10:00,4.0,1.12,1004.84,22.93,92.69,10810.42,5.0,161.0,19.53,2024,4,108,15,10,0,10810.42
61,2024-04-18 15:20:00,4.0,1.2,1004.84,22.95,92.51,7762.08,5.0,161.0,12.74,2024,4,108,15,20,0,7762.08
62,2024-04-18 15:30:00,4.0,0.27,1004.85,22.8,93.12,4296.67,5.0,161.0,3.15,2024,4,108,15,30,0,4296.67
63,2024-04-18 15:40:00,4.0,0.59,1004.96,22.65,93.62,4184.0,5.0,161.0,2.94,2024,4,108,15,40,0,4184.0
64,2024-04-18 15:50:00,4.0,0.31,1004.98,22.74,93.73,5881.08,5.0,161.0,6.21,2024,4,108,15,50,0,5881.08
65,2024-04-18 16:00:00,4.0,0.95,1004.96,22.68,93.8,5468.25,5.0,161.0,5.63,2024,4,108,16,0,0,5468.25
66,2024-04-18 16:10:00,4.0,0.76,1005.16,22.59,93.8,4037.42,5.0,161.0,3.21,2024,4,108,16,10,0,4037.42
67,2024-04-18 16:20:00,4.0,0.72,1005.21,22.5,93.85,5036.83,5.0,161.0,4.59,2024,4,108,16,20,0,5036.83
68,2024-04-18 16:30:00,4.0,0.48,1005.3,22.45,93.91,4358.5,5.0,161.0,3.48,2024,4,108,16,30,0,4358.5
69,2024-04-18 16:40:00,4.0,0.83,1005.29,22.28,94.09,2971.83,5.0,161.0,1.6,2024,4,108,16,40,0,2971.83
70,2024-04-18 16:50:00,4.0,1.48,1005.43,22.18,94.29,1859.75,5.0,161.0,0.66,2024,4,108,16,50,0,1859.75
71,2024-04-18 17:00:00,4.0,0.61,1005.56,22.07,94.38,1374.0,5.0,161.0,0.37,2024,4,108,17,0,0,1374.0
72,2024-04-18 17:10:00,4.0,0.33,1005.89,22.1,94.63,813.33,5.0,161.0,0.13,2024,4,108,17,10,0,813.33
73,2024-04-18 17:20:00,4.0,0.0,1006.1,22.24,94.6,774.33,5.0,161.0,0.12,2024,4,108,17,20,0,774.33
74,2024-04-18 17:30:00,4.0,0.14,1005.99,22.22,94.26,969.42,5.0,161.0,0.18,2024,4,108,17,30,0,969.42
75,2024-04-18 17:40:00,4.0,0.24,1006.06,21.95,94.77,630.58,5.0,161.0,0.09,2024,4,108,17,40,0,630.58
76,2024-04-18 17:50:00,4.0,0.52,1006.13,21.82,94.96,327.58,5.0,161.0,0.03,2024,4,108,17,50,0,327.58
77,2024-04-18 18:00:00,4.0,0.83,1006.32,21.76,94.9,141.5,5.0,161.0,0.01,2024,4,108,18,0,0,141.5
78,2024-04-18 18:10:00,4.0,0.98,1006.37,21.56,94.66,63.92,5.0,161.0,0.0,2024,4,108,18,10,0,63.92
79,2024-04-18 18:20:00,4.0,0.52,1006.47,21.47,94.7,27.5,5.0,161.0,0.0,2024,4,108,18,20,0,27.5
80,2024-04-19 05:10:00,4.0,0.96,1005.72,20.96,94.59,25.83,5.0,161.0,0.0,2024,4,109,5,10,0,25.83
81,2024-04-19 05:20:00,4.0,0.99,1005.84,20.99,94.36,91.67,5.0,161.0,0.0,2024,4,109,5,20,0,91.67
82,2024-04-19 05:30:00,4.0,1.0,1005.92,21.04,93.98,370.92,5.0,161.0,0.06,2024,4,109,5,30,0,370.92
83,2024-04-19 05:40:00,4.0,0.36,1006.06,21.15,93.72,1142.58,5.0,161.0,0.41,2024,4,109,5,40,0,1142.58
84,2024-04-19 05:50:00,4.0,0.63,1006.29,21.42,93.18,2523.33,5.0,161.0,1.52,2024,4,109,5,50,0,2523.33
85,2024-04-19 06:00:00,4.0,0.99,1006.36,21.64,92.32,3457.16,5.0,161.0,2.41,2024,4,109,6,0,0,3457.16
86,2024-04-19 06:10:00,4.0,0.2,1006.52,21.89,91.62,4441.5,5.0,161.0,3.69,2024,4,109,6,10,0,4441.5
87,2024-04-19 06:20:00,4.0,0.16,1006.6,22.17,90.77,5153.67,5.0,161.0,4.83,2024,4,109,6,20,0,5153.67
88,2024-04-19 06:30:00,4.0,0.03,1006.72,22.44,90.28,5780.08,5.0,161.0,5.85,2024,4,109,6,30,0,5780.08
89,2024-04-19 06:40:00,4.0,0.03,1006.88,22.61,88.41,5819.08,5.0,161.0,5.68,2024,4,109,6,40,0,5819.08
90,2024-04-19 06:50:00,4.0,0.1,1007.06,22.77,87.41,7363.83,5.0,161.0,8.89,2024,4,109,6,50,0,7363.83
91,2024-04-19 07:00:00,4.0,0.72,1007.09,23.29,85.24,11783.5,5.0,161.0,23.03,2024,4,109,7,0,0,11783.5
92,2024-04-19 07:10:00,4.0,0.31,1007.1,23.89,83.48,13346.25,5.0,161.0,29.44,2024,4,109,7,10,0,13346.25
93,2024-04-19 07:20:00,4.0,0.09,1007.19,24.64,81.58,16911.33,5.0,161.0,46.22,2024,4,109,7,20,0,16911.33
94,2024-04-19 07:30:00,4.0,0.64,1007.25,25.13,77.95,17421.08,5.0,161.0,50.15,2024,4,109,7,30,0,17421.08
95,2024-04-19 07:40:00,4.0,0.65,1007.22,25.43,76.34,21099.08,5.0,161.0,72.47,2024,4,109,7,40,0,21099.08
96,2024-04-19 07:50:00,4.0,0.21,1007.19,26.33,73.48,25638.17,5.0,161.0,103.76,2024,4,109,7,50,0,25638.17
97,2024-04-19 08:00:00,4.0,0.48,1007.25,26.96,71.2,25332.25,5.0,161.0,104.88,2024,4,109,8,0,0,25332.25
98,2024-04-19 08:10:00,4.0,0.5,1007.34,27.3,69.63,26041.25,5.0,161.0,113.26,2024,4,109,8,10,0,26041.25
99,2024-04-19 08:20:00,4.0,0.64,1007.42,27.57,69.06,24698.58,5.0,161.0,104.55,2024,4,109,8,20,0,24698.58
100,2024-04-19 08:30:00,4.0,0.6,1007.42,28.02,66.84,29042.92,5.0,161.0,139.76,2024,4,109,8,30,0,29042.92
101,2024-04-19 08:40:00,4.0,0.36,1007.4,28.71,62.98,33198.83,5.0,161.0,182.41,2024,4,109,8,40,0,33198.83
102,2024-04-19 08:50:00,4.0,0.56,1007.4,29.46,61.0,32008.66,5.0,161.0,175.9,2024,4,109,8,50,0,32008.66
103,2024-04-19 09:00:00,4.0,0.38,1007.39,30.07,58.57,35020.66,5.0,161.0,207.44,2024,4,109,9,0,0,35020.66
104,2024-04-19 09:10:00,4.0,0.53,1007.38,30.69,55.92,31559.67,5.0,161.0,171.07,2024,4,109,9,10,0,31559.67
105,2024-04-19 09:20:00,4.0,0.76,1007.36,30.74,55.2,34765.91,5.0,161.0,212.34,2024,4,109,9,20,0,34765.91
106,2024-04-19 09:30:00,4.0,0.92,1007.49,31.68,53.14,43202.12,5.0,161.0,221.99,2024,4,109,9,30,0,43202.12
107,2024-04-19 09:40:00,4.0,1.3,1007.53,31.96,52.05,39350.41,5.0,161.0,106.51,2024,4,109,9,40,0,39350.41
108,2024-04-19 09:50:00,4.0,1.04,1007.42,32.33,50.14,38327.69,5.0,161.0,189.02,2024,4,109,9,50,0,38327.69
109,2024-04-19 10:00:00,4.0,0.72,1007.27,32.75,49.63,37817.7,5.0,161.0,260.5,2024,4,109,10,0,0,37817.7
110,2024-04-19 10:10:00,4.0,0.29,1007.16,33.67,46.36,42127.73,5.0,161.0,290.65,2024,4,109,10,10,0,42127.73
111,2024-04-19 10:20:00,4.0,0.34,1007.01,35.19,41.43,57467.65,5.0,161.0,215.12,2024,4,109,10,20,0,57467.65
112,2024-04-19 10:30:00,4.0,0.43,1006.98,37.43,35.53,69209.34,5.0,161.0,293.4,2024,4,109,10,30,0,69209.34
113,2024-04-19 10:40:00,4.0,0.84,1006.82,38.39,34.46,61383.58,5.0,161.0,243.69,2024,4,109,10,40,0,61383.58
114,2024-04-19 10:50:00,4.0,0.94,1006.63,38.36,33.52,61223.66,5.0,161.0,250.9,2024,4,109,10,50,0,61223.66
115,2024-04-19 11:00:00,4.0,1.0,1006.48,38.88,32.56,54530.48,5.0,161.0,211.08,2024,4,109,11,0,0,54530.48
116,2024-04-19 11:10:00,4.0,0.81,1006.3,38.54,33.0,50980.93,5.0,161.0,187.03,2024,4,109,11,10,0,50980.93
117,2024-04-19 11:20:00,4.0,0.5,1006.16,39.04,32.45,51469.14,5.0,161.0,192.54,2024,4,109,11,20,0,51469.14
118,2024-04-19 11:30:00,4.0,1.03,1006.09,39.5,31.4,56778.01,5.0,161.0,227.08,2024,4,109,11,30,0,56778.01
119,2024-04-19 11:40:00,4.0,0.98,1005.92,39.84,31.15,64909.59,5.0,161.0,291.06,2024,4,109,11,40,0,64909.59
120,2024-04-19 11:50:00,4.0,1.42,1005.78,39.74,30.7,60060.9,5.0,161.0,256.07,2024,4,109,11,50,0,60060.9
121,2024-04-19 12:00:00,4.0,1.72,1005.66,38.92,32.36,57271.97,5.0,161.0,235.56,2024,4,109,12,0,0,57271.97
122,2024-04-19 12:10:00,4.0,1.69,1005.39,39.01,32.4,54245.68,5.0,161.0,214.47,2024,4,109,12,10,0,54245.68
123,2024-04-19 12:20:00,4.0,1.62,1005.12,39.06,32.74,47691.04,5.0,161.0,195.18,2024,4,109,12,20,0,47691.04
124,2024-04-19 12:30:00,4.0,1.64,1004.89,37.59,35.12,39482.35,5.0,161.0,272.87,2024,4,109,12,30,0,39482.35
125,2024-04-19 12:40:00,4.0,1.61,1004.85,36.0,38.64,29097.83,5.0,161.0,155.12,2024,4,109,12,40,0,29097.83
126,2024-04-19 12:50:00,4.0,1.97,1004.64,35.39,41.29,32824.75,5.0,161.0,196.75,2024,4,109,12,50,0,32824.75
127,2024-04-19 13:00:00,4.0,1.89,1004.66,34.12,44.76,32855.75,5.0,161.0,199.08,2024,4,109,13,0,0,32855.75
128,2024-04-19 13:10:00,4.0,2.0,1004.63,33.44,46.43,29639.42,5.0,161.0,153.87,2024,4,109,13,10,0,29639.42
129,2024-04-19 13:20:00,4.0,1.81,1004.43,32.74,48.37,21760.08,5.0,161.0,86.74,2024,4,109,13,20,0,21760.08
130,2024-04-19 13:30:00,4.0,1.54,1004.26,31.51,51.15,14338.08,5.0,161.0,38.28,2024,4,109,13,30,0,14338.08
131,2024-04-19 13:40:00,4.0,1.15,1004.23,30.92,53.22,15173.33,5.0,161.0,40.87,2024,4,109,13,40,0,15173.33
132,2024-04-19 13:50:00,4.0,1.2,1004.07,30.75,53.98,15512.08,5.0,161.0,43.61,2024,4,109,13,50,0,15512.08
133,2024-04-19 14:00:00,4.0,1.34,1003.91,30.28,55.22,13494.0,5.0,161.0,33.97,2024,4,109,14,0,0,13494.0
134,2024-04-19 14:10:00,4.0,0.37,1003.84,30.1,56.3,13195.08,5.0,161.0,32.67,2024,4,109,14,10,0,13195.08
135,2024-04-19 14:20:00,4.0,0.25,1003.65,30.38,55.55,16737.42,5.0,161.0,48.41,2024,4,109,14,20,0,16737.42
136,2024-04-19 14:30:00,4.0,0.73,1003.64,30.01,56.44,12648.58,5.0,161.0,26.86,2024,4,109,14,30,0,12648.58
137,2024-04-19 14:40:00,4.0,0.17,1003.71,29.59,58.02,10894.17,5.0,161.0,20.18,2024,4,109,14,40,0,10894.17
138,2024-04-19 14:50:00,4.0,0.0,1003.66,29.45,58.32,9648.92,5.0,161.0,15.57,2024,4,109,14,50,0,9648.92
139,2024-04-19 15:00:00,4.0,0.0,1003.68,29.16,59.17,7866.08,5.0,161.0,10.71,2024,4,109,15,0,0,7866.08
140,2024-04-19 15:10:00,4.0,0.0,1003.67,29.02,59.74,9469.58,5.0,161.0,15.38,2024,4,109,15,10,0,9469.58
141,2024-04-19 15:20:00,4.0,0.56,1003.73,28.9,60.06,10927.58,5.0,161.0,19.09,2024,4,109,15,20,0,10927.58
142,2024-04-19 15:30:00,4.0,0.82,1003.74,28.74,60.22,12328.92,5.0,161.0,25.37,2024,4,109,15,30,0,12328.92
143,2024-04-19 15:40:00,4.0,1.27,1003.72,28.47,61.76,12176.5,5.0,161.0,25.87,2024,4,109,15,40,0,12176.5
144,2024-04-19 15:50:00,4.0,0.43,1003.73,28.38,63.27,10389.33,5.0,161.0,19.28,2024,4,109,15,50,0,10389.33
145,2024-04-19 16:00:00,4.0,1.46,1003.84,27.98,65.69,8510.08,5.0,161.0,12.64,2024,4,109,16,0,0,8510.08
146,2024-04-19 16:10:00,4.0,1.52,1004.02,27.32,67.89,6467.0,5.0,161.0,7.26,2024,4,109,16,10,0,6467.0
147,2024-04-19 16:20:00,4.0,0.7,1004.14,26.95,68.9,5052.0,5.0,161.0,4.24,2024,4,109,16,20,0,5052.0
148,2024-04-19 16:30:00,4.0,0.52,1004.15,27.05,68.3,6816.17,5.0,161.0,7.68,2024,4,109,16,30,0,6816.17
149,2024-04-19 16:40:00,4.0,0.37,1004.24,27.59,67.38,10630.83,5.0,161.0,20.79,2024,4,109,16,40,0,10630.83
150,2024-04-19 16:50:00,4.0,0.2,1004.25,27.94,66.54,7177.67,5.0,161.0,9.29,2024,4,109,16,50,0,7177.67
151,2024-04-19 17:00:00,4.0,0.47,1004.35,27.68,67.54,5111.83,5.0,161.0,4.92,2024,4,109,17,0,0,5111.83
152,2024-04-19 17:10:00,4.0,0.0,1004.36,27.51,67.8,4846.67,5.0,161.0,4.09,2024,4,109,17,10,0,4846.67
153,2024-04-19 17:20:00,4.0,0.24,1004.28,27.4,68.04,4781.67,5.0,161.0,3.64,2024,4,109,17,20,0,4781.67
154,2024-04-19 17:30:00,4.0,0.0,1004.29,27.07,69.27,3573.75,5.0,161.0,1.99,2024,4,109,17,30,0,3573.75
155,2024-04-19 17:40:00,4.0,0.25,1004.46,26.64,70.58,2131.0,5.0,161.0,0.82,2024,4,109,17,40,0,2131.0
156,2024-04-19 17:50:00,4.0,0.49,1004.68,26.26,71.52,776.17,5.0,161.0,0.12,2024,4,109,17,50,0,776.17
157,2024-04-19 18:00:00,4.0,0.16,1004.8,26.02,71.78,335.75,5.0,161.0,0.02,2024,4,109,18,0,0,335.75
158,2024-04-19 18:10:00,4.0,0.0,1004.86,25.89,72.54,148.17,5.0,161.0,0.0,2024,4,109,18,10,0,148.17
159,2024-04-19 18:20:00,4.0,0.0,1004.84,25.74,73.44,54.48,5.0,161.0,0.0,2024,4,109,18,20,0,54.48
160,2024-04-20 05:10:00,4.0,0.65,1003.29,21.48,93.05,47.74,5.0,161.0,0.0,2024,4,110,5,10,0,47.74
161,2024-04-20 05:20:00,4.0,0.06,1003.41,21.36,93.36,228.17,5.0,161.0,0.02,2024,4,110,5,20,0,228.17
162,2024-04-20 05:30:00,4.0,2.2,1003.43,21.61,93.03,782.75,5.0,161.0,0.14,2024,4,110,5,30,0,782.75
163,2024-04-20 05:40:00,4.0,2.47,1003.5,22.15,89.29,1753.58,5.0,161.0,0.63,2024,4,110,5,40,0,1753.58
164,2024-04-20 05:50:00,4.0,0.91,1003.57,22.27,88.18,3189.84,5.0,161.0,1.72,2024,4,110,5,50,0,3189.84
165,2024-04-20 06:00:00,4.0,2.27,1003.65,22.46,87.03,5422.17,5.0,161.0,5.38,2024,4,110,6,0,0,5422.17
166,2024-04-20 06:10:00,4.0,2.1,1003.73,24.06,80.52,8365.67,5.0,161.0,24.88,2024,4,110,6,10,0,8365.67
167,2024-04-20 06:20:00,4.0,1.67,1003.77,25.65,74.9,13224.58,5.0,161.0,44.36,2024,4,110,6,20,0,13224.58
168,2024-04-20 06:30:00,4.0,2.39,1003.89,27.02,69.26,20594.58,5.0,161.0,77.54,2024,4,110,6,30,0,20594.58
169,2024-04-20 06:40:00,4.0,2.47,1003.9,28.28,64.59,27006.58,5.0,161.0,127.22,2024,4,110,6,40,0,27006.58
170,2024-04-20 06:50:00,4.0,2.32,1003.94,29.62,59.33,31828.75,5.0,161.0,170.37,2024,4,110,6,50,0,31828.75
171,2024-04-20 07:00:00,4.0,2.95,1003.94,30.03,56.6,37281.91,5.0,161.0,231.15,2024,4,110,7,0,0,37281.91
172,2024-04-20 07:10:00,4.0,1.98,1003.97,31.74,51.58,43909.34,5.0,161.0,317.25,2024,4,110,7,10,0,43909.34
173,2024-04-20 07:20:00,4.0,2.18,1004.06,32.89,47.81,51246.87,5.0,161.0,421.73,2024,4,110,7,20,0,51246.87
174,2024-04-20 07:30:00,4.0,2.43,1004.08,34.42,42.58,58440.66,5.0,161.0,304.71,2024,4,110,7,30,0,58440.66
175,2024-04-20 07:40:00,4.0,2.2,1004.21,35.23,41.2,65658.17,5.0,161.0,612.87,2024,4,110,7,40,0,65658.17
176,2024-04-20 07:50:00,4.0,2.74,1004.31,35.81,38.99,71130.55,5.0,161.0,685.96,2024,4,110,7,50,0,71130.55
177,2024-04-20 08:00:00,4.0,2.65,1004.27,36.28,37.93,74673.81,5.0,161.0,743.76,2024,4,110,8,0,0,74673.81
178,2024-04-20 08:10:00,4.0,2.13,1004.34,37.88,35.35,80336.12,5.0,161.0,415.48,2024,4,110,8,10,0,80336.12
179,2024-04-20 08:20:00,4.0,2.56,1004.41,38.36,33.43,80381.76,5.0,161.0,372.82,2024,4,110,8,20,0,80381.76
180,2024-04-20 08:30:00,4.0,2.38,1004.38,38.91,32.76,86629.68,5.0,161.0,441.9,2024,4,110,8,30,0,86629.68
181,2024-04-20 08:40:00,4.0,2.24,1004.4,40.26,30.09,94204.94,5.0,161.0,528.9,2024,4,110,8,40,0,94204.94
182,2024-04-20 08:50:00,4.0,2.55,1004.48,41.09,28.54,98058.7,5.0,161.0,553.45,2024,4,110,8,50,0,98058.7
183,2024-04-21 05:10:00,4.0,0.6,1003.54,22.89,88.33,50.83,5.0,161.0,0.01,2024,4,111,5,10,0,50.83
184,2024-04-21 05:20:00,4.0,1.54,1003.61,22.85,87.89,259.58,5.0,161.0,0.04,2024,4,111,5,20,0,259.58
185,2024-04-21 05:30:00,4.0,2.23,1003.68,23.15,85.99,930.5,5.0,161.0,0.34,2024,4,111,5,30,0,930.5
186,2024-04-21 05:40:00,4.0,2.58,1003.75,23.37,85.29,2363.17,5.0,161.0,1.6,2024,4,111,5,40,0,2363.17
187,2024-04-21 05:50:00,4.0,2.87,1003.77,23.49,85.32,3871.0,5.0,161.0,3.19,2024,4,111,5,50,0,3871.0
188,2024-04-21 06:00:00,4.0,2.68,1003.78,23.82,84.49,4705.5,5.0,161.0,4.41,2024,4,111,6,0,0,4705.5
189,2024-04-21 06:10:00,4.0,3.49,1003.81,24.39,81.98,6815.17,5.0,161.0,10.85,2024,4,111,6,10,0,6815.17
190,2024-04-21 06:20:00,4.0,2.77,1003.73,24.94,78.71,9433.33,5.0,161.0,18.27,2024,4,111,6,20,0,9433.33
191,2024-04-21 06:30:00,4.0,1.43,1003.91,26.36,73.73,18509.5,5.0,161.0,73.79,2024,4,111,6,30,0,18509.5
192,2024-04-21 06:40:00,4.0,1.59,1004.11,28.79,63.51,22568.0,5.0,161.0,98.36,2024,4,111,6,40,0,22568.0
193,2024-04-21 06:50:00,4.0,1.88,1004.2,29.03,61.24,27546.17,5.0,161.0,138.29,2024,4,111,6,50,0,27546.17
194,2024-04-21 07:00:00,4.0,1.68,1004.39,30.51,56.74,28040.58,5.0,161.0,143.8,2024,4,111,7,0,0,28040.58
