DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,SunlightPred
2024-03-03 07:10:00,10.0,0.61,1004.13,55.32,14.29,117758.2,1.0,223.0,1707.0,2024,9,260,11,30,103015.99210000003
2024-03-03 07:20:00,10.0,1.02,1004.01,55.01,14.02,117758.2,1.0,223.0,1724.13,2024,9,260,11,40,99478.70559999997
2024-03-03 07:30:00,10.0,1.0,1003.9,54.81,14.63,117758.2,1.0,223.0,1745.04,2024,9,260,11,50,105513.69029999999
2024-03-03 07:40:00,10.0,0.74,1003.82,55.51,14.93,117758.2,1.0,223.0,1751.12,2024,9,260,12,0,108845.895
2024-03-03 07:50:00,10.0,0.77,1003.71,55.45,14.46,117758.2,1.0,223.0,1788.11,2024,9,260,12,10,112671.92640000001
2024-03-03 08:00:00,10.0,0.77,1003.63,55.52,13.78,117758.2,1.0,223.0,1771.86,2024,9,260,12,20,112174.89229999996
2024-03-03 08:10:00,10.0,1.12,1003.48,54.27,14.72,117758.2,1.0,223.0,1774.74,2024,9,260,12,30,111900.52050000003
2024-03-03 08:20:00,10.0,0.84,1003.27,52.65,17.88,117758.2,1.0,223.0,1772.52,2024,9,260,12,50,111277.87530000001
2024-03-03 08:30:00,10.0,1.1,1003.09,51.93,19.23,117758.2,1.0,223.0,1774.23,2024,9,260,13,0,111021.104
2024-03-03 08:40:00,10.0,2.77,1000.4,45.72,29.85,117758.2,1.0,223.0,1606.94,2024,9,262,10,40,97753.1535
2024-03-03 08:50:00,10.0,2.55,1000.38,46.67,28.99,117758.2,1.0,223.0,1670.24,2024,9,262,10,50,97906.00559999997
2024-03-03 09:00:00,10.0,1.94,1000.29,46.68,29.66,117758.2,1.0,223.0,1763.06,2024,9,262,11,20,110079.63439999992
2024-03-03 09:10:00,10.0,1.79,1000.25,47.59,28.26,117758.2,1.0,223.0,1763.61,2024,9,262,11,30,110176.72679999995
2024-03-03 09:20:00,10.0,2.76,1000.16,47.58,28.14,117758.2,1.0,223.0,1800.02,2024,9,262,11,40,113327.54690000002
2024-03-03 09:30:00,10.0,2.27,1000.03,46.82,29.65,117758.2,1.0,223.0,1824.16,2024,9,262,11,50,113470.04460000001
2024-03-03 09:40:00,10.0,2.08,999.94,47.38,28.85,117758.2,1.0,223.0,1822.57,2024,9,262,12,0,113513.6934
2024-03-03 09:50:00,10.0,2.92,999.97,46.39,29.53,117758.2,1.0,223.0,1883.85,2024,9,262,12,10,114045.86019999992
2024-03-03 10:00:00,10.0,2.71,999.99,46.14,30.25,117758.2,1.0,223.0,1851.51,2024,9,262,12,20,113509.55859999997
2024-03-03 10:10:00,10.0,3.72,999.96,44.48,32.75,117758.2,1.0,223.0,1883.71,2024,9,262,12,30,112391.74559999998
2024-03-03 10:20:00,10.0,3.18,999.81,44.43,32.86,117758.2,1.0,223.0,1886.47,2024,9,262,12,40,113882.45139999999
2024-03-03 10:30:00,10.0,3.42,999.62,43.7,33.99,117758.2,1.0,223.0,1894.89,2024,9,262,12,50,113058.09360000004
2024-03-03 10:40:00,10.0,0.93,1009.39,51.2,24.21,117758.2,1.0,223.0,1705.57,2024,9,267,10,50,98247.55769999998
2024-03-03 10:50:00,10.0,0.7,1009.25,51.39,23.71,117758.2,1.0,223.0,1729.47,2024,9,267,11,0,100501.83929999993
2024-03-03 11:00:00,10.0,0.73,1005.86,49.94,22.73,117758.2,1.0,223.0,1677.82,2024,9,270,11,0,102815.22639999997
2024-03-03 11:10:00,10.0,0.61,1005.71,51.64,21.02,117758.2,1.0,223.0,1468.76,2024,9,270,11,10,90297.89079999998
2024-03-03 11:20:00,10.0,0.88,1005.51,51.37,21.43,117758.2,1.0,223.0,627.65,2024,9,270,11,20,92370.62400000003
2024-03-03 11:30:00,10.0,1.08,1005.38,50.34,22.69,117758.2,1.0,223.0,636.8,2024,9,270,11,30,82463.08820000003
2024-03-03 11:40:00,10.0,0.9,1016.48,29.56,42.83,60354.15,1.0,223.0,669.25,2024,3,62,11,40,60354.15
2024-03-03 11:50:00,10.0,1.26,1016.34,31.7,37.83,76158.75,1.0,223.0,1011.83,2024,3,62,11,50,76158.75
2024-03-03 12:00:00,10.0,0.9,1016.15,30.13,41.27,46552.9,1.0,223.0,377.29,2024,3,62,12,0,46552.9
2024-03-03 12:10:00,10.0,1.12,1016.06,26.88,49.2,32180.25,1.0,223.0,173.71,2024,3,62,12,10,32180.25
2024-03-03 12:20:00,10.0,1.06,1015.97,25.96,52.13,25649.42,1.0,223.0,115.23,2024,3,62,12,20,25649.42
2024-03-03 12:30:00,10.0,0.97,1015.83,24.12,56.66,16319.25,1.0,223.0,47.18,2024,3,62,12,30,16319.25
2024-03-03 12:40:00,10.0,1.04,1015.59,24.03,56.61,18246.17,1.0,223.0,59.68,2024,3,62,12,40,18246.17
2024-03-03 12:50:00,10.0,0.92,1015.37,23.89,56.89,19229.08,1.0,223.0,64.59,2024,3,62,12,50,19229.08
2024-03-03 13:00:00,10.0,0.94,1015.15,24.22,55.15,24041.92,1.0,223.0,98.78,2024,3,62,13,0,24041.92
2024-03-03 13:10:00,10.0,0.92,1014.97,24.56,54.92,28156.08,1.0,223.0,129.89,2024,3,62,13,10,28156.08
2024-03-03 13:20:00,10.0,1.0,1014.71,28.35,45.46,82247.41,1.0,223.0,1182.29,2024,3,62,13,20,82247.41
2024-03-03 13:30:00,10.0,0.95,1014.62,28.05,44.93,30181.28,1.0,223.0,154.3,2024,3,62,13,30,30181.28
2024-03-03 13:40:00,10.0,1.05,1014.58,25.88,50.39,21191.66,1.0,223.0,75.89,2024,3,62,13,40,21191.66
2024-03-03 13:50:00,10.0,0.91,1014.56,24.77,53.49,17236.83,1.0,223.0,51.87,2024,3,62,13,50,17236.83
2024-03-03 14:00:00,10.0,0.82,1014.55,23.75,58.44,14797.58,1.0,223.0,38.5,2024,3,62,14,0,14797.58
2024-03-03 14:10:00,10.0,0.82,1014.44,23.57,59.04,15296.33,1.0,223.0,40.77,2024,3,62,14,10,15296.33
2024-03-03 14:20:00,10.0,0.74,1014.37,23.35,58.34,13977.25,1.0,223.0,33.83,2024,3,62,14,20,13977.25
2024-03-03 14:30:00,10.0,0.98,1014.31,23.21,58.57,15125.17,1.0,223.0,38.32,2024,3,62,14,30,15125.17
2024-03-03 14:40:00,10.0,0.84,1014.34,23.36,58.46,14946.25,1.0,223.0,36.84,2024,3,62,14,40,14946.25
2024-03-03 14:50:00,10.0,0.97,1014.32,22.89,59.13,11696.33,1.0,223.0,23.08,2024,3,62,14,50,11696.33
2024-03-03 15:00:00,10.0,0.76,1014.26,22.44,61.93,9918.67,1.0,223.0,17.09,2024,3,62,15,0,9918.67
2024-03-03 15:10:00,10.0,0.68,1014.27,22.42,62.47,8784.58,1.0,223.0,13.72,2024,3,62,15,10,8784.58
2024-03-03 15:20:00,10.0,0.62,1014.26,22.57,62.08,9709.67,1.0,223.0,16.56,2024,3,62,15,20,9709.67
2024-03-03 15:30:00,10.0,0.85,1014.19,22.55,62.51,11126.83,1.0,223.0,20.74,2024,3,62,15,30,11126.83
2024-03-03 15:40:00,10.0,1.04,1014.15,22.35,62.03,13516.67,1.0,223.0,30.13,2024,3,62,15,40,13516.67
2024-03-03 15:50:00,10.0,0.92,1014.19,22.32,64.34,11320.83,1.0,223.0,21.52,2024,3,62,15,50,11320.83
2024-03-03 16:00:00,10.0,1.0,1014.2,22.28,64.91,12713.67,1.0,223.0,26.39,2024,3,62,16,0,12713.67
2024-03-03 16:10:00,10.0,1.12,1014.28,21.79,64.84,8950.5,1.0,223.0,12.04,2024,3,62,16,10,8950.5
2024-03-03 16:20:00,10.0,0.44,1014.5,21.42,66.6,8195.41,1.0,223.0,9.82,2024,3,62,16,20,8195.41
2024-03-03 16:30:00,10.0,0.6,1014.61,20.95,68.68,6035.58,1.0,223.0,4.55,2024,3,62,16,30,6035.58
2024-03-03 16:40:00,10.0,0.41,1014.63,20.64,70.35,5491.58,1.0,223.0,3.64,2024,3,62,16,40,5491.58
2024-03-03 16:50:00,10.0,0.2,1014.67,20.43,70.84,4458.42,1.0,223.0,2.4,2024,3,62,16,50,4458.42
2024-03-03 17:00:00,10.0,0.55,1014.7,20.11,71.8,3532.67,1.0,223.0,1.57,2024,3,62,17,0,3532.67
2024-03-03 17:10:00,10.0,0.25,1014.79,19.86,74.15,2702.08,1.0,223.0,1.0,2024,3,62,17,10,2702.08
2024-03-03 17:20:00,10.0,0.05,1014.82,19.58,76.23,1878.5,1.0,223.0,0.54,2024,3,62,17,20,1878.5
2024-03-03 17:30:00,10.0,0.1,1014.88,19.41,78.33,1280.58,1.0,223.0,0.28,2024,3,62,17,30,1280.58
2024-03-03 17:40:00,10.0,0.0,1014.95,18.74,82.72,771.17,1.0,223.0,0.11,2024,3,62,17,40,771.17
2024-03-03 17:50:00,10.0,0.0,1014.92,18.34,83.62,351.5,1.0,223.0,0.03,2024,3,62,17,50,351.5
2024-03-03 18:00:00,10.0,0.0,1014.99,18.05,84.55,93.5,1.0,223.0,0.01,2024,3,62,18,0,93.5
2024-03-03 18:10:00,10.0,0.0,1015.08,17.91,85.01,23.75,1.0,223.0,0.0,2024,3,62,18,10,23.75
2024-03-04 05:50:00,10.0,1.92,1014.38,15.34,91.41,20.0,1.0,223.0,0.01,2024,3,63,5,50,20.0
2024-03-04 06:00:00,10.0,2.17,1014.4,15.51,90.53,76.08,1.0,223.0,0.01,2024,3,63,6,0,76.08
2024-03-04 06:10:00,10.0,2.12,1014.43,15.71,89.29,314.08,1.0,223.0,0.03,2024,3,63,6,10,314.08
2024-03-04 06:20:00,10.0,2.29,1014.52,15.7,89.04,764.33,1.0,223.0,0.14,2024,3,63,6,20,764.33
2024-03-04 06:30:00,10.0,1.97,1014.67,15.71,88.97,1377.42,1.0,223.0,0.42,2024,3,63,6,30,1377.42
2024-03-04 06:40:00,10.0,1.56,1014.79,15.9,88.26,2091.58,1.0,223.0,0.9,2024,3,63,6,40,2091.58
2024-03-04 06:50:00,10.0,1.73,1014.77,16.23,86.78,3001.75,1.0,223.0,2.02,2024,3,63,6,50,3001.75
2024-03-04 07:00:00,10.0,2.34,1014.85,16.66,85.21,4110.92,1.0,223.0,3.8,2024,3,63,7,0,4110.92
2024-03-04 07:10:00,10.0,1.84,1014.8,18.5,78.05,5110.67,1.0,223.0,5.81,2024,3,63,7,10,5110.67
2024-03-04 07:20:00,10.0,2.0,1014.73,20.8,68.29,6094.42,1.0,223.0,8.11,2024,3,63,7,20,6094.42
2024-03-04 07:30:00,10.0,1.66,1014.68,23.37,60.01,7020.75,1.0,223.0,10.88,2024,3,63,7,30,7020.75
2024-03-04 07:40:00,10.0,1.97,1014.63,26.05,50.44,7862.58,1.0,223.0,15.58,2024,3,63,7,40,7862.58
2024-03-04 07:50:00,10.0,2.06,1014.62,27.14,46.44,8534.67,1.0,223.0,24.63,2024,3,63,7,50,8534.67
2024-03-04 08:00:00,10.0,2.19,1014.55,28.13,44.03,9246.42,1.0,223.0,44.38,2024,3,63,8,0,9246.42
2024-03-04 08:10:00,10.0,2.2,1014.54,28.86,42.88,10153.5,1.0,223.0,72.21,2024,3,63,8,10,10153.5
2024-03-04 08:20:00,10.0,2.01,1014.46,29.82,40.73,18246.83,1.0,223.0,119.56,2024,3,63,8,20,18246.83
2024-03-04 08:30:00,10.0,1.91,1014.38,30.94,37.61,29835.75,1.0,223.0,172.75,2024,3,63,8,30,29835.75
2024-03-04 08:40:00,10.0,2.95,1014.28,30.59,37.85,34190.83,1.0,223.0,233.7,2024,3,63,8,40,34190.83
2024-03-04 08:50:00,10.0,2.22,1014.15,31.08,36.66,38924.5,1.0,223.0,303.93,2024,3,63,8,50,38924.5
2024-03-04 09:00:00,10.0,1.71,1014.02,33.38,33.6,43742.94,1.0,223.0,375.21,2024,3,63,9,0,43742.94
2024-03-04 09:10:00,10.0,2.79,1013.93,32.6,34.33,48660.81,1.0,223.0,460.56,2024,3,63,9,10,48660.81
2024-03-04 09:20:00,10.0,2.98,1013.93,32.34,34.71,54142.18,1.0,223.0,554.87,2024,3,63,9,20,54142.18
2024-03-04 09:30:00,10.0,2.8,1013.81,33.37,31.87,60592.24,1.0,223.0,655.97,2024,3,63,9,30,60592.24
2024-03-04 09:40:00,10.0,2.9,1013.64,33.31,32.67,67260.98,1.0,223.0,758.42,2024,3,63,9,40,67260.98
2024-03-04 09:50:00,10.0,2.4,1013.52,34.44,31.66,71625.24,1.0,223.0,858.84,2024,3,63,9,50,71625.24
2024-03-04 10:00:00,10.0,2.24,1013.36,35.94,28.91,73516.44,1.0,223.0,971.5,2024,3,63,10,0,73516.44
2024-03-04 10:10:00,10.0,3.22,1013.17,35.72,29.51,76775.8,1.0,223.0,1085.54,2024,3,63,10,10,76775.8
2024-03-04 10:20:00,10.0,2.33,1013.02,36.22,28.17,80815.17,1.0,223.0,1202.93,2024,3,63,10,20,80815.17
2024-03-04 10:30:00,10.0,3.32,1012.95,36.37,26.67,84004.98,1.0,223.0,1302.7,2024,3,63,10,30,84004.98
2024-03-04 10:40:00,10.0,1.78,1012.67,37.73,24.87,87870.78,1.0,223.0,1391.07,2024,3,63,10,40,87870.78
2024-03-04 10:50:00,10.0,2.08,1012.43,38.72,24.13,91641.52,1.0,223.0,1483.66,2024,3,63,10,50,91641.52
2024-03-04 11:00:00,10.0,1.28,1012.25,40.35,22.29,95004.55,1.0,223.0,1556.24,2024,3,63,11,0,95004.55
2024-03-04 11:10:00,10.0,1.44,1012.12,40.11,23.6,99038.18,1.0,223.0,1609.12,2024,3,63,11,10,99038.18
2024-03-04 11:20:00,10.0,1.39,1011.84,41.58,21.41,102219.0,1.0,223.0,1648.84,2024,3,63,11,20,102219.0
2024-03-04 11:30:00,10.0,1.52,1011.51,40.71,21.55,103607.44,1.0,223.0,1694.63,2024,3,63,11,30,103607.44
2024-03-04 11:40:00,10.0,1.55,1011.16,40.45,22.11,105989.38,1.0,223.0,1745.4,2024,3,63,11,40,105989.38
2024-03-04 11:50:00,10.0,1.62,1010.99,40.03,21.62,108729.26,1.0,223.0,1772.7,2024,3,63,11,50,108729.26
2024-03-04 12:00:00,10.0,1.93,1010.75,40.11,24.32,111811.8,1.0,223.0,1807.75,2024,3,63,12,0,111811.8
2024-03-04 12:10:00,10.0,2.14,1010.58,39.53,22.38,114338.02,1.0,223.0,1828.68,2024,3,63,12,10,114338.02
2024-03-04 12:20:00,10.0,1.89,1010.26,40.09,21.64,115445.62,1.0,223.0,1835.5,2024,3,63,12,20,115445.62
2024-03-04 12:30:00,10.0,1.48,1010.02,41.28,22.87,116251.16,1.0,223.0,1821.05,2024,3,63,12,30,116251.16
2024-03-04 12:40:00,10.0,1.61,1009.83,39.9,24.11,116971.53,1.0,223.0,1837.44,2024,3,63,12,40,116971.53
2024-03-04 12:50:00,10.0,2.47,1009.71,38.26,26.49,117599.36,1.0,223.0,1865.9,2024,3,63,12,50,117599.36
2024-03-04 13:00:00,10.0,1.91,1009.51,38.74,26.73,117354.26,1.0,223.0,1857.09,2024,3,63,13,0,117354.26
2024-03-04 13:10:00,10.0,1.48,1009.28,39.71,24.75,115623.69,1.0,223.0,1826.29,2024,3,63,13,10,115623.69
2024-03-04 13:20:00,10.0,2.47,1009.22,38.04,26.68,113484.87,1.0,223.0,1840.26,2024,3,63,13,20,113484.87
2024-03-04 13:30:00,10.0,2.51,1008.98,37.26,28.57,105798.92,1.0,223.0,1680.56,2024,3,63,13,30,105798.92
