DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,is_upper,SunlightPred
2024-02-02 12:10:00,13.0,0.16,1013.4,29.38,49.74,11979.33,5.0,249.0,32.4,2024,2,33,12,10,0,11979.33
2024-02-02 12:20:00,13.0,0.19,1013.31,29.35,49.36,12776.42,5.0,249.0,36.15,2024,2,33,12,20,0,12776.42
2024-02-02 12:30:00,13.0,0.16,1013.27,29.8,48.19,14661.83,5.0,249.0,47.04,2024,2,33,12,30,0,14661.83
2024-02-02 12:40:00,13.0,0.18,1013.23,30.2,47.81,16723.75,5.0,249.0,60.49,2024,2,33,12,40,0,16723.75
2024-02-02 12:50:00,13.0,1.91,1013.14,29.36,52.69,17181.83,5.0,249.0,63.34,2024,2,33,12,50,0,17181.83
2024-02-02 13:00:00,13.0,2.1,1013.07,27.43,61.48,16975.75,5.0,249.0,61.98,2024,2,33,13,0,0,16975.75
2024-02-02 13:10:00,13.0,2.68,1013.04,27.18,62.79,17295.5,5.0,249.0,62.59,2024,2,33,13,10,0,17295.5
2024-02-02 13:20:00,13.0,1.93,1013.03,26.75,64.61,13533.83,5.0,249.0,38.88,2024,2,33,13,20,0,13533.83
2024-02-02 13:30:00,13.0,5.03,1012.98,25.46,69.51,11236.58,5.0,249.0,26.35,2024,2,33,13,30,0,11236.58
2024-02-02 13:40:00,13.0,2.11,1013.03,24.99,71.47,6915.0,5.0,249.0,11.07,2024,2,33,13,40,0,6915.0
2024-02-02 13:50:00,13.0,1.94,1012.9,24.77,73.22,3827.25,5.0,249.0,3.93,2024,2,33,13,50,0,3827.25
2024-02-02 14:00:00,13.0,3.49,1012.9,24.6,74.31,5179.75,5.0,249.0,6.67,2024,2,33,14,0,0,5179.75
2024-02-02 14:10:00,13.0,3.68,1012.86,24.26,76.97,7404.25,5.0,249.0,12.4,2024,2,33,14,10,0,7404.25
2024-02-02 14:20:00,13.0,2.76,1012.94,23.78,79.24,6030.33,5.0,249.0,8.39,2024,2,33,14,20,0,6030.33
2024-02-02 14:30:00,13.0,1.7,1012.94,23.48,82.53,5396.58,5.0,249.0,8.32,2024,2,33,14,30,0,5396.58
2024-02-02 14:40:00,13.0,2.37,1012.94,23.18,84.14,5581.58,5.0,249.0,8.6,2024,2,33,14,40,0,5581.58
2024-02-02 14:50:00,13.0,2.95,1012.94,22.86,85.75,5669.42,5.0,249.0,7.95,2024,2,33,14,50,0,5669.42
2024-02-02 15:00:00,13.0,2.23,1012.99,22.84,86.55,5404.5,5.0,249.0,7.99,2024,2,33,15,0,0,5404.5
2024-02-02 15:10:00,13.0,0.57,1013.0,23.09,85.99,5137.92,5.0,249.0,6.77,2024,2,33,15,10,0,5137.92
2024-02-02 15:20:00,13.0,1.56,1013.0,23.05,86.3,5017.92,5.0,249.0,6.2,2024,2,33,15,20,0,5017.92
2024-02-02 15:30:00,13.0,1.24,1013.07,23.15,86.66,5770.75,5.0,249.0,8.18,2024,2,33,15,30,0,5770.75
2024-02-02 15:40:00,13.0,0.35,1013.12,23.42,86.59,7443.08,5.0,249.0,13.41,2024,2,33,15,40,0,7443.08
2024-02-02 15:50:00,13.0,1.46,1013.2,23.34,86.39,7145.08,5.0,249.0,11.1,2024,2,33,15,50,0,7145.08
2024-02-02 16:00:00,13.0,2.01,1013.2,23.13,86.26,6480.17,5.0,249.0,8.92,2024,2,33,16,0,0,6480.17
2024-02-02 16:10:00,13.0,1.78,1013.29,23.05,86.14,6709.34,5.0,249.0,9.35,2024,2,33,16,10,0,6709.34
2024-02-02 16:20:00,13.0,2.44,1013.39,22.99,86.01,7403.5,5.0,249.0,11.42,2024,2,33,16,20,0,7403.5
2024-02-02 16:30:00,13.0,2.23,1013.52,22.77,86.73,4913.08,5.0,249.0,5.86,2024,2,33,16,30,0,4913.08
2024-02-02 16:40:00,13.0,2.7,1013.65,22.42,87.41,3203.5,5.0,249.0,2.44,2024,2,33,16,40,0,3203.5
2024-02-02 16:50:00,13.0,2.02,1013.76,22.22,88.19,1495.42,5.0,249.0,0.65,2024,2,33,16,50,0,1495.42
2024-02-02 17:00:00,13.0,1.58,1013.9,22.04,88.91,759.08,5.0,249.0,0.21,2024,2,33,17,0,0,759.08
2024-02-02 17:10:00,13.0,1.56,1014.0,21.68,92.1,512.34,5.0,249.0,0.23,2024,2,33,17,10,0,512.34
2024-02-02 17:20:00,13.0,1.59,1014.11,21.55,93.1,503.58,5.0,249.0,0.12,2024,2,33,17,20,0,503.58
2024-02-02 17:30:00,13.0,2.23,1014.29,21.39,93.92,214.75,5.0,249.0,0.03,2024,2,33,17,30,0,214.75
2024-02-02 17:40:00,13.0,1.65,1014.42,21.2,94.6,69.67,5.0,249.0,0.0,2024,2,33,17,40,0,69.67
2024-02-02 17:50:00,13.0,1.7,1014.48,21.14,94.98,22.5,5.0,249.0,0.0,2024,2,33,17,50,0,22.5
2024-02-03 09:30:00,13.0,1.14,1016.98,24.33,76.42,17539.86,5.0,249.0,65.05,2024,2,34,9,30,0,17539.86
2024-02-03 09:40:00,13.0,1.4,1016.98,24.67,75.76,17912.42,5.0,249.0,68.4,2024,2,34,9,40,0,17912.42
2024-02-03 09:50:00,13.0,0.71,1016.95,25.12,74.78,23515.33,5.0,249.0,114.4,2024,2,34,9,50,0,23515.33
2024-02-03 10:00:00,13.0,0.0,1017.0,27.13,70.64,33999.0,5.0,249.0,230.82,2024,2,34,10,0,0,33999.0
2024-02-03 10:10:00,13.0,0.3,1016.9,29.39,62.71,36107.59,5.0,249.0,268.5,2024,2,34,10,10,0,36107.59
2024-02-03 10:20:00,13.0,0.05,1016.84,30.21,58.04,35870.86,5.0,249.0,263.21,2024,2,34,10,20,0,35870.86
2024-02-03 10:30:00,13.0,0.08,1016.73,31.34,54.4,46150.58,5.0,249.0,439.6,2024,2,34,10,30,0,46150.58
2024-02-03 10:40:00,13.0,0.12,1016.61,31.35,53.74,40067.38,5.0,249.0,324.97,2024,2,34,10,40,0,40067.38
2024-02-03 10:50:00,13.0,0.3,1016.49,30.42,54.77,41611.63,5.0,249.0,357.49,2024,2,34,10,50,0,41611.63
2024-02-03 11:00:00,13.0,0.42,1016.39,30.38,54.71,36861.07,5.0,249.0,282.13,2024,2,34,11,0,0,36861.07
2024-02-03 11:10:00,13.0,0.18,1016.22,31.09,52.72,46138.39,5.0,249.0,422.47,2024,2,34,11,10,0,46138.39
2024-02-03 11:20:00,13.0,0.38,1016.0,32.81,47.9,53067.28,5.0,249.0,561.34,2024,2,34,11,20,0,53067.28
2024-02-03 11:30:00,13.0,0.75,1015.78,31.42,51.22,54348.1,5.0,249.0,583.69,2024,2,34,11,30,0,54348.1
2024-02-03 11:40:00,13.0,1.32,1015.54,30.64,53.27,68496.51,5.0,249.0,943.63,2024,2,34,11,40,0,68496.51
2024-02-03 11:50:00,13.0,2.19,1015.32,30.38,53.19,85754.6,5.0,249.0,1408.24,2024,2,34,11,50,0,85754.6
2024-02-03 12:00:00,13.0,2.09,1015.18,29.53,54.79,55712.82,5.0,249.0,605.38,2024,2,34,12,0,0,55712.82
2024-02-03 12:10:00,13.0,1.28,1015.04,30.86,52.25,72756.54,5.0,249.0,1027.05,2024,2,34,12,10,0,72756.54
2024-02-03 12:20:00,13.0,2.22,1014.83,29.37,55.14,54957.06,5.0,249.0,579.99,2024,2,34,12,20,0,54957.06
2024-02-03 12:30:00,13.0,1.88,1014.63,29.47,54.98,74969.04,5.0,249.0,1054.87,2024,2,34,12,30,0,74969.04
2024-02-03 12:40:00,13.0,2.02,1014.55,30.2,52.09,97719.81,5.0,249.0,1665.12,2024,2,34,12,40,0,97719.81
2024-02-03 12:50:00,13.0,2.52,1014.25,30.89,50.03,81359.57,5.0,249.0,1333.14,2024,2,34,12,50,0,81359.57
2024-02-03 13:00:00,13.0,2.83,1014.18,29.74,54.13,80449.09,5.0,249.0,1290.59,2024,2,34,13,0,0,80449.09
2024-02-03 13:10:00,13.0,1.85,1014.04,30.11,53.52,57131.64,5.0,249.0,695.26,2024,2,34,13,10,0,57131.64
2024-02-03 13:20:00,13.0,2.88,1013.84,26.88,63.22,26139.34,5.0,249.0,154.99,2024,2,34,13,20,0,26139.34
2024-02-03 13:30:00,13.0,2.9,1013.89,25.85,66.98,20437.0,5.0,249.0,88.3,2024,2,34,13,30,0,20437.0
2024-02-03 13:40:00,13.0,1.8,1013.76,25.81,67.19,14920.17,5.0,249.0,50.71,2024,2,34,13,40,0,14920.17
2024-02-03 13:50:00,13.0,2.36,1013.72,24.78,71.15,10698.42,5.0,249.0,23.78,2024,2,34,13,50,0,10698.42
2024-02-03 14:00:00,13.0,2.12,1013.63,24.39,73.34,8964.5,5.0,249.0,17.75,2024,2,34,14,0,0,8964.5
2024-02-03 14:10:00,13.0,2.13,1013.59,24.12,74.47,4550.25,5.0,249.0,4.9,2024,2,34,14,10,0,4550.25
2024-02-03 14:20:00,13.0,1.94,1013.53,23.84,75.83,3605.92,5.0,249.0,3.15,2024,2,34,14,20,0,3605.92
2024-02-03 14:30:00,13.0,1.24,1013.49,23.78,77.07,3384.25,5.0,249.0,2.67,2024,2,34,14,30,0,3384.25
2024-02-03 14:40:00,13.0,2.09,1013.47,23.42,79.37,2661.0,5.0,249.0,1.72,2024,2,34,14,40,0,2661.0
2024-02-03 14:50:00,13.0,2.14,1013.38,22.79,84.23,3299.25,5.0,249.0,2.12,2024,2,34,14,50,0,3299.25
2024-02-03 15:00:00,13.0,3.14,1013.34,22.23,86.53,4034.17,5.0,249.0,2.97,2024,2,34,15,0,0,4034.17
2024-02-03 15:10:00,13.0,2.19,1013.43,22.21,88.31,5096.0,5.0,249.0,4.29,2024,2,34,15,10,0,5096.0
2024-02-03 15:20:00,13.0,2.36,1013.44,22.16,88.54,4564.25,5.0,249.0,3.58,2024,2,34,15,20,0,4564.25
2024-02-03 15:30:00,13.0,2.08,1013.55,22.06,90.88,3960.0,5.0,249.0,3.56,2024,2,34,15,30,0,3960.0
2024-02-03 15:40:00,13.0,2.05,1013.57,22.04,92.04,6231.08,5.0,249.0,6.99,2024,2,34,15,40,0,6231.08
2024-02-03 15:50:00,13.0,2.61,1013.61,21.8,92.57,5817.83,5.0,249.0,5.96,2024,2,34,15,50,0,5817.83
2024-02-03 16:00:00,13.0,1.7,1013.79,21.61,93.3,4204.83,5.0,249.0,3.12,2024,2,34,16,0,0,4204.83
2024-02-03 16:10:00,13.0,0.65,1013.88,21.68,93.77,3370.84,5.0,249.0,2.09,2024,2,34,16,10,0,3370.84
2024-02-03 16:20:00,13.0,1.33,1014.01,21.59,93.67,3117.58,5.0,249.0,1.83,2024,2,34,16,20,0,3117.58
2024-02-03 16:30:00,13.0,2.27,1014.09,21.41,93.93,3521.17,5.0,249.0,2.3,2024,2,34,16,30,0,3521.17
2024-02-03 16:40:00,13.0,1.92,1014.14,21.39,94.22,3569.42,5.0,249.0,2.49,2024,2,34,16,40,0,3569.42
2024-02-03 16:50:00,13.0,1.28,1014.18,21.56,93.7,4262.75,5.0,249.0,3.5,2024,2,34,16,50,0,4262.75
2024-02-03 17:00:00,13.0,1.18,1014.16,21.55,93.16,4591.33,5.0,249.0,4.02,2024,2,34,17,0,0,4591.33
2024-02-03 17:10:00,13.0,1.23,1014.22,21.38,93.16,2820.92,5.0,249.0,1.69,2024,2,34,17,10,0,2820.92
2024-02-03 17:20:00,13.0,0.92,1014.25,21.16,93.86,1382.08,5.0,249.0,0.48,2024,2,34,17,20,0,1382.08
2024-02-03 17:30:00,13.0,0.5,1014.29,20.95,94.28,598.17,5.0,249.0,0.11,2024,2,34,17,30,0,598.17
2024-02-03 17:40:00,13.0,0.12,1014.35,20.84,94.71,188.92,5.0,249.0,0.02,2024,2,34,17,40,0,188.92
2024-02-03 17:50:00,13.0,0.0,1014.47,20.93,95.29,44.67,5.0,249.0,0.0,2024,2,34,17,50,0,44.67
2024-02-04 06:10:00,13.0,0.0,1014.71,20.17,97.0,20.0,5.0,249.0,0.0,2024,2,35,6,10,0,20.0
2024-02-04 06:20:00,13.0,0.49,1014.74,20.14,97.06,66.0,5.0,249.0,0.0,2024,2,35,6,20,0,66.0
2024-02-04 06:30:00,13.0,0.16,1014.78,20.16,97.39,278.17,5.0,249.0,0.02,2024,2,35,6,30,0,278.17
2024-02-04 06:40:00,13.0,0.08,1014.86,20.22,97.35,692.08,5.0,249.0,0.12,2024,2,35,6,40,0,692.08
2024-02-04 06:50:00,13.0,0.19,1014.98,20.3,97.06,1100.92,5.0,249.0,0.28,2024,2,35,6,50,0,1100.92
2024-02-04 07:00:00,13.0,0.44,1015.04,20.26,96.8,1461.67,5.0,249.0,0.42,2024,2,35,7,0,0,1461.67
2024-02-04 07:10:00,13.0,0.23,1015.11,20.37,96.48,2710.17,5.0,249.0,1.4,2024,2,35,7,10,0,2710.17
2024-02-04 07:20:00,13.0,0.14,1015.19,20.58,95.86,4218.0,5.0,249.0,3.25,2024,2,35,7,20,0,4218.0
2024-02-04 07:30:00,13.0,0.57,1015.28,21.0,94.55,6616.0,5.0,249.0,7.74,2024,2,35,7,30,0,6616.0
2024-02-04 07:40:00,13.0,0.56,1015.33,21.42,93.1,7864.58,5.0,249.0,10.51,2024,2,35,7,40,0,7864.58
2024-02-04 07:50:00,13.0,0.49,1015.33,21.61,91.9,9308.17,5.0,249.0,14.44,2024,2,35,7,50,0,9308.17
2024-02-04 08:00:00,13.0,0.8,1015.34,21.84,90.96,12558.42,5.0,249.0,25.52,2024,2,35,8,0,0,12558.42
2024-02-04 08:10:00,13.0,0.77,1015.45,21.98,89.91,12462.67,5.0,249.0,25.71,2024,2,35,8,10,0,12462.67
2024-02-04 08:20:00,13.0,0.79,1015.5,22.22,88.87,13927.17,5.0,249.0,32.68,2024,2,35,8,20,0,13927.17
2024-02-04 08:30:00,13.0,0.88,1015.61,22.53,87.4,14832.58,5.0,249.0,36.7,2024,2,35,8,30,0,14832.58
2024-02-04 08:40:00,13.0,0.64,1015.71,23.14,85.73,16885.08,5.0,249.0,46.94,2024,2,35,8,40,0,16885.08
2024-02-04 08:50:00,13.0,0.57,1015.8,23.44,84.45,15785.25,5.0,249.0,40.62,2024,2,35,8,50,0,15785.25
2024-02-04 09:00:00,13.0,1.34,1015.81,23.61,82.51,24912.33,5.0,249.0,101.99,2024,2,35,9,0,0,24912.33
2024-02-04 09:10:00,13.0,0.75,1015.76,25.36,77.31,32910.91,5.0,249.0,182.04,2024,2,35,9,10,0,32910.91
2024-02-04 09:20:00,13.0,0.9,1015.66,25.21,76.0,25261.17,5.0,249.0,104.61,2024,2,35,9,20,0,25261.17
2024-02-04 09:30:00,13.0,1.07,1015.53,24.75,77.98,25816.25,5.0,249.0,109.89,2024,2,35,9,30,0,25816.25
2024-02-04 09:40:00,13.0,0.65,1015.52,25.72,74.77,30187.33,5.0,249.0,153.5,2024,2,35,9,40,0,30187.33
2024-02-04 09:50:00,13.0,0.77,1015.47,25.83,72.97,25377.42,5.0,249.0,110.67,2024,2,35,9,50,0,25377.42
2024-02-04 10:00:00,13.0,1.17,1015.32,25.25,74.78,24684.42,5.0,249.0,106.79,2024,2,35,10,0,0,24684.42
2024-02-04 10:10:00,13.0,0.64,1015.22,26.1,72.15,28374.42,5.0,249.0,141.03,2024,2,35,10,10,0,28374.42
2024-02-04 10:20:00,13.0,0.0,1015.09,29.74,64.47,40384.74,5.0,249.0,295.3,2024,2,35,10,20,0,40384.74
2024-02-04 10:30:00,13.0,0.0,1014.82,32.61,54.22,55337.05,5.0,249.0,623.09,2024,2,35,10,30,0,55337.05
2024-02-04 10:40:00,13.0,0.24,1014.63,34.71,44.91,52642.33,5.0,249.0,549.8,2024,2,35,10,40,0,52642.33
2024-02-04 10:50:00,13.0,0.43,1014.56,34.61,44.36,64785.61,5.0,249.0,909.95,2024,2,35,10,50,0,64785.61
2024-02-04 11:00:00,13.0,0.0,1014.33,37.38,39.35,67282.0,5.0,249.0,988.64,2024,2,35,11,0,0,67282.0
2024-02-04 11:10:00,13.0,0.07,1014.12,36.65,40.86,64009.0,5.0,249.0,911.12,2024,2,35,11,10,0,64009.0
2024-02-04 11:20:00,13.0,0.23,1014.07,38.66,35.97,72023.21,5.0,249.0,1149.97,2024,2,35,11,20,0,72023.21
2024-02-04 11:30:00,13.0,0.3,1013.94,36.91,36.81,55323.48,5.0,249.0,714.97,2024,2,35,11,30,0,55323.48
2024-02-04 11:40:00,13.0,0.24,1013.68,33.22,43.79,46164.58,5.0,249.0,492.08,2024,2,35,11,40,0,46164.58
2024-02-04 11:50:00,13.0,0.41,1013.4,33.43,43.43,43157.82,5.0,249.0,429.0,2024,2,35,11,50,0,43157.82
2024-02-04 12:00:00,13.0,0.0,1013.14,34.98,41.57,41397.57,5.0,249.0,437.04,2024,2,35,12,0,0,41397.57
2024-02-04 12:10:00,13.0,0.0,1012.93,36.23,39.13,43112.32,5.0,249.0,505.81,2024,2,35,12,10,0,43112.32
2024-02-04 12:20:00,13.0,0.27,1012.61,37.26,35.09,73108.13,5.0,249.0,1134.82,2024,2,35,12,20,0,73108.13
2024-02-04 12:30:00,13.0,0.1,1012.36,34.9,40.21,41072.58,5.0,249.0,358.83,2024,2,35,12,30,0,41072.58
2024-02-04 12:40:00,13.0,0.63,1012.02,32.34,47.78,44939.35,5.0,249.0,458.78,2024,2,35,12,40,0,44939.35
2024-02-04 12:50:00,13.0,0.94,1011.8,28.89,59.04,26871.08,5.0,249.0,150.31,2024,2,35,12,50,0,26871.08
2024-02-04 13:00:00,13.0,1.18,1011.6,28.06,61.62,21048.0,5.0,249.0,92.62,2024,2,35,13,0,0,21048.0
2024-02-04 13:10:00,13.0,0.86,1011.5,27.11,65.07,16289.92,5.0,249.0,51.83,2024,2,35,13,10,0,16289.92
2024-02-04 13:20:00,13.0,0.32,1011.17,27.5,63.49,23499.42,5.0,249.0,107.72,2024,2,35,13,20,0,23499.42
2024-02-04 13:30:00,13.0,0.16,1011.16,28.32,60.53,18662.42,5.0,249.0,70.28,2024,2,35,13,30,0,18662.42
2024-02-04 13:40:00,13.0,0.54,1010.95,27.65,62.18,16690.66,5.0,249.0,55.21,2024,2,35,13,40,0,16690.66
2024-02-04 13:50:00,13.0,0.69,1010.84,27.62,62.42,16990.25,5.0,249.0,58.06,2024,2,35,13,50,0,16990.25
2024-02-04 14:00:00,13.0,0.35,1010.86,27.26,64.56,9673.25,5.0,249.0,23.56,2024,2,35,14,0,0,9673.25
2024-02-04 14:10:00,13.0,0.55,1010.74,25.88,71.0,8961.92,5.0,249.0,18.88,2024,2,35,14,10,0,8961.92
2024-02-04 14:20:00,13.0,0.25,1010.6,26.12,70.94,10103.25,5.0,249.0,21.74,2024,2,35,14,20,0,10103.25
2024-02-04 14:30:00,13.0,0.24,1010.55,26.13,69.89,8360.25,5.0,249.0,13.98,2024,2,35,14,30,0,8360.25
2024-02-04 14:40:00,13.0,0.47,1010.48,25.79,69.98,5571.75,5.0,249.0,6.87,2024,2,35,14,40,0,5571.75
2024-02-04 14:50:00,13.0,0.4,1010.28,25.37,74.54,8619.17,5.0,249.0,18.0,2024,2,35,14,50,0,8619.17
2024-02-04 15:00:00,13.0,0.23,1010.41,25.79,73.6,8691.08,5.0,249.0,16.34,2024,2,35,15,0,0,8691.08
2024-02-04 15:10:00,13.0,0.76,1010.46,25.25,73.1,6938.33,5.0,249.0,10.03,2024,2,35,15,10,0,6938.33
2024-02-04 15:20:00,13.0,0.58,1010.45,25.29,73.56,6658.66,5.0,249.0,9.57,2024,2,35,15,20,0,6658.66
2024-02-04 15:30:00,13.0,1.34,1010.47,25.35,73.72,5375.83,5.0,249.0,6.34,2024,2,35,15,30,0,5375.83
2024-02-04 15:40:00,13.0,0.36,1010.42,25.73,72.67,10787.83,5.0,249.0,26.93,2024,2,35,15,40,0,10787.83
2024-02-04 15:50:00,13.0,1.06,1010.4,26.57,69.65,11916.25,5.0,249.0,29.36,2024,2,35,15,50,0,11916.25
2024-02-04 16:00:00,13.0,0.94,1010.36,26.16,70.72,9484.17,5.0,249.0,19.16,2024,2,35,16,0,0,9484.17
2024-02-04 16:10:00,13.0,1.31,1010.49,25.38,72.68,3713.92,5.0,249.0,3.42,2024,2,35,16,10,0,3713.92
2024-02-04 16:20:00,13.0,0.78,1010.68,24.69,75.73,2064.83,5.0,249.0,1.01,2024,2,35,16,20,0,2064.83
