DateTime,Date,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power
2024-01-28 06:40:00,,,,,,,0.0,0.7299863042282243,51.82,-0.9335804264972016,
2024-01-28 06:50:00,,,,,,,0.0,0.7290077986897715,51.82,-0.9335804264972016,
2024-01-28 07:00:00,,,,,,,0.0,0.7280278011569846,51.82,-0.9335804264972016,
2024-01-28 07:10:00,,,,,,,0.0,0.7270463136355356,51.82,-0.9335804264972016,
2024-01-28 07:20:00,,,,,,,0.0,0.726063338134146,51.82,-0.9335804264972016,
2024-01-28 07:30:00,,,,,,,0.0,0.7250788766645829,51.82,-0.9335804264972016,
2024-01-28 07:40:00,,,,,,,0.0,0.7240929312416545,51.82,-0.9335804264972016,
2024-01-28 07:50:00,,,,,,,0.0,0.7231055038832063,51.82,-0.9335804264972016,
2024-01-28 08:00:00,,,,,,,0.0,0.7221165966101163,51.82,-0.9335804264972016,
2024-01-28 08:10:00,,,,,,,0.0,0.7211262114462919,51.82,-0.9335804264972016,
2024-01-28 08:20:00,,,,,,,0.0,0.7201343504186646,51.82,-0.9335804264972016,
2024-01-28 08:30:00,,,,,,,0.0,0.7191410155571868,51.82,-0.9335804264972016,
2024-01-28 08:40:00,,,,,,,0.0,0.7181462088948272,51.82,-0.9335804264972016,
2024-01-28 08:50:00,,,,,,,0.0,0.7171499324675666,51.82,-0.9335804264972016,
2024-01-28 09:00:00,,,,,,,0.0,0.7161521883143938,51.82,-0.9335804264972016,
2024-01-28 09:10:00,,,,,,,0.0,0.7151529784773013,51.82,-0.9335804264972016,
2024-01-28 09:20:00,,,,,,,0.0,0.7141523050012819,51.82,-0.9335804264972016,
2024-01-28 09:30:00,,,,,,,0.0,0.7131501699343235,51.82,-0.9335804264972016,
2024-01-28 09:40:00,,,,,,,0.0,0.712146575327405,51.82,-0.9335804264972016,
2024-01-28 09:50:00,,,,,,,0.0,0.711141523234493,51.82,-0.9335804264972016,
2024-01-28 10:00:00,,,,,,,0.0,0.7101350157125363,51.82,-0.9335804264972016,
2024-01-28 10:10:00,,,,,,,0.0,0.7091270548214628,51.82,-0.9335804264972016,
2024-01-28 10:20:00,,,,,,,0.0,0.7081176426241759,51.82,-0.9335804264972016,
2024-01-28 10:30:00,,,,,,,0.0,0.7071067811865475,51.82,-0.9335804264972016,
2024-01-28 10:40:00,,,,,,,0.0,0.7060944725774164,51.82,-0.9335804264972016,
2024-01-28 10:50:00,,,,,,,0.0,0.7050807188685831,51.82,-0.9335804264972016,
2024-01-28 11:00:00,,,,,,,0.0,0.7040655221348058,51.82,-0.9335804264972016,
2024-01-28 11:10:00,,,,,,,0.0,0.7030488844537953,51.82,-0.9335804264972016,
2024-01-28 11:20:00,,,,,,,0.0,0.7020308079062126,51.82,-0.9335804264972016,
2024-01-28 11:30:00,,,,,,,0.0,0.7010112945756627,51.82,-0.9335804264972016,
2024-01-28 11:40:00,,,,,,,0.0,0.6999903465486913,51.82,-0.9335804264972016,
2024-01-28 11:50:00,,,,,,,0.0,0.6989679659147803,51.82,-0.9335804264972016,
2024-01-28 12:00:00,,,,,,,0.0,0.6979441547663439,51.82,-0.9335804264972016,
2024-01-28 12:10:00,,,,,,,0.0,0.6969189151987235,51.82,-0.9335804264972016,
2024-01-28 12:20:00,,,,,,,0.0,0.6958922493101846,51.82,-0.9335804264972016,
2024-01-28 12:30:00,,,,,,,0.0,0.6948641592019111,51.82,-0.9335804264972016,
2024-01-28 12:40:00,,,,,,,0.0,0.6938346469780022,51.82,-0.9335804264972016,
2024-01-28 12:50:00,,,,,,,0.0,0.6928037147454673,51.82,-0.9335804264972016,
2024-01-28 13:00:00,,,,,,,0.0,0.6917713646142224,51.82,-0.9335804264972016,
2024-01-28 13:10:00,,,,,,,0.0,0.6907375986970851,51.82,-0.9335804264972016,
2024-01-28 13:20:00,,,,,,,0.0,0.6897024191097705,51.82,-0.9335804264972016,
2024-01-28 13:30:00,,,,,,,0.0,0.6886658279708872,51.82,-0.9335804264972016,
2024-01-28 13:40:00,,,,,,,0.0,0.6876278274019317,51.82,-0.9335804264972016,
2024-01-28 13:50:00,,,,,,,0.0,0.6865884195272873,51.82,-0.9335804264972016,
2024-01-28 14:00:00,,,,,,,0.0,0.6855476064742155,51.82,-0.9335804264972016,
2024-01-28 14:10:00,,,,,,,0.0,0.6845053903728542,51.82,-0.9335804264972016,
2024-01-28 14:20:00,,,,,,,0.0,0.6834617733562128,51.82,-0.9335804264972016,
2024-01-28 14:30:00,,,,,,,0.0,0.682416757560168,51.82,-0.9335804264972016,
2024-01-28 14:40:00,,,,,,,0.0,0.681370345123459,51.82,-0.9335804264972016,
2024-01-28 14:50:00,,,,,,,0.0,0.6803225381876835,51.82,-0.9335804264972016,
2024-01-28 15:00:00,,,,,,,0.0,0.6792733388972934,51.82,-0.9335804264972016,
2024-01-28 15:10:00,,,,,,,0.0,0.6782227493995897,51.82,-0.9335804264972016,
2024-01-28 15:20:00,,,,,,,0.0,0.6771707718447191,51.82,-0.9335804264972016,
2024-01-28 15:30:00,,,,,,,0.0,0.6761174083856688,51.82,-0.9335804264972016,
2024-01-28 15:40:00,,,,,,,0.0,0.6750626611782627,51.82,-0.9335804264972016,
2024-01-28 15:50:00,,,,,,,0.0,0.6740065323811564,51.82,-0.9335804264972016,
2024-01-28 16:00:00,,,,,,,0.0,0.6729490241558332,51.82,-0.9335804264972016,
2024-01-28 16:10:00,,,,,,,0.0,0.6718901386665997,51.82,-0.9335804264972016,
2024-01-28 16:20:00,,,,,,,0.0,0.670829878080581,51.82,-0.9335804264972016,
2024-01-28 16:30:00,,,,,,,0.0,0.6697682445677166,51.82,-0.9335804264972016,
2024-01-28 16:40:00,,,,,,,0.0,0.6687052403007555,51.82,-0.9335804264972016,
2024-01-28 16:50:00,,,,,,,0.0,0.6676408674552528,51.82,-0.9335804264972016,
2024-01-28 17:00:00,,,,,,,0.0,0.666575128209563,51.82,-0.9335804264972016,
2024-01-29 06:30:00,,,,,,,0.0,0.575917839519271,51.82,-0.9335804264972016,
2024-01-29 06:40:00,,,,,,,0.0,0.5747477260772557,51.82,-0.9335804264972016,
2024-01-29 06:50:00,,,,,,,0.0,0.573576436351046,51.82,-0.9335804264972016,
2024-01-29 07:00:00,,,,,,,0.0,0.5724039727378148,51.82,-0.9335804264972016,
2024-01-29 07:10:00,,,,,,,0.0,0.5712303376371373,51.82,-0.9335804264972016,
2024-01-29 07:20:00,,,,,,,0.0,0.5700555334509864,51.82,-0.9335804264972016,
2024-01-29 07:30:00,,,,,,,0.0,0.5688795625837272,51.82,-0.9335804264972016,
2024-01-29 07:40:00,,,,,,,0.0,0.5677024274421133,51.82,-0.9335804264972016,
2024-01-29 07:50:00,,,,,,,0.0,0.5665241304352806,51.82,-0.9335804264972016,
2024-01-29 08:00:00,,,,,,,0.0,0.5653446739747431,51.82,-0.9335804264972016,
2024-01-29 08:10:00,,,,,,,0.0,0.5641640604743877,51.82,-0.9335804264972016,
2024-01-29 08:20:00,,,,,,,0.0,0.5629822923504691,51.82,-0.9335804264972016,
2024-01-29 08:30:00,,,,,,,0.0,0.5617993720216055,51.82,-0.9335804264972016,
2024-01-29 08:40:00,,,,,,,0.0,0.5606153019087727,51.82,-0.9335804264972016,
2024-01-29 08:50:00,,,,,,,0.0,0.5594300844353002,51.82,-0.9335804264972016,
2024-01-29 09:00:00,,,,,,,0.0,0.5582437220268653,51.82,-0.9335804264972016,
2024-01-29 09:10:00,,,,,,,0.0,0.5570562171114884,51.82,-0.9335804264972016,
2024-01-29 09:20:00,,,,,,,0.0,0.5558675721195289,51.82,-0.9335804264972016,
2024-01-29 09:30:00,,,,,,,0.0,0.5546777894836785,51.82,-0.9335804264972016,
2024-01-29 09:40:00,,,,,,,0.0,0.5534868716389583,51.82,-0.9335804264972016,
2024-01-29 09:50:00,,,,,,,0.0,0.5522948210227117,51.82,-0.9335804264972016,
2024-01-29 10:00:00,,,,,,,0.0,0.5511016400746,51.82,-0.9335804264972016,
2024-01-29 10:10:00,,,,,,,0.0,0.5499073312366008,51.82,-0.9335804264972016,
2024-01-29 10:20:00,,,,,,,0.0,0.5487118969529969,51.82,-0.9335804264972016,
2024-01-29 10:30:00,,,,,,,0.0,0.5475153396703756,51.82,-0.9335804264972016,
2024-01-29 10:40:00,,,,,,,0.0,0.5463176618376225,51.82,-0.9335804264972016,
2024-01-29 10:50:00,,,,,,,0.0,0.5451188659059166,51.82,-0.9335804264972016,
2024-01-29 11:00:00,,,,,,,0.0,0.543918954328725,51.82,-0.9335804264972016,
2024-01-29 11:10:00,,,,,,,0.0,0.5427179295617981,51.82,-0.9335804264972016,
2024-01-29 11:20:00,,,,,,,0.0,0.5415157940631647,51.82,-0.9335804264972016,
2024-01-29 11:30:00,,,,,,,0.0,0.5403125502931272,51.82,-0.9335804264972016,
2024-01-29 11:40:00,,,,,,,0.0,0.5391082007142555,51.82,-0.9335804264972016,
2024-01-29 11:50:00,,,,,,,0.0,0.5379027477913828,51.82,-0.9335804264972016,
2024-01-29 12:00:00,,,,,,,0.0,0.536696193991601,51.82,-0.9335804264972016,
2024-01-29 12:10:00,,,,,,,0.0,0.5354885417842542,51.82,-0.9335804264972016,
2024-01-29 12:20:00,,,,,,,0.0,0.5342797936409354,51.82,-0.9335804264972016,
2024-01-29 12:30:00,,,,,,,0.0,0.5330699520354798,51.82,-0.9335804264972016,
2024-01-29 12:40:00,,,,,,,0.0,0.5318590194439609,51.82,-0.9335804264972016,
2024-01-29 12:50:00,,,,,,,0.0,0.530646998344685,51.82,-0.9335804264972016,
2024-01-29 13:00:00,,,,,,,0.0,0.529433891218186,51.82,-0.9335804264972016,
2024-01-29 13:10:00,,,,,,,0.0,0.5282197005472204,51.82,-0.9335804264972016,
2024-01-29 13:20:00,,,,,,,0.0,0.5270044288167619,51.82,-0.9335804264972016,
2024-01-29 13:30:00,,,,,,,0.0,0.5257880785139988,51.82,-0.9335804264972016,
2024-01-29 13:40:00,,,,,,,0.0,0.5245706521283244,51.82,-0.9335804264972016,
2024-01-29 13:50:00,,,,,,,0.0,0.5233521521513352,51.82,-0.9335804264972016,
2024-01-29 14:00:00,,,,,,,0.0,0.5221325810768249,51.82,-0.9335804264972016,
2024-01-29 14:10:00,,,,,,,0.0,0.5209119414007795,51.82,-0.9335804264972016,
2024-01-29 14:20:00,,,,,,,0.0,0.5196902356213714,51.82,-0.9335804264972016,
2024-01-29 14:30:00,,,,,,,0.0,0.5184674662389558,51.82,-0.9335804264972016,
2024-01-29 14:40:00,,,,,,,0.0,0.517243635756064,51.82,-0.9335804264972016,
2024-01-29 14:50:00,,,,,,,0.0,0.5160187466773991,51.82,-0.9335804264972016,
2024-01-29 15:00:00,,,,,,,0.0,0.5147928015098311,51.82,-0.9335804264972016,
2024-01-29 15:10:00,,,,,,,0.0,0.5135658027623907,51.82,-0.9335804264972016,
2024-01-29 15:20:00,,,,,,,0.0,0.5123377529462656,51.82,-0.9335804264972016,
2024-01-29 15:30:00,,,,,,,0.0,0.5111086545747943,51.82,-0.9335804264972016,
2024-01-29 15:40:00,,,,,,,0.0,0.509878510163461,51.82,-0.9335804264972016,
2024-01-29 15:50:00,,,,,,,0.0,0.5086473222298913,51.82,-0.9335804264972016,
2024-01-29 16:00:00,,,,,,,0.0,0.507415093293846,51.82,-0.9335804264972016,
2024-01-29 16:10:00,,,,,,,0.0,0.5061818258772168,51.82,-0.9335804264972016,
2024-01-29 16:20:00,,,,,,,0.0,0.5049475225040205,51.82,-0.9335804264972016,
2024-01-29 16:30:00,,,,,,,0.0,0.5037121857003943,51.82,-0.9335804264972016,
2024-01-29 16:40:00,,,,,,,0.0,0.5024758179945902,51.82,-0.9335804264972016,
2024-01-29 16:50:00,,,,,,,0.0,0.5012384219169693,51.82,-0.9335804264972016,
2024-01-29 17:00:00,,,,,,,0.0,0.49999999999999994,51.82,-0.9335804264972016,
2024-01-30 06:30:00,,,,,,,0.0,0.39651758695282635,51.82,-0.9335804264972016,
2024-01-30 06:40:00,,,,,,,0.0,0.3952038541044788,51.82,-0.9335804264972016,
2024-01-30 06:50:00,,,,,,,0.0,0.3938893124281428,51.82,-0.9335804264972016,
2024-01-30 07:00:00,,,,,,,0.0,0.39257396461417193,51.82,-0.9335804264972016,
2024-01-30 07:10:00,,,,,,,0.0,0.3912578133545696,51.82,-0.9335804264972016,
2024-01-30 07:20:00,,,,,,,0.0,0.38994086134298367,51.82,-0.9335804264972016,
2024-01-30 07:30:00,,,,,,,0.0,0.3886231112747007,51.82,-0.9335804264972016,
2024-01-30 07:40:00,,,,,,,0.0,0.3873045658466405,51.82,-0.9335804264972016,
2024-01-30 07:50:00,,,,,,,0.0,0.38598522775735084,51.82,-0.9335804264972016,
2024-01-30 08:00:00,,,,,,,0.0,0.3846650997070015,51.82,-0.9335804264972016,
2024-01-30 08:10:00,,,,,,,0.0,0.3833441843973795,51.82,-0.9335804264972016,
2024-01-30 08:20:00,,,,,,,0.0,0.3820224845318825,51.82,-0.9335804264972016,
2024-01-30 08:30:00,,,,,,,0.0,0.38070000281551414,51.82,-0.9335804264972016,
2024-01-30 08:40:00,,,,,,,0.0,0.37937674195487814,51.82,-0.9335804264972016,
2024-01-30 08:50:00,,,,,,,0.0,0.37805270465817287,51.82,-0.9335804264972016,
2024-01-30 09:00:00,,,,,,,0.0,0.3767278936351857,51.82,-0.9335804264972016,
2024-01-30 09:10:00,,,,,,,0.0,0.37540231159728765,51.82,-0.9335804264972016,
2024-01-30 09:20:00,,,,,,,0.0,0.3740759612574274,51.82,-0.9335804264972016,
2024-01-30 09:30:00,,,,,,,0.0,0.3727488453301265,51.82,-0.9335804264972016,
2024-01-30 09:40:00,,,,,,,0.0,0.37142096653147183,51.82,-0.9335804264972016,
2024-01-30 09:50:00,,,,,,,0.0,0.37009232757911503,51.82,-0.9335804264972016,
2024-01-30 10:00:00,,,,,,,0.0,0.3687629311922602,51.82,-0.9335804264972016,
2024-01-30 10:10:00,,,,,,,0.0,0.3674327800916627,51.82,-0.9335804264972016,
2024-01-30 10:20:00,,,,,,,0.0,0.36610187699962254,51.82,-0.9335804264972016,
2024-01-30 10:30:00,,,,,,,0.0,0.36477022463997877,51.82,-0.9335804264972016,
2024-01-30 10:40:00,,,,,,,0.0,0.3634378257381037,51.82,-0.9335804264972016,
2024-01-30 10:50:00,,,,,,,0.0,0.36210468302089777,51.82,-0.9335804264972016,
2024-01-30 11:00:00,,,,,,,0.0,0.36077079921678357,51.82,-0.9335804264972016,
2024-01-30 11:10:00,,,,,,,0.0,0.3594361770557005,51.82,-0.9335804264972016,
2024-01-30 11:20:00,,,,,,,0.0,0.35810081926909915,51.82,-0.9335804264972016,
2024-01-30 11:30:00,,,,,,,0.0,0.3567647285899353,51.82,-0.9335804264972016,
2024-01-30 11:40:00,,,,,,,0.0,0.3554279077526651,51.82,-0.9335804264972016,
2024-01-30 11:50:00,,,,,,,0.0,0.3540903594932387,51.82,-0.9335804264972016,
2024-01-30 12:00:00,,,,,,,0.0,0.35275208654909535,51.82,-0.9335804264972016,
2024-01-30 12:10:00,,,,,,,0.0,0.35141309165915713,51.82,-0.9335804264972016,
2024-01-30 12:20:00,,,,,,,0.0,0.35007337756382384,51.82,-0.9335804264972016,
2024-01-30 12:30:00,,,,,,,0.0,0.34873294700496715,51.82,-0.9335804264972016,
2024-01-30 12:40:00,,,,,,,0.0,0.34739180272592507,51.82,-0.9335804264972016,
2024-01-30 12:50:00,,,,,,,0.0,0.3460499474714963,51.82,-0.9335804264972016,
2024-01-30 13:00:00,,,,,,,0.0,0.34470738398793466,51.82,-0.9335804264972016,
2024-01-30 13:10:00,,,,,,,0.0,0.34336411502294245,51.82,-0.9335804264972016,
2024-01-30 13:20:00,,,,,,,0.0,0.3420201433256687,51.82,-0.9335804264972016,
2024-01-30 13:30:00,,,,,,,0.0,0.3406754716466978,51.82,-0.9335804264972016,
2024-01-30 13:40:00,,,,,,,0.0,0.33933010273804765,51.82,-0.9335804264972016,
2024-01-30 13:50:00,,,,,,,0.0,0.3379840393531631,51.82,-0.9335804264972016,
2024-01-30 14:00:00,,,,,,,0.0,0.3366372842469104,51.82,-0.9335804264972016,
2024-01-30 14:10:00,,,,,,,0.0,0.33528984017557145,51.82,-0.9335804264972016,
2024-01-30 14:20:00,,,,,,,0.0,0.3339417098968382,51.82,-0.9335804264972016,
2024-01-30 14:30:00,,,,,,,0.0,0.33259289616980675,51.82,-0.9335804264972016,
2024-01-30 14:40:00,,,,,,,0.0,0.33124340175497247,51.82,-0.9335804264972016,
2024-01-30 14:50:00,,,,,,,0.0,0.3298932294142234,51.82,-0.9335804264972016,
2024-01-30 15:00:00,,,,,,,0.0,0.3285423819108352,51.82,-0.9335804264972016,
2024-01-30 15:10:00,,,,,,,0.0,0.3271908620094653,51.82,-0.9335804264972016,
2024-01-30 15:20:00,,,,,,,0.0,0.3258386724761471,51.82,-0.9335804264972016,
2024-01-30 15:30:00,,,,,,,0.0,0.3244858160782849,51.82,-0.9335804264972016,
2024-01-30 15:40:00,,,,,,,0.0,0.32313229558464734,51.82,-0.9335804264972016,
2024-01-30 15:50:00,,,,,,,0.0,0.3217781137653626,51.82,-0.9335804264972016,
2024-01-30 16:00:00,,,,,,,0.0,0.3204232733919119,51.82,-0.9335804264972016,
2024-01-30 16:10:00,,,,,,,0.0,0.31906777723712465,51.82,-0.9335804264972016,
2024-01-30 16:20:00,,,,,,,0.0,0.31771162807517234,51.82,-0.9335804264972016,
2024-01-30 16:30:00,,,,,,,0.0,0.31635482868156173,51.82,-0.9335804264972016,
2024-01-30 16:40:00,,,,,,,0.0,0.31499738183313336,51.82,-0.9335804264972016,
2024-01-30 16:50:00,,,,,,,0.0,0.31363929030805,51.82,-0.9335804264972016,
2024-01-30 17:00:00,,,,,,,0.0,0.31228055688579476,51.82,-0.9335804264972016,
2024-01-31 06:30:00,,,,,,,0.0,0.20034914893886302,51.82,-0.9335804264972016,
2024-01-31 06:40:00,,,,,,,0.0,0.19894735264627514,51.82,-0.9335804264972016,
2024-01-31 06:50:00,,,,,,,0.0,0.19754514918613222,51.82,-0.9335804264972016,
2024-01-31 07:00:00,,,,,,,0.0,0.19614254142819718,51.82,-0.9335804264972016,
2024-01-31 07:10:00,,,,,,,0.0,0.19473953224306054,51.82,-0.9335804264972016,
2024-01-31 07:20:00,,,,,,,0.0,0.1933361245021343,51.82,-0.9335804264972016,
2024-01-31 07:30:00,,,,,,,0.0,0.19193232107764613,51.82,-0.9335804264972016,
2024-01-31 07:40:00,,,,,,,0.0,0.1905281248426336,51.82,-0.9335804264972016,
2024-01-31 07:50:00,,,,,,,0.0,0.18912353867093812,51.82,-0.9335804264972016,
2024-01-31 08:00:00,,,,,,,0.0,0.1877185654371992,51.82,-0.9335804264972016,
2024-01-31 08:10:00,,,,,,,0.0,0.18631320801684856,51.82,-0.9335804264972016,
2024-01-31 08:20:00,,,,,,,0.0,0.184907469286104,51.82,-0.9335804264972016,
2024-01-31 08:30:00,,,,,,,0.0,0.18350135212196397,51.82,-0.9335804264972016,
2024-01-31 08:40:00,,,,,,,0.0,0.1820948594022013,51.82,-0.9335804264972016,
2024-01-31 08:50:00,,,,,,,0.0,0.18068799400535737,51.82,-0.9335804264972016,
2024-01-31 09:00:00,,,,,,,0.0,0.17928075881073646,51.82,-0.9335804264972016,
2024-01-31 09:10:00,,,,,,,0.0,0.17787315669839948,51.82,-0.9335804264972016,
2024-01-31 09:20:00,,,,,,,0.0,0.17646519054915846,51.82,-0.9335804264972016,
2024-01-31 09:30:00,,,,,,,0.0,0.1750568632445694,51.82,-0.9335804264972016,
2024-01-31 09:40:00,,,,,,,0.0,0.17364817766693033,51.82,-0.9335804264972016,
2024-01-31 09:50:00,,,,,,,0.0,0.1722391366992697,51.82,-0.9335804264972016,
2024-01-31 10:00:00,,,,,,,0.0,0.17082974322534425,51.82,-0.9335804264972016,
2024-01-31 10:10:00,,,,,,,0.0,0.16942000012963215,51.82,-0.9335804264972016,
2024-01-31 10:20:00,,,,,,,0.0,0.168009910297327,51.82,-0.9335804264972016,
2024-01-31 10:30:00,,,,,,,0.0,0.16659947661433228,51.82,-0.9335804264972016,
2024-01-31 10:40:00,,,,,,,0.0,0.16518870196725496,51.82,-0.9335804264972016,
2024-01-31 10:50:00,,,,,,,0.0,0.1637775892434,51.82,-0.9335804264972016,
2024-01-31 11:00:00,,,,,,,0.0,0.16236614133076416,51.82,-0.9335804264972016,
2024-01-31 11:10:00,,,,,,,0.0,0.16095436111803024,51.82,-0.9335804264972016,
2024-01-31 11:20:00,,,,,,,0.0,0.1595422514945611,51.82,-0.9335804264972016,
2024-01-31 11:30:00,,,,,,,0.0,0.15812981535039386,51.82,-0.9335804264972016,
2024-01-31 11:40:00,,,,,,,0.0,0.15671705557623383,51.82,-0.9335804264972016,
