idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,is_upper,SunlightPred
42,2024-02-15 11:40:00,14.0,1.13,1012.44,36.94,26.27,117758.2,5.0,197.0,2072.22,2024,2,46,11,40,1,117828.2890625
43,2024-02-15 11:50:00,14.0,0.84,1012.29,30.29,39.17,63200.48,5.0,197.0,1027.17,2024,2,46,11,50,0,63200.48
44,2024-02-15 12:00:00,14.0,1.08,1012.08,27.37,48.28,51282.7,5.0,197.0,675.4,2024,2,46,12,0,0,51282.7
45,2024-02-15 12:10:00,14.0,1.06,1011.97,31.72,38.07,93181.08,5.0,197.0,1624.26,2024,2,46,12,10,0,93181.08
46,2024-02-15 12:20:00,14.0,1.03,1011.8,33.16,37.09,111508.13,5.0,197.0,2024.41,2024,2,46,12,20,0,111508.13
47,2024-02-15 12:30:00,14.0,1.51,1011.62,33.04,37.72,117758.2,5.0,197.0,2105.33,2024,2,46,12,30,1,117758.2
48,2024-02-15 12:40:00,14.0,1.71,1011.42,29.08,47.9,85180.47,5.0,197.0,1409.91,2024,2,46,12,40,0,85180.47
49,2024-02-15 12:50:00,14.0,1.57,1011.25,29.26,47.79,96286.8,5.0,197.0,1642.23,2024,2,46,12,50,0,96286.8
50,2024-02-15 13:00:00,14.0,1.43,1011.08,28.62,49.56,50844.35,5.0,197.0,640.04,2024,2,46,13,0,0,50844.35
51,2024-02-15 13:10:00,14.0,1.5,1010.97,28.61,49.62,91154.39,5.0,197.0,1494.82,2024,2,46,13,10,0,91154.39
52,2024-02-15 13:20:00,14.0,1.86,1010.98,29.52,47.27,117588.39,5.0,197.0,2124.37,2024,2,46,13,20,0,117588.39
53,2024-02-15 13:30:00,14.0,1.32,1010.93,29.93,46.75,115371.22,5.0,197.0,1989.39,2024,2,46,13,30,0,115371.22
54,2024-02-15 13:40:00,14.0,1.73,1010.85,29.24,48.08,113245.7,5.0,197.0,1965.29,2024,2,46,13,40,0,113245.7
55,2024-02-15 13:50:00,14.0,2.36,1010.72,28.99,49.09,91871.34,5.0,197.0,1503.98,2024,2,46,13,50,0,91871.34
56,2024-02-15 14:00:00,14.0,1.7,1010.69,28.84,48.38,61080.56,5.0,197.0,799.04,2024,2,46,14,0,0,61080.56
57,2024-02-15 14:10:00,14.0,1.54,1010.59,29.53,46.96,73320.05,5.0,197.0,1123.47,2024,2,46,14,10,0,73320.05
58,2024-02-15 14:20:00,14.0,1.23,1010.57,27.82,52.47,36314.89,5.0,197.0,272.92,2024,2,46,14,20,0,36314.89
59,2024-02-15 14:30:00,14.0,1.28,1010.58,27.75,52.73,30607.08,5.0,197.0,199.47,2024,2,46,14,30,0,30607.08
60,2024-02-15 14:40:00,14.0,1.44,1010.44,27.23,54.9,26633.67,5.0,197.0,154.51,2024,2,46,14,40,0,26633.67
61,2024-02-15 14:50:00,14.0,1.29,1010.41,26.48,57.87,20712.33,5.0,197.0,92.26,2024,2,46,14,50,0,20712.33
62,2024-02-15 15:00:00,14.0,1.06,1010.35,27.02,56.44,27714.14,5.0,197.0,189.88,2024,2,46,15,0,0,27714.14
63,2024-02-15 15:10:00,14.0,0.63,1010.36,26.52,57.93,15439.08,5.0,197.0,51.09,2024,2,46,15,10,0,15439.08
64,2024-02-15 15:20:00,14.0,1.04,1010.45,25.9,60.4,13905.83,5.0,197.0,38.96,2024,2,46,15,20,0,13905.83
65,2024-02-15 15:30:00,14.0,0.81,1010.58,25.89,60.13,14369.08,5.0,197.0,42.3,2024,2,46,15,30,0,14369.08
66,2024-02-15 15:40:00,14.0,1.03,1010.7,25.9,59.65,13794.58,5.0,197.0,40.15,2024,2,46,15,40,0,13794.58
67,2024-02-15 15:50:00,14.0,0.69,1010.79,26.27,58.5,15946.67,5.0,197.0,54.08,2024,2,46,15,50,0,15946.67
68,2024-02-15 16:00:00,14.0,1.09,1010.88,26.16,58.64,19197.0,5.0,197.0,95.32,2024,2,46,16,0,0,19197.0
69,2024-02-15 16:10:00,14.0,1.08,1010.95,27.38,54.58,25849.62,5.0,197.0,191.7,2024,2,46,16,10,0,25849.62
70,2024-02-15 16:20:00,14.0,0.96,1011.02,26.04,58.79,10954.33,5.0,197.0,25.84,2024,2,46,16,20,0,10954.33
71,2024-02-15 16:30:00,14.0,1.31,1011.1,25.49,60.86,6599.67,5.0,197.0,9.14,2024,2,46,16,30,0,6599.67
72,2024-02-15 16:40:00,14.0,0.71,1011.21,25.18,62.3,5999.33,5.0,197.0,7.69,2024,2,46,16,40,0,5999.33
73,2024-02-15 16:50:00,14.0,0.57,1011.29,25.55,61.39,6198.25,5.0,197.0,8.83,2024,2,46,16,50,0,6198.25
74,2024-02-15 17:00:00,14.0,0.34,1011.5,25.39,62.07,3285.25,5.0,197.0,2.41,2024,2,46,17,0,0,3285.25
75,2024-02-15 17:10:00,14.0,0.39,1011.64,25.0,63.54,2049.33,5.0,197.0,0.97,2024,2,46,17,10,0,2049.33
76,2024-02-15 17:20:00,14.0,0.14,1011.85,24.91,63.59,1363.92,5.0,197.0,0.45,2024,2,46,17,20,0,1363.92
77,2024-02-15 17:30:00,14.0,0.03,1011.98,24.8,64.25,830.42,5.0,197.0,0.18,2024,2,46,17,30,0,830.42
78,2024-02-15 17:40:00,14.0,0.07,1012.02,24.35,65.15,362.42,5.0,197.0,0.03,2024,2,46,17,40,0,362.42
79,2024-02-15 17:50:00,14.0,0.3,1012.11,24.0,65.53,97.75,5.0,197.0,0.0,2024,2,46,17,50,0,97.75
80,2024-02-15 18:00:00,14.0,0.0,1012.21,24.08,65.78,28.34,5.0,197.0,0.0,2024,2,46,18,0,0,28.34
81,2024-02-16 06:10:00,14.0,0.17,1015.07,18.53,92.43,24.17,5.0,197.0,0.0,2024,2,47,6,10,0,24.17
82,2024-02-16 06:20:00,14.0,0.1,1015.24,18.55,92.87,57.42,5.0,197.0,0.0,2024,2,47,6,20,0,57.42
83,2024-02-16 06:30:00,14.0,0.69,1015.38,18.53,92.15,193.17,5.0,197.0,0.01,2024,2,47,6,30,0,193.17
84,2024-02-16 06:40:00,14.0,0.37,1015.47,18.55,92.26,374.92,5.0,197.0,0.04,2024,2,47,6,40,0,374.92
85,2024-02-16 06:50:00,14.0,0.87,1015.6,18.41,91.85,649.67,5.0,197.0,0.14,2024,2,47,6,50,0,649.67
86,2024-02-16 07:00:00,14.0,0.6,1015.7,18.5,91.53,873.42,5.0,197.0,0.27,2024,2,47,7,0,0,873.42
87,2024-02-16 07:10:00,14.0,0.88,1015.82,18.53,91.59,1251.58,5.0,197.0,0.58,2024,2,47,7,10,0,1251.58
88,2024-02-16 07:20:00,14.0,0.87,1015.98,18.61,90.98,1759.0,5.0,197.0,1.1,2024,2,47,7,20,0,1759.0
89,2024-02-16 07:30:00,14.0,0.66,1016.03,18.74,90.66,2688.08,5.0,197.0,2.9,2024,2,47,7,30,0,2688.08
90,2024-02-16 07:40:00,14.0,0.7,1016.14,18.87,90.48,3068.0,5.0,197.0,3.76,2024,2,47,7,40,0,3068.0
91,2024-02-16 07:50:00,14.0,0.59,1016.24,19.02,90.09,3720.25,5.0,197.0,5.27,2024,2,47,7,50,0,3720.25
92,2024-02-16 08:00:00,14.0,0.58,1016.35,19.24,89.63,4541.0,5.0,197.0,7.76,2024,2,47,8,0,0,4541.0
93,2024-02-16 08:10:00,14.0,0.21,1016.43,19.44,89.72,5712.08,5.0,197.0,11.63,2024,2,47,8,10,0,5712.08
94,2024-02-16 08:20:00,14.0,0.45,1016.51,19.57,88.35,5627.0,5.0,197.0,11.77,2024,2,47,8,20,0,5627.0
95,2024-02-16 08:30:00,14.0,0.16,1016.61,19.78,88.41,5345.83,5.0,197.0,11.11,2024,2,47,8,30,0,5345.83
96,2024-02-16 08:40:00,14.0,0.1,1016.66,20.04,89.31,5952.25,5.0,197.0,12.82,2024,2,47,8,40,0,5952.25
97,2024-02-16 08:50:00,14.0,0.1,1016.66,20.37,86.97,5742.42,5.0,197.0,11.93,2024,2,47,8,50,0,5742.42
98,2024-02-16 09:00:00,14.0,0.18,1016.66,20.43,85.8,7060.75,5.0,197.0,16.5,2024,2,47,9,0,0,7060.75
99,2024-02-16 09:10:00,14.0,0.14,1016.69,21.03,84.01,9453.0,5.0,197.0,29.03,2024,2,47,9,10,0,9453.0
100,2024-02-16 09:20:00,14.0,0.24,1016.76,21.38,81.87,8154.42,5.0,197.0,23.09,2024,2,47,9,20,0,8154.42
101,2024-02-16 09:30:00,14.0,0.19,1016.79,20.97,77.0,10364.59,5.0,197.0,33.26,2024,2,47,9,30,0,10364.59
102,2024-02-16 09:40:00,14.0,0.18,1016.8,21.3,77.14,10654.67,5.0,197.0,35.02,2024,2,47,9,40,0,10654.67
103,2024-02-16 09:50:00,14.0,0.16,1016.82,21.17,77.96,9593.91,5.0,197.0,28.23,2024,2,47,9,50,0,9593.91
104,2024-02-16 10:00:00,14.0,0.46,1016.82,20.47,79.24,11099.33,5.0,197.0,32.73,2024,2,47,10,0,0,11099.33
105,2024-02-16 10:10:00,14.0,0.14,1016.76,20.71,79.07,12637.33,5.0,197.0,43.09,2024,2,47,10,10,0,12637.33
106,2024-02-16 10:20:00,14.0,0.69,1016.72,21.37,81.08,14443.92,5.0,197.0,53.21,2024,2,47,10,20,0,14443.92
107,2024-02-16 10:30:00,14.0,0.42,1016.61,22.33,76.86,17584.5,5.0,197.0,81.08,2024,2,47,10,30,0,17584.5
108,2024-02-16 10:40:00,14.0,0.61,1016.62,22.21,76.52,15691.75,5.0,197.0,64.44,2024,2,47,10,40,0,15691.75
109,2024-02-16 10:50:00,14.0,0.65,1016.54,21.63,76.66,17262.83,5.0,197.0,76.66,2024,2,47,10,50,0,17262.83
110,2024-02-16 11:00:00,14.0,0.46,1016.47,21.17,76.68,13770.08,5.0,197.0,49.28,2024,2,47,11,0,0,13770.08
111,2024-02-16 11:10:00,14.0,0.08,1016.38,21.41,77.87,17381.58,5.0,197.0,73.01,2024,2,47,11,10,0,17381.58
112,2024-02-16 11:20:00,14.0,0.3,1016.25,21.8,74.37,16762.58,5.0,197.0,68.81,2024,2,47,11,20,0,16762.58
113,2024-02-16 11:30:00,14.0,0.7,1016.14,21.19,75.8,25190.33,5.0,197.0,145.35,2024,2,47,11,30,0,25190.33
114,2024-02-16 11:40:00,14.0,1.32,1016.0,21.59,74.89,38306.21,5.0,197.0,323.96,2024,2,47,11,40,0,38306.21
115,2024-02-16 11:50:00,14.0,1.0,1015.87,24.05,66.24,40223.48,5.0,197.0,346.71,2024,2,47,11,50,0,40223.48
116,2024-02-16 12:00:00,14.0,1.01,1015.7,24.29,62.84,37920.27,5.0,197.0,311.76,2024,2,47,12,0,0,37920.27
117,2024-02-16 12:10:00,14.0,0.89,1015.55,23.15,64.56,30380.33,5.0,197.0,193.81,2024,2,47,12,10,0,30380.33
118,2024-02-16 12:20:00,14.0,0.84,1015.4,23.96,62.06,29971.83,5.0,197.0,187.6,2024,2,47,12,20,0,29971.83
119,2024-02-16 12:30:00,14.0,1.51,1015.33,24.92,61.56,28558.42,5.0,197.0,175.55,2024,2,47,12,30,0,28558.42
120,2024-02-16 12:40:00,14.0,1.26,1015.18,24.05,62.86,28725.25,5.0,197.0,176.92,2024,2,47,12,40,0,28725.25
121,2024-02-16 12:50:00,14.0,0.91,1015.07,23.26,61.24,30656.33,5.0,197.0,203.08,2024,2,47,12,50,0,30656.33
122,2024-02-16 13:00:00,14.0,0.85,1014.97,23.86,58.58,28418.42,5.0,197.0,177.13,2024,2,47,13,0,0,28418.42
123,2024-02-16 13:10:00,14.0,1.49,1014.82,24.34,57.58,32679.5,5.0,197.0,232.07,2024,2,47,13,10,0,32679.5
124,2024-02-16 13:20:00,14.0,0.86,1014.75,24.17,56.76,30378.83,5.0,197.0,202.09,2024,2,47,13,20,0,30378.83
125,2024-02-16 13:30:00,14.0,0.78,1014.58,24.71,53.83,36920.68,5.0,197.0,297.48,2024,2,47,13,30,0,36920.68
126,2024-02-16 13:40:00,14.0,0.87,1014.38,25.21,52.54,39581.52,5.0,197.0,337.46,2024,2,47,13,40,0,39581.52
127,2024-02-16 13:50:00,14.0,1.08,1014.31,24.9,52.46,34019.53,5.0,197.0,258.06,2024,2,47,13,50,0,34019.53
128,2024-02-16 14:00:00,14.0,0.88,1014.22,24.13,55.18,24008.5,5.0,197.0,127.77,2024,2,47,14,0,0,24008.5
129,2024-02-16 14:10:00,14.0,0.7,1014.2,24.16,55.41,21753.08,5.0,197.0,106.09,2024,2,47,14,10,0,21753.08
130,2024-02-16 14:20:00,14.0,1.18,1014.12,24.5,55.02,25866.17,5.0,197.0,147.58,2024,2,47,14,20,0,25866.17
131,2024-02-16 14:30:00,14.0,0.51,1014.11,24.39,53.82,20915.33,5.0,197.0,100.12,2024,2,47,14,30,0,20915.33
132,2024-02-16 14:40:00,14.0,0.75,1014.02,23.97,55.27,18600.67,5.0,197.0,78.57,2024,2,47,14,40,0,18600.67
133,2024-02-16 14:50:00,14.0,0.44,1014.0,23.72,55.32,13615.75,5.0,197.0,41.35,2024,2,47,14,50,0,13615.75
134,2024-02-16 15:00:00,14.0,0.78,1014.05,22.35,59.82,10660.08,5.0,197.0,25.08,2024,2,47,15,0,0,10660.08
135,2024-02-16 15:10:00,14.0,0.33,1014.01,22.55,59.68,8709.33,5.0,197.0,16.65,2024,2,47,15,10,0,8709.33
136,2024-02-16 15:20:00,14.0,0.64,1013.98,21.49,63.4,7412.33,5.0,197.0,12.28,2024,2,47,15,20,0,7412.33
137,2024-02-16 15:30:00,14.0,0.88,1013.97,20.89,66.61,6644.58,5.0,197.0,9.57,2024,2,47,15,30,0,6644.58
138,2024-02-16 15:40:00,14.0,1.16,1013.96,20.94,67.28,5974.58,5.0,197.0,7.94,2024,2,47,15,40,0,5974.58
139,2024-02-16 15:50:00,14.0,1.01,1013.97,20.99,66.86,5820.17,5.0,197.0,7.49,2024,2,47,15,50,0,5820.17
140,2024-02-16 16:00:00,14.0,1.37,1014.04,20.99,67.05,4623.0,5.0,197.0,4.83,2024,2,47,16,0,0,4623.0
141,2024-02-16 16:10:00,14.0,1.46,1014.13,20.77,69.16,4084.67,5.0,197.0,3.74,2024,2,47,16,10,0,4084.67
142,2024-02-16 16:20:00,14.0,1.28,1014.25,20.54,70.38,2873.83,5.0,197.0,1.88,2024,2,47,16,20,0,2873.83
143,2024-02-16 16:30:00,14.0,0.96,1014.29,20.49,70.59,2616.58,5.0,197.0,1.6,2024,2,47,16,30,0,2616.58
144,2024-02-16 16:40:00,14.0,0.37,1014.38,20.68,70.33,2475.58,5.0,197.0,1.44,2024,2,47,16,40,0,2475.58
145,2024-02-16 16:50:00,14.0,0.92,1014.5,20.71,70.3,1915.08,5.0,197.0,0.86,2024,2,47,16,50,0,1915.08
146,2024-02-16 17:00:00,14.0,0.87,1014.64,20.32,72.19,1280.83,5.0,197.0,0.41,2024,2,47,17,0,0,1280.83
147,2024-02-16 17:10:00,14.0,1.16,1014.67,19.97,73.68,906.16,5.0,197.0,0.21,2024,2,47,17,10,0,906.16
148,2024-02-16 17:20:00,14.0,0.98,1014.77,19.73,75.7,564.25,5.0,197.0,0.09,2024,2,47,17,20,0,564.25
149,2024-02-16 17:30:00,14.0,0.8,1014.89,19.52,77.68,246.5,5.0,197.0,0.02,2024,2,47,17,30,0,246.5
150,2024-02-16 17:40:00,14.0,0.92,1014.93,19.03,81.17,92.42,5.0,197.0,0.0,2024,2,47,17,40,0,92.42
151,2024-02-16 17:50:00,14.0,0.77,1014.94,18.82,82.36,35.48,5.0,197.0,0.0,2024,2,47,17,50,0,35.48
152,2024-02-17 06:10:00,14.0,1.15,1013.32,17.59,91.55,74.5,5.0,197.0,0.0,2024,2,48,6,10,0,74.5
153,2024-02-17 06:20:00,14.0,0.94,1013.42,17.49,91.87,411.33,5.0,197.0,0.04,2024,2,48,6,20,0,411.33
154,2024-02-17 06:30:00,14.0,0.52,1013.58,17.45,92.33,1207.42,5.0,197.0,0.35,2024,2,48,6,30,0,1207.42
155,2024-02-17 06:40:00,14.0,0.24,1013.63,17.59,92.51,2210.17,5.0,197.0,0.97,2024,2,48,6,40,0,2210.17
156,2024-02-17 06:50:00,14.0,0.4,1013.73,17.61,92.39,3075.41,5.0,197.0,1.73,2024,2,48,6,50,0,3075.41
157,2024-02-17 07:00:00,14.0,0.92,1013.8,17.71,91.26,4042.42,5.0,197.0,2.97,2024,2,48,7,0,0,4042.42
158,2024-02-17 07:10:00,14.0,1.27,1013.9,17.87,90.27,5064.66,5.0,197.0,5.18,2024,2,48,7,10,0,5064.66
159,2024-02-17 07:20:00,14.0,0.93,1014.01,18.46,87.4,6636.08,5.0,197.0,10.17,2024,2,48,7,20,0,6636.08
160,2024-02-17 07:30:00,14.0,1.11,1014.07,19.35,83.92,10052.17,5.0,197.0,31.66,2024,2,48,7,30,0,10052.17
161,2024-02-17 07:40:00,14.0,0.95,1014.06,19.87,80.99,10408.67,5.0,197.0,21.18,2024,2,48,7,40,0,10408.67
162,2024-02-17 07:50:00,14.0,1.0,1014.16,19.88,81.29,13828.67,5.0,197.0,41.35,2024,2,48,7,50,0,13828.67
163,2024-02-17 08:00:00,14.0,1.25,1014.19,20.91,77.06,16479.42,5.0,197.0,61.78,2024,2,48,8,0,0,16479.42
164,2024-02-17 08:10:00,14.0,1.37,1014.31,22.57,70.63,29022.92,5.0,197.0,234.75,2024,2,48,8,10,0,29022.92
165,2024-02-17 08:20:00,14.0,1.43,1014.4,25.02,60.16,30816.87,5.0,197.0,270.11,2024,2,48,8,20,0,30816.87
166,2024-02-17 08:30:00,14.0,1.06,1014.42,24.58,61.1,24843.6,5.0,197.0,169.0,2024,2,48,8,30,0,24843.6
167,2024-02-17 08:40:00,14.0,1.14,1014.47,27.19,54.01,57934.01,5.0,197.0,970.33,2024,2,48,8,40,0,57934.01
168,2024-02-17 08:50:00,14.0,0.97,1014.64,32.49,40.63,62880.74,5.0,197.0,955.99,2024,2,48,8,50,0,62880.74
169,2024-02-17 09:00:00,14.0,0.86,1014.72,35.07,34.66,63602.0,5.0,197.0,1072.16,2024,2,48,9,0,0,63602.0
170,2024-02-17 09:10:00,14.0,0.19,1014.61,28.41,47.19,29231.66,5.0,197.0,176.38,2024,2,48,9,10,0,29231.66
171,2024-02-17 09:20:00,14.0,0.08,1014.6,32.65,38.96,72149.0,5.0,197.0,1343.09,2024,2,48,9,20,0,72149.0
172,2024-02-17 09:30:00,14.0,1.03,1014.56,32.63,37.86,61854.24,5.0,197.0,1165.85,2024,2,48,9,30,0,61854.24
173,2024-02-17 09:40:00,14.0,1.19,1014.55,35.8,31.08,94655.06,5.0,197.0,1774.69,2024,2,48,9,40,0,94655.06
174,2024-02-17 09:50:00,14.0,1.11,1014.5,36.02,30.58,97510.65,5.0,197.0,1797.48,2024,2,48,9,50,0,97510.65
175,2024-02-17 10:00:00,14.0,0.88,1014.44,34.9,32.43,103098.03,5.0,197.0,1871.36,2024,2,48,10,0,0,103098.03
176,2024-02-17 10:10:00,14.0,0.91,1014.3,32.84,35.76,107259.95,5.0,197.0,1902.94,2024,2,48,10,10,0,107259.95
177,2024-02-17 10:20:00,14.0,0.98,1014.22,32.17,38.3,113033.5,5.0,197.0,1977.78,2024,2,48,10,20,0,113033.5
178,2024-02-17 10:30:00,14.0,1.45,1014.13,32.71,36.85,110883.36,5.0,197.0,1906.89,2024,2,48,10,30,0,110883.36
179,2024-02-17 10:40:00,14.0,0.92,1014.01,34.29,34.32,99698.3,5.0,197.0,1683.92,2024,2,48,10,40,0,99698.3
180,2024-02-17 10:50:00,14.0,1.03,1013.8,31.13,40.37,117758.2,5.0,197.0,2133.56,2024,2,48,10,50,1,118444.4296875
181,2024-02-17 11:00:00,14.0,1.12,1013.74,33.86,33.83,117758.2,5.0,197.0,2119.31,2024,2,48,11,0,1,117758.2
182,2024-02-17 11:10:00,14.0,1.61,1013.49,32.17,37.16,117758.2,5.0,197.0,2145.56,2024,2,48,11,10,1,117758.2
183,2024-02-17 11:20:00,14.0,1.2,1013.23,29.12,44.81,117758.2,5.0,197.0,2169.88,2024,2,48,11,20,1,117976.46875
184,2024-02-17 11:30:00,14.0,1.6,1013.08,28.89,45.31,117758.2,5.0,197.0,2153.64,2024,2,48,11,30,1,117759.4375
185,2024-02-17 11:40:00,14.0,0.97,1012.95,32.99,37.36,102620.79,5.0,197.0,1806.83,2024,2,48,11,40,0,102620.79
186,2024-02-17 11:50:00,14.0,1.32,1012.71,30.34,41.86,117758.2,5.0,197.0,2172.09,2024,2,48,11,50,1,117869.1953125
187,2024-02-17 12:00:00,14.0,1.39,1012.48,29.53,43.89,117758.2,5.0,197.0,2122.93,2024,2,48,12,0,1,117886.328125
188,2024-02-17 12:10:00,14.0,1.97,1012.25,28.68,46.4,117701.24,5.0,197.0,2164.74,2024,2,48,12,10,0,117701.24
189,2024-02-17 12:20:00,14.0,1.75,1012.11,29.82,43.74,117758.2,5.0,197.0,2233.02,2024,2,48,12,20,1,117760.421875
190,2024-02-17 12:30:00,14.0,1.24,1012.01,30.07,42.56,43934.51,5.0,197.0,412.94,2024,2,48,12,30,0,43934.51
191,2024-02-17 12:40:00,14.0,1.58,1011.92,27.23,50.31,30866.5,5.0,197.0,210.3,2024,2,48,12,40,0,30866.5
192,2024-02-17 12:50:00,14.0,1.96,1011.85,26.21,53.19,42204.77,5.0,197.0,415.81,2024,2,48,12,50,0,42204.77
193,2024-02-17 13:00:00,14.0,1.57,1011.78,26.81,51.2,53605.07,5.0,197.0,628.25,2024,2,48,13,0,0,53605.07
