idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,is_upper,SunlightPred
17,2024-01-06 09:10:00,8.0,0.8,1017.54,17.86,68.55,6086.42,3.0,219.0,6.42,2024,1,6,9,10,0,6086.42
18,2024-01-06 09:20:00,8.0,0.73,1017.44,18.3,66.06,6402.04,3.0,219.0,7.15,2024,1,6,9,20,0,6402.04
19,2024-01-06 09:30:00,8.0,1.31,1017.35,18.56,66.09,6659.67,3.0,219.0,7.79,2024,1,6,9,30,0,6659.67
20,2024-01-06 09:40:00,8.0,0.23,1017.19,19.01,65.75,6925.91,3.0,219.0,8.42,2024,1,6,9,40,0,6925.91
21,2024-01-06 09:50:00,8.0,0.33,1017.0,19.32,64.17,7182.83,3.0,219.0,9.06,2024,1,6,9,50,0,7182.83
22,2024-01-06 10:00:00,8.0,0.0,1016.78,19.82,63.02,7429.08,3.0,219.0,9.36,2024,1,6,10,0,0,7429.08
23,2024-01-06 10:10:00,8.0,0.0,1016.59,20.24,58.79,7627.5,3.0,219.0,9.81,2024,1,6,10,10,0,7627.5
24,2024-01-06 10:20:00,8.0,0.0,1016.37,20.61,59.12,7859.08,3.0,219.0,10.39,2024,1,6,10,20,0,7859.08
25,2024-01-06 10:30:00,8.0,0.0,1016.22,20.92,58.13,8128.52,3.0,219.0,10.94,2024,1,6,10,30,0,8128.52
26,2024-01-06 10:40:00,8.0,0.0,1016.03,21.13,57.04,8475.5,3.0,219.0,11.81,2024,1,6,10,40,0,8475.5
27,2024-01-06 10:50:00,8.0,0.0,1015.88,21.4,56.53,8891.75,3.0,219.0,12.92,2024,1,6,10,50,0,8891.75
28,2024-01-06 11:00:00,8.0,0.0,1015.7,21.74,55.75,9408.92,3.0,219.0,14.24,2024,1,6,11,0,0,9408.92
29,2024-01-06 11:10:00,8.0,0.0,1015.53,21.81,55.25,10035.83,3.0,219.0,15.95,2024,1,6,11,10,0,10035.83
30,2024-01-06 11:20:00,8.0,0.0,1015.37,22.08,55.45,10615.67,3.0,219.0,17.74,2024,1,6,11,20,0,10615.67
31,2024-01-06 11:30:00,8.0,0.0,1015.19,22.47,54.13,11449.83,3.0,219.0,20.19,2024,1,6,11,30,0,11449.83
32,2024-01-06 11:40:00,8.0,0.0,1015.15,22.76,52.66,12468.08,3.0,219.0,23.54,2024,1,6,11,40,0,12468.08
33,2024-01-06 11:50:00,8.0,0.0,1014.98,23.24,49.81,13855.08,3.0,219.0,28.61,2024,1,6,11,50,0,13855.08
34,2024-01-06 12:00:00,8.0,0.0,1014.85,23.37,49.27,30714.82,3.0,219.0,52.37,2024,1,6,12,0,0,30714.82
35,2024-01-06 12:10:00,8.0,0.0,1014.73,28.55,39.53,117758.2,3.0,219.0,1941.94,2024,1,6,12,10,1,117758.2
36,2024-01-06 12:20:00,8.0,0.04,1014.61,37.48,23.55,117758.2,3.0,219.0,1932.08,2024,1,6,12,20,1,117758.2
37,2024-01-06 12:30:00,8.0,0.0,1014.46,40.59,19.05,117758.2,3.0,219.0,1910.08,2024,1,6,12,30,1,117809.21875
38,2024-01-06 12:40:00,8.0,0.0,1014.24,40.55,19.21,117758.2,3.0,219.0,1913.83,2024,1,6,12,40,1,117758.2
39,2024-01-06 12:50:00,8.0,0.0,1014.04,40.51,19.51,117758.2,3.0,219.0,1919.15,2024,1,6,12,50,1,117758.2
40,2024-01-06 13:00:00,8.0,0.0,1014.03,40.79,19.43,117758.2,3.0,219.0,1921.53,2024,1,6,13,0,1,117758.2
41,2024-01-06 13:10:00,8.0,0.0,1013.87,41.33,18.24,117758.2,3.0,219.0,1930.15,2024,1,6,13,10,1,117796.046875
42,2024-01-06 13:20:00,8.0,0.0,1013.92,42.31,17.13,117758.2,3.0,219.0,1904.61,2024,1,6,13,20,1,117758.2
43,2024-01-06 13:30:00,8.0,0.0,1013.74,41.76,17.93,117758.2,3.0,219.0,1865.23,2024,1,6,13,30,1,117758.2
44,2024-01-06 13:40:00,8.0,0.0,1013.62,41.57,18.38,91732.99,3.0,219.0,1439.4,2024,1,6,13,40,0,91732.99
45,2024-01-06 13:50:00,8.0,0.0,1013.4,35.96,25.35,61898.83,3.0,219.0,895.88,2024,1,6,13,50,0,61898.83
46,2024-01-06 14:00:00,8.0,0.0,1013.38,38.31,22.96,105357.6,3.0,219.0,1792.85,2024,1,6,14,0,0,105357.6
47,2024-01-06 14:10:00,8.0,0.0,1013.24,39.41,21.76,95134.83,3.0,219.0,1597.65,2024,1,6,14,10,0,95134.83
48,2024-01-06 14:20:00,8.0,0.0,1013.22,39.17,22.23,82983.82,3.0,219.0,1329.94,2024,1,6,14,20,0,82983.82
49,2024-01-06 14:30:00,8.0,0.0,1013.07,32.79,31.75,15562.92,3.0,219.0,43.12,2024,1,6,14,30,0,15562.92
50,2024-01-06 14:40:00,8.0,0.0,1012.96,28.63,40.26,17500.32,3.0,219.0,165.44,2024,1,6,14,40,0,17500.32
51,2024-01-06 14:50:00,8.0,0.0,1012.93,27.16,44.17,12440.58,3.0,219.0,31.6,2024,1,6,14,50,0,12440.58
52,2024-01-06 15:00:00,8.0,0.0,1012.98,27.14,45.83,24741.89,3.0,219.0,214.54,2024,1,6,15,0,0,24741.89
53,2024-01-06 15:10:00,8.0,0.0,1013.08,27.44,44.76,20145.42,3.0,219.0,120.99,2024,1,6,15,10,0,20145.42
54,2024-01-06 15:20:00,8.0,0.0,1013.06,29.21,41.32,14172.92,3.0,219.0,93.49,2024,1,6,15,20,0,14172.92
55,2024-01-06 15:30:00,8.0,0.17,1013.15,26.87,45.75,9113.0,3.0,219.0,15.74,2024,1,6,15,30,0,9113.0
56,2024-01-06 15:40:00,8.0,0.0,1013.29,25.46,50.13,9840.25,3.0,219.0,18.52,2024,1,6,15,40,0,9840.25
57,2024-01-06 15:50:00,8.0,0.0,1013.41,24.75,52.61,7103.58,3.0,219.0,9.23,2024,1,6,15,50,0,7103.58
58,2024-01-06 16:00:00,8.0,0.0,1013.5,24.01,54.95,4682.58,3.0,219.0,3.81,2024,1,6,16,0,0,4682.58
59,2024-01-06 16:10:00,8.0,0.0,1013.66,23.31,57.08,3048.58,3.0,219.0,1.84,2024,1,6,16,10,0,3048.58
60,2024-01-06 16:20:00,8.0,0.0,1013.78,22.85,59.13,537.58,3.0,219.0,0.08,2024,1,6,16,20,0,537.58
61,2024-01-06 16:30:00,8.0,0.0,1013.9,22.63,60.74,485.58,3.0,219.0,0.05,2024,1,6,16,30,0,485.58
62,2024-01-06 16:40:00,8.0,0.0,1014.07,22.52,61.22,709.67,3.0,219.0,0.08,2024,1,6,16,40,0,709.67
63,2024-01-06 16:50:00,8.0,0.12,1014.24,22.29,62.0,551.17,3.0,219.0,0.04,2024,1,6,16,50,0,551.17
64,2024-01-06 17:00:00,8.0,0.0,1014.34,22.02,63.66,279.0,3.0,219.0,0.01,2024,1,6,17,0,0,279.0
65,2024-01-06 17:10:00,8.0,0.0,1014.39,21.88,65.02,85.26,3.0,219.0,0.0,2024,1,6,17,10,0,85.26
66,2024-01-06 17:20:00,8.0,0.0,1014.47,21.75,65.51,32.92,3.0,219.0,0.0,2024,1,6,17,20,0,32.92
67,2024-01-07 06:30:00,8.0,0.0,1018.27,19.06,75.53,28.5,3.0,219.0,0.0,2024,1,7,6,30,0,28.5
68,2024-01-07 06:40:00,8.0,0.0,1018.48,18.9,76.48,62.96,3.0,219.0,0.0,2024,1,7,6,40,0,62.96
69,2024-01-07 06:50:00,8.0,0.0,1018.49,18.93,76.13,170.75,3.0,219.0,0.0,2024,1,7,6,50,0,170.75
70,2024-01-07 07:00:00,8.0,0.0,1018.59,19.12,75.38,239.92,3.0,219.0,0.01,2024,1,7,7,0,0,239.92
71,2024-01-07 07:10:00,8.0,0.0,1018.72,19.23,74.96,351.25,3.0,219.0,0.02,2024,1,7,7,10,0,351.25
72,2024-01-07 07:20:00,8.0,0.0,1018.94,19.01,75.7,536.42,3.0,219.0,0.05,2024,1,7,7,20,0,536.42
73,2024-01-07 07:30:00,8.0,0.0,1019.16,19.16,75.47,551.33,3.0,219.0,0.04,2024,1,7,7,30,0,551.33
74,2024-01-07 07:40:00,8.0,0.0,1019.39,18.84,76.23,501.0,3.0,219.0,0.04,2024,1,7,7,40,0,501.0
75,2024-01-07 07:50:00,8.0,0.0,1019.48,18.79,76.6,897.17,3.0,219.0,0.14,2024,1,7,7,50,0,897.17
76,2024-01-07 08:00:00,8.0,0.0,1019.5,19.09,75.49,1082.08,3.0,219.0,0.2,2024,1,7,8,0,0,1082.08
77,2024-01-07 08:10:00,8.0,0.0,1019.71,19.37,73.69,1213.75,3.0,219.0,0.27,2024,1,7,8,10,0,1213.75
78,2024-01-07 08:20:00,8.0,0.0,1019.71,19.5,72.5,1095.33,3.0,219.0,0.2,2024,1,7,8,20,0,1095.33
79,2024-01-07 08:30:00,8.0,0.0,1019.76,19.52,72.16,1385.08,3.0,219.0,0.33,2024,1,7,8,30,0,1385.08
80,2024-01-07 08:40:00,8.0,0.0,1019.92,19.52,70.88,995.75,3.0,219.0,0.17,2024,1,7,8,40,0,995.75
81,2024-01-07 08:50:00,8.0,0.0,1020.03,19.6,69.7,1166.17,3.0,219.0,0.23,2024,1,7,8,50,0,1166.17
82,2024-01-07 09:00:00,8.0,0.0,1020.23,19.71,67.99,1523.67,3.0,219.0,0.41,2024,1,7,9,0,0,1523.67
83,2024-01-07 09:10:00,8.0,0.0,1020.23,19.84,66.07,2143.0,3.0,219.0,0.83,2024,1,7,9,10,0,2143.0
84,2024-01-07 09:20:00,8.0,0.0,1020.42,20.0,64.92,2940.75,3.0,219.0,1.55,2024,1,7,9,20,0,2940.75
85,2024-01-07 09:30:00,8.0,0.0,1020.46,20.11,64.08,2550.0,3.0,219.0,1.14,2024,1,7,9,30,0,2550.0
86,2024-01-07 09:40:00,8.0,0.0,1020.48,20.14,64.34,3129.25,3.0,219.0,1.74,2024,1,7,9,40,0,3129.25
87,2024-01-07 09:50:00,8.0,0.0,1020.38,20.36,63.0,4411.25,3.0,219.0,3.38,2024,1,7,9,50,0,4411.25
88,2024-01-07 10:00:00,8.0,0.0,1020.36,20.44,61.91,3535.33,3.0,219.0,2.17,2024,1,7,10,0,0,3535.33
89,2024-01-07 10:10:00,8.0,0.0,1020.36,20.25,60.71,3122.17,3.0,219.0,1.67,2024,1,7,10,10,0,3122.17
90,2024-01-07 10:20:00,8.0,0.0,1020.3,20.2,60.01,3616.67,3.0,219.0,2.25,2024,1,7,10,20,0,3616.67
91,2024-01-07 10:30:00,8.0,0.0,1020.21,20.2,59.21,3647.92,3.0,219.0,2.29,2024,1,7,10,30,0,3647.92
92,2024-01-07 10:40:00,8.0,0.0,1020.15,20.23,59.4,3722.96,3.0,219.0,2.42,2024,1,7,10,40,0,3722.96
93,2024-01-07 10:50:00,8.0,0.0,1020.07,20.38,59.5,4376.67,3.0,219.0,3.45,2024,1,7,10,50,0,4376.67
94,2024-01-07 11:00:00,8.0,0.0,1019.87,20.51,58.58,5454.75,3.0,219.0,5.14,2024,1,7,11,0,0,5454.75
95,2024-01-07 11:10:00,8.0,0.0,1019.79,20.5,58.01,4831.0,3.0,219.0,4.05,2024,1,7,11,10,0,4831.0
96,2024-01-07 11:20:00,8.0,0.0,1019.59,20.43,57.8,5103.5,3.0,219.0,4.55,2024,1,7,11,20,0,5103.5
97,2024-01-07 11:30:00,8.0,0.0,1019.51,20.43,57.42,5411.16,3.0,219.0,5.05,2024,1,7,11,30,0,5411.16
98,2024-01-07 11:40:00,8.0,0.0,1019.39,20.28,57.34,4330.08,3.0,219.0,3.23,2024,1,7,11,40,0,4330.08
99,2024-01-07 11:50:00,8.0,0.0,1019.2,20.21,57.43,3824.92,3.0,219.0,2.53,2024,1,7,11,50,0,3824.92
100,2024-01-07 12:00:00,8.0,0.0,1019.03,20.2,57.12,4552.0,3.0,219.0,3.68,2024,1,7,12,0,0,4552.0
101,2024-01-07 12:10:00,8.0,0.0,1018.99,20.19,56.96,4589.08,3.0,219.0,3.69,2024,1,7,12,10,0,4589.08
102,2024-01-07 12:20:00,8.0,0.0,1018.93,20.32,56.73,5257.04,3.0,219.0,4.97,2024,1,7,12,20,0,5257.04
103,2024-01-07 12:30:00,8.0,0.0,1018.77,20.39,56.08,5563.67,3.0,219.0,5.7,2024,1,7,12,30,0,5563.67
104,2024-01-07 12:40:00,8.0,0.0,1018.58,20.57,55.17,6680.08,3.0,219.0,8.19,2024,1,7,12,40,0,6680.08
105,2024-01-07 12:50:00,8.0,0.0,1018.53,20.56,54.75,6121.42,3.0,219.0,6.79,2024,1,7,12,50,0,6121.42
106,2024-01-07 13:00:00,8.0,0.0,1018.45,20.56,54.28,6608.33,3.0,219.0,8.05,2024,1,7,13,0,0,6608.33
107,2024-01-07 13:10:00,8.0,0.0,1018.5,20.61,54.14,5346.42,3.0,219.0,5.29,2024,1,7,13,10,0,5346.42
108,2024-01-07 13:20:00,8.0,0.0,1018.43,20.47,54.85,4303.25,3.0,219.0,3.34,2024,1,7,13,20,0,4303.25
109,2024-01-07 13:30:00,8.0,0.0,1018.41,20.23,55.34,3797.42,3.0,219.0,2.6,2024,1,7,13,30,0,3797.42
110,2024-01-07 13:40:00,8.0,0.0,1018.38,20.12,55.58,3612.5,3.0,219.0,2.28,2024,1,7,13,40,0,3612.5
111,2024-01-07 13:50:00,8.0,0.0,1018.27,20.07,55.41,3412.75,3.0,219.0,2.01,2024,1,7,13,50,0,3412.75
112,2024-01-07 14:00:00,8.0,0.0,1018.14,20.06,55.67,3203.42,3.0,219.0,1.79,2024,1,7,14,0,0,3203.42
113,2024-01-07 14:10:00,8.0,0.0,1018.1,19.94,55.75,2632.33,3.0,219.0,1.19,2024,1,7,14,10,0,2632.33
114,2024-01-07 14:20:00,8.0,0.0,1018.12,19.86,55.52,2772.5,3.0,219.0,1.31,2024,1,7,14,20,0,2772.5
115,2024-01-07 14:30:00,8.0,0.0,1018.11,19.85,55.77,2634.69,3.0,219.0,1.17,2024,1,7,14,30,0,2634.69
116,2024-01-07 14:40:00,8.0,0.0,1018.13,19.84,55.74,2586.67,3.0,219.0,1.2,2024,1,7,14,40,0,2586.67
117,2024-01-07 14:50:00,8.0,0.0,1018.16,19.91,55.7,2986.08,3.0,219.0,1.6,2024,1,7,14,50,0,2986.08
118,2024-01-07 15:00:00,8.0,0.0,1018.02,19.92,55.73,3000.83,3.0,219.0,1.66,2024,1,7,15,0,0,3000.83
119,2024-01-07 15:10:00,8.0,0.0,1018.07,20.06,56.03,3254.5,3.0,219.0,1.95,2024,1,7,15,10,0,3254.5
120,2024-01-07 15:20:00,8.0,0.0,1018.11,20.1,55.64,3116.83,3.0,219.0,1.8,2024,1,7,15,20,0,3116.83
121,2024-01-07 15:30:00,8.0,0.0,1018.25,20.12,55.72,2683.75,3.0,219.0,1.38,2024,1,7,15,30,0,2683.75
122,2024-01-07 15:40:00,8.0,0.0,1018.32,20.04,56.15,2131.0,3.0,219.0,0.85,2024,1,7,15,40,0,2131.0
123,2024-01-07 15:50:00,8.0,0.0,1018.4,19.97,56.92,1791.67,3.0,219.0,0.59,2024,1,7,15,50,0,1791.67
124,2024-01-07 16:00:00,8.0,0.0,1018.48,19.88,57.41,1376.5,3.0,219.0,0.36,2024,1,7,16,0,0,1376.5
125,2024-01-07 16:10:00,8.0,0.0,1018.53,19.8,57.75,1148.83,3.0,219.0,0.25,2024,1,7,16,10,0,1148.83
126,2024-01-07 16:20:00,8.0,0.0,1018.56,19.68,58.49,942.5,3.0,219.0,0.17,2024,1,7,16,20,0,942.5
127,2024-01-07 16:30:00,8.0,0.0,1018.68,19.55,59.18,496.58,3.0,219.0,0.04,2024,1,7,16,30,0,496.58
128,2024-01-07 16:40:00,8.0,0.0,1018.8,19.35,60.14,300.08,3.0,219.0,0.01,2024,1,7,16,40,0,300.08
129,2024-01-07 16:50:00,8.0,0.0,1018.82,19.35,60.74,270.92,3.0,219.0,0.01,2024,1,7,16,50,0,270.92
130,2024-01-07 17:00:00,8.0,0.0,1018.77,19.34,60.8,162.58,3.0,219.0,0.0,2024,1,7,17,0,0,162.58
131,2024-01-07 17:10:00,8.0,0.0,1018.86,19.37,61.02,89.82,3.0,219.0,0.0,2024,1,7,17,10,0,89.82
132,2024-01-07 17:20:00,8.0,0.0,1018.91,19.28,62.07,32.5,3.0,219.0,0.0,2024,1,7,17,20,0,32.5
133,2024-01-08 06:20:00,8.0,0.0,1017.96,16.78,80.22,43.12,3.0,219.0,0.0,2024,1,8,6,20,0,43.12
134,2024-01-08 06:30:00,8.0,0.0,1017.98,16.83,80.29,147.22,3.0,219.0,0.0,2024,1,8,6,30,0,147.22
135,2024-01-08 06:40:00,8.0,0.0,1018.09,16.6,81.43,394.92,3.0,219.0,0.02,2024,1,8,6,40,0,394.92
136,2024-01-08 06:50:00,8.0,0.0,1018.17,16.61,80.72,825.67,3.0,219.0,0.12,2024,1,8,6,50,0,825.67
137,2024-01-08 07:00:00,8.0,0.0,1018.33,16.64,80.21,1434.83,3.0,219.0,0.4,2024,1,8,7,0,0,1434.83
138,2024-01-08 07:10:00,8.0,0.0,1018.36,16.85,79.66,2103.5,3.0,219.0,0.85,2024,1,8,7,10,0,2103.5
139,2024-01-08 07:20:00,8.0,0.0,1018.38,17.03,78.47,2730.42,3.0,219.0,1.35,2024,1,8,7,20,0,2730.42
140,2024-01-08 07:30:00,8.0,0.0,1018.38,17.03,77.9,2730.0,3.0,219.0,1.23,2024,1,8,7,30,0,2730.0
141,2024-01-08 07:40:00,8.0,0.0,1018.45,16.97,78.35,2519.07,3.0,219.0,0.95,2024,1,8,7,40,0,2519.07
142,2024-01-08 07:50:00,8.0,0.0,1018.54,17.22,78.16,3968.92,3.0,219.0,2.79,2024,1,8,7,50,0,3968.92
143,2024-01-08 08:00:00,8.0,0.0,1018.56,17.16,78.84,4339.17,3.0,219.0,3.2,2024,1,8,8,0,0,4339.17
144,2024-01-08 08:10:00,8.0,0.0,1018.66,17.31,78.57,5713.0,3.0,219.0,5.65,2024,1,8,8,10,0,5713.0
145,2024-01-08 08:20:00,8.0,0.0,1018.58,17.64,75.72,6388.25,3.0,219.0,7.08,2024,1,8,8,20,0,6388.25
146,2024-01-08 08:30:00,8.0,0.0,1018.63,18.13,73.53,6960.75,3.0,219.0,8.63,2024,1,8,8,30,0,6960.75
147,2024-01-08 08:40:00,8.0,0.0,1018.8,18.55,71.99,9155.08,3.0,219.0,15.31,2024,1,8,8,40,0,9155.08
148,2024-01-08 08:50:00,8.0,0.0,1019.02,18.66,71.91,9272.92,3.0,219.0,15.69,2024,1,8,8,50,0,9272.92
149,2024-01-08 09:00:00,8.0,0.0,1019.29,18.48,72.57,8730.75,3.0,219.0,14.27,2024,1,8,9,0,0,8730.75
150,2024-01-08 09:10:00,8.0,0.0,1019.33,18.76,71.87,9091.5,3.0,219.0,15.42,2024,1,8,9,10,0,9091.5
151,2024-01-08 09:20:00,8.0,0.0,1019.32,18.64,71.44,8407.67,3.0,219.0,12.77,2024,1,8,9,20,0,8407.67
152,2024-01-08 09:30:00,8.0,0.0,1019.2,18.62,71.69,7035.83,3.0,219.0,9.38,2024,1,8,9,30,0,7035.83
153,2024-01-08 09:40:00,8.0,0.0,1019.13,19.08,70.94,9811.58,3.0,219.0,19.54,2024,1,8,9,40,0,9811.58
154,2024-01-08 09:50:00,8.0,0.0,1019.02,19.88,67.15,15561.75,3.0,219.0,42.0,2024,1,8,9,50,0,15561.75
155,2024-01-08 10:00:00,8.0,0.0,1018.88,20.24,64.56,14295.08,3.0,219.0,36.2,2024,1,8,10,0,0,14295.08
156,2024-01-08 10:10:00,8.0,0.0,1018.73,20.16,64.96,16504.42,3.0,219.0,49.74,2024,1,8,10,10,0,16504.42
157,2024-01-08 10:20:00,8.0,0.0,1018.49,20.75,62.84,16363.0,3.0,219.0,48.82,2024,1,8,10,20,0,16363.0
158,2024-01-08 10:30:00,8.0,0.0,1018.25,21.07,61.13,13715.92,3.0,219.0,35.01,2024,1,8,10,30,0,13715.92
159,2024-01-08 10:40:00,8.0,0.0,1018.0,21.09,61.33,15535.33,3.0,219.0,44.5,2024,1,8,10,40,0,15535.33
160,2024-01-08 10:50:00,8.0,0.0,1017.94,21.75,59.17,18063.17,3.0,219.0,58.7,2024,1,8,10,50,0,18063.17
161,2024-01-08 11:00:00,8.0,0.0,1017.77,22.66,56.34,18729.08,3.0,219.0,63.43,2024,1,8,11,0,0,18729.08
162,2024-01-08 11:10:00,8.0,0.0,1017.61,22.79,55.25,12967.08,3.0,219.0,31.56,2024,1,8,11,10,0,12967.08
163,2024-01-08 11:20:00,8.0,0.0,1017.38,22.72,55.7,12831.17,3.0,219.0,31.27,2024,1,8,11,20,0,12831.17
164,2024-01-08 11:30:00,8.0,0.0,1017.28,22.9,55.11,15064.08,3.0,219.0,42.31,2024,1,8,11,30,0,15064.08
165,2024-01-08 11:40:00,8.0,0.0,1017.01,23.86,53.03,24868.17,3.0,219.0,110.63,2024,1,8,11,40,0,24868.17
166,2024-01-08 11:50:00,8.0,0.0,1016.7,25.83,47.78,33002.83,3.0,219.0,187.7,2024,1,8,11,50,0,33002.83
167,2024-01-08 12:00:00,8.0,0.0,1016.46,26.16,45.78,29713.83,3.0,219.0,153.61,2024,1,8,12,0,0,29713.83
168,2024-01-08 12:10:00,8.0,0.0,1016.34,26.73,44.72,35616.52,3.0,219.0,241.49,2024,1,8,12,10,0,35616.52
169,2024-01-08 12:20:00,8.0,0.0,1016.21,26.64,44.29,26533.92,3.0,219.0,120.08,2024,1,8,12,20,0,26533.92
170,2024-01-08 12:30:00,8.0,0.0,1016.02,26.29,45.07,27154.58,3.0,219.0,127.89,2024,1,8,12,30,0,27154.58
171,2024-01-08 12:40:00,8.0,0.0,1015.75,26.38,46.01,45836.28,3.0,219.0,413.08,2024,1,8,12,40,0,45836.28
172,2024-01-08 12:50:00,8.0,0.0,1015.51,29.31,39.89,57362.19,3.0,219.0,587.52,2024,1,8,12,50,0,57362.19
173,2024-01-08 13:00:00,8.0,0.0,1015.3,29.68,38.38,42793.17,3.0,219.0,335.4,2024,1,8,13,0,0,42793.17
174,2024-01-08 13:10:00,8.0,0.0,1015.12,27.68,41.55,31877.0,3.0,219.0,216.66,2024,1,8,13,10,0,31877.0
175,2024-01-08 13:20:00,8.0,0.0,1015.08,26.12,45.8,20188.0,3.0,219.0,71.47,2024,1,8,13,20,0,20188.0
176,2024-01-08 13:30:00,8.0,0.0,1015.01,25.74,47.27,24784.08,3.0,219.0,107.26,2024,1,8,13,30,0,24784.08
177,2024-01-08 13:40:00,8.0,0.0,1014.87,28.7,42.25,59595.29,3.0,219.0,806.04,2024,1,8,13,40,0,59595.29
178,2024-01-08 13:50:00,8.0,0.0,1014.73,35.5,29.18,108842.46,3.0,219.0,1853.13,2024,1,8,13,50,0,108842.46
179,2024-01-08 14:00:00,8.0,0.0,1014.54,35.29,27.88,45355.24,3.0,219.0,613.07,2024,1,8,14,0,0,45355.24
180,2024-01-08 14:10:00,8.0,0.0,1014.45,30.67,35.62,30678.24,3.0,219.0,175.41,2024,1,8,14,10,0,30678.24
181,2024-01-08 14:20:00,8.0,0.0,1014.33,28.32,40.76,23769.33,3.0,219.0,104.44,2024,1,8,14,20,0,23769.33
182,2024-01-08 14:30:00,8.0,0.0,1014.29,26.37,45.62,19435.17,3.0,219.0,73.63,2024,1,8,14,30,0,19435.17
183,2024-01-08 14:40:00,8.0,0.0,1014.26,26.53,46.53,35949.2,3.0,219.0,482.62,2024,1,8,14,40,0,35949.2
184,2024-01-08 14:50:00,8.0,0.0,1014.29,27.86,43.26,30234.72,3.0,219.0,223.2,2024,1,8,14,50,0,30234.72
185,2024-01-08 15:00:00,8.0,0.0,1014.16,29.88,39.34,48620.55,3.0,219.0,562.29,2024,1,8,15,0,0,48620.55
186,2024-01-08 15:10:00,8.0,0.0,1014.25,29.83,38.6,33273.69,3.0,219.0,293.2,2024,1,8,15,10,0,33273.69
187,2024-01-08 15:20:00,8.0,0.0,1014.21,28.9,39.85,16289.92,3.0,219.0,67.66,2024,1,8,15,20,0,16289.92
188,2024-01-08 15:30:00,8.0,0.0,1014.13,26.37,44.68,12551.17,3.0,219.0,33.63,2024,1,8,15,30,0,12551.17
189,2024-01-08 15:40:00,8.0,0.0,1014.17,24.7,49.0,8734.75,3.0,219.0,15.18,2024,1,8,15,40,0,8734.75
190,2024-01-08 15:50:00,8.0,0.0,1014.23,23.96,52.27,9936.33,3.0,219.0,19.43,2024,1,8,15,50,0,9936.33
191,2024-01-08 16:00:00,8.0,0.0,1014.25,23.57,53.8,8530.42,3.0,219.0,14.24,2024,1,8,16,0,0,8530.42
192,2024-01-08 16:10:00,8.0,0.01,1014.34,23.03,55.5,6469.58,3.0,219.0,8.62,2024,1,8,16,10,0,6469.58
193,2024-01-08 16:20:00,8.0,0.0,1014.48,22.61,56.75,4310.58,3.0,219.0,4.03,2024,1,8,16,20,0,4310.58
194,2024-01-08 16:30:00,8.0,0.0,1014.56,22.28,57.8,3005.75,3.0,219.0,2.0,2024,1,8,16,30,0,3005.75
