idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),year,month,day,hour,minute,is_upper,SunlightPred
56,2024-01-01 15:50:00,1.0,0.02,1014.96,18.29,86.6,2437.0,5.0,181.0,1.46,2024,1,1,15,50,0,2437.0
57,2024-01-01 16:00:00,1.0,0.0,1015.07,18.2,87.58,1810.67,5.0,181.0,0.86,2024,1,1,16,0,0,1810.67
58,2024-01-01 16:10:00,1.0,0.07,1015.17,17.98,89.35,1130.0,5.0,181.0,0.36,2024,1,1,16,10,0,1130.0
59,2024-01-01 16:20:00,1.0,0.08,1015.32,17.68,90.42,1000.58,5.0,181.0,0.29,2024,1,1,16,20,0,1000.58
60,2024-01-01 16:30:00,1.0,0.0,1015.47,17.5,91.18,795.42,5.0,181.0,0.21,2024,1,1,16,30,0,795.42
61,2024-01-01 16:40:00,1.0,0.02,1015.58,17.5,91.84,663.17,5.0,181.0,0.15,2024,1,1,16,40,0,663.17
62,2024-01-01 16:50:00,1.0,0.16,1015.69,17.44,93.07,368.67,5.0,181.0,0.06,2024,1,1,16,50,0,368.67
63,2024-01-01 17:00:00,1.0,0.07,1015.77,16.96,96.79,172.83,5.0,181.0,0.02,2024,1,1,17,0,0,172.83
64,2024-01-01 17:10:00,1.0,0.07,1015.92,16.39,100.0,95.83,5.0,181.0,0.01,2024,1,1,17,10,0,95.83
65,2024-01-01 17:20:00,1.0,0.04,1016.04,16.2,100.0,37.81,5.0,181.0,0.0,2024,1,1,17,20,0,37.81
66,2024-01-02 06:20:00,1.0,0.0,1014.51,12.61,100.0,100.24,5.0,181.0,0.02,2024,1,2,6,20,0,100.24
67,2024-01-02 06:30:00,1.0,0.0,1014.54,12.7,100.0,419.92,5.0,181.0,0.09,2024,1,2,6,30,0,419.92
68,2024-01-02 06:40:00,1.0,0.0,1014.55,12.62,100.0,1164.33,5.0,181.0,0.48,2024,1,2,6,40,0,1164.33
69,2024-01-02 06:50:00,1.0,0.0,1014.6,12.65,100.0,2250.34,5.0,181.0,1.68,2024,1,2,6,50,0,2250.34
70,2024-01-02 07:00:00,1.0,0.0,1014.65,12.99,100.0,4352.58,5.0,181.0,8.3,2024,1,2,7,0,0,4352.58
71,2024-01-02 07:10:00,1.0,0.07,1014.81,14.44,100.0,8052.67,5.0,181.0,35.99,2024,1,2,7,10,0,8052.67
72,2024-01-02 07:20:00,1.0,0.39,1014.85,15.55,100.0,8764.0,5.0,181.0,28.9,2024,1,2,7,20,0,8764.0
73,2024-01-02 07:30:00,1.0,0.11,1014.92,16.24,100.0,15173.17,5.0,181.0,101.45,2024,1,2,7,30,0,15173.17
74,2024-01-02 07:40:00,1.0,0.06,1014.98,18.97,100.0,25676.25,5.0,181.0,265.02,2024,1,2,7,40,0,25676.25
75,2024-01-02 07:50:00,1.0,0.11,1014.9,22.21,90.75,32754.75,5.0,181.0,386.96,2024,1,2,7,50,0,32754.75
76,2024-01-02 08:00:00,1.0,0.29,1014.86,24.48,71.4,39953.71,5.0,181.0,513.66,2024,1,2,8,0,0,39953.71
77,2024-01-02 08:10:00,1.0,0.42,1014.87,25.97,63.99,46366.74,5.0,181.0,635.5,2024,1,2,8,10,0,46366.74
78,2024-01-02 08:20:00,1.0,0.32,1014.81,27.1,59.17,52176.04,5.0,181.0,767.84,2024,1,2,8,20,0,52176.04
79,2024-01-02 08:30:00,1.0,0.72,1014.8,27.78,55.52,57116.18,5.0,181.0,908.43,2024,1,2,8,30,0,57116.18
80,2024-01-02 08:40:00,1.0,0.98,1014.8,28.2,52.96,60843.08,5.0,181.0,1006.15,2024,1,2,8,40,0,60843.08
81,2024-01-02 08:50:00,1.0,0.1,1014.85,29.01,52.95,66731.44,5.0,181.0,1164.03,2024,1,2,8,50,0,66731.44
82,2024-01-02 09:00:00,1.0,0.16,1014.78,31.01,47.78,70884.74,5.0,181.0,1277.55,2024,1,2,9,0,0,70884.74
83,2024-01-02 09:10:00,1.0,0.08,1014.7,32.07,45.06,75632.26,5.0,181.0,1369.8,2024,1,2,9,10,0,75632.26
84,2024-01-02 09:20:00,1.0,0.67,1014.66,32.71,41.56,81495.07,5.0,181.0,1462.67,2024,1,2,9,20,0,81495.07
85,2024-01-02 09:30:00,1.0,0.71,1014.54,32.2,41.67,89049.71,5.0,181.0,1540.4,2024,1,2,9,30,0,89049.71
86,2024-01-02 09:40:00,1.0,0.22,1014.44,32.89,39.65,97289.46,5.0,181.0,1594.3,2024,1,2,9,40,0,97289.46
87,2024-01-02 09:50:00,1.0,0.47,1014.27,33.88,37.9,102983.39,5.0,181.0,1631.14,2024,1,2,9,50,0,102983.39
88,2024-01-02 10:00:00,1.0,0.46,1014.15,34.5,36.79,106164.94,5.0,181.0,1659.6,2024,1,2,10,0,0,106164.94
89,2024-01-02 10:10:00,1.0,0.19,1014.0,34.81,35.28,106549.29,5.0,181.0,1671.31,2024,1,2,10,10,0,106549.29
90,2024-01-02 10:20:00,1.0,0.12,1013.71,35.57,34.22,105218.34,5.0,181.0,1674.38,2024,1,2,10,20,0,105218.34
91,2024-01-02 10:30:00,1.0,0.03,1013.55,37.08,32.38,105219.6,5.0,181.0,1669.7,2024,1,2,10,30,0,105219.6
92,2024-01-02 10:40:00,1.0,0.17,1013.4,37.96,29.79,105003.8,5.0,181.0,1689.69,2024,1,2,10,40,0,105003.8
93,2024-01-02 10:50:00,1.0,0.95,1013.25,37.9,29.29,106520.36,5.0,181.0,1708.54,2024,1,2,10,50,0,106520.36
94,2024-01-02 11:00:00,1.0,0.36,1013.1,37.48,29.8,110266.49,5.0,181.0,1710.23,2024,1,2,11,0,0,110266.49
95,2024-01-02 11:10:00,1.0,1.52,1012.9,37.33,29.07,111173.91,5.0,181.0,1734.2,2024,1,2,11,10,0,111173.91
96,2024-01-02 11:20:00,1.0,2.43,1012.66,36.94,29.58,111791.31,5.0,181.0,1727.19,2024,1,2,11,20,0,111791.31
97,2024-01-02 11:30:00,1.0,0.73,1012.47,37.33,29.77,115772.11,5.0,181.0,1760.06,2024,1,2,11,30,0,115772.11
98,2024-01-02 11:40:00,1.0,1.31,1012.24,38.76,28.02,117015.55,5.0,181.0,1766.71,2024,1,2,11,40,0,117015.55
99,2024-01-02 11:50:00,1.0,0.0,1011.97,39.27,26.87,112245.02,5.0,181.0,1728.95,2024,1,2,11,50,0,112245.02
100,2024-01-02 12:00:00,1.0,0.0,1011.71,38.15,27.69,108139.88,5.0,181.0,1705.11,2024,1,2,12,0,0,108139.88
101,2024-01-02 12:10:00,1.0,0.53,1011.46,39.16,27.13,112015.2,5.0,181.0,1703.99,2024,1,2,12,10,0,112015.2
102,2024-01-02 12:20:00,1.0,0.44,1011.28,39.46,25.97,112181.24,5.0,181.0,1733.1,2024,1,2,12,20,0,112181.24
103,2024-01-02 12:30:00,1.0,1.31,1011.13,38.74,27.29,105787.42,5.0,181.0,1664.08,2024,1,2,12,30,0,105787.42
104,2024-01-02 12:40:00,1.0,1.3,1010.93,37.61,29.05,108307.89,5.0,181.0,1791.86,2024,1,2,12,40,0,108307.89
105,2024-01-02 12:50:00,1.0,2.67,1010.77,36.18,31.07,108356.05,5.0,181.0,1791.78,2024,1,2,12,50,0,108356.05
106,2024-01-02 13:00:00,1.0,2.81,1010.64,35.78,32.03,84260.32,5.0,181.0,1329.92,2024,1,2,13,0,0,84260.32
107,2024-01-02 13:10:00,1.0,1.98,1010.51,33.88,34.45,44256.17,5.0,181.0,417.97,2024,1,2,13,10,0,44256.17
108,2024-01-02 13:20:00,1.0,3.33,1010.49,31.71,38.28,37400.8,5.0,181.0,291.34,2024,1,2,13,20,0,37400.8
109,2024-01-02 13:30:00,1.0,2.85,1010.44,29.72,42.1,30432.31,5.0,181.0,195.89,2024,1,2,13,30,0,30432.31
110,2024-01-02 13:40:00,1.0,1.21,1010.3,28.73,44.72,27421.75,5.0,181.0,160.57,2024,1,2,13,40,0,27421.75
111,2024-01-02 13:50:00,1.0,1.49,1010.24,28.55,45.71,23782.67,5.0,181.0,122.99,2024,1,2,13,50,0,23782.67
112,2024-01-02 14:00:00,1.0,1.88,1010.22,27.71,47.44,21780.62,5.0,181.0,105.78,2024,1,2,14,0,0,21780.62
113,2024-01-02 14:10:00,1.0,3.7,1010.17,27.12,48.79,18929.33,5.0,181.0,81.01,2024,1,2,14,10,0,18929.33
114,2024-01-02 14:20:00,1.0,3.83,1010.11,26.8,49.93,15685.08,5.0,181.0,56.43,2024,1,2,14,20,0,15685.08
115,2024-01-02 14:30:00,1.0,2.95,1010.05,26.07,51.61,12507.5,5.0,181.0,36.42,2024,1,2,14,30,0,12507.5
116,2024-01-02 14:40:00,1.0,3.32,1010.04,25.55,53.08,10567.58,5.0,181.0,26.28,2024,1,2,14,40,0,10567.58
117,2024-01-02 14:50:00,1.0,3.14,1009.98,25.21,54.29,9687.0,5.0,181.0,22.13,2024,1,2,14,50,0,9687.0
118,2024-01-02 15:00:00,1.0,3.1,1009.94,24.81,55.6,9726.58,5.0,181.0,22.02,2024,1,2,15,0,0,9726.58
119,2024-01-02 15:10:00,1.0,3.06,1009.96,24.54,56.47,9151.08,5.0,181.0,19.7,2024,1,2,15,10,0,9151.08
120,2024-01-02 15:20:00,1.0,3.53,1010.01,24.49,56.87,8138.25,5.0,181.0,15.99,2024,1,2,15,20,0,8138.25
121,2024-01-02 15:30:00,1.0,2.69,1010.09,24.32,58.04,7892.42,5.0,181.0,14.8,2024,1,2,15,30,0,7892.42
122,2024-01-02 15:40:00,1.0,1.01,1010.16,24.3,58.36,7334.17,5.0,181.0,12.8,2024,1,2,15,40,0,7334.17
123,2024-01-02 15:50:00,1.0,0.42,1010.2,24.3,58.11,6381.58,5.0,181.0,9.86,2024,1,2,15,50,0,6381.58
124,2024-01-02 16:00:00,1.0,1.33,1010.25,24.25,58.25,5305.17,5.0,181.0,6.89,2024,1,2,16,0,0,5305.17
125,2024-01-02 16:10:00,1.0,3.54,1010.39,23.99,59.04,4407.25,5.0,181.0,4.8,2024,1,2,16,10,0,4407.25
126,2024-01-02 16:20:00,1.0,0.0,1010.38,23.57,60.38,3978.5,5.0,181.0,3.92,2024,1,2,16,20,0,3978.5
127,2024-01-02 16:30:00,1.0,0.0,1010.36,23.26,61.26,3725.84,5.0,181.0,3.5,2024,1,2,16,30,0,3725.84
128,2024-01-02 16:40:00,1.0,1.5,1010.35,23.05,62.34,2538.58,5.0,181.0,1.72,2024,1,2,16,40,0,2538.58
129,2024-01-02 16:50:00,1.0,0.0,1010.42,22.65,63.57,1448.0,5.0,181.0,0.58,2024,1,2,16,50,0,1448.0
130,2024-01-02 17:00:00,1.0,0.0,1010.55,22.18,65.77,711.75,5.0,181.0,0.13,2024,1,2,17,0,0,711.75
131,2024-01-02 17:10:00,1.0,0.0,1010.65,21.72,68.15,348.25,5.0,181.0,0.04,2024,1,2,17,10,0,348.25
132,2024-01-02 17:20:00,1.0,0.0,1010.78,21.41,70.57,113.75,5.0,181.0,0.01,2024,1,2,17,20,0,113.75
133,2024-01-02 17:30:00,1.0,0.0,1010.89,21.25,71.78,31.04,5.0,181.0,0.0,2024,1,2,17,30,0,31.04
134,2024-01-03 06:20:00,1.0,0.43,1011.11,14.32,100.0,54.89,5.0,181.0,0.0,2024,1,3,6,20,0,54.89
135,2024-01-03 06:30:00,1.0,0.25,1011.32,14.57,100.0,181.67,5.0,181.0,0.02,2024,1,3,6,30,0,181.67
136,2024-01-03 06:40:00,1.0,0.11,1011.47,14.85,100.0,488.67,5.0,181.0,0.1,2024,1,3,6,40,0,488.67
137,2024-01-03 06:50:00,1.0,0.37,1011.6,15.16,100.0,925.5,5.0,181.0,0.3,2024,1,3,6,50,0,925.5
138,2024-01-03 07:00:00,1.0,0.71,1011.79,15.44,100.0,1389.42,5.0,181.0,0.56,2024,1,3,7,0,0,1389.42
139,2024-01-03 07:10:00,1.0,1.7,1011.84,15.65,100.0,2028.33,5.0,181.0,1.15,2024,1,3,7,10,0,2028.33
140,2024-01-03 07:20:00,1.0,1.1,1011.93,15.86,100.0,2586.08,5.0,181.0,1.78,2024,1,3,7,20,0,2586.08
141,2024-01-03 07:30:00,1.0,1.06,1011.96,16.17,100.0,3726.58,5.0,181.0,3.58,2024,1,3,7,30,0,3726.58
142,2024-01-03 07:40:00,1.0,0.71,1012.05,16.48,100.0,5264.83,5.0,181.0,6.63,2024,1,3,7,40,0,5264.83
143,2024-01-03 07:50:00,1.0,0.38,1012.19,16.9,100.0,6447.67,5.0,181.0,9.9,2024,1,3,7,50,0,6447.67
144,2024-01-03 08:00:00,1.0,0.42,1012.33,17.52,100.0,9641.75,5.0,181.0,21.8,2024,1,3,8,0,0,9641.75
145,2024-01-03 08:10:00,1.0,0.2,1012.42,18.38,100.0,13379.0,5.0,181.0,40.93,2024,1,3,8,10,0,13379.0
146,2024-01-03 08:20:00,1.0,0.76,1012.56,19.48,100.0,13697.58,5.0,181.0,45.73,2024,1,3,8,20,0,13697.58
147,2024-01-03 08:30:00,1.0,0.28,1012.55,20.29,98.06,16763.25,5.0,181.0,64.55,2024,1,3,8,30,0,16763.25
148,2024-01-03 08:40:00,1.0,0.07,1012.56,20.99,92.8,19599.42,5.0,181.0,87.15,2024,1,3,8,40,0,19599.42
149,2024-01-03 08:50:00,1.0,0.16,1012.64,22.33,85.58,24937.17,5.0,181.0,140.44,2024,1,3,8,50,0,24937.17
150,2024-01-03 09:00:00,1.0,0.26,1012.62,23.43,77.24,27053.08,5.0,181.0,158.7,2024,1,3,9,0,0,27053.08
151,2024-01-03 09:10:00,1.0,0.5,1012.58,24.96,71.15,62447.72,5.0,181.0,1029.72,2024,1,3,9,10,0,62447.72
152,2024-01-03 09:20:00,1.0,0.36,1012.39,28.51,58.7,60496.41,5.0,181.0,882.33,2024,1,3,9,20,0,60496.41
153,2024-01-03 09:30:00,1.0,0.56,1012.34,28.97,55.0,56866.24,5.0,181.0,781.44,2024,1,3,9,30,0,56866.24
154,2024-01-03 09:40:00,1.0,0.19,1012.29,30.12,54.29,89005.5,5.0,181.0,1430.35,2024,1,3,9,40,0,89005.5
155,2024-01-03 09:50:00,1.0,0.49,1012.14,33.26,45.19,71760.0,5.0,181.0,1030.75,2024,1,3,9,50,0,71760.0
156,2024-01-03 10:00:00,1.0,0.22,1012.01,33.13,44.45,58968.46,5.0,181.0,721.26,2024,1,3,10,0,0,58968.46
157,2024-01-03 10:10:00,1.0,0.21,1011.92,32.12,45.62,73779.69,5.0,181.0,1056.06,2024,1,3,10,10,0,73779.69
158,2024-01-03 10:20:00,1.0,0.49,1011.75,34.41,41.31,103910.2,5.0,181.0,1704.66,2024,1,3,10,20,0,103910.2
159,2024-01-03 10:30:00,1.0,0.31,1011.65,36.03,38.21,85941.83,5.0,181.0,1370.82,2024,1,3,10,30,0,85941.83
160,2024-01-03 10:40:00,1.0,0.23,1011.6,37.98,35.29,103057.61,5.0,181.0,1598.03,2024,1,3,10,40,0,103057.61
161,2024-01-03 10:50:00,1.0,1.15,1011.45,37.61,34.42,48948.67,5.0,181.0,520.26,2024,1,3,10,50,0,48948.67
162,2024-01-03 11:00:00,1.0,0.32,1011.31,35.62,37.43,49706.23,5.0,181.0,533.71,2024,1,3,11,0,0,49706.23
163,2024-01-03 11:10:00,1.0,0.8,1011.23,35.11,38.05,46459.28,5.0,181.0,463.55,2024,1,3,11,10,0,46459.28
164,2024-01-03 11:20:00,1.0,0.38,1011.21,33.63,40.73,36716.87,5.0,181.0,295.84,2024,1,3,11,20,0,36716.87
165,2024-01-03 11:30:00,1.0,0.0,1011.14,30.83,47.04,25478.75,5.0,181.0,149.17,2024,1,3,11,30,0,25478.75
166,2024-01-03 11:40:00,1.0,0.81,1011.06,28.52,53.43,23165.25,5.0,181.0,116.22,2024,1,3,11,40,0,23165.25
167,2024-01-03 11:50:00,1.0,0.96,1010.94,27.2,57.9,18032.75,5.0,181.0,70.75,2024,1,3,11,50,0,18032.75
168,2024-01-03 12:00:00,1.0,0.67,1010.84,25.68,63.04,14209.92,5.0,181.0,44.42,2024,1,3,12,0,0,14209.92
169,2024-01-03 12:10:00,1.0,0.72,1010.77,24.74,66.98,12200.0,5.0,181.0,33.39,2024,1,3,12,10,0,12200.0
170,2024-01-03 12:20:00,1.0,0.48,1010.67,23.59,71.64,11248.25,5.0,181.0,27.95,2024,1,3,12,20,0,11248.25
171,2024-01-03 12:30:00,1.0,0.0,1010.53,22.67,76.32,10324.5,5.0,181.0,23.36,2024,1,3,12,30,0,10324.5
172,2024-01-03 12:40:00,1.0,1.2,1010.56,22.18,79.55,9463.33,5.0,181.0,19.22,2024,1,3,12,40,0,9463.33
173,2024-01-03 12:50:00,1.0,0.21,1010.52,21.71,81.1,6845.5,5.0,181.0,10.22,2024,1,3,12,50,0,6845.5
174,2024-01-03 13:00:00,1.0,1.15,1010.46,21.31,83.55,4715.34,5.0,181.0,4.92,2024,1,3,13,0,0,4715.34
175,2024-01-03 13:10:00,1.0,0.46,1010.44,21.05,84.57,5141.63,5.0,181.0,5.86,2024,1,3,13,10,0,5141.63
176,2024-01-03 13:20:00,1.0,0.0,1010.44,20.82,84.07,5410.42,5.0,181.0,6.28,2024,1,3,13,20,0,5410.42
177,2024-01-03 13:30:00,1.0,1.06,1010.5,20.55,84.74,3648.08,5.0,181.0,2.96,2024,1,3,13,30,0,3648.08
178,2024-01-03 13:40:00,1.0,0.22,1010.57,20.21,86.1,4573.33,5.0,181.0,4.49,2024,1,3,13,40,0,4573.33
179,2024-01-03 13:50:00,1.0,2.19,1010.61,20.0,87.58,5202.83,5.0,181.0,5.93,2024,1,3,13,50,0,5202.83
180,2024-01-03 14:00:00,1.0,1.13,1010.66,19.96,87.86,6338.75,5.0,181.0,8.69,2024,1,3,14,0,0,6338.75
181,2024-01-03 14:10:00,1.0,0.0,1010.8,19.6,89.45,5172.42,5.0,181.0,6.3,2024,1,3,14,10,0,5172.42
182,2024-01-03 14:20:00,1.0,0.0,1010.81,19.35,89.87,6848.75,5.0,181.0,10.75,2024,1,3,14,20,0,6848.75
183,2024-01-03 14:30:00,1.0,0.31,1010.85,19.35,86.97,5038.83,5.0,181.0,5.72,2024,1,3,14,30,0,5038.83
184,2024-01-03 14:40:00,1.0,0.0,1011.01,19.22,87.61,4456.0,5.0,181.0,4.66,2024,1,3,14,40,0,4456.0
185,2024-01-03 14:50:00,1.0,0.0,1011.06,19.09,87.6,4097.42,5.0,181.0,4.04,2024,1,3,14,50,0,4097.42
186,2024-01-03 15:00:00,1.0,0.0,1011.14,19.09,86.13,3497.34,5.0,181.0,2.93,2024,1,3,15,0,0,3497.34
187,2024-01-03 15:10:00,1.0,0.0,1011.27,19.0,86.57,2998.5,5.0,181.0,2.14,2024,1,3,15,10,0,2998.5
188,2024-01-03 15:20:00,1.0,0.0,1011.43,18.8,88.49,2011.92,5.0,181.0,1.02,2024,1,3,15,20,0,2011.92
189,2024-01-03 15:30:00,1.0,0.0,1011.57,18.7,88.0,1997.92,5.0,181.0,1.0,2024,1,3,15,30,0,1997.92
190,2024-01-03 15:40:00,1.0,0.0,1011.76,18.62,87.36,1356.92,5.0,181.0,0.49,2024,1,3,15,40,0,1356.92
191,2024-01-03 15:50:00,1.0,0.0,1011.92,18.51,87.75,1372.67,5.0,181.0,0.52,2024,1,3,15,50,0,1372.67
192,2024-01-03 16:00:00,1.0,0.0,1012.12,18.47,88.2,957.83,5.0,181.0,0.26,2024,1,3,16,0,0,957.83
193,2024-01-03 16:10:00,1.0,0.0,1012.3,18.25,88.96,669.42,5.0,181.0,0.14,2024,1,3,16,10,0,669.42
