DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
2024-01-06 11:30:00,8.0,0.0,1015.19,22.47,54.13,11449.83,3.0,219.0,20.19
2024-01-06 11:40:00,8.0,0.0,1015.15,22.76,52.66,12468.08,3.0,219.0,23.54
2024-01-06 11:50:00,8.0,0.0,1014.98,23.24,49.81,13855.08,3.0,219.0,28.61
2024-01-06 12:00:00,8.0,0.0,1014.85,23.37,49.27,30714.82,3.0,219.0,52.37
2024-01-06 12:10:00,8.0,0.0,1014.73,28.55,39.53,117758.2,3.0,219.0,1941.94
2024-01-06 12:20:00,8.0,0.04,1014.61,37.48,23.55,117758.2,3.0,219.0,1932.08
2024-01-06 12:30:00,8.0,0.0,1014.46,40.59,19.05,117758.2,3.0,219.0,1910.08
2024-01-06 12:40:00,8.0,0.0,1014.24,40.55,19.21,117758.2,3.0,219.0,1913.83
2024-01-06 12:50:00,8.0,0.0,1014.04,40.51,19.51,117758.2,3.0,219.0,1919.15
2024-01-06 13:00:00,8.0,0.0,1014.03,40.79,19.43,117758.2,3.0,219.0,1921.53
2024-01-06 13:10:00,8.0,0.0,1013.87,41.33,18.24,117758.2,3.0,219.0,1930.15
2024-01-06 13:20:00,8.0,0.0,1013.92,42.31,17.13,117758.2,3.0,219.0,1904.61
2024-01-06 13:30:00,8.0,0.0,1013.74,41.76,17.93,117758.2,3.0,219.0,1865.23
2024-01-06 13:40:00,8.0,0.0,1013.62,41.57,18.38,91732.99,3.0,219.0,1439.4
2024-01-06 13:50:00,8.0,0.0,1013.4,35.96,25.35,61898.83,3.0,219.0,895.88
2024-01-06 14:00:00,8.0,0.0,1013.38,38.31,22.96,105357.6,3.0,219.0,1792.85
2024-01-06 14:10:00,8.0,0.0,1013.24,39.41,21.76,95134.83,3.0,219.0,1597.65
2024-01-06 14:20:00,8.0,0.0,1013.22,39.17,22.23,82983.82,3.0,219.0,1329.94
2024-01-06 14:30:00,8.0,0.0,1013.07,32.79,31.75,15562.92,3.0,219.0,43.12
2024-01-06 14:40:00,8.0,0.0,1012.96,28.63,40.26,17500.32,3.0,219.0,165.44
2024-01-06 14:50:00,8.0,0.0,1012.93,27.16,44.17,12440.58,3.0,219.0,31.6
2024-01-06 15:00:00,8.0,0.0,1012.98,27.14,45.83,24741.89,3.0,219.0,214.54
2024-01-06 15:10:00,8.0,0.0,1013.08,27.44,44.76,20145.42,3.0,219.0,120.99
2024-01-06 15:20:00,8.0,0.0,1013.06,29.21,41.32,14172.92,3.0,219.0,93.49
2024-01-06 15:30:00,8.0,0.17,1013.15,26.87,45.75,9113.0,3.0,219.0,15.74
2024-01-06 15:40:00,8.0,0.0,1013.29,25.46,50.13,9840.25,3.0,219.0,18.52
2024-01-06 15:50:00,8.0,0.0,1013.41,24.75,52.61,7103.58,3.0,219.0,9.23
2024-01-06 16:00:00,8.0,0.0,1013.5,24.01,54.95,4682.58,3.0,219.0,3.81
2024-01-06 16:10:00,8.0,0.0,1013.66,23.31,57.08,3048.58,3.0,219.0,1.84
2024-01-06 16:20:00,8.0,0.0,1013.78,22.85,59.13,537.58,3.0,219.0,0.08
2024-01-06 16:30:00,8.0,0.0,1013.9,22.63,60.74,485.58,3.0,219.0,0.05
2024-01-06 16:40:00,8.0,0.0,1014.07,22.52,61.22,709.67,3.0,219.0,0.08
2024-01-06 16:50:00,8.0,0.12,1014.24,22.29,62.0,551.17,3.0,219.0,0.04
2024-01-06 17:00:00,8.0,0.0,1014.34,22.02,63.66,279.0,3.0,219.0,0.01
2024-01-06 17:10:00,8.0,0.0,1014.39,21.88,65.02,85.26,3.0,219.0,0.0
2024-01-06 17:20:00,8.0,0.0,1014.47,21.75,65.51,32.92,3.0,219.0,0.0
2024-01-07 06:30:00,8.0,0.0,1018.27,19.06,75.53,28.5,3.0,219.0,0.0
2024-01-07 06:40:00,8.0,0.0,1018.48,18.9,76.48,62.96,3.0,219.0,0.0
2024-01-07 06:50:00,8.0,0.0,1018.49,18.93,76.13,170.75,3.0,219.0,0.0
2024-01-07 07:00:00,8.0,0.0,1018.59,19.12,75.38,239.92,3.0,219.0,0.01
2024-01-07 07:10:00,8.0,0.0,1018.72,19.23,74.96,351.25,3.0,219.0,0.02
2024-01-07 07:20:00,8.0,0.0,1018.94,19.01,75.7,536.42,3.0,219.0,0.05
2024-01-07 07:30:00,8.0,0.0,1019.16,19.16,75.47,551.33,3.0,219.0,0.04
2024-01-07 07:40:00,8.0,0.0,1019.39,18.84,76.23,501.0,3.0,219.0,0.04
2024-01-07 07:50:00,8.0,0.0,1019.48,18.79,76.6,897.17,3.0,219.0,0.14
2024-01-07 08:00:00,8.0,0.0,1019.5,19.09,75.49,1082.08,3.0,219.0,0.2
2024-01-07 08:10:00,8.0,0.0,1019.71,19.37,73.69,1213.75,3.0,219.0,0.27
2024-01-07 08:20:00,8.0,0.0,1019.71,19.5,72.5,1095.33,3.0,219.0,0.2
2024-01-07 08:30:00,8.0,0.0,1019.76,19.52,72.16,1385.08,3.0,219.0,0.33
2024-01-07 08:40:00,8.0,0.0,1019.92,19.52,70.88,995.75,3.0,219.0,0.17
2024-01-07 08:50:00,8.0,0.0,1020.03,19.6,69.7,1166.17,3.0,219.0,0.23
2024-01-07 09:00:00,8.0,0.0,1020.23,19.71,67.99,1523.67,3.0,219.0,0.41
2024-01-07 09:10:00,8.0,0.0,1020.23,19.84,66.07,2143.0,3.0,219.0,0.83
2024-01-07 09:20:00,8.0,0.0,1020.42,20.0,64.92,2940.75,3.0,219.0,1.55
2024-01-07 09:30:00,8.0,0.0,1020.46,20.11,64.08,2550.0,3.0,219.0,1.14
2024-01-07 09:40:00,8.0,0.0,1020.48,20.14,64.34,3129.25,3.0,219.0,1.74
2024-01-07 09:50:00,8.0,0.0,1020.38,20.36,63.0,4411.25,3.0,219.0,3.38
2024-01-07 10:00:00,8.0,0.0,1020.36,20.44,61.91,3535.33,3.0,219.0,2.17
2024-01-07 10:10:00,8.0,0.0,1020.36,20.25,60.71,3122.17,3.0,219.0,1.67
2024-01-07 10:20:00,8.0,0.0,1020.3,20.2,60.01,3616.67,3.0,219.0,2.25
2024-01-07 10:30:00,8.0,0.0,1020.21,20.2,59.21,3647.92,3.0,219.0,2.29
2024-01-07 10:40:00,8.0,0.0,1020.15,20.23,59.4,3722.96,3.0,219.0,2.42
2024-01-07 10:50:00,8.0,0.0,1020.07,20.38,59.5,4376.67,3.0,219.0,3.45
2024-01-07 11:00:00,8.0,0.0,1019.87,20.51,58.58,5454.75,3.0,219.0,5.14
2024-01-07 11:10:00,8.0,0.0,1019.79,20.5,58.01,4831.0,3.0,219.0,4.05
2024-01-07 11:20:00,8.0,0.0,1019.59,20.43,57.8,5103.5,3.0,219.0,4.55
2024-01-07 11:30:00,8.0,0.0,1019.51,20.43,57.42,5411.16,3.0,219.0,5.05
2024-01-07 11:40:00,8.0,0.0,1019.39,20.28,57.34,4330.08,3.0,219.0,3.23
2024-01-07 11:50:00,8.0,0.0,1019.2,20.21,57.43,3824.92,3.0,219.0,2.53
2024-01-07 12:00:00,8.0,0.0,1019.03,20.2,57.12,4552.0,3.0,219.0,3.68
2024-01-07 12:10:00,8.0,0.0,1018.99,20.19,56.96,4589.08,3.0,219.0,3.69
2024-01-07 12:20:00,8.0,0.0,1018.93,20.32,56.73,5257.04,3.0,219.0,4.97
2024-01-07 12:30:00,8.0,0.0,1018.77,20.39,56.08,5563.67,3.0,219.0,5.7
2024-01-07 12:40:00,8.0,0.0,1018.58,20.57,55.17,6680.08,3.0,219.0,8.19
2024-01-07 12:50:00,8.0,0.0,1018.53,20.56,54.75,6121.42,3.0,219.0,6.79
2024-01-07 13:00:00,8.0,0.0,1018.45,20.56,54.28,6608.33,3.0,219.0,8.05
2024-01-07 13:10:00,8.0,0.0,1018.5,20.61,54.14,5346.42,3.0,219.0,5.29
2024-01-07 13:20:00,8.0,0.0,1018.43,20.47,54.85,4303.25,3.0,219.0,3.34
2024-01-07 13:30:00,8.0,0.0,1018.41,20.23,55.34,3797.42,3.0,219.0,2.6
2024-01-07 13:40:00,8.0,0.0,1018.38,20.12,55.58,3612.5,3.0,219.0,2.28
2024-01-07 13:50:00,8.0,0.0,1018.27,20.07,55.41,3412.75,3.0,219.0,2.01
2024-01-07 14:00:00,8.0,0.0,1018.14,20.06,55.67,3203.42,3.0,219.0,1.79
2024-01-07 14:10:00,8.0,0.0,1018.1,19.94,55.75,2632.33,3.0,219.0,1.19
2024-01-07 14:20:00,8.0,0.0,1018.12,19.86,55.52,2772.5,3.0,219.0,1.31
2024-01-07 14:30:00,8.0,0.0,1018.11,19.85,55.77,2634.69,3.0,219.0,1.17
2024-01-07 14:40:00,8.0,0.0,1018.13,19.84,55.74,2586.67,3.0,219.0,1.2
2024-01-07 14:50:00,8.0,0.0,1018.16,19.91,55.7,2986.08,3.0,219.0,1.6
2024-01-07 15:00:00,8.0,0.0,1018.02,19.92,55.73,3000.83,3.0,219.0,1.66
2024-01-07 15:10:00,8.0,0.0,1018.07,20.06,56.03,3254.5,3.0,219.0,1.95
2024-01-07 15:20:00,8.0,0.0,1018.11,20.1,55.64,3116.83,3.0,219.0,1.8
2024-01-07 15:30:00,8.0,0.0,1018.25,20.12,55.72,2683.75,3.0,219.0,1.38
2024-01-07 15:40:00,8.0,0.0,1018.32,20.04,56.15,2131.0,3.0,219.0,0.85
2024-01-07 15:50:00,8.0,0.0,1018.4,19.97,56.92,1791.67,3.0,219.0,0.59
2024-01-07 16:00:00,8.0,0.0,1018.48,19.88,57.41,1376.5,3.0,219.0,0.36
2024-01-07 16:10:00,8.0,0.0,1018.53,19.8,57.75,1148.83,3.0,219.0,0.25
2024-01-07 16:20:00,8.0,0.0,1018.56,19.68,58.49,942.5,3.0,219.0,0.17
2024-01-07 16:30:00,8.0,0.0,1018.68,19.55,59.18,496.58,3.0,219.0,0.04
2024-01-07 16:40:00,8.0,0.0,1018.8,19.35,60.14,300.08,3.0,219.0,0.01
2024-01-07 16:50:00,8.0,0.0,1018.82,19.35,60.74,270.92,3.0,219.0,0.01
2024-01-07 17:00:00,8.0,0.0,1018.77,19.34,60.8,162.58,3.0,219.0,0.0
2024-01-07 17:10:00,8.0,0.0,1018.86,19.37,61.02,89.82,3.0,219.0,0.0
2024-01-07 17:20:00,8.0,0.0,1018.91,19.28,62.07,32.5,3.0,219.0,0.0
2024-01-08 06:20:00,8.0,0.0,1017.96,16.78,80.22,43.12,3.0,219.0,0.0
2024-01-08 06:30:00,8.0,0.0,1017.98,16.83,80.29,147.22,3.0,219.0,0.0
2024-01-08 06:40:00,8.0,0.0,1018.09,16.6,81.43,394.92,3.0,219.0,0.02
2024-01-08 06:50:00,8.0,0.0,1018.17,16.61,80.72,825.67,3.0,219.0,0.12
2024-01-08 07:00:00,8.0,0.0,1018.33,16.64,80.21,1434.83,3.0,219.0,0.4
2024-01-08 07:10:00,8.0,0.0,1018.36,16.85,79.66,2103.5,3.0,219.0,0.85
2024-01-08 07:20:00,8.0,0.0,1018.38,17.03,78.47,2730.42,3.0,219.0,1.35
2024-01-08 07:30:00,8.0,0.0,1018.38,17.03,77.9,2730.0,3.0,219.0,1.23
2024-01-08 07:40:00,8.0,0.0,1018.45,16.97,78.35,2519.07,3.0,219.0,0.95
2024-01-08 07:50:00,8.0,0.0,1018.54,17.22,78.16,3968.92,3.0,219.0,2.79
2024-01-08 08:00:00,8.0,0.0,1018.56,17.16,78.84,4339.17,3.0,219.0,3.2
2024-01-08 08:10:00,8.0,0.0,1018.66,17.31,78.57,5713.0,3.0,219.0,5.65
2024-01-08 08:20:00,8.0,0.0,1018.58,17.64,75.72,6388.25,3.0,219.0,7.08
2024-01-08 08:30:00,8.0,0.0,1018.63,18.13,73.53,6960.75,3.0,219.0,8.63
2024-01-08 08:40:00,8.0,0.0,1018.8,18.55,71.99,9155.08,3.0,219.0,15.31
2024-01-08 08:50:00,8.0,0.0,1019.02,18.66,71.91,9272.92,3.0,219.0,15.69
2024-01-08 09:00:00,8.0,0.0,1019.29,18.48,72.57,8730.75,3.0,219.0,14.27
2024-01-08 09:10:00,8.0,0.0,1019.33,18.76,71.87,9091.5,3.0,219.0,15.42
2024-01-08 09:20:00,8.0,0.0,1019.32,18.64,71.44,8407.67,3.0,219.0,12.77
2024-01-08 09:30:00,8.0,0.0,1019.2,18.62,71.69,7035.83,3.0,219.0,9.38
2024-01-08 09:40:00,8.0,0.0,1019.13,19.08,70.94,9811.58,3.0,219.0,19.54
2024-01-08 09:50:00,8.0,0.0,1019.02,19.88,67.15,15561.75,3.0,219.0,42.0
2024-01-08 10:00:00,8.0,0.0,1018.88,20.24,64.56,14295.08,3.0,219.0,36.2
2024-01-08 10:10:00,8.0,0.0,1018.73,20.16,64.96,16504.42,3.0,219.0,49.74
2024-01-08 10:20:00,8.0,0.0,1018.49,20.75,62.84,16363.0,3.0,219.0,48.82
2024-01-08 10:30:00,8.0,0.0,1018.25,21.07,61.13,13715.92,3.0,219.0,35.01
2024-01-08 10:40:00,8.0,0.0,1018.0,21.09,61.33,15535.33,3.0,219.0,44.5
2024-01-08 10:50:00,8.0,0.0,1017.94,21.75,59.17,18063.17,3.0,219.0,58.7
2024-01-08 11:00:00,8.0,0.0,1017.77,22.66,56.34,18729.08,3.0,219.0,63.43
2024-01-08 11:10:00,8.0,0.0,1017.61,22.79,55.25,12967.08,3.0,219.0,31.56
2024-01-08 11:20:00,8.0,0.0,1017.38,22.72,55.7,12831.17,3.0,219.0,31.27
2024-01-08 11:30:00,8.0,0.0,1017.28,22.9,55.11,15064.08,3.0,219.0,42.31
2024-01-08 11:40:00,8.0,0.0,1017.01,23.86,53.03,24868.17,3.0,219.0,110.63
2024-01-08 11:50:00,8.0,0.0,1016.7,25.83,47.78,33002.83,3.0,219.0,187.7
2024-01-08 12:00:00,8.0,0.0,1016.46,26.16,45.78,29713.83,3.0,219.0,153.61
2024-01-08 12:10:00,8.0,0.0,1016.34,26.73,44.72,35616.52,3.0,219.0,241.49
2024-01-08 12:20:00,8.0,0.0,1016.21,26.64,44.29,26533.92,3.0,219.0,120.08
2024-01-08 12:30:00,8.0,0.0,1016.02,26.29,45.07,27154.58,3.0,219.0,127.89
2024-01-08 12:40:00,8.0,0.0,1015.75,26.38,46.01,45836.28,3.0,219.0,413.08
2024-01-08 12:50:00,8.0,0.0,1015.51,29.31,39.89,57362.19,3.0,219.0,587.52
2024-01-08 13:00:00,8.0,0.0,1015.3,29.68,38.38,42793.17,3.0,219.0,335.4
2024-01-08 13:10:00,8.0,0.0,1015.12,27.68,41.55,31877.0,3.0,219.0,216.66
2024-01-08 13:20:00,8.0,0.0,1015.08,26.12,45.8,20188.0,3.0,219.0,71.47
2024-01-08 13:30:00,8.0,0.0,1015.01,25.74,47.27,24784.08,3.0,219.0,107.26
2024-01-08 13:40:00,8.0,0.0,1014.87,28.7,42.25,59595.29,3.0,219.0,806.04
2024-01-08 13:50:00,8.0,0.0,1014.73,35.5,29.18,108842.46,3.0,219.0,1853.13
2024-01-08 14:00:00,8.0,0.0,1014.54,35.29,27.88,45355.24,3.0,219.0,613.07
2024-01-08 14:10:00,8.0,0.0,1014.45,30.67,35.62,30678.24,3.0,219.0,175.41
2024-01-08 14:20:00,8.0,0.0,1014.33,28.32,40.76,23769.33,3.0,219.0,104.44
2024-01-08 14:30:00,8.0,0.0,1014.29,26.37,45.62,19435.17,3.0,219.0,73.63
2024-01-08 14:40:00,8.0,0.0,1014.26,26.53,46.53,35949.2,3.0,219.0,482.62
2024-01-08 14:50:00,8.0,0.0,1014.29,27.86,43.26,30234.72,3.0,219.0,223.2
2024-01-08 15:00:00,8.0,0.0,1014.16,29.88,39.34,48620.55,3.0,219.0,562.29
2024-01-08 15:10:00,8.0,0.0,1014.25,29.83,38.6,33273.69,3.0,219.0,293.2
2024-01-08 15:20:00,8.0,0.0,1014.21,28.9,39.85,16289.92,3.0,219.0,67.66
2024-01-08 15:30:00,8.0,0.0,1014.13,26.37,44.68,12551.17,3.0,219.0,33.63
2024-01-08 15:40:00,8.0,0.0,1014.17,24.7,49.0,8734.75,3.0,219.0,15.18
2024-01-08 15:50:00,8.0,0.0,1014.23,23.96,52.27,9936.33,3.0,219.0,19.43
2024-01-08 16:00:00,8.0,0.0,1014.25,23.57,53.8,8530.42,3.0,219.0,14.24
2024-01-08 16:10:00,8.0,0.01,1014.34,23.03,55.5,6469.58,3.0,219.0,8.62
2024-01-08 16:20:00,8.0,0.0,1014.48,22.61,56.75,4310.58,3.0,219.0,4.03
2024-01-08 16:30:00,8.0,0.0,1014.56,22.28,57.8,3005.75,3.0,219.0,2.0
2024-01-08 16:40:00,8.0,0.0,1014.55,22.02,58.68,2073.67,3.0,219.0,0.94
2024-01-08 16:50:00,8.0,0.0,1014.6,21.74,59.56,1479.58,3.0,219.0,0.51
2024-01-08 17:00:00,8.0,0.0,1014.63,21.57,60.21,988.75,3.0,219.0,0.26
2024-01-08 17:10:00,8.0,0.0,1014.67,21.42,60.76,430.5,3.0,219.0,0.03
2024-01-08 17:20:00,8.0,0.0,1014.8,21.21,61.35,139.33,3.0,219.0,0.0
2024-01-08 17:30:00,8.0,0.0,1014.82,21.09,62.19,37.08,3.0,219.0,0.0
2024-01-09 06:20:00,8.0,0.0,1012.92,16.01,83.14,41.98,3.0,219.0,0.0
2024-01-09 06:30:00,8.0,0.0,1013.03,16.21,82.11,136.08,3.0,219.0,0.0
2024-01-09 06:40:00,8.0,0.0,1013.15,16.18,82.41,328.92,3.0,219.0,0.01
2024-01-09 06:50:00,8.0,0.0,1013.24,15.94,83.93,608.17,3.0,219.0,0.04
2024-01-09 07:00:00,8.0,0.0,1013.3,15.79,85.43,959.0,3.0,219.0,0.11
2024-01-09 07:10:00,8.0,0.0,1013.29,15.84,84.88,1402.58,3.0,219.0,0.27
2024-01-09 07:20:00,8.0,0.61,1013.43,16.16,83.41,2120.75,3.0,219.0,0.79
2024-01-09 07:30:00,8.0,0.99,1013.58,16.33,83.06,1943.42,3.0,219.0,0.56
2024-01-09 07:40:00,8.0,0.12,1013.69,16.22,84.12,1871.58,3.0,219.0,0.44
2024-01-09 07:50:00,8.0,0.0,1013.77,16.15,84.58,2119.08,3.0,219.0,0.52
2024-01-09 08:00:00,8.0,0.0,1013.8,16.15,84.9,2537.17,3.0,219.0,0.84
2024-01-09 08:10:00,8.0,0.07,1013.88,16.25,84.42,3096.42,3.0,219.0,1.34
2024-01-09 08:20:00,8.0,0.0,1013.9,16.39,83.26,4126.0,3.0,219.0,2.45
2024-01-09 08:30:00,8.0,0.26,1013.86,16.78,81.56,4530.25,3.0,219.0,3.31
2024-01-09 08:40:00,8.0,0.52,1013.82,17.33,79.45,4976.75,3.0,219.0,4.32
2024-01-09 08:50:00,8.0,1.17,1013.83,17.82,77.87,5210.75,3.0,219.0,4.72
2024-01-09 09:00:00,8.0,0.94,1013.77,18.35,75.84,5665.83,3.0,219.0,5.84
2024-01-09 09:10:00,8.0,1.6,1013.71,18.8,73.6,5828.58,3.0,219.0,6.03
2024-01-09 09:20:00,8.0,1.14,1013.68,18.82,73.38,6419.75,3.0,219.0,7.55
2024-01-09 09:30:00,8.0,0.0,1013.64,18.88,73.95,5994.08,3.0,219.0,5.9
2024-01-09 09:40:00,8.0,0.0,1013.5,19.1,72.8,6469.08,3.0,219.0,7.55
2024-01-09 09:50:00,8.0,0.0,1013.38,19.94,70.59,6895.17,3.0,219.0,8.72
2024-01-09 10:00:00,8.0,0.0,1013.31,20.61,67.43,6979.41,3.0,219.0,8.8
2024-01-09 10:10:00,8.0,0.0,1013.22,21.15,65.78,7268.75,3.0,219.0,9.35
2024-01-09 10:20:00,8.0,0.0,1012.99,21.6,64.38,7416.67,3.0,219.0,9.47
2024-01-09 10:30:00,8.0,0.0,1012.78,22.09,61.92,7935.25,3.0,219.0,10.71
2024-01-09 10:40:00,8.0,0.0,1012.67,22.48,60.44,9329.0,3.0,219.0,14.86
2024-01-09 10:50:00,8.0,0.0,1012.47,22.47,60.45,9415.08,3.0,219.0,14.64
2024-01-09 11:00:00,8.0,0.0,1012.3,22.46,60.56,9751.83,3.0,219.0,15.46
2024-01-09 11:10:00,8.0,0.0,1012.19,22.67,60.17,10758.0,3.0,219.0,18.01
2024-01-09 11:20:00,8.0,0.0,1012.06,22.92,60.13,11425.33,3.0,219.0,19.92
2024-01-09 11:30:00,8.0,0.0,1011.99,23.11,60.98,12930.42,3.0,219.0,25.43
2024-01-09 11:40:00,8.0,0.0,1011.91,23.92,58.91,19714.83,3.0,219.0,65.18
2024-01-09 11:50:00,8.0,0.0,1011.72,25.32,55.7,31132.66,3.0,219.0,170.41
2024-01-09 12:00:00,8.0,0.0,1011.58,26.9,51.94,38741.42,3.0,219.0,237.28
2024-01-09 12:10:00,8.0,0.0,1011.43,26.71,51.76,27819.96,3.0,219.0,148.7
2024-01-09 12:20:00,8.0,0.0,1011.27,25.85,54.28,23760.0,3.0,219.0,103.95
2024-01-09 12:30:00,8.0,0.0,1011.04,26.4,53.47,50054.52,3.0,219.0,620.89
2024-01-09 12:40:00,8.0,0.0,1010.87,28.9,46.59,27541.27,3.0,219.0,133.54
2024-01-09 12:50:00,8.0,0.0,1010.63,26.62,51.42,18188.17,3.0,219.0,62.81
2024-01-09 13:00:00,8.0,0.0,1010.6,25.42,55.04,20179.17,3.0,219.0,73.91
2024-01-09 13:10:00,8.0,0.0,1010.48,25.01,56.46,19095.58,3.0,219.0,66.61
2024-01-09 13:20:00,8.0,0.0,1010.38,24.75,57.92,18130.17,3.0,219.0,61.18
2024-01-09 13:30:00,8.0,0.0,1010.27,24.81,58.18,17307.92,3.0,219.0,57.85
2024-01-09 13:40:00,8.0,0.0,1010.22,24.48,59.43,12610.92,3.0,219.0,31.44
2024-01-09 13:50:00,8.0,0.0,1010.25,23.76,61.86,13314.58,3.0,219.0,36.8
2024-01-09 14:00:00,8.0,0.04,1010.06,24.18,60.6,15347.17,3.0,219.0,44.36
2024-01-09 14:10:00,8.0,0.0,1010.09,23.87,62.22,10345.67,3.0,219.0,20.32
2024-01-09 14:20:00,8.0,0.0,1010.01,23.44,63.65,10325.59,3.0,219.0,20.14
2024-01-09 14:30:00,8.0,0.0,1010.02,23.32,63.8,8323.08,3.0,219.0,13.03
2024-01-09 14:40:00,8.0,0.0,1009.95,22.83,65.09,5970.56,3.0,219.0,6.45
2024-01-09 14:50:00,8.0,0.0,1009.86,22.54,65.9,5671.75,3.0,219.0,5.86
2024-01-09 15:00:00,8.0,0.0,1009.8,22.55,65.91,5559.35,3.0,219.0,5.69
2024-01-09 15:10:00,8.0,0.0,1009.79,22.32,66.59,3360.37,3.0,219.0,2.33
2024-01-09 15:20:00,8.0,0.0,1009.85,21.92,67.49,2406.11,3.0,219.0,1.15
2024-01-09 15:30:00,8.0,0.0,1009.96,21.81,68.06,2173.85,3.0,219.0,0.92
2024-01-09 15:40:00,8.0,0.0,1010.0,21.67,68.32,2057.42,3.0,219.0,0.81
2024-01-09 15:50:00,8.0,0.0,1010.0,21.7,68.11,2039.17,3.0,219.0,0.8
2024-01-09 16:00:00,8.0,0.0,1010.02,21.68,67.89,1559.67,3.0,219.0,0.45
2024-01-09 16:10:00,8.0,0.0,1010.13,21.62,68.19,995.5,3.0,219.0,0.18
2024-01-09 16:20:00,8.0,0.17,1010.26,21.47,68.63,436.85,3.0,219.0,0.04
2024-01-09 16:30:00,8.0,0.0,1010.32,21.42,69.5,515.42,3.0,219.0,0.05
2024-01-09 16:40:00,8.0,0.0,1010.39,21.35,69.79,602.58,3.0,219.0,0.06
2024-01-09 16:50:00,8.0,0.24,1010.42,21.35,69.88,307.0,3.0,219.0,0.02
2024-01-09 17:00:00,8.0,0.0,1010.56,21.31,70.07,140.92,3.0,219.0,0.0
2024-01-09 17:10:00,8.0,0.0,1010.62,21.19,72.07,98.75,3.0,219.0,0.0
2024-01-09 17:20:00,8.0,0.0,1010.63,21.07,73.15,37.69,3.0,219.0,0.0
2024-01-09 17:30:00,8.0,0.0,1010.72,21.01,73.69,21.94,3.0,219.0,0.0
2024-01-10 06:20:00,8.0,0.0,1012.27,19.03,84.5,30.14,3.0,219.0,0.0
2024-01-10 06:30:00,8.0,0.0,1012.29,18.89,85.14,68.33,3.0,219.0,0.0
2024-01-10 06:40:00,8.0,0.0,1012.42,19.0,85.13,145.33,3.0,219.0,0.0
