,idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),SunlightPred
16,16,2024-04-18 07:50:00,4.0,0.19,1002.56,32.39,54.62,28898.58,5.0,161.0,140.55,28898.58
17,17,2024-04-18 08:00:00,4.0,0.04,1002.75,32.77,53.77,24395.58,5.0,161.0,107.67,24395.58
18,18,2024-04-18 08:10:00,4.0,0.03,1003.08,33.58,51.65,25315.75,5.0,161.0,114.05,25315.75
19,19,2024-04-18 08:20:00,4.0,0.16,1003.33,34.8,48.69,44160.62,5.0,161.0,169.8,44160.62
20,20,2024-04-18 08:30:00,4.0,0.23,1003.27,39.52,37.76,72974.51,5.0,161.0,353.54,72974.51
21,21,2024-04-18 08:40:00,4.0,0.46,1003.17,37.48,40.31,25051.08,5.0,161.0,95.8,25051.08
22,22,2024-04-18 08:50:00,4.0,0.0,1003.3,35.79,44.75,21411.25,5.0,161.0,70.97,21411.25
23,23,2024-04-18 09:00:00,4.0,0.1,1003.36,35.79,45.02,32026.82,5.0,161.0,163.64,32026.82
24,24,2024-04-18 09:10:00,4.0,0.04,1003.48,35.08,46.79,14743.5,5.0,161.0,41.11,14743.5
25,25,2024-04-18 09:20:00,4.0,1.31,1003.59,31.56,62.2,2073.42,5.0,161.0,0.62,2073.42
26,26,2024-04-18 09:30:00,4.0,3.49,1003.88,25.58,89.19,2028.83,5.0,161.0,0.6,2028.83
27,27,2024-04-18 09:40:00,4.0,3.14,1004.06,24.83,92.26,9740.58,5.0,161.0,15.16,9740.58
28,28,2024-04-18 09:50:00,4.0,3.22,1004.33,24.52,92.69,9474.92,5.0,161.0,22.24,9474.92
29,29,2024-04-18 10:00:00,4.0,2.45,1004.32,24.74,92.56,11589.08,5.0,161.0,22.66,11589.08
30,30,2024-04-18 10:10:00,4.0,3.17,1004.52,24.32,92.77,12903.33,5.0,161.0,29.86,12903.33
31,31,2024-04-18 10:20:00,4.0,3.69,1004.58,24.46,92.06,16863.42,5.0,161.0,44.37,16863.42
32,32,2024-04-18 10:30:00,4.0,2.81,1004.41,24.34,92.66,13626.25,5.0,161.0,30.62,13626.25
33,33,2024-04-18 10:40:00,4.0,3.04,1004.43,24.29,92.94,11758.5,5.0,161.0,22.0,11758.5
34,34,2024-04-18 10:50:00,4.0,3.63,1004.47,24.0,92.8,14750.58,5.0,161.0,33.28,14750.58
35,35,2024-04-18 11:00:00,4.0,3.62,1004.44,24.09,92.34,15154.58,5.0,161.0,35.97,15154.58
36,36,2024-04-18 11:10:00,4.0,3.57,1004.43,23.99,92.2,10353.58,5.0,161.0,16.19,10353.58
37,37,2024-04-18 11:20:00,4.0,2.82,1004.24,23.83,92.59,5657.92,5.0,161.0,4.77,5657.92
38,38,2024-04-18 11:30:00,4.0,1.98,1004.32,23.8,93.0,5379.25,5.0,161.0,4.31,5379.25
39,39,2024-04-18 11:40:00,4.0,3.05,1004.34,23.71,92.55,6980.58,5.0,161.0,7.0,6980.58
40,40,2024-04-18 11:50:00,4.0,2.74,1004.26,23.82,92.32,8269.17,5.0,161.0,9.48,8269.17
41,41,2024-04-18 12:00:00,4.0,3.54,1004.28,23.66,91.72,6480.58,5.0,161.0,5.62,6480.58
42,42,2024-04-18 12:10:00,4.0,3.36,1004.29,23.57,91.33,6993.58,5.0,161.0,6.54,6993.58
43,43,2024-04-18 12:20:00,4.0,3.07,1004.32,23.57,91.15,4873.92,5.0,161.0,3.11,4873.92
44,44,2024-04-18 12:30:00,4.0,4.03,1004.39,23.3,90.59,4540.92,5.0,161.0,2.62,4540.92
45,45,2024-04-18 12:40:00,4.0,3.7,1004.44,23.02,91.5,4528.67,5.0,161.0,2.6,4528.67
46,46,2024-04-18 12:50:00,4.0,3.97,1004.34,22.77,91.54,5613.84,5.0,161.0,4.35,5613.84
47,47,2024-04-18 13:00:00,4.0,4.34,1004.44,22.6,91.03,5184.5,5.0,161.0,3.66,5184.5
48,48,2024-04-18 13:10:00,4.0,2.86,1004.54,22.6,91.79,4932.25,5.0,161.0,3.27,4932.25
49,49,2024-04-18 13:20:00,4.0,3.6,1004.58,22.56,91.28,6686.67,5.0,161.0,6.5,6686.67
50,50,2024-04-18 13:30:00,4.0,3.09,1004.6,22.56,91.31,8738.0,5.0,161.0,11.59,8738.0
51,51,2024-04-18 13:40:00,4.0,2.13,1004.61,22.64,91.84,10083.17,5.0,161.0,15.73,10083.17
52,52,2024-04-18 13:50:00,4.0,0.92,1004.63,22.8,92.61,6939.58,5.0,161.0,7.6,6939.58
53,53,2024-04-18 14:00:00,4.0,1.65,1004.65,22.8,92.43,8021.67,5.0,161.0,10.1,8021.67
54,54,2024-04-18 14:10:00,4.0,1.54,1004.79,22.63,92.85,6904.92,5.0,161.0,7.23,6904.92
55,55,2024-04-18 14:20:00,4.0,1.61,1004.86,22.66,92.87,8039.59,5.0,161.0,10.35,8039.59
56,56,2024-04-18 14:30:00,4.0,0.84,1004.86,22.88,92.82,9740.75,5.0,161.0,15.22,9740.75
57,57,2024-04-18 14:40:00,4.0,1.52,1004.86,23.03,92.49,8866.42,5.0,161.0,13.68,8866.42
58,58,2024-04-18 14:50:00,4.0,1.36,1004.86,22.98,92.06,9302.92,5.0,161.0,15.58,9302.92
59,59,2024-04-18 15:00:00,4.0,1.22,1004.91,22.81,92.98,5054.58,5.0,161.0,4.54,5054.58
60,60,2024-04-18 15:10:00,4.0,1.12,1004.84,22.93,92.69,10810.42,5.0,161.0,19.53,10810.42
61,61,2024-04-18 15:20:00,4.0,1.2,1004.84,22.95,92.51,7762.08,5.0,161.0,12.74,7762.08
62,62,2024-04-18 15:30:00,4.0,0.27,1004.85,22.8,93.12,4296.67,5.0,161.0,3.15,4296.67
63,63,2024-04-18 15:40:00,4.0,0.59,1004.96,22.65,93.62,4184.0,5.0,161.0,2.94,4184.0
64,64,2024-04-18 15:50:00,4.0,0.31,1004.98,22.74,93.73,5881.08,5.0,161.0,6.21,5881.08
65,65,2024-04-18 16:00:00,4.0,0.95,1004.96,22.68,93.8,5468.25,5.0,161.0,5.63,5468.25
66,66,2024-04-18 16:10:00,4.0,0.76,1005.16,22.59,93.8,4037.42,5.0,161.0,3.21,4037.42
67,67,2024-04-18 16:20:00,4.0,0.72,1005.21,22.5,93.85,5036.83,5.0,161.0,4.59,5036.83
68,68,2024-04-18 16:30:00,4.0,0.48,1005.3,22.45,93.91,4358.5,5.0,161.0,3.48,4358.5
69,69,2024-04-18 16:40:00,4.0,0.83,1005.29,22.28,94.09,2971.83,5.0,161.0,1.6,2971.83
70,70,2024-04-18 16:50:00,4.0,1.48,1005.43,22.18,94.29,1859.75,5.0,161.0,0.66,1859.75
71,71,2024-04-18 17:00:00,4.0,0.61,1005.56,22.07,94.38,1374.0,5.0,161.0,0.37,1374.0
72,72,2024-04-18 17:10:00,4.0,0.33,1005.89,22.1,94.63,813.33,5.0,161.0,0.13,813.33
73,73,2024-04-18 17:20:00,4.0,0.0,1006.1,22.24,94.6,774.33,5.0,161.0,0.12,774.33
74,74,2024-04-18 17:30:00,4.0,0.14,1005.99,22.22,94.26,969.42,5.0,161.0,0.18,969.42
75,75,2024-04-18 17:40:00,4.0,0.24,1006.06,21.95,94.77,630.58,5.0,161.0,0.09,630.58
76,76,2024-04-18 17:50:00,4.0,0.52,1006.13,21.82,94.96,327.58,5.0,161.0,0.03,327.58
77,77,2024-04-18 18:00:00,4.0,0.83,1006.32,21.76,94.9,141.5,5.0,161.0,0.01,141.5
78,78,2024-04-18 18:10:00,4.0,0.98,1006.37,21.56,94.66,63.92,5.0,161.0,0.0,63.92
79,79,2024-04-18 18:20:00,4.0,0.52,1006.47,21.47,94.7,27.5,5.0,161.0,0.0,27.5
80,80,2024-04-19 05:10:00,4.0,0.96,1005.72,20.96,94.59,25.83,5.0,161.0,0.0,25.83
81,81,2024-04-19 05:20:00,4.0,0.99,1005.84,20.99,94.36,91.67,5.0,161.0,0.0,91.67
82,82,2024-04-19 05:30:00,4.0,1.0,1005.92,21.04,93.98,370.92,5.0,161.0,0.06,370.92
83,83,2024-04-19 05:40:00,4.0,0.36,1006.06,21.15,93.72,1142.58,5.0,161.0,0.41,1142.58
84,84,2024-04-19 05:50:00,4.0,0.63,1006.29,21.42,93.18,2523.33,5.0,161.0,1.52,2523.33
85,85,2024-04-19 06:00:00,4.0,0.99,1006.36,21.64,92.32,3457.16,5.0,161.0,2.41,3457.16
86,86,2024-04-19 06:10:00,4.0,0.2,1006.52,21.89,91.62,4441.5,5.0,161.0,3.69,4441.5
87,87,2024-04-19 06:20:00,4.0,0.16,1006.6,22.17,90.77,5153.67,5.0,161.0,4.83,5153.67
88,88,2024-04-19 06:30:00,4.0,0.03,1006.72,22.44,90.28,5780.08,5.0,161.0,5.85,5780.08
89,89,2024-04-19 06:40:00,4.0,0.03,1006.88,22.61,88.41,5819.08,5.0,161.0,5.68,5819.08
90,90,2024-04-19 06:50:00,4.0,0.1,1007.06,22.77,87.41,7363.83,5.0,161.0,8.89,7363.83
91,91,2024-04-19 07:00:00,4.0,0.72,1007.09,23.29,85.24,11783.5,5.0,161.0,23.03,11783.5
92,92,2024-04-19 07:10:00,4.0,0.31,1007.1,23.89,83.48,13346.25,5.0,161.0,29.44,13346.25
93,93,2024-04-19 07:20:00,4.0,0.09,1007.19,24.64,81.58,16911.33,5.0,161.0,46.22,16911.33
94,94,2024-04-19 07:30:00,4.0,0.64,1007.25,25.13,77.95,17421.08,5.0,161.0,50.15,17421.08
95,95,2024-04-19 07:40:00,4.0,0.65,1007.22,25.43,76.34,21099.08,5.0,161.0,72.47,21099.08
96,96,2024-04-19 07:50:00,4.0,0.21,1007.19,26.33,73.48,25638.17,5.0,161.0,103.76,25638.17
97,97,2024-04-19 08:00:00,4.0,0.48,1007.25,26.96,71.2,25332.25,5.0,161.0,104.88,25332.25
98,98,2024-04-19 08:10:00,4.0,0.5,1007.34,27.3,69.63,26041.25,5.0,161.0,113.26,26041.25
99,99,2024-04-19 08:20:00,4.0,0.64,1007.42,27.57,69.06,24698.58,5.0,161.0,104.55,24698.58
100,100,2024-04-19 08:30:00,4.0,0.6,1007.42,28.02,66.84,29042.92,5.0,161.0,139.76,29042.92
101,101,2024-04-19 08:40:00,4.0,0.36,1007.4,28.71,62.98,33198.83,5.0,161.0,182.41,33198.83
102,102,2024-04-19 08:50:00,4.0,0.56,1007.4,29.46,61.0,32008.66,5.0,161.0,175.9,32008.66
103,103,2024-04-19 09:00:00,4.0,0.38,1007.39,30.07,58.57,35020.66,5.0,161.0,207.44,35020.66
104,104,2024-04-19 09:10:00,4.0,0.53,1007.38,30.69,55.92,31559.67,5.0,161.0,171.07,31559.67
105,105,2024-04-19 09:20:00,4.0,0.76,1007.36,30.74,55.2,34765.91,5.0,161.0,212.34,34765.91
106,106,2024-04-19 09:30:00,4.0,0.92,1007.49,31.68,53.14,43202.12,5.0,161.0,221.99,43202.12
107,107,2024-04-19 09:40:00,4.0,1.3,1007.53,31.96,52.05,39350.41,5.0,161.0,106.51,39350.41
108,108,2024-04-19 09:50:00,4.0,1.04,1007.42,32.33,50.14,38327.69,5.0,161.0,189.02,38327.69
109,109,2024-04-19 10:00:00,4.0,0.72,1007.27,32.75,49.63,37817.7,5.0,161.0,260.5,37817.7
110,110,2024-04-19 10:10:00,4.0,0.29,1007.16,33.67,46.36,42127.73,5.0,161.0,290.65,42127.73
111,111,2024-04-19 10:20:00,4.0,0.34,1007.01,35.19,41.43,57467.65,5.0,161.0,215.12,57467.65
112,112,2024-04-19 10:30:00,4.0,0.43,1006.98,37.43,35.53,69209.34,5.0,161.0,293.4,69209.34
113,113,2024-04-19 10:40:00,4.0,0.84,1006.82,38.39,34.46,61383.58,5.0,161.0,243.69,61383.58
114,114,2024-04-19 10:50:00,4.0,0.94,1006.63,38.36,33.52,61223.66,5.0,161.0,250.9,61223.66
115,115,2024-04-19 11:00:00,4.0,1.0,1006.48,38.88,32.56,54530.48,5.0,161.0,211.08,54530.48
116,116,2024-04-19 11:10:00,4.0,0.81,1006.3,38.54,33.0,50980.93,5.0,161.0,187.03,50980.93
117,117,2024-04-19 11:20:00,4.0,0.5,1006.16,39.04,32.45,51469.14,5.0,161.0,192.54,51469.14
118,118,2024-04-19 11:30:00,4.0,1.03,1006.09,39.5,31.4,56778.01,5.0,161.0,227.08,56778.01
119,119,2024-04-19 11:40:00,4.0,0.98,1005.92,39.84,31.15,64909.59,5.0,161.0,291.06,64909.59
120,120,2024-04-19 11:50:00,4.0,1.42,1005.78,39.74,30.7,60060.9,5.0,161.0,256.07,60060.9
121,121,2024-04-19 12:00:00,4.0,1.72,1005.66,38.92,32.36,57271.97,5.0,161.0,235.56,57271.97
122,122,2024-04-19 12:10:00,4.0,1.69,1005.39,39.01,32.4,54245.68,5.0,161.0,214.47,54245.68
123,123,2024-04-19 12:20:00,4.0,1.62,1005.12,39.06,32.74,47691.04,5.0,161.0,195.18,47691.04
124,124,2024-04-19 12:30:00,4.0,1.64,1004.89,37.59,35.12,39482.35,5.0,161.0,272.87,39482.35
125,125,2024-04-19 12:40:00,4.0,1.61,1004.85,36.0,38.64,29097.83,5.0,161.0,155.12,29097.83
126,126,2024-04-19 12:50:00,4.0,1.97,1004.64,35.39,41.29,32824.75,5.0,161.0,196.75,32824.75
127,127,2024-04-19 13:00:00,4.0,1.89,1004.66,34.12,44.76,32855.75,5.0,161.0,199.08,32855.75
128,128,2024-04-19 13:10:00,4.0,2.0,1004.63,33.44,46.43,29639.42,5.0,161.0,153.87,29639.42
129,129,2024-04-19 13:20:00,4.0,1.81,1004.43,32.74,48.37,21760.08,5.0,161.0,86.74,21760.08
130,130,2024-04-19 13:30:00,4.0,1.54,1004.26,31.51,51.15,14338.08,5.0,161.0,38.28,14338.08
131,131,2024-04-19 13:40:00,4.0,1.15,1004.23,30.92,53.22,15173.33,5.0,161.0,40.87,15173.33
132,132,2024-04-19 13:50:00,4.0,1.2,1004.07,30.75,53.98,15512.08,5.0,161.0,43.61,15512.08
133,133,2024-04-19 14:00:00,4.0,1.34,1003.91,30.28,55.22,13494.0,5.0,161.0,33.97,13494.0
134,134,2024-04-19 14:10:00,4.0,0.37,1003.84,30.1,56.3,13195.08,5.0,161.0,32.67,13195.08
135,135,2024-04-19 14:20:00,4.0,0.25,1003.65,30.38,55.55,16737.42,5.0,161.0,48.41,16737.42
136,136,2024-04-19 14:30:00,4.0,0.73,1003.64,30.01,56.44,12648.58,5.0,161.0,26.86,12648.58
137,137,2024-04-19 14:40:00,4.0,0.17,1003.71,29.59,58.02,10894.17,5.0,161.0,20.18,10894.17
138,138,2024-04-19 14:50:00,4.0,0.0,1003.66,29.45,58.32,9648.92,5.0,161.0,15.57,9648.92
139,139,2024-04-19 15:00:00,4.0,0.0,1003.68,29.16,59.17,7866.08,5.0,161.0,10.71,7866.08
140,140,2024-04-19 15:10:00,4.0,0.0,1003.67,29.02,59.74,9469.58,5.0,161.0,15.38,9469.58
141,141,2024-04-19 15:20:00,4.0,0.56,1003.73,28.9,60.06,10927.58,5.0,161.0,19.09,10927.58
142,142,2024-04-19 15:30:00,4.0,0.82,1003.74,28.74,60.22,12328.92,5.0,161.0,25.37,12328.92
143,143,2024-04-19 15:40:00,4.0,1.27,1003.72,28.47,61.76,12176.5,5.0,161.0,25.87,12176.5
144,144,2024-04-19 15:50:00,4.0,0.43,1003.73,28.38,63.27,10389.33,5.0,161.0,19.28,10389.33
145,145,2024-04-19 16:00:00,4.0,1.46,1003.84,27.98,65.69,8510.08,5.0,161.0,12.64,8510.08
146,146,2024-04-19 16:10:00,4.0,1.52,1004.02,27.32,67.89,6467.0,5.0,161.0,7.26,6467.0
147,147,2024-04-19 16:20:00,4.0,0.7,1004.14,26.95,68.9,5052.0,5.0,161.0,4.24,5052.0
148,148,2024-04-19 16:30:00,4.0,0.52,1004.15,27.05,68.3,6816.17,5.0,161.0,7.68,6816.17
149,149,2024-04-19 16:40:00,4.0,0.37,1004.24,27.59,67.38,10630.83,5.0,161.0,20.79,10630.83
150,150,2024-04-19 16:50:00,4.0,0.2,1004.25,27.94,66.54,7177.67,5.0,161.0,9.29,7177.67
151,151,2024-04-19 17:00:00,4.0,0.47,1004.35,27.68,67.54,5111.83,5.0,161.0,4.92,5111.83
152,152,2024-04-19 17:10:00,4.0,0.0,1004.36,27.51,67.8,4846.67,5.0,161.0,4.09,4846.67
153,153,2024-04-19 17:20:00,4.0,0.24,1004.28,27.4,68.04,4781.67,5.0,161.0,3.64,4781.67
154,154,2024-04-19 17:30:00,4.0,0.0,1004.29,27.07,69.27,3573.75,5.0,161.0,1.99,3573.75
155,155,2024-04-19 17:40:00,4.0,0.25,1004.46,26.64,70.58,2131.0,5.0,161.0,0.82,2131.0
156,156,2024-04-19 17:50:00,4.0,0.49,1004.68,26.26,71.52,776.17,5.0,161.0,0.12,776.17
157,157,2024-04-19 18:00:00,4.0,0.16,1004.8,26.02,71.78,335.75,5.0,161.0,0.02,335.75
158,158,2024-04-19 18:10:00,4.0,0.0,1004.86,25.89,72.54,148.17,5.0,161.0,0.0,148.17
159,159,2024-04-19 18:20:00,4.0,0.0,1004.84,25.74,73.44,54.48,5.0,161.0,0.0,54.48
160,160,2024-04-20 05:10:00,4.0,0.65,1003.29,21.48,93.05,47.74,5.0,161.0,0.0,47.74
161,161,2024-04-20 05:20:00,4.0,0.06,1003.41,21.36,93.36,228.17,5.0,161.0,0.02,228.17
162,162,2024-04-20 05:30:00,4.0,2.2,1003.43,21.61,93.03,782.75,5.0,161.0,0.14,782.75
163,163,2024-04-20 05:40:00,4.0,2.47,1003.5,22.15,89.29,1753.58,5.0,161.0,0.63,1753.58
164,164,2024-04-20 05:50:00,4.0,0.91,1003.57,22.27,88.18,3189.84,5.0,161.0,1.72,3189.84
165,165,2024-04-20 06:00:00,4.0,2.27,1003.65,22.46,87.03,5422.17,5.0,161.0,5.38,5422.17
166,166,2024-04-20 06:10:00,4.0,2.1,1003.73,24.06,80.52,8365.67,5.0,161.0,24.88,8365.67
167,167,2024-04-20 06:20:00,4.0,1.67,1003.77,25.65,74.9,13224.58,5.0,161.0,44.36,13224.58
168,168,2024-04-20 06:30:00,4.0,2.39,1003.89,27.02,69.26,20594.58,5.0,161.0,77.54,20594.58
169,169,2024-04-20 06:40:00,4.0,2.47,1003.9,28.28,64.59,27006.58,5.0,161.0,127.22,27006.58
170,170,2024-04-20 06:50:00,4.0,2.32,1003.94,29.62,59.33,31828.75,5.0,161.0,170.37,31828.75
171,171,2024-04-20 07:00:00,4.0,2.95,1003.94,30.03,56.6,37281.91,5.0,161.0,231.15,37281.91
172,172,2024-04-20 07:10:00,4.0,1.98,1003.97,31.74,51.58,43909.34,5.0,161.0,317.25,43909.34
173,173,2024-04-20 07:20:00,4.0,2.18,1004.06,32.89,47.81,51246.87,5.0,161.0,421.73,51246.87
174,174,2024-04-20 07:30:00,4.0,2.43,1004.08,34.42,42.58,58440.66,5.0,161.0,304.71,58440.66
175,175,2024-04-20 07:40:00,4.0,2.2,1004.21,35.23,41.2,65658.17,5.0,161.0,612.87,65658.17
176,176,2024-04-20 07:50:00,4.0,2.74,1004.31,35.81,38.99,71130.55,5.0,161.0,685.96,71130.55
177,177,2024-04-20 08:00:00,4.0,2.65,1004.27,36.28,37.93,74673.81,5.0,161.0,743.76,74673.81
178,178,2024-04-20 08:10:00,4.0,2.13,1004.34,37.88,35.35,80336.12,5.0,161.0,415.48,80336.12
179,179,2024-04-20 08:20:00,4.0,2.56,1004.41,38.36,33.43,80381.76,5.0,161.0,372.82,80381.76
180,180,2024-04-20 08:30:00,4.0,2.38,1004.38,38.91,32.76,86629.68,5.0,161.0,441.9,86629.68
181,181,2024-04-20 08:40:00,4.0,2.24,1004.4,40.26,30.09,94204.94,5.0,161.0,528.9,94204.94
182,182,2024-04-20 08:50:00,4.0,2.55,1004.48,41.09,28.54,98058.7,5.0,161.0,553.45,98058.7
183,183,2024-04-21 05:10:00,4.0,0.6,1003.54,22.89,88.33,50.83,5.0,161.0,0.01,50.83
184,184,2024-04-21 05:20:00,4.0,1.54,1003.61,22.85,87.89,259.58,5.0,161.0,0.04,259.58
185,185,2024-04-21 05:30:00,4.0,2.23,1003.68,23.15,85.99,930.5,5.0,161.0,0.34,930.5
186,186,2024-04-21 05:40:00,4.0,2.58,1003.75,23.37,85.29,2363.17,5.0,161.0,1.6,2363.17
187,187,2024-04-21 05:50:00,4.0,2.87,1003.77,23.49,85.32,3871.0,5.0,161.0,3.19,3871.0
188,188,2024-04-21 06:00:00,4.0,2.68,1003.78,23.82,84.49,4705.5,5.0,161.0,4.41,4705.5
189,189,2024-04-21 06:10:00,4.0,3.49,1003.81,24.39,81.98,6815.17,5.0,161.0,10.85,6815.17
190,190,2024-04-21 06:20:00,4.0,2.77,1003.73,24.94,78.71,9433.33,5.0,161.0,18.27,9433.33
191,191,2024-04-21 06:30:00,4.0,1.43,1003.91,26.36,73.73,18509.5,5.0,161.0,73.79,18509.5
192,192,2024-04-21 06:40:00,4.0,1.59,1004.11,28.79,63.51,22568.0,5.0,161.0,98.36,22568.0
193,193,2024-04-21 06:50:00,4.0,1.88,1004.2,29.03,61.24,27546.17,5.0,161.0,138.29,27546.17
194,194,2024-04-21 07:00:00,4.0,1.68,1004.39,30.51,56.74,28040.58,5.0,161.0,143.8,28040.58
195,195,2024-04-21 07:10:00,4.0,2.09,1004.63,29.84,58.81,25742.67,5.0,161.0,117.68,25742.67
196,196,2024-04-21 07:20:00,4.0,1.42,1004.71,29.71,58.67,21876.33,5.0,161.0,86.23,21876.33
197,197,2024-04-21 07:30:00,4.0,2.39,1004.69,29.2,59.35,23235.42,5.0,161.0,98.25,23235.42
198,198,2024-04-21 07:40:00,4.0,1.77,1004.76,30.03,57.86,33633.52,5.0,161.0,211.88,33633.52
199,199,2024-04-21 07:50:00,4.0,1.57,1004.8,32.94,50.14,53381.2,5.0,161.0,508.94,53381.2
200,200,2024-04-21 08:00:00,4.0,1.78,1004.84,35.73,41.63,60611.11,5.0,161.0,631.32,60611.11
201,201,2024-04-21 08:10:00,4.0,1.98,1004.89,38.3,35.53,79554.3,5.0,161.0,978.06,79554.3
202,202,2024-04-21 08:20:00,4.0,1.81,1004.97,38.16,35.36,59465.96,5.0,161.0,608.94,59465.96
203,203,2024-04-21 08:30:00,4.0,1.44,1004.92,38.84,33.42,62640.5,5.0,161.0,686.51,62640.5
204,204,2024-04-21 08:40:00,4.0,0.8,1004.82,39.0,33.01,52460.12,5.0,161.0,483.78,52460.12
205,205,2024-04-21 08:50:00,4.0,1.21,1004.87,39.9,31.73,61548.18,5.0,161.0,650.96,61548.18
206,206,2024-04-21 09:00:00,4.0,1.98,1004.91,38.57,33.53,46145.01,5.0,161.0,381.45,46145.01
207,207,2024-04-21 09:10:00,4.0,0.87,1004.93,38.15,35.44,48240.88,5.0,161.0,404.16,48240.88
208,208,2024-04-21 09:20:00,4.0,1.46,1004.96,37.69,36.21,39924.5,5.0,161.0,296.95,39924.5
209,209,2024-04-21 09:30:00,4.0,1.32,1004.92,38.09,34.86,48436.74,5.0,161.0,423.24,48436.74
210,210,2024-04-21 09:40:00,4.0,1.56,1004.88,39.14,32.25,56734.53,5.0,161.0,542.33,56734.53
211,211,2024-04-21 09:50:00,4.0,1.52,1004.84,39.85,30.44,63699.4,5.0,161.0,637.92,63699.4
212,212,2024-04-21 10:00:00,4.0,1.15,1004.82,40.82,28.63,67269.25,5.0,161.0,673.43,67269.25
213,213,2024-04-21 10:10:00,4.0,1.64,1004.78,42.53,25.4,101359.92,5.0,161.0,921.0,101359.92
214,214,2024-04-21 10:20:00,4.0,1.91,1004.66,45.27,21.96,116625.81,5.0,161.0,813.66,116625.81
215,215,2024-04-21 10:30:00,4.0,1.71,1004.58,46.56,20.13,112031.92,5.0,161.0,699.56,112031.92
216,216,2024-04-21 10:40:00,4.0,1.64,1004.57,47.15,18.98,78759.36,5.0,161.0,463.6,78759.36
217,217,2024-04-21 10:50:00,4.0,1.41,1004.58,46.39,20.22,88857.62,5.0,161.0,547.88,88857.62
218,218,2024-04-21 11:00:00,4.0,1.66,1004.46,47.04,19.29,110316.44,5.0,161.0,911.04,110316.44
219,219,2024-04-21 11:10:00,4.0,1.24,1004.18,48.52,17.79,76199.18,5.0,161.0,539.58,76199.18
220,220,2024-04-21 11:20:00,4.0,1.47,1004.2,46.37,20.24,75501.09,5.0,161.0,814.54,75501.09
221,221,2024-04-21 11:30:00,4.0,1.44,1004.18,48.56,18.16,117407.81,5.0,161.0,1166.18,117407.81
222,222,2024-04-21 11:40:00,4.0,1.33,1004.05,50.52,16.12,111488.54,5.0,161.0,966.66,111488.54
223,223,2024-04-21 11:50:00,4.0,2.05,1003.85,48.93,17.83,117267.83,5.0,161.0,1023.0,117267.83
224,224,2024-04-21 12:00:00,4.0,1.58,1003.7,49.49,17.24,110472.59,5.0,161.0,967.0,110472.59
225,225,2024-04-21 12:10:00,4.0,1.41,1003.61,50.59,15.76,102102.92,5.0,161.0,950.28,102102.92
226,226,2024-04-21 12:20:00,4.0,1.7,1003.45,51.34,15.66,92838.06,5.0,161.0,915.53,92838.06
227,227,2024-04-21 12:30:00,4.0,1.85,1003.3,50.75,16.82,85611.21,5.0,161.0,873.33,85611.21
228,228,2024-04-21 12:40:00,4.0,2.26,1003.19,50.12,18.9,64866.81,5.0,161.0,841.05,64866.81
229,229,2024-04-21 12:50:00,4.0,2.32,1003.0,49.16,19.66,67252.54,5.0,161.0,947.3,67252.54
230,230,2024-04-21 13:00:00,4.0,2.58,1002.98,49.1,18.76,57926.03,5.0,161.0,920.28,57926.03
