,DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
83,2024-02-16 08:10:00,46.0,2,16,8,10,4,0.209,1016.428,19.443,89.715,5712.082,0.0031233574496831,0.3253843860675592,51.89,-0.2923717047227364,11.629,5712.08,0.1166666666666666,0.0
84,2024-02-16 08:20:00,46.0,2,16,8,20,4,0.4519999999999999,1016.514,19.566,88.346,5627.001,0.0031217981150347,0.3267107003938762,51.89,-0.2923717047227364,11.774,5627.0,0.1333333333333332,0.0
85,2024-02-16 08:30:00,46.0,2,16,8,30,4,0.156,1016.611,19.777,88.40599999999999,5345.8330000000005,0.0031202387803787,0.3280363716358307,51.89,-0.2923717047227364,11.106,5345.83,0.15,0.0
86,2024-02-16 08:40:00,46.0,2,16,8,40,4,0.095,1016.662,20.035,89.306,5952.249,0.0031186794457151,0.3293613971840234,51.89,-0.2923717047227364,12.819,5952.25,0.1666666666666666,0.0
87,2024-02-16 08:50:00,46.0,2,16,8,50,4,0.095,1016.658,20.374,86.966,5742.4169999999995,0.0031171201110439,0.3306857744303273,51.89,-0.2923717047227364,11.925999999999998,5742.42,0.1833333333333332,0.0
88,2024-02-16 09:00:00,46.0,2,16,9,0,4,0.183,1016.665,20.428,85.8,7060.75,0.0031155607763652,0.3320095007678905,51.89,-0.2923717047227364,16.503999999999998,7060.75,0.2,0.0
89,2024-02-16 09:10:00,46.0,2,16,9,10,4,0.138,1016.694,21.03,84.012,9452.999,0.0031140014416789,0.3333325735911426,51.89,-0.2923717047227364,29.026,9453.0,0.2166666666666666,0.0
90,2024-02-16 09:20:00,46.0,2,16,9,20,4,0.235,1016.764,21.381,81.87100000000001,8154.418,0.003112442106985,0.3346549902957988,51.89,-0.2923717047227364,23.09,8154.42,0.2333333333333332,0.0
91,2024-02-16 09:30:00,46.0,2,16,9,30,4,0.191,1016.791,20.97,76.997,10364.585,0.0031108827722835,0.3359767482788684,51.89,-0.2923717047227364,33.261,10364.59,0.25,0.0
92,2024-02-16 09:40:00,46.0,2,16,9,40,4,0.175,1016.802,21.296,77.144,10654.667,0.0031093234375745,0.3372978449386545,51.89,-0.2923717047227364,35.015,10654.67,0.2666666666666666,0.0
93,2024-02-16 09:50:00,46.0,2,16,9,50,4,0.1649999999999999,1016.821,21.173,77.958,9593.915,0.0031077641028579,0.3386182776747631,51.89,-0.2923717047227364,28.229000000000003,9593.91,0.2833333333333332,0.0
94,2024-02-16 10:00:00,46.0,2,16,10,0,4,0.461,1016.822,20.466,79.24100000000001,11099.334,0.0031062047681338,0.3399380438881063,51.89,-0.2923717047227364,32.734,11099.33,0.3,0.0
95,2024-02-16 10:10:00,46.0,2,16,10,10,4,0.1399999999999999,1016.761,20.71,79.066,12637.332,0.0031046454334021,0.3412571409809095,51.89,-0.2923717047227364,43.093,12637.33,0.3166666666666666,0.0
96,2024-02-16 10:20:00,46.0,2,16,10,20,4,0.69,1016.72,21.367,81.077,14443.916,0.0031030860986628,0.3425755663567137,51.89,-0.2923717047227364,53.209,14443.92,0.3333333333333332,0.0
97,2024-02-16 10:30:00,46.0,2,16,10,30,4,0.418,1016.611,22.326,76.861,17584.5,0.003101526763916,0.3438933174203831,51.89,-0.2923717047227364,81.078,17584.5,0.35,0.0
98,2024-02-16 10:40:00,46.0,2,16,10,40,4,0.61,1016.62,22.214,76.521,15691.749,0.0030999674291617,0.3452103915781093,51.89,-0.2923717047227364,64.439,15691.75,0.3666666666666666,0.0
99,2024-02-16 10:50:00,46.0,2,16,10,50,4,0.654,1016.543,21.629,76.664,17262.833000000002,0.0030984080943998,0.3465267862374154,51.89,-0.2923717047227364,76.66,17262.83,0.3833333333333332,0.0
100,2024-02-16 11:00:00,46.0,2,16,11,0,4,0.462,1016.473,21.171,76.678,13770.083,0.0030968487596304,0.3478424988071625,51.89,-0.2923717047227364,49.275,13770.08,0.4,0.0
101,2024-02-16 11:10:00,46.0,2,16,11,10,4,0.078,1016.377,21.409,77.872,17381.582000000002,0.0030952894248535,0.3491575266975539,51.89,-0.2923717047227364,73.014,17381.58,0.4499999999999998,0.0
102,2024-02-16 11:20:00,46.0,2,16,11,20,4,0.295,1016.246,21.805,74.37,16762.583000000002,0.0030937300900691,0.3504718673201417,51.89,-0.2923717047227364,68.81,16762.58,0.4999999999999996,0.0
103,2024-02-16 11:30:00,46.0,2,16,11,30,4,0.697,1016.138,21.193,75.796,25190.333,0.0030921707552771,0.3517855180878291,51.89,-0.2923717047227364,145.346,25190.33,0.55,0.0
104,2024-02-16 11:40:00,46.0,2,16,11,40,4,1.31875,1016.005,21.58875,74.8925,38306.21375,0.0030906114204776,0.3530984764148787,51.89,-0.2923717047227364,323.9575,38306.21,0.5999999999999998,0.0
105,2024-02-16 11:50:00,46.0,2,16,11,50,4,1.001,1015.868,24.054,66.244,40223.476,0.0030890520856706,0.3544107397169159,51.89,-0.2923717047227364,346.70799999999997,40223.48,0.6499999999999996,0.0
106,2024-02-16 12:00:00,46.0,2,16,12,0,4,1.01,1015.699,24.287,62.837,37920.269,0.003087492750856,0.3557223054109332,51.89,-0.2923717047227364,311.758,37920.27,0.7,0.0
107,2024-02-16 12:10:00,46.0,2,16,12,10,4,0.889,1015.552,23.149,64.55600000000001,30380.333,0.003085933416034,0.3570331709152968,51.89,-0.2923717047227364,193.806,30380.33,0.7666666666666664,0.0
108,2024-02-16 12:20:00,46.0,2,16,12,20,4,0.844,1015.4,23.957,62.061,29971.833,0.0030843740812045,0.3583433336497509,51.89,-0.2923717047227364,187.598,29971.83,0.8333333333333328,0.0
109,2024-02-16 12:30:00,46.0,2,16,12,30,4,1.508,1015.327,24.918,61.564,28558.417,0.0030828147463674,0.3596527910354235,51.89,-0.2923717047227364,175.55,28558.42,0.9,0.0
110,2024-02-16 12:40:00,46.0,2,16,12,40,4,1.263,1015.183,24.051,62.861,28725.248,0.0030812554115229,0.3609615404948311,51.89,-0.2923717047227364,176.91500000000002,28725.25,0.9666666666666665,0.0
111,2024-02-16 12:50:00,46.0,2,16,12,50,4,0.906,1015.066,23.261000000000003,61.242,30656.333,0.0030796960766709,0.3622695794518825,51.89,-0.2923717047227364,203.075,30656.33,1.033333333333333,0.0
112,2024-02-16 13:00:00,46.0,2,16,13,0,4,0.853,1014.973,23.857,58.57899999999999,28418.417,0.0030781367418113,0.3635769053318865,51.89,-0.2923717047227364,177.126,28418.42,1.1,0.0
113,2024-02-16 13:10:00,46.0,2,16,13,10,4,1.489,1014.82,24.336,57.581,32679.499,0.0030765774069443,0.3648835155615545,51.89,-0.2923717047227364,232.071,32679.5,1.1,0.0
114,2024-02-16 13:20:00,46.0,2,16,13,20,4,0.8619999999999999,1014.75,24.169,56.75699999999999,30378.833,0.0030750180720699,0.3661894075690068,51.89,-0.2923717047227364,202.087,30378.83,1.1,0.0
115,2024-02-16 13:30:00,46.0,2,16,13,30,4,0.775,1014.583,24.708,53.826,36920.683000000005,0.0030734587371879,0.3674945787837765,51.89,-0.2923717047227364,297.477,36920.68,1.1,0.0
116,2024-02-16 13:40:00,46.0,2,16,13,40,4,0.8699999999999999,1014.379,25.207,52.545,39581.516,0.0030718994022985,0.3687990266368183,51.89,-0.2923717047227364,337.46,39581.52,1.1,0.0
117,2024-02-16 13:50:00,46.0,2,16,13,50,4,1.08,1014.306,24.902,52.465,34019.527,0.0030703400674016,0.3701027485605079,51.89,-0.2923717047227364,258.06399999999996,34019.53,1.1,0.0
118,2024-02-16 14:00:00,46.0,2,16,14,0,4,0.8789999999999999,1014.221,24.131,55.185,24008.5,0.0030687807324972,0.3714057419886505,51.89,-0.2923717047227364,127.765,24008.5,1.1,0.0
119,2024-02-16 14:10:00,46.0,2,16,14,10,4,0.6980000000000001,1014.199,24.156,55.407,21753.083,0.0030672213975854,0.3727080043564864,51.89,-0.2923717047227364,106.092,21753.08,1.016666666666667,0.0
120,2024-02-16 14:20:00,46.0,2,16,14,20,4,1.185,1014.115,24.498,55.016,25866.166,0.0030656620626661,0.3740095331006936,51.89,-0.2923717047227364,147.577,25866.17,0.933333333333334,0.0
121,2024-02-16 14:30:00,46.0,2,16,14,30,4,0.514,1014.106,24.391,53.825,20915.334,0.0030641027277394,0.3753103256593944,51.89,-0.2923717047227364,100.117,20915.33,0.8500000000000001,0.0
122,2024-02-16 14:40:00,46.0,2,16,14,40,4,0.75,1014.023,23.971,55.271,18600.667,0.0030625433928052,0.3766103794721606,51.89,-0.2923717047227364,78.566,18600.67,0.7666666666666669,0.0
123,2024-02-16 14:50:00,46.0,2,16,14,50,4,0.4429999999999999,1013.999,23.721,55.315999999999995,13615.75,0.0030609840578635,0.3779096919800185,51.89,-0.2923717047227364,41.354,13615.75,0.6833333333333339,0.0
124,2024-02-16 15:00:00,46.0,2,16,15,0,4,0.7849999999999999,1014.05,22.352,59.822,10660.081,0.0030594247229145,0.3792082606254526,51.89,-0.2923717047227364,25.075,10660.08,0.6,0.0
125,2024-02-16 15:10:00,46.0,2,16,15,10,4,0.3309999999999999,1014.008,22.546,59.681,8709.333,0.0030578653879579,0.3805060828524119,51.89,-0.2923717047227364,16.65,8709.33,0.5166666666666669,0.0
126,2024-02-16 15:20:00,46.0,2,16,15,20,4,0.6439999999999999,1013.976,21.486,63.404,7412.333,0.003056306052994,0.3818031561063142,51.89,-0.2923717047227364,12.281,7412.33,0.4333333333333339,0.0
127,2024-02-16 15:30:00,46.0,2,16,15,30,4,0.8800000000000001,1013.967,20.89,66.60900000000001,6644.582,0.0030547467180226,0.3830994778340525,51.89,-0.2923717047227364,9.574,6644.58,0.35,0.0
128,2024-02-16 15:40:00,46.0,2,16,15,40,4,1.158,1013.96,20.94,67.283,5974.5830000000005,0.0030531873830438,0.3843950454839991,51.89,-0.2923717047227364,7.937,5974.58,0.2666666666666669,0.0
129,2024-02-16 15:50:00,46.0,2,16,15,50,4,1.01,1013.972,20.993,66.85600000000001,5820.1669999999995,0.0030516280480576,0.3856898565060092,51.89,-0.2923717047227364,7.486,5820.17,0.1833333333333339,0.0
