,Unnamed: 0,DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
28,28,2024-03-04 06:30:00,63.0,3,4,6,30,0,0.0,1017.497,16.529,83.678,4011.834,0.0117409638534708,-0.9961620024355824,11.88,0.9902680687415704,4.356,4011.83,0.0,0.0
29,29,2024-03-04 06:40:00,63.0,3,4,6,40,0,0.017,1017.542,17.548000000000002,80.44800000000001,6722.4169999999995,0.0117380498736926,-0.9962655744646588,11.88,0.9902680687415704,11.365,6722.42,0.0,0.0
30,30,2024-03-04 06:50:00,63.0,3,4,6,50,0,0.226,1017.573,19.557,73.283,14843.416,0.0117351358938147,-0.996367732431898,11.88,0.9902680687415704,97.717,14843.42,0.0,0.0
31,31,2024-03-04 07:00:00,63.0,3,4,7,0,0,0.647,1017.525,22.278,63.149,22740.582,0.0117322219138371,-0.9964684761923012,11.88,0.9902680687415704,218.68400000000003,22740.58,0.0,0.0
32,32,2024-03-04 07:10:00,63.0,3,4,7,10,0,1.124,1017.48,23.781,57.209,31276.0,0.0117293079337599,-0.9965678056028756,11.88,0.9902680687415704,339.697,31276.0,0.1166666666666662,0.0
33,33,2024-03-04 07:20:00,63.0,3,4,7,20,0,1.5739999999999998,1017.434,25.267000000000003,52.586,40809.096999999994,0.0117263939535832,-0.9966657205226376,11.88,0.9902680687415704,490.342,40809.1,0.2333333333333331,0.0
34,34,2024-03-04 07:30:00,63.0,3,4,7,30,0,1.384,1017.527,26.726,48.797,50825.685,0.0117234799733068,-0.9967622208126098,11.88,0.9902680687415704,658.8770000000001,50825.68,0.35,0.0
35,35,2024-03-04 07:40:00,63.0,3,4,7,40,0,1.0539999999999998,1017.53,28.717,43.965,57574.747,0.0117205659929308,-0.9968573063358236,11.88,0.9902680687415704,777.456,57574.75,0.4666666666666662,0.0
36,36,2024-03-04 07:50:00,63.0,3,4,7,50,0,0.662,1017.575,31.169,38.931,64417.786,0.0117176520124554,-0.9969509769573184,11.88,0.9902680687415704,907.687,64417.79,0.583333333333333,0.0
37,37,2024-03-04 08:00:00,63.0,3,4,8,0,0,0.8619999999999999,1017.51,32.872,35.05,72551.164,0.0117147380318804,-0.9970432325441416,11.88,0.9902680687415704,1067.1709999999998,72551.16,0.7,0.0
38,38,2024-03-04 08:10:00,63.0,3,4,8,10,0,0.41,1017.489,35.206,31.516,81951.876,0.0117118240512059,-0.997134072965349,11.88,0.9902680687415704,1261.668,81951.88,0.8333333333333328,0.0
39,39,2024-03-04 08:20:00,63.0,3,4,8,20,0,0.489,1017.446,37.263,27.795,89109.007,0.011708910070432,-0.997223498092005,11.88,0.9902680687415704,1395.764,89109.01,0.9666666666666656,0.0
40,40,2024-03-04 08:30:00,63.0,3,4,8,30,0,0.575,1017.372,38.128,26.445,93678.998,0.0117059960895586,-0.9973115077971828,11.88,0.9902680687415704,1474.023,93679.0,1.1,0.0
41,41,2024-03-04 08:40:00,63.0,3,4,8,40,0,0.391,1017.333,39.759,24.199,98935.395,0.0117030821085858,-0.9973981019559652,11.88,0.9902680687415704,1556.651,98935.39,1.233333333333333,0.0
42,42,2024-03-04 08:50:00,63.0,3,4,8,50,0,0.41,1017.229,40.659,22.317,102853.836,0.0117001681275136,-0.9974832804454437,11.88,0.9902680687415704,1584.072,102853.84,1.3666666666666658,0.0
43,43,2024-03-04 09:00:00,63.0,3,4,9,0,0,1.29,1017.17,40.459,22.081,107258.515,0.0116972541463421,-0.9975670431447188,11.88,0.9902680687415704,1627.361,107258.52,1.5,0.0
44,44,2024-03-04 09:10:00,63.0,3,4,9,10,0,1.394,1017.076,40.129000000000005,22.34,108364.673,0.0116943401650712,-0.997649389934901,11.88,0.9902680687415704,1660.3849999999998,108364.67,1.6166666666666665,0.0
45,45,2024-03-04 09:20:00,63.0,3,4,9,20,0,1.673,1017.04,39.226,22.957,109284.312,0.011691426183701,-0.9977303206991104,11.88,0.9902680687415704,1680.2689999999998,109284.31,1.7333333333333325,0.0
46,46,2024-03-04 09:30:00,63.0,3,4,9,30,0,2.3,1017.024,37.149,25.135,109972.158,0.0116885122022316,-0.9978098353224768,11.88,0.9902680687415704,1709.798,109972.16,1.85,0.0
47,47,2024-03-04 09:40:00,63.0,3,4,9,40,0,1.5779999999999998,1016.854,39.843,22.832,110800.157,0.0116855982206628,-0.9978879336921403,11.88,0.9902680687415704,1708.886,110800.16,1.9666666666666663,0.0
48,48,2024-03-04 09:50:00,63.0,3,4,9,50,0,2.709,1016.855,38.641,22.473,113170.771,0.0116826842389948,-0.9979646156972511,11.88,0.9902680687415704,1767.4540000000002,113170.77,2.0833333333333326,0.0
49,49,2024-03-04 10:00:00,63.0,3,4,10,0,0,2.717,1016.767,35.35,25.854000000000003,113379.75,0.0116797702572277,-0.9980398812289696,11.88,0.9902680687415704,1857.54,113379.75,2.2,0.0
50,50,2024-03-04 10:10:00,63.0,3,4,10,10,0,2.274,1016.546,35.772000000000006,26.045,113324.766,0.0116768562753613,-0.9981137301804666,11.88,0.9902680687415704,1860.962,113324.77,2.283333333333333,0.0
51,51,2024-03-04 10:20:00,63.0,3,4,10,20,0,3.023,1016.432,36.83,26.003000000000004,114376.117,0.0116739422933957,-0.9981861624469236,11.88,0.9902680687415704,1853.884,114376.12,2.3666666666666663,0.0
52,52,2024-03-04 10:30:00,63.0,3,4,10,30,0,3.283,1016.366,35.221,27.696,113384.603,0.011671028311331,-0.9982571779255331,11.88,0.9902680687415704,1851.37,113384.6,2.45,0.0
53,53,2024-03-04 10:40:00,63.0,3,4,10,40,0,3.475,1016.162,34.840999999999994,28.711,109926.158,0.0116681143291672,-0.9983267765154988,11.88,0.9902680687415704,1843.2239999999997,109926.16,2.533333333333333,0.0
54,54,2024-03-04 10:50:00,63.0,3,4,10,50,0,3.997,1016.119,33.873000000000005,31.105,109111.993,0.0116652003469043,-0.9983949581180342,11.88,0.9902680687415704,1858.01,109111.99,2.6166666666666663,0.0
55,55,2024-03-04 11:00:00,63.0,3,4,11,0,0,2.9530000000000003,1016.054,35.355000000000004,28.926,106752.877,0.0116622863645424,-0.9984617226363656,11.88,0.9902680687415704,1805.398,106752.88,2.7,0.0
56,56,2024-03-04 11:10:00,63.0,3,4,11,10,0,3.214,1015.771,35.104,29.244999999999997,104810.812,0.0116593723820814,-0.99852706997573,11.88,0.9902680687415704,1797.5170000000005,104810.81,2.75,0.0
57,57,2024-03-04 11:20:00,63.0,3,4,11,20,0,3.783,1015.482,34.159,31.318,103499.455,0.0116564583995213,-0.9985910000433752,11.88,0.9902680687415704,1790.636,103499.45,2.8,0.0
58,58,2024-03-04 11:30:00,63.0,3,4,11,30,0,3.806,1015.181,33.968,31.623,100777.009,0.0116535444168623,-0.998653512748562,11.88,0.9902680687415704,1753.068,100777.01,2.85,0.0
59,59,2024-03-04 11:40:00,63.0,3,4,11,40,0,3.683,1015.064,33.501,32.44,97327.373,0.0116506304341043,-0.9987146080025616,11.88,0.9902680687415704,1724.3970000000002,97327.37,2.9,0.0
60,60,2024-03-04 11:50:00,63.0,3,4,11,50,0,3.511,1014.849,33.664,32.536,94134.507,0.0116477164512474,-0.9987742857186584,11.88,0.9902680687415704,1669.84,94134.51,2.9499999999999997,0.0
61,61,2024-03-04 12:00:00,63.0,3,4,12,0,0,4.424,1014.656,32.509,35.384,90910.016,0.0116448024682916,-0.9988325458121474,11.88,0.9902680687415704,1599.828,90910.02,3.0,0.0
62,62,2024-03-04 12:10:00,63.0,3,4,12,10,0,4.208,1014.423,32.556,36.412,87163.711,0.0116418884852369,-0.9988893882003368,11.88,0.9902680687415704,1510.369,87163.71,3.0,0.0
63,63,2024-03-04 12:20:00,63.0,3,4,12,20,0,3.309,1014.179,33.213,34.641000000000005,82879.24,0.0116389745020833,-0.9989448128025464,11.88,0.9902680687415704,1413.608,82879.24,3.0,0.0
64,64,2024-03-04 12:30:00,63.0,3,4,12,30,0,3.31,1014.023,33.305,34.977999999999994,79576.765,0.0116360605188308,-0.9989988195401088,11.88,0.9902680687415704,1331.152,79576.76,3.0,0.0
65,65,2024-03-04 12:40:00,63.0,3,4,12,40,0,3.876,1013.672,33.257999999999996,36.287,77865.962,0.0116331465354795,-0.999051408336369,11.88,0.9902680687415704,1262.473,77865.96,3.0,0.0
66,66,2024-03-04 12:50:00,63.0,3,4,12,50,0,3.894,1013.545,32.769999999999996,36.305,74756.108,0.0116302325520295,-0.9991025791166842,11.88,0.9902680687415704,1172.224,74756.11,3.0,0.0
67,67,2024-03-04 13:00:00,63.0,3,4,13,0,0,3.919,1013.4,32.38,37.888,69692.875,0.0116273185684807,-0.9991523318084248,11.88,0.9902680687415704,1037.022,69692.88,3.0,0.0
68,68,2024-03-04 13:10:00,63.0,3,4,13,10,0,3.876,1013.171,32.261,38.638,65841.813,0.0116244045848331,-0.9992006663409732,11.88,0.9902680687415704,911.563,65841.81,2.966666666666667,0.0
69,69,2024-03-04 13:20:00,63.0,3,4,13,20,0,5.009,1013.157,31.184000000000005,40.687,61964.691000000006,0.0116214906010868,-0.9992475826457256,11.88,0.9902680687415704,800.382,61964.69,2.9333333333333336,0.0
70,70,2024-03-04 13:30:00,63.0,3,4,13,30,0,4.095000000000001,1012.897,31.292,40.485,56570.471999999994,0.0116185766172418,-0.9992930806560906,11.88,0.9902680687415704,686.068,56570.47,2.9,0.0
71,71,2024-03-04 13:40:00,63.0,3,4,13,40,0,4.537,1012.822,28.491000000000003,47.375,15729.415,0.0116156626332982,-0.99933716030749,11.88,0.9902680687415704,64.828,15729.42,2.8666666666666667,0.0
72,72,2024-03-04 13:50:00,63.0,3,4,13,50,0,3.893,1012.626,26.647,54.901,11719.085,0.0116127486492559,-0.9993798215373592,11.88,0.9902680687415704,17.753,11719.08,2.8333333333333335,0.0
73,73,2024-03-04 14:00:00,63.0,3,4,14,0,0,4.068,1012.637,26.270999999999997,55.283,11053.833,0.0116098346651149,-0.999421064285146,11.88,0.9902680687415704,15.883,11053.83,2.8,0.0
74,74,2024-03-04 14:10:00,63.0,3,4,14,10,0,4.6770000000000005,1012.5,25.611,58.511,10520.917,0.0116069206808754,-0.9994608884923122,11.88,0.9902680687415704,14.408,10520.92,2.6833333333333336,0.0
75,75,2024-03-04 14:20:00,63.0,3,4,14,20,0,4.2509999999999994,1012.321,25.544,59.82000000000001,10168.251,0.0116040066965373,-0.9994992941023328,11.88,0.9902680687415704,13.605,10168.25,2.5666666666666673,0.0
76,76,2024-03-04 14:30:00,63.0,3,4,14,30,0,4.13,1012.276,25.634000000000004,60.279,9501.333,0.0116010927121007,-0.999536281060696,11.88,0.9902680687415704,11.935,9501.33,2.45,0.0
77,77,2024-03-04 14:40:00,63.0,3,4,14,40,0,4.171,1012.312,25.463,59.896,8931.082,0.0115981787275656,-0.9995718493149044,11.88,0.9902680687415704,10.525,8931.08,2.333333333333334,0.0
78,78,2024-03-04 14:50:00,63.0,3,4,14,50,0,3.979999999999999,1012.313,25.269,59.342,8536.167,0.0115952647429319,-0.9996059988144737,11.88,0.9902680687415704,9.659,8536.17,2.2166666666666677,0.0
79,79,2024-03-04 15:00:00,63.0,3,4,15,0,0,2.752,1012.251,25.517,58.211,8242.416000000001,0.0115923507581998,-0.9996387295109332,11.88,0.9902680687415704,9.099,8242.42,2.1,0.0
80,80,2024-03-04 15:10:00,63.0,3,4,15,10,0,2.666,1012.167,25.674,55.483,7914.832,0.0115894367733692,-0.999670041357826,11.88,0.9902680687415704,8.376999999999999,7914.83,2.016666666666667,0.0
81,81,2024-03-04 15:20:00,63.0,3,4,15,20,0,2.5789999999999997,1012.2,25.774,54.158,7826.000999999999,0.0115865227884402,-0.9996999343107096,11.88,0.9902680687415704,8.31,7826.0,1.933333333333334,0.0
82,82,2024-03-04 15:30:00,63.0,3,4,15,30,0,3.2060000000000004,1012.21,25.834000000000003,51.274,7573.584,0.0115836088034128,-0.999728408327155,11.88,0.9902680687415704,7.798,7573.58,1.85,0.0
83,83,2024-03-04 15:40:00,63.0,3,4,15,40,0,3.093,1012.332,25.778,51.971,7051.5830000000005,0.011580694818287,-0.9997554633667473,11.88,0.9902680687415704,6.703,7051.58,1.766666666666667,0.0
84,84,2024-03-04 15:50:00,63.0,3,4,15,50,0,2.292,1012.377,25.740999999999996,49.63,6593.6669999999995,0.0115777808330629,-0.9997810993910852,11.88,0.9902680687415704,5.8549999999999995,6593.67,1.683333333333334,0.0
85,85,2024-03-04 16:00:00,63.0,3,4,16,0,0,2.16,1012.462,25.663,50.973,6199.084,0.0115748668477405,-0.9998053163637824,11.88,0.9902680687415704,5.131,6199.08,1.6,0.0
86,86,2024-03-04 16:10:00,63.0,3,4,16,10,0,2.325,1012.518,25.551,51.404999999999994,5906.666,0.0115719528623198,-0.9998281142504658,11.88,0.9902680687415704,4.706,5906.67,1.4166666666666694,0.0
87,87,2024-03-04 16:20:00,63.0,3,4,16,20,0,2.666,1012.525,25.435,50.67,5504.9169999999995,0.0115690388768007,-0.9998494930187772,11.88,0.9902680687415704,4.037000000000001,5504.92,1.2333333333333347,0.0
88,88,2024-03-04 16:30:00,63.0,3,4,16,30,0,2.308,1012.51,25.404000000000003,52.32000000000001,5642.75,0.0115661248911835,-0.9998694526383726,11.88,0.9902680687415704,4.797,5642.75,1.05,0.0
89,89,2024-03-04 16:40:00,63.0,3,4,16,40,0,2.622,1012.734,25.241,57.489,5041.9169999999995,0.011563210905468,-0.9998879930809216,11.88,0.9902680687415704,4.034000000000001,5041.92,0.8666666666666692,0.0
90,90,2024-03-04 16:50:00,63.0,3,4,16,50,0,1.81,1012.802,25.041,61.701,4528.918,0.0115602969196543,-0.9999051143201088,11.88,0.9902680687415704,3.586,4528.92,0.6833333333333347,0.0
91,91,2024-03-05 06:30:00,64.0,3,5,6,30,1,0.7939999999999999,1011.52,21.379,76.69300000000001,1755.7489999999998,0.0113213497511155,-0.9964810779715932,11.88,0.9902680687415704,0.882,1755.75,0.0,0.0
92,92,2024-03-05 06:40:00,64.0,3,5,6,40,1,0.601,1011.568,21.762,75.303,4643.5,0.0113184357572375,-0.9963805125303168,11.88,0.9902680687415704,5.114,4643.5,0.0,0.0
93,93,2024-03-05 06:50:00,64.0,3,5,6,50,1,1.011,1011.664,22.29,73.113,6866.75,0.0113155217632634,-0.9962785328640646,11.88,0.9902680687415704,9.738,6866.75,0.0,0.0
94,94,2024-03-05 07:00:00,64.0,3,5,7,0,1,0.4349999999999999,1011.784,22.613999999999997,71.57300000000001,7846.750999999999,0.0113126077691932,-0.9961751391175824,11.88,0.9902680687415704,11.066,7846.75,0.0,0.0
95,95,2024-03-05 07:10:00,64.0,3,5,7,10,1,0.174,1011.686,22.875,70.728,8109.75,0.0113096937750268,-0.9960703314376236,11.88,0.9902680687415704,10.155,8109.75,0.0999999999999996,0.0
96,96,2024-03-05 07:20:00,64.0,3,5,7,20,1,0.915,1011.553,23.231,69.339,11763.833,0.0113067797807645,-0.9959641099729482,11.88,0.9902680687415704,22.607999999999997,11763.83,0.1999999999999998,0.0
97,97,2024-03-05 07:30:00,64.0,3,5,7,30,1,1.7988888888888883,1011.3122222222222,24.235555555555557,66.10777777777778,29717.147777777773,0.0113038657864061,-0.9958564748743228,11.88,0.9902680687415704,268.56,29717.15,0.3,0.0
98,98,2024-03-05 07:40:00,64.0,3,5,7,40,1,1.585,1011.227,29.681,50.385000000000005,62112.21599999999,0.0113009517919517,-0.9957474262945208,11.88,0.9902680687415704,880.5880000000001,62112.22,0.3999999999999996,0.0
99,99,2024-03-05 07:50:00,64.0,3,5,7,50,1,1.116,1011.127,33.372,40.749,68771.079,0.0112980377974014,-0.9956369643883216,11.88,0.9902680687415704,1003.066,68771.08,0.4999999999999998,0.0
100,100,2024-03-05 08:00:00,64.0,3,5,8,0,1,0.758,1011.148,36.712,34.111000000000004,75875.202,0.0112951238027551,-0.9955250893125104,11.88,0.9902680687415704,1138.6,75875.2,0.6,0.0
101,101,2024-03-05 08:10:00,64.0,3,5,8,10,1,1.656,1011.152,36.903,33.051,83496.109,0.0112922098080129,-0.9954118012258788,11.88,0.9902680687415704,1292.635,83496.11,0.7833333333333327,0.0
102,102,2024-03-05 08:20:00,64.0,3,5,8,20,1,2.003,1011.093,36.940999999999995,32.739,89109.727,0.0112892958131748,-0.9952971002892236,11.88,0.9902680687415704,1398.025,89109.73,0.9666666666666652,0.0
103,103,2024-03-05 08:30:00,64.0,3,5,8,30,1,1.316,1010.945,38.918,30.018,93635.876,0.0112863818182408,-0.9951809866653468,11.88,0.9902680687415704,1416.302,93635.88,1.15,0.0
104,104,2024-03-05 08:40:00,64.0,3,5,8,40,1,1.854,1010.89,39.152,28.604000000000003,98709.707,0.011283467823211,-0.995063460519056,11.88,0.9902680687415704,1551.712,98709.71,1.3333333333333328,0.0
105,105,2024-03-05 08:50:00,64.0,3,5,8,50,1,1.089,1010.765,40.548,27.220999999999997,102162.938,0.0112805538280853,-0.9949445220171632,11.88,0.9902680687415704,1554.672,102162.94,1.5166666666666655,0.0
106,106,2024-03-05 09:00:00,64.0,3,5,9,0,1,1.847,1010.638,41.661,25.271,105003.798,0.0112776398328638,-0.9948241713284852,11.88,0.9902680687415704,1584.446,105003.8,1.7,0.0
107,107,2024-03-05 09:10:00,64.0,3,5,9,10,1,1.9419999999999995,1010.494,41.18,25.435,106900.58,0.0112747258375466,-0.9947024086238436,11.88,0.9902680687415704,1632.312,106900.58,1.8166666666666664,0.0
108,108,2024-03-05 09:20:00,64.0,3,5,9,20,1,0.6,1010.293,44.382,21.573,109848.351,0.0112718118421336,-0.9945792340760632,11.88,0.9902680687415704,1648.955,109848.35,1.9333333333333325,0.0
109,109,2024-03-05 09:30:00,64.0,3,5,9,30,1,0.5589999999999999,1010.308,46.868,18.22,112136.135,0.0112688978466249,-0.9944546478599736,11.88,0.9902680687415704,1667.673,112136.14,2.05,0.0
110,110,2024-03-05 09:40:00,64.0,3,5,9,40,1,1.377,1010.138,46.192,17.75,112963.41400000002,0.0112659838510205,-0.994328650152408,11.88,0.9902680687415704,1690.1439999999998,112963.41,2.166666666666666,0.0
111,111,2024-03-05 09:50:00,64.0,3,5,9,50,1,1.002,1009.94,45.675,19.007,114407.565,0.0112630698553204,-0.9942012411322024,11.88,0.9902680687415704,1720.034,114407.56,2.2833333333333323,0.0
112,112,2024-03-05 10:00:00,64.0,3,5,10,0,1,2.743,1009.803,43.896,19.851999999999997,114429.486,0.0112601558595247,-0.9940724209801964,11.88,0.9902680687415704,1744.291,114429.49,2.4,0.0
113,113,2024-03-05 10:10:00,64.0,3,5,10,10,1,1.558,1009.6,43.75,20.218,115236.282,0.0112572418636333,-0.9939421898792328,11.88,0.9902680687415704,1757.002,115236.28,2.316666666666667,0.0
114,114,2024-03-05 10:20:00,64.0,3,5,10,20,1,1.395,1009.467,45.899,18.164,117495.316,0.0112543278676463,-0.9938105480141568,11.88,0.9902680687415704,1781.6529999999998,117495.32,2.233333333333334,0.0
115,115,2024-03-05 10:30:00,64.0,3,5,10,30,1,1.402,1009.299,48.876,15.892,115356.677,0.0112514138715638,-0.9936774955718152,11.88,0.9902680687415704,1718.506,115356.68,2.15,0.0
116,116,2024-03-05 10:40:00,64.0,3,5,10,40,1,2.291,1009.251,45.155,19.137,102647.926,0.0112484998753857,-0.9935430327410584,11.88,0.9902680687415704,1674.003,102647.93,2.066666666666667,0.0
117,117,2024-03-05 10:50:00,64.0,3,5,10,50,1,2.455,1009.17,40.063,26.249,81256.209,0.0112455858791121,-0.9934071597127376,11.88,0.9902680687415704,1328.364,81256.21,1.9833333333333336,0.0
118,118,2024-03-05 11:00:00,64.0,3,5,11,0,1,3.0149999999999997,1009.075,37.084,32.053,80379.256,0.0112426718827429,-0.9932698766797056,11.88,0.9902680687415704,1305.187,80379.26,1.9,0.0
119,119,2024-03-05 11:10:00,64.0,3,5,11,10,1,2.402,1008.903,37.314,32.028,55959.036,0.0112397578862783,-0.993131183836817,11.88,0.9902680687415704,967.74,55959.04,1.8000000000000005,0.0
120,120,2024-03-05 11:20:00,64.0,3,5,11,20,1,1.9,1008.723,34.19,38.864,37050.876,0.0112368438897183,-0.9929910813809272,11.88,0.9902680687415704,533.833,37050.88,1.7000000000000006,0.0
121,121,2024-03-05 11:30:00,64.0,3,5,11,30,1,2.456,1008.582,33.827,39.957,39184.319,0.0112339298930628,-0.9928495695108924,11.88,0.9902680687415704,371.414,39184.32,1.6,0.0
122,122,2024-03-05 11:40:00,64.0,3,5,11,40,1,1.637,1008.407,34.077,39.876,34812.518,0.0112310158963119,-0.9927066484275692,11.88,0.9902680687415704,470.608,34812.52,1.5000000000000004,0.0
123,123,2024-03-05 11:50:00,64.0,3,5,11,50,1,1.854,1008.276,31.707,45.743,22649.751,0.0112281018994656,-0.9925623183338144,11.88,0.9902680687415704,84.673,22649.75,1.4000000000000008,0.0
124,124,2024-03-05 12:00:00,64.0,3,5,12,0,1,1.671,1008.129,30.871,49.041,21704.751,0.011225187902524,-0.9924165794344844,11.88,0.9902680687415704,79.58,21704.75,1.3,0.0
125,125,2024-03-05 12:10:00,64.0,3,5,12,10,1,2.055,1007.952,30.165,53.92999999999999,19444.917,0.0112222739054871,-0.992269431936436,11.88,0.9902680687415704,64.634,19444.92,1.2833333333333334,0.0
126,126,2024-03-05 12:20:00,64.0,3,5,12,20,1,1.749,1007.766,30.151999999999997,55.36800000000001,19309.583,0.0112193599083548,-0.9921208760485244,11.88,0.9902680687415704,61.536,19309.58,1.2666666666666668,0.0
