,DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,Precp
31,2024-03-02 11:40:00,61.0,3,2,11,40,5,0.8720000000000001,1019.157,18.887,79.53999999999999,24777.917,0.0124898532807883,-0.9234488841893324,38.04,-0.6819983600624984,110.26399999999998,0.0
32,2024-03-02 11:50:00,61.0,3,2,11,50,5,0.8089999999999999,1019.09,19.604,76.68199999999999,21938.333,0.0124869393274495,-0.9239053829668326,38.04,-0.6819983600624984,101.893,0.0
33,2024-03-02 12:00:00,61.0,3,2,12,0,5,0.548,1019.172,17.046,83.38300000000001,5103.1669999999995,0.0124840253740047,-0.9243605703878262,38.04,-0.6819983600624984,4.015,0.5
34,2024-03-02 12:10:00,61.0,3,2,12,10,5,0.183,1019.116,16.401999999999997,87.58500000000001,7435.332,0.0124811114204538,-0.9248144458062374,38.04,-0.6819983600624984,8.341,0.5
35,2024-03-02 12:20:00,61.0,3,2,12,20,5,0.244,1018.956,16.387,90.54,10801.251,0.012478197466797,-0.9252670085778526,38.04,-0.6819983600624984,21.942,0.5
36,2024-03-02 12:30:00,61.0,3,2,12,30,5,0.096,1018.742,17.315,89.018,17236.834,0.0124752835130342,-0.9257182580603212,38.04,-0.6819983600624984,58.169,0.5
37,2024-03-02 12:40:00,61.0,3,2,12,40,5,0.026,1018.662,17.493000000000002,88.62,9173.417,0.0124723695591654,-0.9261681936131566,38.04,-0.6819983600624984,14.25,0.5
38,2024-03-02 12:50:00,61.0,3,2,12,50,5,0.1129999999999999,1018.416,16.563,90.211,8302.167,0.0124694556051907,-0.9266168145977374,38.04,-0.6819983600624984,12.217,0.5
39,2024-03-02 13:00:00,61.0,3,2,13,0,5,0.017,1018.151,17.035,91.182,10223.582,0.0124665416511101,-0.9270641203773072,38.04,-0.6819983600624984,17.884999999999998,0.5
40,2024-03-02 13:10:00,61.0,3,2,13,10,5,0.322,1017.923,16.742,90.089,7796.916,0.0124636276969237,-0.9275101103169782,38.04,-0.6819983600624984,10.108,0.5
41,2024-03-02 13:20:00,61.0,3,2,13,20,5,0.0,1017.797,16.32,91.835,6086.002,0.0124607137426314,-0.927954783783729,38.04,-0.6819983600624984,5.252,0.5
42,2024-03-02 13:30:00,61.0,3,2,13,30,5,0.0699999999999999,1017.581,16.482,91.354,7522.0,0.0124577997882333,-0.9283981401464052,38.04,-0.6819983600624984,8.167,0.5
43,2024-03-02 13:40:00,61.0,3,2,13,40,5,0.131,1017.432,16.68,90.34,10774.833,0.0124548858337294,-0.9288401787757252,38.04,-0.6819983600624984,18.485,0.5
44,2024-03-02 13:50:00,61.0,3,2,13,50,5,0.522,1017.138,17.671,85.146,17905.167999999998,0.0124519718791197,-0.929280899044275,38.04,-0.6819983600624984,52.471,0.5
45,2024-03-02 14:00:00,61.0,3,2,14,0,5,0.357,1017.074,16.988,85.30499999999999,8848.664999999999,0.0124490579244043,-0.9297203003265134,38.04,-0.6819983600624984,13.002,0.0
46,2024-03-02 14:10:00,61.0,3,2,14,10,5,0.514,1016.932,16.612000000000002,85.833,7847.499000000001,0.0124461439695831,-0.9301583819987708,38.04,-0.6819983600624984,10.225,0.0
47,2024-03-02 14:20:00,61.0,3,2,14,20,5,0.4019999999999999,1016.863,16.743000000000002,86.459,7670.834,0.0124432300146563,-0.93059514343925,38.04,-0.6819983600624984,9.65,0.0
48,2024-03-02 14:30:00,61.0,3,2,14,30,5,0.454,1016.87,16.631999999999998,86.282,7543.417,0.0124403160596237,-0.9310305840280289,38.04,-0.6819983600624984,9.431,0.0
49,2024-03-02 14:40:00,61.0,3,2,14,40,5,0.139,1016.72,16.66,88.702,7489.081,0.0124374021044855,-0.9314647031470588,38.04,-0.6819983600624984,10.038,0.0
50,2024-03-02 14:50:00,61.0,3,2,14,50,5,0.034,1016.684,16.488999999999997,87.634,6617.000999999999,0.0124344881492417,-0.931897500180168,38.04,-0.6819983600624984,7.877,0.0
51,2024-03-02 15:00:00,61.0,3,2,15,0,5,0.078,1016.607,16.769,89.205,7440.332,0.0124315741938923,-0.9323289745130608,38.04,-0.6819983600624984,10.686,0.0
52,2024-03-02 15:10:00,61.0,3,2,15,10,5,0.0349999999999999,1016.614,16.479,90.781,3481.751,0.0124286602384374,-0.9327591255333184,38.04,-0.6819983600624984,2.319,0.0
53,2024-03-02 15:20:00,61.0,3,2,15,20,5,0.043,1016.556,16.268,91.418,3470.917,0.0124257462828768,-0.9331879526304008,38.04,-0.6819983600624984,2.2039999999999997,0.0
54,2024-03-02 15:30:00,61.0,3,2,15,30,5,0.331,1016.6,16.109,90.865,3085.167,0.0124228323272108,-0.933615455195647,38.04,-0.6819983600624984,1.7080000000000002,0.0
55,2024-03-02 15:40:00,61.0,3,2,15,40,5,0.0,1016.634,16.044,92.488,2863.415,0.0124199183714393,-0.9340416326222756,38.04,-0.6819983600624984,1.477,0.0
56,2024-03-02 15:50:00,61.0,3,2,15,50,5,0.043,1016.453,16.031,91.894,3044.917,0.0124170044155622,-0.9344664843053868,38.04,-0.6819983600624984,1.715,0.0
57,2024-03-02 16:00:00,61.0,3,2,16,0,5,0.2179999999999999,1016.473,16.005000000000003,91.14,2784.75,0.0124140904595798,-0.934890009641962,38.04,-0.6819983600624984,1.461,0.0
58,2024-03-02 16:10:00,61.0,3,2,16,10,5,0.0,1016.54,15.908,91.723,2294.835,0.0124111765034918,-0.9353122080308652,38.04,-0.6819983600624984,0.981,0.0
59,2024-03-02 16:20:00,61.0,3,2,16,20,5,0.078,1016.608,15.951,92.138,2323.333,0.0124082625472985,-0.9357330788728442,38.04,-0.6819983600624984,1.034,0.0
60,2024-03-02 16:30:00,61.0,3,2,16,30,5,0.043,1016.774,15.976,92.422,2153.165,0.0124053485909999,-0.93615262157053,38.04,-0.6819983600624984,0.931,0.0
61,2024-03-02 16:40:00,61.0,3,2,16,40,5,0.0,1016.694,16.061,92.071,2514.668,0.0124024346345958,-0.9365708355284406,38.04,-0.6819983600624984,1.2200000000000002,0.0
62,2024-03-02 16:50:00,61.0,3,2,16,50,5,0.077,1016.791,15.96,90.793,1578.918,0.0123995206780865,-0.9369877201529784,38.04,-0.6819983600624984,0.508,0.0
63,2024-03-03 06:30:00,62.0,3,3,6,30,6,0.043,1018.617,15.05,97.608,378.751,0.0121605758882492,-0.9665958243339438,38.04,-0.6819983600624984,0.045,0.0
64,2024-03-03 06:40:00,62.0,3,3,6,40,6,0.0,1018.688,15.127,97.576,685.832,0.0121576619230839,-0.9669004929808312,38.04,-0.6819983600624984,0.121,0.0
65,2024-03-03 06:50:00,62.0,3,3,6,50,6,0.0,1018.737,15.195,97.431,1033.584,0.0121547479578155,-0.967203789245572,38.04,-0.6819983600624984,0.252,0.0
66,2024-03-03 07:00:00,62.0,3,3,7,0,6,0.0,1018.792,15.255,97.247,1414.666,0.0121518339924437,-0.967505712697679,38.04,-0.6819983600624984,0.432,0.0
67,2024-03-03 07:10:00,62.0,3,3,7,10,6,0.0,1018.815,15.411,97.073,2401.001,0.0121489200269688,-0.9678062629086136,38.04,-0.6819983600624984,1.149,0.0
68,2024-03-03 07:20:00,62.0,3,3,7,20,6,0.0,1018.8,15.657,96.928,2823.082,0.0121460060613908,-0.968105439451786,38.04,-0.6819983600624984,1.457,0.0
69,2024-03-03 07:30:00,62.0,3,3,7,30,6,0.0,1018.81,15.717000000000002,96.336,3460.5,0.0121430920957095,-0.9684032419025564,38.04,-0.6819983600624984,2.2079999999999997,0.0
70,2024-03-03 07:40:00,62.0,3,3,7,40,6,0.0,1018.841,15.715,96.046,3346.25,0.0121401781299252,-0.968699669838235,38.04,-0.6819983600624984,2.059,0.0
71,2024-03-03 07:50:00,62.0,3,3,7,50,6,0.052,1018.951,15.786,95.611,3383.999,0.0121372641640377,-0.9689947228380832,38.04,-0.6819983600624984,2.156,0.0
72,2024-03-03 08:00:00,62.0,3,3,8,0,6,0.017,1018.9550000000002,15.939000000000002,95.478,3714.251,0.0121343501980472,-0.969288400483314,38.04,-0.6819983600624984,2.654,0.0
73,2024-03-03 08:10:00,62.0,3,3,8,10,6,0.1399999999999999,1018.945,16.075,95.333,4732.3330000000005,0.0121314362319536,-0.9695807023570924,38.04,-0.6819983600624984,4.0329999999999995,0.0
74,2024-03-03 08:20:00,62.0,3,3,8,20,6,0.0,1018.915,16.481,94.811,6501.4169999999995,0.012128522265757,-0.9698716280445356,38.04,-0.6819983600624984,7.456,0.0
75,2024-03-03 08:30:00,62.0,3,3,8,30,6,0.095,1019.024,16.622,93.886,6369.416,0.0121256082994574,-0.9701611771327155,38.04,-0.6819983600624984,7.284999999999999,0.0
76,2024-03-03 08:40:00,62.0,3,3,8,40,6,0.069,1019.089,16.585,93.29,5642.084,0.0121226943330548,-0.9704493492106568,38.04,-0.6819983600624984,6.271,0.0
77,2024-03-03 08:50:00,62.0,3,3,8,50,6,0.121,1019.113,16.753,93.511,5713.0830000000005,0.0121197803665493,-0.9707361438693388,38.04,-0.6819983600624984,6.458,0.0
78,2024-03-03 09:00:00,62.0,3,3,9,0,6,0.0,1019.071,17.213,91.892,9853.084,0.0121168663999408,-0.9710215607016958,38.04,-0.6819983600624984,21.186,0.0
79,2024-03-03 09:10:00,62.0,3,3,9,10,6,0.139,1018.966,19.226,86.75699999999999,20132.833,0.0121139524332295,-0.971305599302618,38.04,-0.6819983600624984,80.486,0.0
80,2024-03-03 09:20:00,62.0,3,3,9,20,6,0.453,1018.92,19.906,82.514,21707.25,0.0121110384664152,-0.9715882592689516,38.04,-0.6819983600624984,90.432,0.0
81,2024-03-03 09:30:00,62.0,3,3,9,30,6,0.06,1018.749,21.126,78.554,26444.916000000005,0.0121081244994981,-0.9718695401995,38.04,-0.6819983600624984,141.51799999999997,0.0
82,2024-03-03 09:40:00,62.0,3,3,9,40,6,0.244,1018.38,26.196,62.354,45897.883,0.0121052105324782,-0.9721494416950234,38.04,-0.6819983600624984,402.73,0.0
83,2024-03-03 09:50:00,62.0,3,3,9,50,6,0.277,1018.277,24.725,60.399,29469.166000000005,0.0121022965653555,-0.9724279633582402,38.04,-0.6819983600624984,154.425,0.0
84,2024-03-03 10:00:00,62.0,3,3,10,0,6,0.174,1018.178,24.134,64.54299999999999,31602.332,0.01209938259813,-0.9727051047938275,38.04,-0.6819983600624984,171.621,0.0
85,2024-03-03 10:10:00,62.0,3,3,10,10,6,0.2,1018.008,24.662,61.88000000000001,30652.083999999995,0.0120964686308017,-0.9729808656084205,38.04,-0.6819983600624984,162.477,0.0
86,2024-03-03 10:20:00,62.0,3,3,10,20,6,0.513,1017.747,28.928000000000004,50.949,57022.668000000005,0.0120935546633708,-0.9732552454106153,38.04,-0.6819983600624984,769.553,0.0
87,2024-03-03 10:30:00,62.0,3,3,10,30,6,0.679,1017.628,24.337,59.697,17551.501,0.0120906406958371,-0.9735282438109674,38.04,-0.6819983600624984,53.513,0.0
88,2024-03-03 10:40:00,62.0,3,3,10,40,6,0.524,1017.498,22.663,65.50399999999999,25505.513,0.0120877267282007,-0.9737998604219932,38.04,-0.6819983600624984,131.032,0.0
89,2024-03-03 10:50:00,62.0,3,3,10,50,6,0.522,1017.146,31.228,46.133,100755.096,0.0120848127604617,-0.9740700948581702,38.04,-0.6819983600624984,1801.3010000000002,0.0
90,2024-03-03 11:00:00,62.0,3,3,11,0,6,0.487,1016.851,36.032,34.654,96299.38,0.01208189879262,-0.9743389467359376,38.04,-0.6819983600624984,1443.249,0.0
91,2024-03-03 11:10:00,62.0,3,3,11,10,6,0.808,1016.789,34.724000000000004,35.63,89371.169,0.0120789848246758,-0.9746064156736974,38.04,-0.6819983600624984,1257.7,0.0
92,2024-03-03 11:20:00,62.0,3,3,11,20,6,0.524,1016.65,33.414,35.231,78794.405,0.012076070856629,-0.9748725012918144,38.04,-0.6819983600624984,991.246,0.0
93,2024-03-03 11:30:00,62.0,3,3,11,30,6,0.983,1016.522,32.922000000000004,37.495,66867.541,0.0120731568884796,-0.9751372032126168,38.04,-0.6819983600624984,833.7049999999999,0.0
94,2024-03-03 11:40:00,62.0,3,3,11,40,6,0.897,1016.478,29.56,42.834,60354.153000000006,0.0120702429202276,-0.9754005210603962,38.04,-0.6819983600624984,669.25,0.0
95,2024-03-03 11:50:00,62.0,3,3,11,50,6,1.264,1016.336,31.695,37.834,76158.749,0.0120673289518732,-0.9756624544614094,38.04,-0.6819983600624984,1011.827,0.0
96,2024-03-03 12:00:00,62.0,3,3,12,0,6,0.899,1016.151,30.131,41.267,46552.901,0.0120644149834163,-0.975923003043878,38.04,-0.6819983600624984,377.292,0.0
97,2024-03-03 12:10:00,62.0,3,3,12,10,6,1.116,1016.064,26.883999999999997,49.201,32180.249,0.0120615010148569,-0.9761821664379892,38.04,-0.6819983600624984,173.70999999999998,0.0
98,2024-03-03 12:20:00,62.0,3,3,12,20,6,1.061,1015.971,25.955,52.13099999999999,25649.417,0.0120585870461951,-0.976439944275896,38.04,-0.6819983600624984,115.23,0.0
99,2024-03-03 12:30:00,62.0,3,3,12,30,6,0.965,1015.828,24.117,56.657,16319.249,0.0120556730774309,-0.9766963361917188,38.04,-0.6819983600624984,47.176,0.0
100,2024-03-03 12:40:00,62.0,3,3,12,40,6,1.037,1015.593,24.03,56.608,18246.166,0.0120527591085644,-0.976951341821544,38.04,-0.6819983600624984,59.681,0.0
101,2024-03-03 12:50:00,62.0,3,3,12,50,6,0.922,1015.37,23.893,56.888,19229.084,0.0120498451395954,-0.9772049608034262,38.04,-0.6819983600624984,64.59200000000001,0.0
102,2024-03-03 13:00:00,62.0,3,3,13,0,6,0.942,1015.146,24.224,55.151,24041.917,0.0120469311705241,-0.9774571927773886,38.04,-0.6819983600624984,98.782,0.0
103,2024-03-03 13:10:00,62.0,3,3,13,10,6,0.915,1014.972,24.555,54.92,28156.083,0.0120440172013506,-0.9777080373854224,38.04,-0.6819983600624984,129.893,0.0
104,2024-03-03 13:20:00,62.0,3,3,13,20,6,1.002,1014.715,28.347,45.456,82247.414,0.0120411032320747,-0.977957494271488,38.04,-0.6819983600624984,1182.29,0.0
105,2024-03-03 13:30:00,62.0,3,3,13,30,6,0.951,1014.622,28.05,44.933,30181.283000000003,0.0120381892626966,-0.9782055630815164,38.04,-0.6819983600624984,154.299,0.0
106,2024-03-03 13:40:00,62.0,3,3,13,40,6,1.0539999999999998,1014.582,25.882,50.387,21191.665,0.0120352752932162,-0.9784522434634072,38.04,-0.6819983600624984,75.885,0.0
107,2024-03-03 13:50:00,62.0,3,3,13,50,6,0.906,1014.564,24.766,53.488,17236.834,0.0120323613236336,-0.978697535067032,38.04,-0.6819983600624984,51.872,0.0
108,2024-03-03 14:00:00,62.0,3,3,14,0,6,0.818,1014.548,23.747,58.435,14797.583,0.0120294473539489,-0.9789414375442328,38.04,-0.6819983600624984,38.501999999999995,0.0
109,2024-03-03 14:10:00,62.0,3,3,14,10,6,0.82,1014.444,23.572,59.035,15296.334,0.012026533384162,-0.9791839505488245,38.04,-0.6819983600624984,40.768,0.0
110,2024-03-03 14:20:00,62.0,3,3,14,20,6,0.741,1014.368,23.354,58.34,13977.249,0.0120236194142729,-0.9794250737365924,38.04,-0.6819983600624984,33.826,0.0
111,2024-03-03 14:30:00,62.0,3,3,14,30,6,0.977,1014.314,23.214,58.57000000000001,15125.168,0.0120207054442818,-0.9796648067652954,38.04,-0.6819983600624984,38.31699999999999,0.0
112,2024-03-03 14:40:00,62.0,3,3,14,40,6,0.836,1014.345,23.358,58.462,14946.251,0.0120177914741885,-0.9799031492946658,38.04,-0.6819983600624984,36.845,0.0
113,2024-03-03 14:50:00,62.0,3,3,14,50,6,0.974,1014.321,22.893,59.134,11696.334,0.0120148775039932,-0.980140100986409,38.04,-0.6819983600624984,23.084,0.0
114,2024-03-03 15:00:00,62.0,3,3,15,0,6,0.758,1014.261,22.436,61.92999999999999,9918.667,0.0120119635336959,-0.9803756615042049,38.04,-0.6819983600624984,17.093,0.0
115,2024-03-03 15:10:00,62.0,3,3,15,10,6,0.679,1014.267,22.417,62.473,8784.582,0.0120090495632966,-0.9806098305137076,38.04,-0.6819983600624984,13.723,0.0
116,2024-03-03 15:20:00,62.0,3,3,15,20,6,0.619,1014.259,22.573,62.07899999999999,9709.666,0.0120061355927952,-0.9808426076825464,38.04,-0.6819983600624984,16.559,0.0
117,2024-03-03 15:30:00,62.0,3,3,15,30,6,0.853,1014.186,22.55,62.510000000000005,11126.833,0.0120032216221919,-0.981073992680326,38.04,-0.6819983600624984,20.742,0.0
118,2024-03-03 15:40:00,62.0,3,3,15,40,6,1.045,1014.151,22.353,62.026,13516.666,0.0120003076514867,-0.9813039851786276,38.04,-0.6819983600624984,30.131,0.0
119,2024-03-03 15:50:00,62.0,3,3,15,50,6,0.923,1014.193,22.323,64.34299999999999,11320.833,0.0119973936806796,-0.9815325848510082,38.04,-0.6819983600624984,21.517,0.0
120,2024-03-03 16:00:00,62.0,3,3,16,0,6,1.004,1014.203,22.276999999999997,64.908,12713.667,0.0119944797097705,-0.9817597913730024,38.04,-0.6819983600624984,26.389999999999997,0.0
121,2024-03-03 16:10:00,62.0,3,3,16,10,6,1.124,1014.284,21.787,64.845,8950.5,0.0119915657387596,-0.9819856044221216,38.04,-0.6819983600624984,12.04,0.0
122,2024-03-03 16:20:00,62.0,3,3,16,20,6,0.442,1014.495,21.415,66.602,8195.414999999999,0.0119886517676469,-0.9822100236778551,38.04,-0.6819983600624984,9.815,0.0
123,2024-03-03 16:30:00,62.0,3,3,16,30,6,0.603,1014.607,20.951,68.682,6035.584,0.0119857377964324,-0.982433048821671,38.04,-0.6819983600624984,4.55,0.0
124,2024-03-03 16:40:00,62.0,3,3,16,40,6,0.409,1014.631,20.642000000000003,70.348,5491.585,0.011982823825116,-0.9826546795370156,38.04,-0.6819983600624984,3.641,0.0
125,2024-03-03 16:50:00,62.0,3,3,16,50,6,0.2,1014.667,20.43,70.845,4458.418,0.0119799098536979,-0.9828749155093144,38.04,-0.6819983600624984,2.397,0.0
126,2024-03-04 06:30:00,63.0,3,4,6,30,0,1.967,1014.671,15.707,88.97,1377.416,0.0117409638534708,-0.9961620024355824,38.04,-0.6819983600624984,0.423,0.0
127,2024-03-04 06:40:00,63.0,3,4,6,40,0,1.559,1014.788,15.901,88.265,2091.584,0.0117380498736926,-0.9962655744646588,38.04,-0.6819983600624984,0.903,0.0
128,2024-03-04 06:50:00,63.0,3,4,6,50,0,1.734,1014.77,16.226,86.779,3001.75,0.0117351358938147,-0.996367732431898,38.04,-0.6819983600624984,2.019,0.0
129,2024-03-04 07:00:00,63.0,3,4,7,0,0,2.344,1014.855,16.663999999999998,85.209,4110.916,0.0117322219138371,-0.9964684761923012,38.04,-0.6819983600624984,3.805,0.0
130,2024-03-04 07:10:00,63.0,3,4,7,10,0,1.844,1014.798,18.5,78.046,5110.668,0.0117293079337599,-0.9965678056028756,38.04,-0.6819983600624984,5.811,0.0
131,2024-03-04 07:20:00,63.0,3,4,7,20,0,2.003,1014.726,20.804,68.286,6094.4169999999995,0.0117263939535832,-0.9966657205226376,38.04,-0.6819983600624984,8.108,0.0
132,2024-03-04 07:30:00,63.0,3,4,7,30,0,1.6629999999999998,1014.682,23.368,60.010000000000005,7020.75,0.0117234799733068,-0.9967622208126098,38.04,-0.6819983600624984,10.884,0.0
133,2024-03-04 07:40:00,63.0,3,4,7,40,0,1.969,1014.626,26.048,50.439,7862.584,0.0117205659929308,-0.9968573063358236,38.04,-0.6819983600624984,15.579,0.0
134,2024-03-04 07:50:00,63.0,3,4,7,50,0,2.056,1014.616,27.145,46.438,8534.668,0.0117176520124554,-0.9969509769573184,38.04,-0.6819983600624984,24.626,0.0
135,2024-03-04 08:00:00,63.0,3,4,8,0,0,2.195,1014.554,28.133,44.032,9246.417,0.0117147380318804,-0.9970432325441416,38.04,-0.6819983600624984,44.384,0.0
136,2024-03-04 08:10:00,63.0,3,4,8,10,0,2.2039999999999997,1014.545,28.859,42.883,10153.5,0.0117118240512059,-0.997134072965349,38.04,-0.6819983600624984,72.20700000000001,0.0
137,2024-03-04 08:20:00,63.0,3,4,8,20,0,2.012,1014.461,29.816000000000003,40.733,18246.832,0.011708910070432,-0.997223498092005,38.04,-0.6819983600624984,119.557,0.0
138,2024-03-04 08:30:00,63.0,3,4,8,30,0,1.908,1014.377,30.939,37.613,29835.751,0.0117059960895586,-0.9973115077971828,38.04,-0.6819983600624984,172.753,0.0
139,2024-03-04 08:40:00,63.0,3,4,8,40,0,2.952,1014.283,30.588,37.85,34190.831,0.0117030821085858,-0.9973981019559652,38.04,-0.6819983600624984,233.69699999999995,0.0
140,2024-03-04 08:50:00,63.0,3,4,8,50,0,2.22,1014.153,31.076,36.655,38924.497,0.0117001681275136,-0.9974832804454437,38.04,-0.6819983600624984,303.931,0.0
141,2024-03-04 09:00:00,63.0,3,4,9,0,0,1.707,1014.015,33.376,33.602999999999994,43742.945,0.0116972541463421,-0.9975670431447188,38.04,-0.6819983600624984,375.214,0.0
142,2024-03-04 09:10:00,63.0,3,4,9,10,0,2.79,1013.933,32.602999999999994,34.33,48660.812,0.0116943401650712,-0.997649389934901,38.04,-0.6819983600624984,460.555,0.0
143,2024-03-04 09:20:00,63.0,3,4,9,20,0,2.979,1013.934,32.343,34.712,54142.177,0.011691426183701,-0.9977303206991104,38.04,-0.6819983600624984,554.8729999999999,0.0
144,2024-03-04 09:30:00,63.0,3,4,9,30,0,2.804,1013.814,33.368,31.874,60592.239,0.0116885122022316,-0.9978098353224768,38.04,-0.6819983600624984,655.966,0.0
145,2024-03-04 09:40:00,63.0,3,4,9,40,0,2.901,1013.643,33.306,32.669,67260.98199999999,0.0116855982206628,-0.9978879336921403,38.04,-0.6819983600624984,758.42,0.0
