,idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),SunlightPred
22,22,2024-02-15 08:20:00,14.0,2.44,1014.5,26.73,45.11,47306.69,5.0,197.0,551.92,47306.69
23,23,2024-02-15 08:30:00,14.0,1.75,1014.42,28.05,41.86,52792.54,5.0,197.0,667.75,52792.54
24,24,2024-02-15 08:40:00,14.0,1.69,1014.49,29.64,37.79,57881.29,5.0,197.0,786.68,57881.29
25,25,2024-02-15 08:50:00,14.0,2.22,1014.54,29.62,36.34,62118.86,5.0,197.0,897.81,62118.86
26,26,2024-02-15 09:00:00,14.0,2.45,1014.55,28.2,39.08,68069.22,5.0,197.0,1051.84,68069.22
27,27,2024-02-15 09:10:00,14.0,2.24,1014.49,29.6,36.18,73010.99,5.0,197.0,1191.31,73010.99
28,28,2024-02-15 09:20:00,14.0,1.55,1014.47,31.99,31.14,77976.11,5.0,197.0,1328.01,77976.11
29,29,2024-02-15 09:30:00,14.0,1.19,1014.45,33.62,28.6,83496.29,5.0,197.0,1463.99,83496.29
30,30,2024-02-15 09:40:00,14.0,1.58,1014.42,34.61,26.87,86472.63,5.0,197.0,1515.01,86472.63
31,31,2024-02-15 09:50:00,14.0,1.57,1014.34,33.7,26.99,91854.63,5.0,197.0,1642.66,91854.63
32,32,2024-02-15 10:00:00,14.0,1.44,1014.22,33.25,27.58,94707.17,5.0,197.0,1679.76,94707.17
33,33,2024-02-15 10:10:00,14.0,0.99,1014.1,34.17,25.35,95782.6,5.0,197.0,1662.63,95782.6
34,34,2024-02-15 10:20:00,14.0,2.01,1013.97,34.82,23.8,102441.27,5.0,197.0,1803.14,102441.27
35,35,2024-02-15 10:30:00,14.0,1.49,1013.76,36.03,22.88,107231.38,5.0,197.0,1887.94,107231.38
36,36,2024-02-15 10:40:00,14.0,0.94,1013.57,34.1,25.73,115012.39,5.0,197.0,1972.94,115012.39
37,37,2024-02-15 10:50:00,14.0,0.71,1013.32,35.76,23.8,114989.03,5.0,197.0,1917.92,114989.03
38,38,2024-02-15 11:00:00,14.0,1.71,1013.1,35.48,25.19,117298.2,5.0,197.0,1996.78,117298.2
39,39,2024-02-15 11:10:00,14.0,1.33,1013.0,35.56,26.76,117673.21,5.0,197.0,2018.04,117673.21
40,40,2024-02-15 11:20:00,14.0,0.5,1012.95,37.01,25.29,117758.2,5.0,197.0,2005.35,117858.4765625
41,41,2024-02-15 11:30:00,14.0,0.93,1012.73,36.47,26.72,117758.2,5.0,197.0,2011.47,117858.2890625
42,42,2024-02-15 11:40:00,14.0,1.13,1012.44,36.94,26.27,117758.2,5.0,197.0,2072.22,117828.2890625
43,43,2024-02-15 11:50:00,14.0,0.84,1012.29,30.29,39.17,63200.48,5.0,197.0,1027.17,63200.48
44,44,2024-02-15 12:00:00,14.0,1.08,1012.08,27.37,48.28,51282.7,5.0,197.0,675.4,51282.7
45,45,2024-02-15 12:10:00,14.0,1.06,1011.97,31.72,38.07,93181.08,5.0,197.0,1624.26,93181.08
46,46,2024-02-15 12:20:00,14.0,1.03,1011.8,33.16,37.09,111508.13,5.0,197.0,2024.41,111508.13
47,47,2024-02-15 12:30:00,14.0,1.51,1011.62,33.04,37.72,117758.2,5.0,197.0,2105.33,117758.2
48,48,2024-02-15 12:40:00,14.0,1.71,1011.42,29.08,47.9,85180.47,5.0,197.0,1409.91,85180.47
49,49,2024-02-15 12:50:00,14.0,1.57,1011.25,29.26,47.79,96286.8,5.0,197.0,1642.23,96286.8
50,50,2024-02-15 13:00:00,14.0,1.43,1011.08,28.62,49.56,50844.35,5.0,197.0,640.04,50844.35
51,51,2024-02-15 13:10:00,14.0,1.5,1010.97,28.61,49.62,91154.39,5.0,197.0,1494.82,91154.39
52,52,2024-02-15 13:20:00,14.0,1.86,1010.98,29.52,47.27,117588.39,5.0,197.0,2124.37,117588.39
53,53,2024-02-15 13:30:00,14.0,1.32,1010.93,29.93,46.75,115371.22,5.0,197.0,1989.39,115371.22
54,54,2024-02-15 13:40:00,14.0,1.73,1010.85,29.24,48.08,113245.7,5.0,197.0,1965.29,113245.7
55,55,2024-02-15 13:50:00,14.0,2.36,1010.72,28.99,49.09,91871.34,5.0,197.0,1503.98,91871.34
56,56,2024-02-15 14:00:00,14.0,1.7,1010.69,28.84,48.38,61080.56,5.0,197.0,799.04,61080.56
57,57,2024-02-15 14:10:00,14.0,1.54,1010.59,29.53,46.96,73320.05,5.0,197.0,1123.47,73320.05
58,58,2024-02-15 14:20:00,14.0,1.23,1010.57,27.82,52.47,36314.89,5.0,197.0,272.92,36314.89
59,59,2024-02-15 14:30:00,14.0,1.28,1010.58,27.75,52.73,30607.08,5.0,197.0,199.47,30607.08
60,60,2024-02-15 14:40:00,14.0,1.44,1010.44,27.23,54.9,26633.67,5.0,197.0,154.51,26633.67
61,61,2024-02-15 14:50:00,14.0,1.29,1010.41,26.48,57.87,20712.33,5.0,197.0,92.26,20712.33
62,62,2024-02-15 15:00:00,14.0,1.06,1010.35,27.02,56.44,27714.14,5.0,197.0,189.88,27714.14
63,63,2024-02-15 15:10:00,14.0,0.63,1010.36,26.52,57.93,15439.08,5.0,197.0,51.09,15439.08
64,64,2024-02-15 15:20:00,14.0,1.04,1010.45,25.9,60.4,13905.83,5.0,197.0,38.96,13905.83
65,65,2024-02-15 15:30:00,14.0,0.81,1010.58,25.89,60.13,14369.08,5.0,197.0,42.3,14369.08
66,66,2024-02-15 15:40:00,14.0,1.03,1010.7,25.9,59.65,13794.58,5.0,197.0,40.15,13794.58
67,67,2024-02-15 15:50:00,14.0,0.69,1010.79,26.27,58.5,15946.67,5.0,197.0,54.08,15946.67
68,68,2024-02-15 16:00:00,14.0,1.09,1010.88,26.16,58.64,19197.0,5.0,197.0,95.32,19197.0
69,69,2024-02-15 16:10:00,14.0,1.08,1010.95,27.38,54.58,25849.62,5.0,197.0,191.7,25849.62
70,70,2024-02-15 16:20:00,14.0,0.96,1011.02,26.04,58.79,10954.33,5.0,197.0,25.84,10954.33
71,71,2024-02-15 16:30:00,14.0,1.31,1011.1,25.49,60.86,6599.67,5.0,197.0,9.14,6599.67
72,72,2024-02-15 16:40:00,14.0,0.71,1011.21,25.18,62.3,5999.33,5.0,197.0,7.69,5999.33
73,73,2024-02-15 16:50:00,14.0,0.57,1011.29,25.55,61.39,6198.25,5.0,197.0,8.83,6198.25
74,74,2024-02-15 17:00:00,14.0,0.34,1011.5,25.39,62.07,3285.25,5.0,197.0,2.41,3285.25
75,75,2024-02-15 17:10:00,14.0,0.39,1011.64,25.0,63.54,2049.33,5.0,197.0,0.97,2049.33
76,76,2024-02-15 17:20:00,14.0,0.14,1011.85,24.91,63.59,1363.92,5.0,197.0,0.45,1363.92
77,77,2024-02-15 17:30:00,14.0,0.03,1011.98,24.8,64.25,830.42,5.0,197.0,0.18,830.42
78,78,2024-02-15 17:40:00,14.0,0.07,1012.02,24.35,65.15,362.42,5.0,197.0,0.03,362.42
79,79,2024-02-15 17:50:00,14.0,0.3,1012.11,24.0,65.53,97.75,5.0,197.0,0.0,97.75
80,80,2024-02-15 18:00:00,14.0,0.0,1012.21,24.08,65.78,28.34,5.0,197.0,0.0,28.34
81,81,2024-02-16 06:10:00,14.0,0.17,1015.07,18.53,92.43,24.17,5.0,197.0,0.0,24.17
82,82,2024-02-16 06:20:00,14.0,0.1,1015.24,18.55,92.87,57.42,5.0,197.0,0.0,57.42
83,83,2024-02-16 06:30:00,14.0,0.69,1015.38,18.53,92.15,193.17,5.0,197.0,0.01,193.17
84,84,2024-02-16 06:40:00,14.0,0.37,1015.47,18.55,92.26,374.92,5.0,197.0,0.04,374.92
85,85,2024-02-16 06:50:00,14.0,0.87,1015.6,18.41,91.85,649.67,5.0,197.0,0.14,649.67
86,86,2024-02-16 07:00:00,14.0,0.6,1015.7,18.5,91.53,873.42,5.0,197.0,0.27,873.42
87,87,2024-02-16 07:10:00,14.0,0.88,1015.82,18.53,91.59,1251.58,5.0,197.0,0.58,1251.58
88,88,2024-02-16 07:20:00,14.0,0.87,1015.98,18.61,90.98,1759.0,5.0,197.0,1.1,1759.0
89,89,2024-02-16 07:30:00,14.0,0.66,1016.03,18.74,90.66,2688.08,5.0,197.0,2.9,2688.08
90,90,2024-02-16 07:40:00,14.0,0.7,1016.14,18.87,90.48,3068.0,5.0,197.0,3.76,3068.0
91,91,2024-02-16 07:50:00,14.0,0.59,1016.24,19.02,90.09,3720.25,5.0,197.0,5.27,3720.25
92,92,2024-02-16 08:00:00,14.0,0.58,1016.35,19.24,89.63,4541.0,5.0,197.0,7.76,4541.0
93,93,2024-02-16 08:10:00,14.0,0.21,1016.43,19.44,89.72,5712.08,5.0,197.0,11.63,5712.08
94,94,2024-02-16 08:20:00,14.0,0.45,1016.51,19.57,88.35,5627.0,5.0,197.0,11.77,5627.0
95,95,2024-02-16 08:30:00,14.0,0.16,1016.61,19.78,88.41,5345.83,5.0,197.0,11.11,5345.83
96,96,2024-02-16 08:40:00,14.0,0.1,1016.66,20.04,89.31,5952.25,5.0,197.0,12.82,5952.25
97,97,2024-02-16 08:50:00,14.0,0.1,1016.66,20.37,86.97,5742.42,5.0,197.0,11.93,5742.42
98,98,2024-02-16 09:00:00,14.0,0.18,1016.66,20.43,85.8,7060.75,5.0,197.0,16.5,7060.75
99,99,2024-02-16 09:10:00,14.0,0.14,1016.69,21.03,84.01,9453.0,5.0,197.0,29.03,9453.0
100,100,2024-02-16 09:20:00,14.0,0.24,1016.76,21.38,81.87,8154.42,5.0,197.0,23.09,8154.42
101,101,2024-02-16 09:30:00,14.0,0.19,1016.79,20.97,77.0,10364.59,5.0,197.0,33.26,10364.59
102,102,2024-02-16 09:40:00,14.0,0.18,1016.8,21.3,77.14,10654.67,5.0,197.0,35.02,10654.67
103,103,2024-02-16 09:50:00,14.0,0.16,1016.82,21.17,77.96,9593.91,5.0,197.0,28.23,9593.91
104,104,2024-02-16 10:00:00,14.0,0.46,1016.82,20.47,79.24,11099.33,5.0,197.0,32.73,11099.33
105,105,2024-02-16 10:10:00,14.0,0.14,1016.76,20.71,79.07,12637.33,5.0,197.0,43.09,12637.33
106,106,2024-02-16 10:20:00,14.0,0.69,1016.72,21.37,81.08,14443.92,5.0,197.0,53.21,14443.92
107,107,2024-02-16 10:30:00,14.0,0.42,1016.61,22.33,76.86,17584.5,5.0,197.0,81.08,17584.5
108,108,2024-02-16 10:40:00,14.0,0.61,1016.62,22.21,76.52,15691.75,5.0,197.0,64.44,15691.75
109,109,2024-02-16 10:50:00,14.0,0.65,1016.54,21.63,76.66,17262.83,5.0,197.0,76.66,17262.83
110,110,2024-02-16 11:00:00,14.0,0.46,1016.47,21.17,76.68,13770.08,5.0,197.0,49.28,13770.08
111,111,2024-02-16 11:10:00,14.0,0.08,1016.38,21.41,77.87,17381.58,5.0,197.0,73.01,17381.58
112,112,2024-02-16 11:20:00,14.0,0.3,1016.25,21.8,74.37,16762.58,5.0,197.0,68.81,16762.58
113,113,2024-02-16 11:30:00,14.0,0.7,1016.14,21.19,75.8,25190.33,5.0,197.0,145.35,25190.33
114,114,2024-02-16 11:40:00,14.0,1.32,1016.0,21.59,74.89,38306.21,5.0,197.0,323.96,38306.21
115,115,2024-02-16 11:50:00,14.0,1.0,1015.87,24.05,66.24,40223.48,5.0,197.0,346.71,40223.48
116,116,2024-02-16 12:00:00,14.0,1.01,1015.7,24.29,62.84,37920.27,5.0,197.0,311.76,37920.27
117,117,2024-02-16 12:10:00,14.0,0.89,1015.55,23.15,64.56,30380.33,5.0,197.0,193.81,30380.33
118,118,2024-02-16 12:20:00,14.0,0.84,1015.4,23.96,62.06,29971.83,5.0,197.0,187.6,29971.83
119,119,2024-02-16 12:30:00,14.0,1.51,1015.33,24.92,61.56,28558.42,5.0,197.0,175.55,28558.42
120,120,2024-02-16 12:40:00,14.0,1.26,1015.18,24.05,62.86,28725.25,5.0,197.0,176.92,28725.25
121,121,2024-02-16 12:50:00,14.0,0.91,1015.07,23.26,61.24,30656.33,5.0,197.0,203.08,30656.33
122,122,2024-02-16 13:00:00,14.0,0.85,1014.97,23.86,58.58,28418.42,5.0,197.0,177.13,28418.42
123,123,2024-02-16 13:10:00,14.0,1.49,1014.82,24.34,57.58,32679.5,5.0,197.0,232.07,32679.5
124,124,2024-02-16 13:20:00,14.0,0.86,1014.75,24.17,56.76,30378.83,5.0,197.0,202.09,30378.83
125,125,2024-02-16 13:30:00,14.0,0.78,1014.58,24.71,53.83,36920.68,5.0,197.0,297.48,36920.68
126,126,2024-02-16 13:40:00,14.0,0.87,1014.38,25.21,52.54,39581.52,5.0,197.0,337.46,39581.52
127,127,2024-02-16 13:50:00,14.0,1.08,1014.31,24.9,52.46,34019.53,5.0,197.0,258.06,34019.53
128,128,2024-02-16 14:00:00,14.0,0.88,1014.22,24.13,55.18,24008.5,5.0,197.0,127.77,24008.5
129,129,2024-02-16 14:10:00,14.0,0.7,1014.2,24.16,55.41,21753.08,5.0,197.0,106.09,21753.08
130,130,2024-02-16 14:20:00,14.0,1.18,1014.12,24.5,55.02,25866.17,5.0,197.0,147.58,25866.17
131,131,2024-02-16 14:30:00,14.0,0.51,1014.11,24.39,53.82,20915.33,5.0,197.0,100.12,20915.33
132,132,2024-02-16 14:40:00,14.0,0.75,1014.02,23.97,55.27,18600.67,5.0,197.0,78.57,18600.67
133,133,2024-02-16 14:50:00,14.0,0.44,1014.0,23.72,55.32,13615.75,5.0,197.0,41.35,13615.75
134,134,2024-02-16 15:00:00,14.0,0.78,1014.05,22.35,59.82,10660.08,5.0,197.0,25.08,10660.08
135,135,2024-02-16 15:10:00,14.0,0.33,1014.01,22.55,59.68,8709.33,5.0,197.0,16.65,8709.33
136,136,2024-02-16 15:20:00,14.0,0.64,1013.98,21.49,63.4,7412.33,5.0,197.0,12.28,7412.33
137,137,2024-02-16 15:30:00,14.0,0.88,1013.97,20.89,66.61,6644.58,5.0,197.0,9.57,6644.58
138,138,2024-02-16 15:40:00,14.0,1.16,1013.96,20.94,67.28,5974.58,5.0,197.0,7.94,5974.58
139,139,2024-02-16 15:50:00,14.0,1.01,1013.97,20.99,66.86,5820.17,5.0,197.0,7.49,5820.17
140,140,2024-02-16 16:00:00,14.0,1.37,1014.04,20.99,67.05,4623.0,5.0,197.0,4.83,4623.0
141,141,2024-02-16 16:10:00,14.0,1.46,1014.13,20.77,69.16,4084.67,5.0,197.0,3.74,4084.67
142,142,2024-02-16 16:20:00,14.0,1.28,1014.25,20.54,70.38,2873.83,5.0,197.0,1.88,2873.83
143,143,2024-02-16 16:30:00,14.0,0.96,1014.29,20.49,70.59,2616.58,5.0,197.0,1.6,2616.58
144,144,2024-02-16 16:40:00,14.0,0.37,1014.38,20.68,70.33,2475.58,5.0,197.0,1.44,2475.58
145,145,2024-02-16 16:50:00,14.0,0.92,1014.5,20.71,70.3,1915.08,5.0,197.0,0.86,1915.08
146,146,2024-02-16 17:00:00,14.0,0.87,1014.64,20.32,72.19,1280.83,5.0,197.0,0.41,1280.83
147,147,2024-02-16 17:10:00,14.0,1.16,1014.67,19.97,73.68,906.16,5.0,197.0,0.21,906.16
148,148,2024-02-16 17:20:00,14.0,0.98,1014.77,19.73,75.7,564.25,5.0,197.0,0.09,564.25
149,149,2024-02-16 17:30:00,14.0,0.8,1014.89,19.52,77.68,246.5,5.0,197.0,0.02,246.5
150,150,2024-02-16 17:40:00,14.0,0.92,1014.93,19.03,81.17,92.42,5.0,197.0,0.0,92.42
151,151,2024-02-16 17:50:00,14.0,0.77,1014.94,18.82,82.36,35.48,5.0,197.0,0.0,35.48
152,152,2024-02-17 06:10:00,14.0,1.15,1013.32,17.59,91.55,74.5,5.0,197.0,0.0,74.5
153,153,2024-02-17 06:20:00,14.0,0.94,1013.42,17.49,91.87,411.33,5.0,197.0,0.04,411.33
154,154,2024-02-17 06:30:00,14.0,0.52,1013.58,17.45,92.33,1207.42,5.0,197.0,0.35,1207.42
155,155,2024-02-17 06:40:00,14.0,0.24,1013.63,17.59,92.51,2210.17,5.0,197.0,0.97,2210.17
156,156,2024-02-17 06:50:00,14.0,0.4,1013.73,17.61,92.39,3075.41,5.0,197.0,1.73,3075.41
157,157,2024-02-17 07:00:00,14.0,0.92,1013.8,17.71,91.26,4042.42,5.0,197.0,2.97,4042.42
158,158,2024-02-17 07:10:00,14.0,1.27,1013.9,17.87,90.27,5064.66,5.0,197.0,5.18,5064.66
159,159,2024-02-17 07:20:00,14.0,0.93,1014.01,18.46,87.4,6636.08,5.0,197.0,10.17,6636.08
160,160,2024-02-17 07:30:00,14.0,1.11,1014.07,19.35,83.92,10052.17,5.0,197.0,31.66,10052.17
161,161,2024-02-17 07:40:00,14.0,0.95,1014.06,19.87,80.99,10408.67,5.0,197.0,21.18,10408.67
162,162,2024-02-17 07:50:00,14.0,1.0,1014.16,19.88,81.29,13828.67,5.0,197.0,41.35,13828.67
163,163,2024-02-17 08:00:00,14.0,1.25,1014.19,20.91,77.06,16479.42,5.0,197.0,61.78,16479.42
164,164,2024-02-17 08:10:00,14.0,1.37,1014.31,22.57,70.63,29022.92,5.0,197.0,234.75,29022.92
165,165,2024-02-17 08:20:00,14.0,1.43,1014.4,25.02,60.16,30816.87,5.0,197.0,270.11,30816.87
166,166,2024-02-17 08:30:00,14.0,1.06,1014.42,24.58,61.1,24843.6,5.0,197.0,169.0,24843.6
167,167,2024-02-17 08:40:00,14.0,1.14,1014.47,27.19,54.01,57934.01,5.0,197.0,970.33,57934.01
168,168,2024-02-17 08:50:00,14.0,0.97,1014.64,32.49,40.63,62880.74,5.0,197.0,955.99,62880.74
169,169,2024-02-17 09:00:00,14.0,0.86,1014.72,35.07,34.66,63602.0,5.0,197.0,1072.16,63602.0
170,170,2024-02-17 09:10:00,14.0,0.19,1014.61,28.41,47.19,29231.66,5.0,197.0,176.38,29231.66
171,171,2024-02-17 09:20:00,14.0,0.08,1014.6,32.65,38.96,72149.0,5.0,197.0,1343.09,72149.0
172,172,2024-02-17 09:30:00,14.0,1.03,1014.56,32.63,37.86,61854.24,5.0,197.0,1165.85,61854.24
173,173,2024-02-17 09:40:00,14.0,1.19,1014.55,35.8,31.08,94655.06,5.0,197.0,1774.69,94655.06
174,174,2024-02-17 09:50:00,14.0,1.11,1014.5,36.02,30.58,97510.65,5.0,197.0,1797.48,97510.65
175,175,2024-02-17 10:00:00,14.0,0.88,1014.44,34.9,32.43,103098.03,5.0,197.0,1871.36,103098.03
176,176,2024-02-17 10:10:00,14.0,0.91,1014.3,32.84,35.76,107259.95,5.0,197.0,1902.94,107259.95
177,177,2024-02-17 10:20:00,14.0,0.98,1014.22,32.17,38.3,113033.5,5.0,197.0,1977.78,113033.5
178,178,2024-02-17 10:30:00,14.0,1.45,1014.13,32.71,36.85,110883.36,5.0,197.0,1906.89,110883.36
179,179,2024-02-17 10:40:00,14.0,0.92,1014.01,34.29,34.32,99698.3,5.0,197.0,1683.92,99698.3
180,180,2024-02-17 10:50:00,14.0,1.03,1013.8,31.13,40.37,117758.2,5.0,197.0,2133.56,118444.4296875
181,181,2024-02-17 11:00:00,14.0,1.12,1013.74,33.86,33.83,117758.2,5.0,197.0,2119.31,117758.2
182,182,2024-02-17 11:10:00,14.0,1.61,1013.49,32.17,37.16,117758.2,5.0,197.0,2145.56,117758.2
183,183,2024-02-17 11:20:00,14.0,1.2,1013.23,29.12,44.81,117758.2,5.0,197.0,2169.88,117976.46875
184,184,2024-02-17 11:30:00,14.0,1.6,1013.08,28.89,45.31,117758.2,5.0,197.0,2153.64,117759.4375
185,185,2024-02-17 11:40:00,14.0,0.97,1012.95,32.99,37.36,102620.79,5.0,197.0,1806.83,102620.79
186,186,2024-02-17 11:50:00,14.0,1.32,1012.71,30.34,41.86,117758.2,5.0,197.0,2172.09,117869.1953125
187,187,2024-02-17 12:00:00,14.0,1.39,1012.48,29.53,43.89,117758.2,5.0,197.0,2122.93,117886.328125
188,188,2024-02-17 12:10:00,14.0,1.97,1012.25,28.68,46.4,117701.24,5.0,197.0,2164.74,117701.24
189,189,2024-02-17 12:20:00,14.0,1.75,1012.11,29.82,43.74,117758.2,5.0,197.0,2233.02,117760.421875
190,190,2024-02-17 12:30:00,14.0,1.24,1012.01,30.07,42.56,43934.51,5.0,197.0,412.94,43934.51
191,191,2024-02-17 12:40:00,14.0,1.58,1011.92,27.23,50.31,30866.5,5.0,197.0,210.3,30866.5
192,192,2024-02-17 12:50:00,14.0,1.96,1011.85,26.21,53.19,42204.77,5.0,197.0,415.81,42204.77
193,193,2024-02-17 13:00:00,14.0,1.57,1011.78,26.81,51.2,53605.07,5.0,197.0,628.25,53605.07
194,194,2024-02-17 13:10:00,14.0,1.72,1011.6,26.82,51.22,50709.43,5.0,197.0,550.23,50709.43
195,195,2024-02-17 13:20:00,14.0,1.88,1011.52,27.91,48.96,45579.75,5.0,197.0,478.34,45579.75
196,196,2024-02-17 13:30:00,14.0,1.78,1011.44,25.87,56.36,24923.67,5.0,197.0,142.21,24923.67
197,197,2024-02-17 13:40:00,14.0,1.92,1011.32,25.04,59.35,21413.42,5.0,197.0,106.51,21413.42
198,198,2024-02-17 13:50:00,14.0,1.74,1011.19,24.6,61.74,24443.92,5.0,197.0,132.71,24443.92
199,199,2024-02-17 14:00:00,14.0,1.49,1011.09,25.25,59.52,14242.14,5.0,197.0,49.54,14242.14
200,200,2024-02-17 14:10:00,14.0,1.31,1011.1,24.62,61.53,13547.83,5.0,197.0,42.53,13547.83
201,201,2024-02-17 14:20:00,14.0,1.24,1011.05,24.45,62.89,15985.08,5.0,197.0,59.5,15985.08
202,202,2024-02-17 14:30:00,14.0,1.38,1010.95,24.43,63.08,19061.42,5.0,197.0,82.58,19061.42
203,203,2024-02-17 14:40:00,14.0,1.58,1010.92,24.6,62.76,20498.17,5.0,197.0,96.28,20498.17
204,204,2024-02-17 14:50:00,14.0,1.31,1010.9,25.1,61.35,25989.58,5.0,197.0,152.98,25989.58
205,205,2024-02-17 15:00:00,14.0,1.41,1010.86,25.67,59.42,24685.84,5.0,197.0,138.81,24685.84
206,206,2024-02-17 15:10:00,14.0,1.05,1010.86,25.82,59.32,25258.42,5.0,197.0,141.08,25258.42
207,207,2024-02-17 15:20:00,14.0,0.78,1010.85,25.85,58.61,19281.08,5.0,197.0,84.47,19281.08
208,208,2024-02-17 15:30:00,14.0,0.84,1010.87,25.78,58.91,22461.17,5.0,197.0,113.41,22461.17
209,209,2024-02-17 15:40:00,14.0,0.88,1010.92,25.7,59.43,19239.42,5.0,197.0,82.34,19239.42
210,210,2024-02-17 15:50:00,14.0,0.99,1011.0,25.05,62.81,15622.6,5.0,197.0,54.27,15622.6
211,211,2024-02-17 16:00:00,14.0,1.18,1011.02,24.75,64.03,16668.89,5.0,197.0,64.07,16668.89
212,212,2024-02-17 16:10:00,14.0,0.87,1011.04,24.79,64.14,12237.92,5.0,197.0,33.71,12237.92
213,213,2024-02-18 12:40:00,14.0,3.01,1010.7,29.14,50.77,30066.92,5.0,197.0,190.87,30066.92
214,214,2024-02-18 12:50:00,14.0,2.24,1010.57,27.95,55.27,29484.0,5.0,197.0,183.7,29484.0
215,215,2024-02-18 13:00:00,14.0,1.69,1010.45,27.82,56.46,26135.42,5.0,197.0,146.53,26135.42
216,216,2024-02-18 13:10:00,14.0,2.32,1010.34,28.39,55.05,28946.16,5.0,197.0,180.56,28946.16
217,217,2024-02-18 13:20:00,14.0,1.8,1010.22,27.66,57.28,19781.5,5.0,197.0,90.77,19781.5
218,218,2024-02-18 13:30:00,14.0,1.65,1010.13,26.9,59.49,14957.0,5.0,197.0,51.55,14957.0
219,219,2024-02-18 13:40:00,14.0,2.58,1010.02,26.45,61.17,13304.42,5.0,197.0,40.26,13304.42
220,220,2024-02-18 13:50:00,14.0,1.72,1009.95,26.76,60.46,12581.67,5.0,197.0,36.05,12581.67
221,221,2024-02-18 14:00:00,14.0,1.44,1009.85,26.81,59.57,10968.33,5.0,197.0,27.8,10968.33
222,222,2024-02-18 14:10:00,14.0,1.14,1009.84,27.28,58.3,8843.0,5.0,197.0,18.26,8843.0
223,223,2024-02-18 14:20:00,14.0,0.65,1009.86,27.91,57.06,11683.0,5.0,197.0,32.14,11683.0
224,224,2024-02-18 14:30:00,14.0,0.64,1009.85,28.28,56.15,13388.58,5.0,197.0,41.04,13388.58
225,225,2024-02-18 14:40:00,14.0,0.7,1009.83,28.87,54.15,15598.0,5.0,197.0,55.54,15598.0
226,226,2024-02-18 14:50:00,14.0,0.62,1009.79,29.52,52.48,16648.17,5.0,197.0,63.4,16648.17
227,227,2024-02-18 15:00:00,14.0,0.45,1009.77,29.06,53.76,13947.58,5.0,197.0,45.8,13947.58
228,228,2024-02-18 15:10:00,14.0,0.66,1009.75,28.25,56.96,12679.25,5.0,197.0,37.97,12679.25
229,229,2024-02-18 15:20:00,14.0,0.43,1009.81,27.95,58.39,10678.83,5.0,197.0,27.52,10678.83
