,idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),SunlightPred
54,54,2024-03-10 10:40:00,3.0,0.51,1020.14,19.23,66.34,16536.75,5.0,180.0,58.71,16536.75
55,55,2024-03-10 10:50:00,3.0,1.22,1020.04,18.89,65.78,15001.0,5.0,180.0,47.32,15001.0
56,56,2024-03-10 11:00:00,3.0,1.1,1020.0,18.86,66.03,14099.67,5.0,180.0,41.0,14099.67
57,57,2024-03-10 11:10:00,3.0,1.38,1019.89,18.83,65.84,13038.58,5.0,180.0,35.34,13038.58
58,58,2024-03-10 11:20:00,3.0,1.42,1019.83,18.67,65.7,12424.5,5.0,180.0,31.4,12424.5
59,59,2024-03-10 11:30:00,3.0,0.93,1019.78,18.76,65.97,11953.83,5.0,180.0,29.09,11953.83
60,60,2024-03-10 11:40:00,3.0,0.92,1019.66,18.95,65.9,12315.58,5.0,180.0,31.56,12315.58
61,61,2024-03-10 11:50:00,3.0,0.85,1019.55,19.02,65.65,11158.25,5.0,180.0,25.66,11158.25
62,62,2024-03-10 12:00:00,3.0,0.38,1019.42,19.1,65.09,10928.75,5.0,180.0,25.03,10928.75
63,63,2024-03-10 12:10:00,3.0,0.7,1019.28,19.5,63.59,13095.75,5.0,180.0,37.9,13095.75
64,64,2024-03-10 12:20:00,3.0,0.54,1019.11,19.86,62.63,14428.83,5.0,180.0,45.56,14428.83
65,65,2024-03-10 12:30:00,3.0,0.74,1018.94,20.13,61.26,15863.92,5.0,180.0,56.42,15863.92
66,66,2024-03-10 12:40:00,3.0,0.28,1018.75,21.16,58.39,19428.75,5.0,180.0,80.85,19428.75
67,67,2024-03-10 12:50:00,3.0,0.66,1018.65,21.62,56.43,21337.75,5.0,180.0,97.65,21337.75
68,68,2024-03-10 13:00:00,3.0,0.68,1018.41,22.39,53.09,20658.17,5.0,180.0,89.22,20658.17
69,69,2024-03-10 13:10:00,3.0,0.59,1018.27,22.83,51.84,20598.0,5.0,180.0,87.6,20598.0
70,70,2024-03-10 13:20:00,3.0,0.27,1018.03,23.39,50.49,23562.33,5.0,180.0,118.0,23562.33
71,71,2024-03-10 13:30:00,3.0,0.33,1017.79,24.24,47.71,23372.75,5.0,180.0,112.85,23372.75
72,72,2024-03-10 13:40:00,3.0,0.21,1017.62,24.19,47.94,23114.83,5.0,180.0,120.15,23114.83
73,73,2024-03-10 13:50:00,3.0,0.15,1017.51,25.36,44.91,27208.75,5.0,180.0,161.88,27208.75
74,74,2024-03-10 14:00:00,3.0,0.12,1017.49,24.95,43.08,19688.08,5.0,180.0,89.41,19688.08
75,75,2024-03-10 14:10:00,3.0,0.24,1017.38,23.73,45.31,19352.33,5.0,180.0,91.48,19352.33
76,76,2024-03-10 14:20:00,3.0,0.41,1017.35,23.13,47.33,19411.92,5.0,180.0,85.64,19411.92
77,77,2024-03-10 14:30:00,3.0,0.86,1017.17,22.84,47.54,20106.75,5.0,180.0,97.08,20106.75
78,78,2024-03-10 14:40:00,3.0,0.54,1017.12,22.94,47.68,22537.08,5.0,180.0,125.29,22537.08
79,79,2024-03-10 14:50:00,3.0,1.1,1017.06,23.0,47.28,26585.58,5.0,180.0,173.75,26585.58
80,80,2024-03-10 15:00:00,3.0,0.72,1016.91,24.39,43.49,29931.58,5.0,180.0,220.3,29931.58
81,81,2024-03-10 15:10:00,3.0,0.24,1016.82,26.19,39.88,26570.83,5.0,180.0,169.93,26570.83
82,82,2024-03-10 15:20:00,3.0,0.46,1016.74,25.62,39.98,22272.33,5.0,180.0,116.66,22272.33
83,83,2024-03-10 15:30:00,3.0,0.54,1016.66,25.4,41.43,21423.33,5.0,180.0,112.85,21423.33
84,84,2024-03-10 15:40:00,3.0,0.3,1016.66,25.99,39.87,24159.5,5.0,180.0,139.0,24159.5
85,85,2024-03-10 15:50:00,3.0,0.24,1016.78,25.5,40.72,17897.42,5.0,180.0,74.11,17897.42
86,86,2024-03-10 16:00:00,3.0,1.3,1016.7,23.37,44.8,14176.83,5.0,180.0,45.79,14176.83
87,87,2024-03-10 16:10:00,3.0,0.89,1016.84,22.08,48.17,10657.67,5.0,180.0,25.94,10657.67
88,88,2024-03-10 16:20:00,3.0,0.93,1016.88,21.11,50.82,8727.25,5.0,180.0,17.37,8727.25
89,89,2024-03-10 16:30:00,3.0,1.28,1016.92,20.65,52.74,7283.92,5.0,180.0,12.13,7283.92
90,90,2024-03-10 16:40:00,3.0,1.21,1017.09,20.3,53.95,5424.42,5.0,180.0,6.71,5424.42
91,91,2024-03-10 16:50:00,3.0,1.44,1017.08,19.73,55.34,2862.17,5.0,180.0,1.73,2862.17
92,92,2024-03-10 17:00:00,3.0,0.84,1017.01,19.36,56.98,1914.92,5.0,180.0,0.88,1914.92
93,93,2024-03-10 17:10:00,3.0,0.0,1017.07,19.39,57.05,2093.08,5.0,180.0,1.14,2093.08
94,94,2024-03-10 17:20:00,3.0,0.0,1017.08,19.46,58.22,1877.08,5.0,180.0,1.04,1877.08
95,95,2024-03-10 17:30:00,3.0,0.04,1017.09,19.29,59.38,1170.0,5.0,180.0,0.45,1170.0
96,96,2024-03-10 17:40:00,3.0,0.07,1017.16,18.98,60.92,498.25,5.0,180.0,0.08,498.25
97,97,2024-03-10 17:50:00,3.0,0.13,1017.32,18.69,62.24,200.42,5.0,180.0,0.02,200.42
98,98,2024-03-10 18:00:00,3.0,0.0,1017.38,18.47,62.55,56.08,5.0,180.0,0.0,56.08
99,99,2024-03-11 05:40:00,3.0,1.54,1014.76,16.54,79.44,26.67,5.0,180.0,0.0,26.67
100,100,2024-03-11 05:50:00,3.0,2.39,1014.8,16.54,79.4,89.33,5.0,180.0,0.01,89.33
101,101,2024-03-11 06:00:00,3.0,2.08,1014.74,16.54,79.53,309.42,5.0,180.0,0.04,309.42
102,102,2024-03-11 06:10:00,3.0,2.19,1014.74,16.66,78.84,766.67,5.0,180.0,0.2,766.67
103,103,2024-03-11 06:20:00,3.0,2.28,1014.8,16.81,78.1,1339.75,5.0,180.0,0.54,1339.75
104,104,2024-03-11 06:30:00,3.0,1.28,1014.73,17.05,77.32,2708.42,5.0,180.0,1.9,2708.42
105,105,2024-03-11 06:40:00,3.0,1.97,1014.67,17.21,76.66,2983.83,5.0,180.0,2.12,2983.83
106,106,2024-03-11 06:50:00,3.0,1.98,1014.68,17.42,75.58,3808.5,5.0,180.0,3.26,3808.5
107,107,2024-03-11 07:00:00,3.0,1.68,1014.69,17.56,74.86,4093.0,5.0,180.0,3.69,4093.0
108,108,2024-03-11 07:10:00,3.0,1.85,1014.76,17.71,74.37,4946.83,5.0,180.0,5.46,4946.83
109,109,2024-03-11 07:20:00,3.0,1.89,1014.68,17.85,74.28,5383.75,5.0,180.0,6.25,5383.75
110,110,2024-03-11 07:30:00,3.0,1.7,1014.72,18.09,73.66,6795.58,5.0,180.0,10.22,6795.58
111,111,2024-03-11 07:40:00,3.0,1.55,1014.75,18.42,72.27,8872.92,5.0,180.0,16.54,8872.92
112,112,2024-03-11 07:50:00,3.0,2.28,1014.76,18.67,70.69,10143.0,5.0,180.0,21.57,10143.0
113,113,2024-03-11 08:00:00,3.0,1.95,1014.84,19.25,68.93,13683.75,5.0,180.0,38.7,13683.75
114,114,2024-03-11 08:10:00,3.0,1.74,1014.79,19.9,66.86,15507.34,5.0,180.0,49.29,15507.34
115,115,2024-03-11 08:20:00,3.0,1.85,1014.71,20.62,64.56,18439.42,5.0,180.0,69.73,18439.42
116,116,2024-03-11 08:30:00,3.0,1.34,1014.66,21.5,62.06,21263.33,5.0,180.0,88.51,21263.33
117,117,2024-03-11 08:40:00,3.0,1.05,1014.62,22.09,60.48,18923.42,5.0,180.0,74.3,18923.42
118,118,2024-03-11 08:50:00,3.0,1.43,1014.55,22.14,59.94,21491.33,5.0,180.0,96.52,21491.33
119,119,2024-03-11 09:00:00,3.0,1.5,1014.47,23.18,56.03,27892.08,5.0,180.0,155.15,27892.08
120,120,2024-03-11 09:10:00,3.0,1.21,1014.4,24.98,51.16,45890.92,5.0,180.0,407.38,45890.92
121,121,2024-03-11 09:20:00,3.0,1.5,1014.14,29.33,40.58,79165.64,5.0,180.0,1004.69,79165.64
122,122,2024-03-11 09:30:00,3.0,2.87,1013.96,32.13,33.61,100007.23,5.0,180.0,1597.86,100007.23
123,123,2024-03-11 09:40:00,3.0,1.98,1013.76,33.16,31.34,102447.75,5.0,180.0,1569.76,102447.75
124,124,2024-03-11 09:50:00,3.0,2.61,1013.75,30.81,34.85,66478.8,5.0,180.0,793.02,66478.8
125,125,2024-03-11 10:00:00,3.0,2.52,1013.57,30.11,36.09,60564.21,5.0,180.0,674.9,60564.21
126,126,2024-03-11 10:10:00,3.0,1.54,1013.43,32.1,33.18,65461.95,5.0,180.0,776.39,65461.95
127,127,2024-03-11 10:20:00,3.0,2.56,1013.23,31.53,32.97,69597.82,5.0,180.0,903.52,69597.82
128,128,2024-03-11 10:30:00,3.0,2.22,1013.08,31.7,32.84,72208.86,5.0,180.0,1025.5,72208.86
129,129,2024-03-11 10:40:00,3.0,2.22,1013.01,31.65,32.77,51409.31,5.0,180.0,560.38,51409.31
130,130,2024-03-11 10:50:00,3.0,2.23,1012.93,29.64,36.2,37090.53,5.0,180.0,309.98,37090.53
131,131,2024-03-11 11:00:00,3.0,1.4,1012.69,30.24,35.43,43869.58,5.0,180.0,409.52,43869.58
132,132,2024-03-11 11:10:00,3.0,1.9,1012.46,28.68,38.36,25931.83,5.0,180.0,140.43,25931.83
133,133,2024-03-11 11:20:00,3.0,1.82,1012.27,27.23,42.19,20276.5,5.0,180.0,89.13,20276.5
134,134,2024-03-11 11:30:00,3.0,1.63,1011.97,27.34,42.33,24202.16,5.0,180.0,122.32,24202.16
135,135,2024-03-11 11:40:00,3.0,2.25,1011.9,26.81,43.36,20043.17,5.0,180.0,85.78,20043.17
136,136,2024-03-11 11:50:00,3.0,2.39,1011.75,25.92,45.21,15645.75,5.0,180.0,53.86,15645.75
137,137,2024-03-11 12:00:00,3.0,1.59,1011.56,25.58,46.07,13709.92,5.0,180.0,41.4,13709.92
138,138,2024-03-11 12:10:00,3.0,1.34,1011.43,24.83,48.6,12218.67,5.0,180.0,34.92,12218.67
139,139,2024-03-11 12:20:00,3.0,1.64,1011.34,24.7,49.04,14606.92,5.0,180.0,48.94,14606.92
140,140,2024-03-11 12:30:00,3.0,1.48,1011.09,25.41,48.39,16836.17,5.0,180.0,62.47,16836.17
141,141,2024-03-11 12:40:00,3.0,1.38,1010.83,24.79,50.53,18936.5,5.0,180.0,74.3,18936.5
142,142,2024-03-11 12:50:00,3.0,0.75,1010.56,26.5,46.4,25780.75,5.0,180.0,144.05,25780.75
143,143,2024-03-11 13:00:00,3.0,1.31,1010.35,28.42,41.4,38178.7,5.0,180.0,345.49,38178.7
144,144,2024-03-11 13:10:00,3.0,0.84,1010.21,31.52,34.97,51986.64,5.0,180.0,851.64,51986.64
145,145,2024-03-11 13:20:00,3.0,0.54,1010.17,34.03,30.55,55590.82,5.0,180.0,1150.45,55590.82
146,146,2024-03-11 13:30:00,3.0,0.73,1010.02,33.4,31.01,33011.86,5.0,180.0,264.0,33011.86
147,147,2024-03-11 13:40:00,3.0,0.38,1009.81,30.41,36.08,19462.08,5.0,180.0,81.72,19462.08
148,148,2024-03-11 13:50:00,3.0,1.0,1009.69,28.88,40.76,22217.92,5.0,180.0,107.2,22217.92
149,149,2024-03-11 14:00:00,3.0,0.63,1009.67,26.85,47.48,15778.83,5.0,180.0,53.88,15778.83
150,150,2024-03-11 14:10:00,3.0,0.03,1009.6,26.04,51.76,11277.58,5.0,180.0,26.52,11277.58
151,151,2024-03-11 14:20:00,3.0,0.0,1009.5,25.36,52.02,12906.5,5.0,180.0,36.44,12906.5
152,152,2024-03-11 14:30:00,3.0,0.0,1009.34,25.56,50.32,10930.75,5.0,180.0,25.76,10930.75
153,153,2024-03-11 14:40:00,3.0,0.0,1009.39,25.01,51.48,7931.58,5.0,180.0,12.8,7931.58
154,154,2024-03-11 14:50:00,3.0,0.21,1009.36,24.61,51.25,6088.0,5.0,180.0,7.53,6088.0
155,155,2024-03-11 15:00:00,3.0,0.17,1009.4,24.23,53.98,5186.75,5.0,180.0,5.98,5186.75
156,156,2024-03-11 15:10:00,3.0,0.72,1009.36,23.86,57.08,6674.42,5.0,180.0,9.64,6674.42
157,157,2024-03-11 15:20:00,3.0,1.12,1009.4,22.22,65.07,4320.42,5.0,180.0,4.19,4320.42
158,158,2024-03-11 15:30:00,3.0,1.38,1009.46,21.38,70.61,5212.42,5.0,180.0,6.39,5212.42
159,159,2024-03-11 15:40:00,3.0,1.07,1009.48,20.78,74.43,5164.42,5.0,180.0,6.25,5164.42
160,160,2024-03-11 15:50:00,3.0,1.03,1009.43,20.91,74.56,5309.67,5.0,180.0,6.32,5309.67
161,161,2024-03-11 16:00:00,3.0,1.3,1009.49,20.81,75.26,4468.33,5.0,180.0,4.62,4468.33
162,162,2024-03-11 16:10:00,3.0,1.53,1009.48,20.85,73.95,3734.75,5.0,180.0,3.19,3734.75
163,163,2024-03-11 16:20:00,3.0,1.74,1009.49,20.71,73.94,2799.75,5.0,180.0,1.79,2799.75
164,164,2024-03-11 16:30:00,3.0,2.05,1009.47,20.49,74.51,2682.08,5.0,180.0,1.68,2682.08
165,165,2024-03-11 16:40:00,3.0,1.78,1009.5,19.95,77.58,1956.58,5.0,180.0,0.94,1956.58
166,166,2024-03-11 16:50:00,3.0,1.36,1009.46,19.95,78.33,1349.17,5.0,180.0,0.44,1349.17
167,167,2024-03-11 17:00:00,3.0,1.09,1009.31,19.92,79.28,1332.33,5.0,180.0,0.48,1332.33
168,168,2024-03-11 17:10:00,3.0,0.37,1009.23,19.64,82.06,1312.83,5.0,180.0,0.46,1312.83
169,169,2024-03-11 17:20:00,3.0,0.23,1009.36,19.72,81.89,755.17,5.0,180.0,0.18,755.17
170,170,2024-03-11 17:30:00,3.0,0.47,1009.19,19.7,82.41,417.5,5.0,180.0,0.06,417.5
171,171,2024-03-11 17:40:00,3.0,0.15,1009.04,19.49,84.54,237.0,5.0,180.0,0.02,237.0
172,172,2024-03-11 17:50:00,3.0,0.27,1008.96,19.41,86.48,84.83,5.0,180.0,0.01,84.83
173,173,2024-03-11 18:00:00,3.0,0.44,1008.82,19.26,87.65,41.04,5.0,180.0,0.0,41.04
174,174,2024-03-12 05:30:00,3.0,1.19,1010.81,17.54,95.93,28.33,5.0,180.0,0.0,28.33
175,175,2024-03-12 05:40:00,3.0,2.13,1010.93,17.34,93.34,85.92,5.0,180.0,0.01,85.92
176,176,2024-03-12 05:50:00,3.0,2.1,1011.16,17.13,91.59,210.58,5.0,180.0,0.03,210.58
177,177,2024-03-12 06:00:00,3.0,1.36,1011.46,17.07,91.75,315.75,5.0,180.0,0.06,315.75
178,178,2024-03-12 06:10:00,3.0,0.55,1011.64,17.02,92.73,463.42,5.0,180.0,0.11,463.42
179,179,2024-03-12 06:20:00,3.0,0.49,1011.84,17.08,94.01,814.5,5.0,180.0,0.27,814.5
180,180,2024-03-12 06:30:00,3.0,1.04,1011.98,17.17,94.48,1285.42,5.0,180.0,0.59,1285.42
181,181,2024-03-12 06:40:00,3.0,0.95,1012.15,17.18,92.03,1698.92,5.0,180.0,1.01,1698.92
182,182,2024-03-12 06:50:00,3.0,0.5,1012.34,17.25,91.02,2129.42,5.0,180.0,1.63,2129.42
183,183,2024-03-12 07:00:00,3.0,0.92,1012.48,17.16,86.57,2863.17,5.0,180.0,2.75,2863.17
184,184,2024-03-12 07:10:00,3.0,1.09,1012.76,17.06,84.55,3620.83,5.0,180.0,4.1,3620.83
185,185,2024-03-12 07:20:00,3.0,0.93,1012.85,17.27,88.0,4235.75,5.0,180.0,5.36,4235.75
186,186,2024-03-12 07:30:00,3.0,1.64,1013.09,17.48,86.31,5040.17,5.0,180.0,7.09,5040.17
187,187,2024-03-12 07:40:00,3.0,0.62,1013.34,17.62,85.97,5637.92,5.0,180.0,8.61,5637.92
188,188,2024-03-12 07:50:00,3.0,0.47,1013.6,17.86,85.13,6464.0,5.0,180.0,10.48,6464.0
189,189,2024-03-12 08:00:00,3.0,0.64,1013.78,18.11,85.29,7360.67,5.0,180.0,13.0,7360.67
190,190,2024-03-12 08:10:00,3.0,1.11,1013.85,18.33,85.25,7663.42,5.0,180.0,14.75,7663.42
191,191,2024-03-12 08:20:00,3.0,1.36,1013.94,18.54,85.59,8477.42,5.0,180.0,17.75,8477.42
192,192,2024-03-12 08:30:00,3.0,1.5,1013.97,19.02,85.2,10850.08,5.0,180.0,28.23,10850.08
193,193,2024-03-12 08:40:00,3.0,2.1,1014.04,19.32,82.83,13169.33,5.0,180.0,40.08,13169.33
194,194,2024-03-12 08:50:00,3.0,1.54,1014.01,19.79,79.84,16972.75,5.0,180.0,64.35,16972.75
195,195,2024-03-12 09:00:00,3.0,1.26,1014.04,20.7,78.21,20990.58,5.0,180.0,97.13,20990.58
196,196,2024-03-12 09:10:00,3.0,1.64,1014.13,21.33,74.86,19920.25,5.0,180.0,90.72,19920.25
197,197,2024-03-12 09:20:00,3.0,1.27,1014.3,21.47,72.12,19135.83,5.0,180.0,84.89,19135.83
198,198,2024-03-12 09:30:00,3.0,1.3,1014.38,22.01,71.13,21605.0,5.0,180.0,102.24,21605.0
199,199,2024-03-12 09:40:00,3.0,2.07,1014.51,23.05,66.85,33538.45,5.0,180.0,250.14,33538.45
200,200,2024-03-12 09:50:00,3.0,1.57,1014.41,26.84,57.55,76044.29,5.0,180.0,1032.41,76044.29
201,201,2024-03-12 10:00:00,3.0,1.2,1014.45,27.01,53.37,43565.4,5.0,180.0,422.83,43565.4
202,202,2024-03-12 10:10:00,3.0,1.34,1014.4,27.03,51.3,45774.74,5.0,180.0,465.88,45774.74
203,203,2024-03-12 10:20:00,3.0,1.38,1014.52,27.08,48.98,38754.13,5.0,180.0,342.88,38754.13
204,204,2024-03-12 10:30:00,3.0,1.5,1014.52,26.62,47.85,37928.83,5.0,180.0,323.06,37928.83
205,205,2024-03-12 10:40:00,3.0,1.66,1014.55,26.72,47.58,39034.38,5.0,180.0,349.45,39034.38
206,206,2024-03-12 10:50:00,3.0,1.32,1014.48,26.7,47.94,39894.6,5.0,180.0,363.07,39894.6
207,207,2024-03-12 11:00:00,3.0,1.48,1014.45,26.87,46.76,38638.5,5.0,180.0,346.96,38638.5
208,208,2024-03-12 11:10:00,3.0,1.44,1014.33,26.7,46.61,39342.11,5.0,180.0,345.03,39342.11
209,209,2024-03-12 11:20:00,3.0,1.87,1014.2,26.51,46.17,36235.25,5.0,180.0,303.99,36235.25
210,210,2024-03-12 11:30:00,3.0,1.99,1014.13,25.7,46.86,29985.5,5.0,180.0,199.86,29985.5
211,211,2024-03-12 11:40:00,3.0,1.37,1014.16,25.18,48.12,25383.75,5.0,180.0,150.74,25383.75
212,212,2024-03-12 11:50:00,3.0,1.68,1013.94,25.42,46.93,27305.75,5.0,180.0,176.74,27305.75
213,213,2024-03-12 12:10:00,3.0,0.0,1013.91,24.84,47.07,22799.17,5.0,180.0,126.19,22799.17
214,214,2024-03-12 12:20:00,3.0,1.21,1013.9,24.98,49.24,23144.67,5.0,180.0,126.65,23144.67
215,215,2024-03-12 12:30:00,3.0,1.18,1013.78,24.96,48.09,23568.67,5.0,180.0,125.92,23568.67
216,216,2024-03-12 12:40:00,3.0,0.92,1013.6,24.96,48.72,22084.92,5.0,180.0,108.12,22084.92
217,217,2024-03-12 12:50:00,3.0,0.67,1013.58,24.72,48.44,19478.83,5.0,180.0,84.8,19478.83
218,218,2024-03-12 13:00:00,3.0,0.2,1013.49,24.98,48.96,20043.25,5.0,180.0,86.61,20043.25
219,219,2024-03-12 13:10:00,3.0,0.72,1013.35,24.97,47.81,18619.58,5.0,180.0,75.78,18619.58
220,220,2024-03-12 13:20:00,3.0,0.52,1013.28,24.65,49.12,17299.42,5.0,180.0,65.26,17299.42
221,221,2024-03-12 13:30:00,3.0,0.59,1013.27,24.35,50.36,15615.67,5.0,180.0,53.76,15615.67
222,222,2024-03-12 13:40:00,3.0,0.16,1013.25,24.06,51.03,14840.08,5.0,180.0,47.82,14840.08
223,223,2024-03-12 13:50:00,3.0,0.4,1013.29,24.45,50.9,15526.83,5.0,180.0,52.07,15526.83
224,224,2024-03-12 14:00:00,3.0,0.78,1013.33,24.51,50.05,17447.25,5.0,180.0,67.96,17447.25
225,225,2024-03-12 14:10:00,3.0,1.5,1013.34,24.48,50.51,20785.08,5.0,180.0,96.28,20785.08
226,226,2024-03-12 14:20:00,3.0,1.46,1013.4,24.39,49.52,19781.58,5.0,180.0,89.55,19781.58
227,227,2024-03-12 14:30:00,3.0,1.14,1013.36,24.71,48.77,20636.08,5.0,180.0,99.14,20636.08
228,228,2024-03-12 14:40:00,3.0,0.65,1013.35,24.6,48.48,18888.08,5.0,180.0,87.19,18888.08
229,229,2024-03-12 14:50:00,3.0,0.7,1013.33,24.5,48.72,18980.42,5.0,180.0,85.74,18980.42
230,230,2024-03-12 15:00:00,3.0,0.75,1013.38,24.79,47.48,16105.0,5.0,180.0,67.44,16105.0
