,idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),SunlightPred
24,24,2024-03-03 16:20:00,16.0,1.85,1017.46,22.2,61.7,10889.17,1.0,82.0,21.69,10889.17
25,25,2024-03-03 16:30:00,16.0,1.03,1017.53,22.39,61.24,9060.75,1.0,82.0,16.86,9060.75
26,26,2024-03-03 16:40:00,16.0,1.12,1017.56,22.49,60.48,7899.83,1.0,82.0,12.96,7899.83
27,27,2024-03-03 16:50:00,16.0,1.1,1017.65,22.16,61.98,6826.33,1.0,82.0,9.9,6826.33
28,28,2024-03-03 17:00:00,16.0,1.38,1017.68,21.64,63.65,3493.75,1.0,82.0,2.32,3493.75
29,29,2024-03-03 17:10:00,16.0,1.47,1017.69,21.19,65.17,3076.25,1.0,82.0,1.58,3076.25
30,30,2024-03-03 17:20:00,16.0,0.82,1017.7,20.91,66.34,2380.17,1.0,82.0,0.84,2380.17
31,31,2024-03-03 17:30:00,16.0,0.57,1017.74,20.73,67.42,1403.0,1.0,82.0,0.32,1403.0
32,32,2024-03-03 17:40:00,16.0,0.68,1017.79,20.74,67.65,625.33,1.0,82.0,0.08,625.33
33,33,2024-03-03 17:50:00,16.0,0.02,1017.8,20.81,68.36,209.08,1.0,82.0,0.01,209.08
34,34,2024-03-03 18:00:00,16.0,0.11,1017.91,20.85,68.62,47.4,1.0,82.0,0.0,47.4
35,35,2024-03-04 05:50:00,16.0,0.09,1017.18,15.87,86.42,43.33,1.0,82.0,0.0,43.33
36,36,2024-03-04 06:00:00,16.0,0.87,1017.19,16.0,86.0,195.5,1.0,82.0,0.02,195.5
37,37,2024-03-04 06:10:00,16.0,0.69,1017.23,16.17,85.14,711.5,1.0,82.0,0.16,711.5
38,38,2024-03-04 06:20:00,16.0,0.03,1017.32,16.24,84.58,1906.33,1.0,82.0,1.13,1906.33
39,39,2024-03-04 06:30:00,16.0,0.0,1017.5,16.53,83.68,4011.83,1.0,82.0,4.36,4011.83
40,40,2024-03-04 06:40:00,16.0,0.02,1017.54,17.55,80.45,6722.42,1.0,82.0,11.36,6722.42
41,41,2024-03-04 06:50:00,16.0,0.23,1017.57,19.56,73.28,14843.42,1.0,82.0,97.72,14843.42
42,42,2024-03-04 07:00:00,16.0,0.65,1017.52,22.28,63.15,22740.58,1.0,82.0,218.68,22740.58
43,43,2024-03-04 07:10:00,16.0,1.12,1017.48,23.78,57.21,31276.0,1.0,82.0,339.7,31276.0
44,44,2024-03-04 07:20:00,16.0,1.57,1017.43,25.27,52.59,40809.1,1.0,82.0,490.34,40809.1
45,45,2024-03-04 07:30:00,16.0,1.38,1017.53,26.73,48.8,50825.68,1.0,82.0,658.88,50825.68
46,46,2024-03-04 07:40:00,16.0,1.05,1017.53,28.72,43.96,57574.75,1.0,82.0,777.46,57574.75
47,47,2024-03-04 07:50:00,16.0,0.66,1017.58,31.17,38.93,64417.79,1.0,82.0,907.69,64417.79
48,48,2024-03-04 08:00:00,16.0,0.86,1017.51,32.87,35.05,72551.16,1.0,82.0,1067.17,72551.16
49,49,2024-03-04 08:10:00,16.0,0.41,1017.49,35.21,31.52,81951.88,1.0,82.0,1261.67,81951.88
50,50,2024-03-04 08:20:00,16.0,0.49,1017.45,37.26,27.8,89109.01,1.0,82.0,1395.76,89109.01
51,51,2024-03-04 08:30:00,16.0,0.57,1017.37,38.13,26.44,93679.0,1.0,82.0,1474.02,93679.0
52,52,2024-03-04 08:40:00,16.0,0.39,1017.33,39.76,24.2,98935.39,1.0,82.0,1556.65,98935.39
53,53,2024-03-04 08:50:00,16.0,0.41,1017.23,40.66,22.32,102853.84,1.0,82.0,1584.07,102853.84
54,54,2024-03-04 09:00:00,16.0,1.29,1017.17,40.46,22.08,107258.52,1.0,82.0,1627.36,107258.52
55,55,2024-03-04 09:10:00,16.0,1.39,1017.08,40.13,22.34,108364.67,1.0,82.0,1660.38,108364.67
56,56,2024-03-04 09:20:00,16.0,1.67,1017.04,39.23,22.96,109284.31,1.0,82.0,1680.27,109284.31
57,57,2024-03-04 09:30:00,16.0,2.3,1017.02,37.15,25.14,109972.16,1.0,82.0,1709.8,109972.16
58,58,2024-03-04 09:40:00,16.0,1.58,1016.85,39.84,22.83,110800.16,1.0,82.0,1708.89,110800.16
59,59,2024-03-04 09:50:00,16.0,2.71,1016.85,38.64,22.47,113170.77,1.0,82.0,1767.45,113170.77
60,60,2024-03-04 10:00:00,16.0,2.72,1016.77,35.35,25.85,113379.75,1.0,82.0,1857.54,113379.75
61,61,2024-03-04 10:10:00,16.0,2.27,1016.55,35.77,26.04,113324.77,1.0,82.0,1860.96,113324.77
62,62,2024-03-04 10:20:00,16.0,3.02,1016.43,36.83,26.0,114376.12,1.0,82.0,1853.88,114376.12
63,63,2024-03-04 10:30:00,16.0,3.28,1016.37,35.22,27.7,113384.6,1.0,82.0,1851.37,113384.6
64,64,2024-03-04 10:40:00,16.0,3.48,1016.16,34.84,28.71,109926.16,1.0,82.0,1843.22,109926.16
65,65,2024-03-04 10:50:00,16.0,4.0,1016.12,33.87,31.1,109111.99,1.0,82.0,1858.01,109111.99
66,66,2024-03-04 11:00:00,16.0,2.95,1016.05,35.36,28.93,106752.88,1.0,82.0,1805.4,106752.88
67,67,2024-03-04 11:10:00,16.0,3.21,1015.77,35.1,29.24,104810.81,1.0,82.0,1797.52,104810.81
68,68,2024-03-04 11:20:00,16.0,3.78,1015.48,34.16,31.32,103499.45,1.0,82.0,1790.64,103499.45
69,69,2024-03-04 11:30:00,16.0,3.81,1015.18,33.97,31.62,100777.01,1.0,82.0,1753.07,100777.01
70,70,2024-03-04 11:40:00,16.0,3.68,1015.06,33.5,32.44,97327.37,1.0,82.0,1724.4,97327.37
71,71,2024-03-04 11:50:00,16.0,3.51,1014.85,33.66,32.54,94134.51,1.0,82.0,1669.84,94134.51
72,72,2024-03-04 12:00:00,16.0,4.42,1014.66,32.51,35.38,90910.02,1.0,82.0,1599.83,90910.02
73,73,2024-03-04 12:10:00,16.0,4.21,1014.42,32.56,36.41,87163.71,1.0,82.0,1510.37,87163.71
74,74,2024-03-04 12:20:00,16.0,3.31,1014.18,33.21,34.64,82879.24,1.0,82.0,1413.61,82879.24
75,75,2024-03-04 12:30:00,16.0,3.31,1014.02,33.3,34.98,79576.76,1.0,82.0,1331.15,79576.76
76,76,2024-03-04 12:40:00,16.0,3.88,1013.67,33.26,36.29,77865.96,1.0,82.0,1262.47,77865.96
77,77,2024-03-04 12:50:00,16.0,3.89,1013.54,32.77,36.3,74756.11,1.0,82.0,1172.22,74756.11
78,78,2024-03-04 13:00:00,16.0,3.92,1013.4,32.38,37.89,69692.88,1.0,82.0,1037.02,69692.88
79,79,2024-03-04 13:10:00,16.0,3.88,1013.17,32.26,38.64,65841.81,1.0,82.0,911.56,65841.81
80,80,2024-03-04 13:20:00,16.0,5.01,1013.16,31.18,40.69,61964.69,1.0,82.0,800.38,61964.69
81,81,2024-03-04 13:30:00,16.0,4.1,1012.9,31.29,40.48,56570.47,1.0,82.0,686.07,56570.47
82,82,2024-03-04 13:40:00,16.0,4.54,1012.82,28.49,47.38,15729.42,1.0,82.0,64.83,15729.42
83,83,2024-03-04 13:50:00,16.0,3.89,1012.63,26.65,54.9,11719.08,1.0,82.0,17.75,11719.08
84,84,2024-03-04 14:00:00,16.0,4.07,1012.64,26.27,55.28,11053.83,1.0,82.0,15.88,11053.83
85,85,2024-03-04 14:10:00,16.0,4.68,1012.5,25.61,58.51,10520.92,1.0,82.0,14.41,10520.92
86,86,2024-03-04 14:20:00,16.0,4.25,1012.32,25.54,59.82,10168.25,1.0,82.0,13.6,10168.25
87,87,2024-03-04 14:30:00,16.0,4.13,1012.28,25.63,60.28,9501.33,1.0,82.0,11.93,9501.33
88,88,2024-03-04 14:40:00,16.0,4.17,1012.31,25.46,59.9,8931.08,1.0,82.0,10.52,8931.08
89,89,2024-03-04 14:50:00,16.0,3.98,1012.31,25.27,59.34,8536.17,1.0,82.0,9.66,8536.17
90,90,2024-03-04 15:00:00,16.0,2.75,1012.25,25.52,58.21,8242.42,1.0,82.0,9.1,8242.42
91,91,2024-03-04 15:10:00,16.0,2.67,1012.17,25.67,55.48,7914.83,1.0,82.0,8.38,7914.83
92,92,2024-03-04 15:20:00,16.0,2.58,1012.2,25.77,54.16,7826.0,1.0,82.0,8.31,7826.0
93,93,2024-03-04 15:30:00,16.0,3.21,1012.21,25.83,51.27,7573.58,1.0,82.0,7.8,7573.58
94,94,2024-03-04 15:40:00,16.0,3.09,1012.33,25.78,51.97,7051.58,1.0,82.0,6.7,7051.58
95,95,2024-03-04 15:50:00,16.0,2.29,1012.38,25.74,49.63,6593.67,1.0,82.0,5.86,6593.67
96,96,2024-03-04 16:00:00,16.0,2.16,1012.46,25.66,50.97,6199.08,1.0,82.0,5.13,6199.08
97,97,2024-03-04 16:10:00,16.0,2.33,1012.52,25.55,51.4,5906.67,1.0,82.0,4.71,5906.67
98,98,2024-03-04 16:20:00,16.0,2.67,1012.52,25.44,50.67,5504.92,1.0,82.0,4.04,5504.92
99,99,2024-03-04 16:30:00,16.0,2.31,1012.51,25.4,52.32,5642.75,1.0,82.0,4.8,5642.75
100,100,2024-03-04 16:40:00,16.0,2.62,1012.73,25.24,57.49,5041.92,1.0,82.0,4.03,5041.92
101,101,2024-03-04 16:50:00,16.0,1.81,1012.8,25.04,61.7,4528.92,1.0,82.0,3.59,4528.92
102,102,2024-03-04 17:00:00,16.0,2.68,1012.9,24.87,61.42,3156.75,1.0,82.0,1.66,3156.75
103,103,2024-03-04 17:10:00,16.0,2.21,1012.96,24.86,62.05,2334.0,1.0,82.0,1.15,2334.0
104,104,2024-03-04 17:20:00,16.0,2.72,1012.91,24.8,62.51,1686.58,1.0,82.0,0.54,1686.58
105,105,2024-03-04 17:30:00,16.0,2.19,1012.79,24.62,63.31,1176.16,1.0,82.0,0.22,1176.16
106,106,2024-03-04 17:40:00,16.0,2.43,1012.78,24.43,64.31,745.33,1.0,82.0,0.1,745.33
107,107,2024-03-04 17:50:00,16.0,2.15,1012.73,24.27,65.85,372.33,1.0,82.0,0.03,372.33
108,108,2024-03-04 18:00:00,16.0,1.69,1012.64,24.16,67.57,95.67,1.0,82.0,0.0,95.67
109,109,2024-03-04 18:10:00,16.0,1.57,1012.54,24.12,68.37,24.17,1.0,82.0,0.0,24.17
110,110,2024-03-05 05:50:00,16.0,0.97,1011.63,20.55,80.5,38.17,1.0,82.0,0.0,38.17
111,111,2024-03-05 06:00:00,16.0,1.42,1011.77,20.78,78.99,165.0,1.0,82.0,0.01,165.0
112,112,2024-03-05 06:10:00,16.0,0.0,1011.79,20.97,78.21,447.0,1.0,82.0,0.1,447.0
113,113,2024-03-05 06:20:00,16.0,0.98,1011.57,21.18,77.34,784.58,1.0,82.0,0.23,784.58
114,114,2024-03-05 06:30:00,16.0,0.79,1011.52,21.38,76.69,1755.75,1.0,82.0,0.88,1755.75
115,115,2024-03-05 06:40:00,16.0,0.6,1011.57,21.76,75.3,4643.5,1.0,82.0,5.11,4643.5
116,116,2024-03-05 06:50:00,16.0,1.01,1011.66,22.29,73.11,6866.75,1.0,82.0,9.74,6866.75
117,117,2024-03-05 07:00:00,16.0,0.43,1011.78,22.61,71.57,7846.75,1.0,82.0,11.07,7846.75
118,118,2024-03-05 07:10:00,16.0,0.17,1011.69,22.88,70.73,8109.75,1.0,82.0,10.15,8109.75
119,119,2024-03-05 07:20:00,16.0,0.92,1011.55,23.23,69.34,11763.83,1.0,82.0,22.61,11763.83
120,120,2024-03-05 07:30:00,16.0,1.8,1011.31,24.24,66.11,29717.15,1.0,82.0,268.56,29717.15
121,121,2024-03-05 07:40:00,16.0,1.58,1011.23,29.68,50.39,62112.22,1.0,82.0,880.59,62112.22
122,122,2024-03-05 07:50:00,16.0,1.12,1011.13,33.37,40.75,68771.08,1.0,82.0,1003.07,68771.08
123,123,2024-03-05 08:00:00,16.0,0.76,1011.15,36.71,34.11,75875.2,1.0,82.0,1138.6,75875.2
124,124,2024-03-05 08:10:00,16.0,1.66,1011.15,36.9,33.05,83496.11,1.0,82.0,1292.64,83496.11
125,125,2024-03-05 08:20:00,16.0,2.0,1011.09,36.94,32.74,89109.73,1.0,82.0,1398.02,89109.73
126,126,2024-03-05 08:30:00,16.0,1.32,1010.94,38.92,30.02,93635.88,1.0,82.0,1416.3,93635.88
127,127,2024-03-05 08:40:00,16.0,1.85,1010.89,39.15,28.6,98709.71,1.0,82.0,1551.71,98709.71
128,128,2024-03-05 08:50:00,16.0,1.09,1010.76,40.55,27.22,102162.94,1.0,82.0,1554.67,102162.94
129,129,2024-03-05 09:00:00,16.0,1.85,1010.64,41.66,25.27,105003.8,1.0,82.0,1584.45,105003.8
130,130,2024-03-05 09:10:00,16.0,1.94,1010.49,41.18,25.44,106900.58,1.0,82.0,1632.31,106900.58
131,131,2024-03-05 09:20:00,16.0,0.6,1010.29,44.38,21.57,109848.35,1.0,82.0,1648.96,109848.35
132,132,2024-03-05 09:30:00,16.0,0.56,1010.31,46.87,18.22,112136.14,1.0,82.0,1667.67,112136.14
133,133,2024-03-05 09:40:00,16.0,1.38,1010.14,46.19,17.75,112963.41,1.0,82.0,1690.14,112963.41
134,134,2024-03-05 09:50:00,16.0,1.0,1009.94,45.68,19.01,114407.56,1.0,82.0,1720.03,114407.56
135,135,2024-03-05 10:00:00,16.0,2.74,1009.8,43.9,19.85,114429.49,1.0,82.0,1744.29,114429.49
136,136,2024-03-05 10:10:00,16.0,1.56,1009.6,43.75,20.22,115236.28,1.0,82.0,1757.0,115236.28
137,137,2024-03-05 10:20:00,16.0,1.4,1009.47,45.9,18.16,117495.32,1.0,82.0,1781.65,117495.32
138,138,2024-03-05 10:30:00,16.0,1.4,1009.3,48.88,15.89,115356.68,1.0,82.0,1718.51,115356.68
139,139,2024-03-05 10:40:00,16.0,2.29,1009.25,45.16,19.14,102647.93,1.0,82.0,1674.0,102647.93
140,140,2024-03-05 10:50:00,16.0,2.46,1009.17,40.06,26.25,81256.21,1.0,82.0,1328.36,81256.21
141,141,2024-03-05 11:00:00,16.0,3.01,1009.08,37.08,32.05,80379.26,1.0,82.0,1305.19,80379.26
142,142,2024-03-05 11:10:00,16.0,2.4,1008.9,37.31,32.03,55959.04,1.0,82.0,967.74,55959.04
143,143,2024-03-05 11:20:00,16.0,1.9,1008.72,34.19,38.86,37050.88,1.0,82.0,533.83,37050.88
144,144,2024-03-05 11:30:00,16.0,2.46,1008.58,33.83,39.96,39184.32,1.0,82.0,371.41,39184.32
145,145,2024-03-05 11:40:00,16.0,1.64,1008.41,34.08,39.88,34812.52,1.0,82.0,470.61,34812.52
146,146,2024-03-05 11:50:00,16.0,1.85,1008.28,31.71,45.74,22649.75,1.0,82.0,84.67,22649.75
147,147,2024-03-05 12:00:00,16.0,1.67,1008.13,30.87,49.04,21704.75,1.0,82.0,79.58,21704.75
148,148,2024-03-05 12:10:00,16.0,2.06,1007.95,30.16,53.93,19444.92,1.0,82.0,64.63,19444.92
149,149,2024-03-05 12:20:00,16.0,1.75,1007.77,30.15,55.37,19309.58,1.0,82.0,61.54,19309.58
150,150,2024-03-05 12:30:00,16.0,2.11,1007.58,29.6,57.95,14842.5,1.0,82.0,37.28,14842.5
151,151,2024-03-05 12:40:00,16.0,1.91,1007.37,29.26,59.47,15123.0,1.0,82.0,38.94,15123.0
152,152,2024-03-05 12:50:00,16.0,0.78,1007.2,30.38,56.23,17212.92,1.0,82.0,52.19,17212.92
153,153,2024-03-05 13:00:00,16.0,0.66,1006.91,30.5,53.84,16754.75,1.0,82.0,48.81,16754.75
154,154,2024-03-05 13:10:00,16.0,0.63,1006.78,31.43,51.29,22247.02,1.0,82.0,164.94,22247.02
155,155,2024-03-05 13:20:00,16.0,0.91,1006.58,30.79,52.76,12127.67,1.0,82.0,24.64,12127.67
156,156,2024-03-05 13:30:00,16.0,1.15,1006.53,30.01,54.03,12908.08,1.0,82.0,28.74,12908.08
157,157,2024-03-05 13:40:00,16.0,1.23,1006.2,30.24,51.4,15542.17,1.0,82.0,41.08,15542.17
158,158,2024-03-05 13:50:00,16.0,1.04,1006.0,30.18,51.34,14545.08,1.0,82.0,35.21,14545.08
159,159,2024-03-05 14:00:00,16.0,1.47,1005.82,29.81,52.93,13029.83,1.0,82.0,28.67,13029.83
160,160,2024-03-05 14:10:00,16.0,1.38,1005.68,29.46,53.84,13089.42,1.0,82.0,29.14,13089.42
161,161,2024-03-05 14:20:00,16.0,0.98,1005.5,29.46,55.52,11334.58,1.0,82.0,21.53,11334.58
162,162,2024-03-05 14:30:00,16.0,1.23,1005.42,28.86,59.89,9304.58,1.0,82.0,14.89,9304.58
163,163,2024-03-05 14:40:00,16.0,1.02,1005.31,28.9,60.84,11951.42,1.0,82.0,25.11,11951.42
164,164,2024-03-05 14:50:00,16.0,0.95,1005.08,28.83,59.28,10718.0,1.0,82.0,19.49,10718.0
165,165,2024-03-05 15:00:00,16.0,1.7,1005.04,28.75,58.61,11175.25,1.0,82.0,20.6,11175.25
166,166,2024-03-05 15:10:00,16.0,1.43,1005.02,28.49,58.68,9623.33,1.0,82.0,15.89,9623.33
167,167,2024-03-05 15:20:00,16.0,1.43,1005.0,28.44,58.9,9571.33,1.0,82.0,15.87,9571.33
168,168,2024-03-05 15:30:00,16.0,1.88,1004.99,28.37,59.42,9783.5,1.0,82.0,16.61,9783.5
169,169,2024-03-05 15:40:00,16.0,2.22,1005.06,28.37,59.61,9556.5,1.0,82.0,15.44,9556.5
170,170,2024-03-05 15:50:00,16.0,1.47,1005.05,28.16,60.73,7838.58,1.0,82.0,10.06,7838.58
171,171,2024-03-05 16:00:00,16.0,2.14,1005.08,27.96,62.45,6747.58,1.0,82.0,7.61,6747.58
172,172,2024-03-05 16:10:00,16.0,2.34,1005.08,27.6,64.84,5924.58,1.0,82.0,6.11,5924.58
173,173,2024-03-05 16:20:00,16.0,2.14,1005.12,27.34,63.22,5644.33,1.0,82.0,5.43,5644.33
174,174,2024-03-05 16:30:00,16.0,2.53,1005.12,27.05,65.71,4679.33,1.0,82.0,3.68,4679.33
175,175,2024-03-05 16:40:00,16.0,2.15,1005.24,26.86,66.52,3718.75,1.0,82.0,2.2,3718.75
176,176,2024-03-05 16:50:00,16.0,1.27,1005.25,26.67,67.91,2809.5,1.0,82.0,1.28,2809.5
177,177,2024-03-05 17:00:00,16.0,1.01,1005.33,26.54,68.99,2456.58,1.0,82.0,0.98,2456.58
178,178,2024-03-05 17:10:00,16.0,1.18,1005.3,26.41,70.02,2086.17,1.0,82.0,0.7,2086.17
179,179,2024-03-05 17:20:00,16.0,1.58,1005.2,26.14,71.13,1515.5,1.0,82.0,0.42,1515.5
180,180,2024-03-05 17:30:00,16.0,1.06,1005.26,26.02,71.64,1068.17,1.0,82.0,0.22,1068.17
181,181,2024-03-05 17:40:00,16.0,0.82,1005.35,25.96,71.73,640.25,1.0,82.0,0.08,640.25
182,182,2024-03-05 17:50:00,16.0,0.31,1005.61,25.78,72.41,330.58,1.0,82.0,0.02,330.58
183,183,2024-03-05 18:00:00,16.0,0.45,1005.57,25.68,72.98,91.25,1.0,82.0,0.0,91.25
184,184,2024-03-05 18:10:00,16.0,0.78,1005.55,25.58,72.71,21.67,1.0,82.0,0.0,21.67
185,185,2024-03-06 05:50:00,16.0,0.14,1009.26,20.86,85.59,49.03,1.0,82.0,0.0,49.03
186,186,2024-03-06 06:00:00,16.0,0.17,1009.3,20.84,85.43,218.34,1.0,82.0,0.02,218.34
187,187,2024-03-06 06:10:00,16.0,0.27,1009.49,21.09,85.01,558.25,1.0,82.0,0.07,558.25
188,188,2024-03-06 06:20:00,16.0,0.02,1009.78,21.45,84.22,463.42,1.0,82.0,0.05,463.42
189,189,2024-03-06 06:30:00,16.0,0.02,1009.94,21.85,82.89,495.0,1.0,82.0,0.08,495.0
190,190,2024-03-06 06:40:00,16.0,0.58,1009.99,22.47,80.91,2517.25,1.0,82.0,1.85,2517.25
191,191,2024-03-06 06:50:00,16.0,0.79,1010.19,23.48,77.14,5093.5,1.0,82.0,6.65,5093.5
192,192,2024-03-06 07:00:00,16.0,0.08,1010.31,23.95,76.39,4596.0,1.0,82.0,4.76,4596.0
193,193,2024-03-06 07:10:00,16.0,1.15,1010.77,23.77,79.65,1998.58,1.0,82.0,1.28,1998.58
194,194,2024-03-06 07:20:00,16.0,1.74,1011.02,23.86,82.53,3402.17,1.0,82.0,2.77,3402.17
195,195,2024-03-06 07:30:00,16.0,1.27,1011.15,24.1,82.22,5259.58,1.0,82.0,6.53,5259.58
196,196,2024-03-06 07:40:00,16.0,2.07,1011.4,24.18,81.41,5964.42,1.0,82.0,7.91,5964.42
197,197,2024-03-06 07:50:00,16.0,2.44,1011.68,23.97,82.1,4032.08,1.0,82.0,4.19,4032.08
198,198,2024-03-06 08:00:00,16.0,2.45,1011.92,22.91,87.55,1462.92,1.0,82.0,0.46,1462.92
199,199,2024-03-06 08:10:00,16.0,3.39,1012.19,22.08,90.17,5322.33,1.0,82.0,5.58,5322.33
200,200,2024-03-06 08:20:00,16.0,3.08,1012.3,22.17,88.79,10416.25,1.0,82.0,20.23,10416.25
201,201,2024-03-06 08:30:00,16.0,3.2,1012.46,22.23,87.84,10646.17,1.0,82.0,21.88,10646.17
202,202,2024-03-06 08:40:00,16.0,2.66,1012.69,21.8,88.82,3671.83,1.0,82.0,2.48,3671.83
203,203,2024-03-06 08:50:00,16.0,3.6,1012.84,21.41,88.89,3227.17,1.0,82.0,1.7,3227.17
204,204,2024-03-06 09:00:00,16.0,3.05,1012.97,21.36,88.31,3940.17,1.0,82.0,2.5,3940.17
205,205,2024-03-06 09:10:00,16.0,2.68,1013.06,21.41,87.62,4379.33,1.0,82.0,3.02,4379.33
206,206,2024-03-06 09:20:00,16.0,3.62,1013.03,21.44,87.1,4927.92,1.0,82.0,3.92,4927.92
207,207,2024-03-06 09:30:00,16.0,2.87,1013.22,21.28,86.45,4946.17,1.0,82.0,3.83,4946.17
208,208,2024-03-06 09:40:00,16.0,3.19,1013.3,21.16,86.47,4532.17,1.0,82.0,3.14,4532.17
209,209,2024-03-06 09:50:00,16.0,3.28,1013.44,21.1,84.75,3974.84,1.0,82.0,2.32,3974.84
210,210,2024-03-06 10:00:00,16.0,3.94,1013.55,21.06,84.9,3741.17,1.0,82.0,2.02,3741.17
211,211,2024-03-06 10:10:00,16.0,3.68,1013.58,20.89,84.88,3836.92,1.0,82.0,2.11,3836.92
212,212,2024-03-06 10:20:00,16.0,3.82,1013.6,20.71,85.05,4611.83,1.0,82.0,3.2,4611.83
213,213,2024-03-06 10:30:00,16.0,4.64,1013.55,20.69,85.12,5930.33,1.0,82.0,5.35,5930.33
214,214,2024-03-06 10:40:00,16.0,3.81,1013.53,20.59,85.0,5514.92,1.0,82.0,4.6,5514.92
215,215,2024-03-06 10:50:00,16.0,4.24,1013.54,20.44,84.33,5435.08,1.0,82.0,4.35,5435.08
216,216,2024-03-06 11:00:00,16.0,3.42,1013.62,20.44,84.02,4783.67,1.0,82.0,3.28,4783.67
217,217,2024-03-06 11:10:00,16.0,4.15,1013.63,20.05,84.74,5397.92,1.0,82.0,4.26,5397.92
218,218,2024-03-06 11:20:00,16.0,3.65,1013.52,19.97,85.02,5350.92,1.0,82.0,4.18,5350.92
219,219,2024-03-06 11:30:00,16.0,3.04,1013.44,19.99,84.49,5843.5,1.0,82.0,5.17,5843.5
220,220,2024-03-06 11:40:00,16.0,3.69,1013.41,19.82,84.54,7194.92,1.0,82.0,8.64,7194.92
221,221,2024-03-06 11:50:00,16.0,4.05,1013.37,19.64,85.71,8275.92,1.0,82.0,11.54,8275.92
222,222,2024-03-06 12:00:00,16.0,3.16,1013.27,19.7,86.58,8929.42,1.0,82.0,14.54,8929.42
223,223,2024-03-06 12:10:00,16.0,3.21,1013.21,19.75,86.21,9430.75,1.0,82.0,16.69,9430.75
224,224,2024-03-06 12:20:00,16.0,3.41,1013.1,19.5,87.46,7280.25,1.0,82.0,9.3,7280.25
225,225,2024-03-06 12:30:00,16.0,3.35,1012.89,19.57,86.56,10611.0,1.0,82.0,17.43,10611.0
226,226,2024-03-06 12:40:00,16.0,4.07,1012.82,19.34,87.2,10291.83,1.0,82.0,16.03,10291.83
227,227,2024-03-06 12:50:00,16.0,2.89,1012.82,19.33,86.88,9570.0,1.0,82.0,13.06,9570.0
228,228,2024-03-06 13:00:00,16.0,3.13,1012.64,19.32,86.74,9150.0,1.0,82.0,12.31,9150.0
229,229,2024-03-06 13:10:00,16.0,3.06,1012.52,19.31,87.0,7403.17,1.0,82.0,7.8,7403.17
