,idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),SunlightPred
95,95,2024-01-02 11:10:00,1.0,1.52,1012.9,37.33,29.07,111173.91,5.0,181.0,1734.2,111173.91
96,96,2024-01-02 11:20:00,1.0,2.43,1012.66,36.94,29.58,111791.31,5.0,181.0,1727.19,111791.31
97,97,2024-01-02 11:30:00,1.0,0.73,1012.47,37.33,29.77,115772.11,5.0,181.0,1760.06,115772.11
98,98,2024-01-02 11:40:00,1.0,1.31,1012.24,38.76,28.02,117015.55,5.0,181.0,1766.71,117015.55
99,99,2024-01-02 11:50:00,1.0,0.0,1011.97,39.27,26.87,112245.02,5.0,181.0,1728.95,112245.02
100,100,2024-01-02 12:00:00,1.0,0.0,1011.71,38.15,27.69,108139.88,5.0,181.0,1705.11,108139.88
101,101,2024-01-02 12:10:00,1.0,0.53,1011.46,39.16,27.13,112015.2,5.0,181.0,1703.99,112015.2
102,102,2024-01-02 12:20:00,1.0,0.44,1011.28,39.46,25.97,112181.24,5.0,181.0,1733.1,112181.24
103,103,2024-01-02 12:30:00,1.0,1.31,1011.13,38.74,27.29,105787.42,5.0,181.0,1664.08,105787.42
104,104,2024-01-02 12:40:00,1.0,1.3,1010.93,37.61,29.05,108307.89,5.0,181.0,1791.86,108307.89
105,105,2024-01-02 12:50:00,1.0,2.67,1010.77,36.18,31.07,108356.05,5.0,181.0,1791.78,108356.05
106,106,2024-01-02 13:00:00,1.0,2.81,1010.64,35.78,32.03,84260.32,5.0,181.0,1329.92,84260.32
107,107,2024-01-02 13:10:00,1.0,1.98,1010.51,33.88,34.45,44256.17,5.0,181.0,417.97,44256.17
108,108,2024-01-02 13:20:00,1.0,3.33,1010.49,31.71,38.28,37400.8,5.0,181.0,291.34,37400.8
109,109,2024-01-02 13:30:00,1.0,2.85,1010.44,29.72,42.1,30432.31,5.0,181.0,195.89,30432.31
110,110,2024-01-02 13:40:00,1.0,1.21,1010.3,28.73,44.72,27421.75,5.0,181.0,160.57,27421.75
111,111,2024-01-02 13:50:00,1.0,1.49,1010.24,28.55,45.71,23782.67,5.0,181.0,122.99,23782.67
112,112,2024-01-02 14:00:00,1.0,1.88,1010.22,27.71,47.44,21780.62,5.0,181.0,105.78,21780.62
113,113,2024-01-02 14:10:00,1.0,3.7,1010.17,27.12,48.79,18929.33,5.0,181.0,81.01,18929.33
114,114,2024-01-02 14:20:00,1.0,3.83,1010.11,26.8,49.93,15685.08,5.0,181.0,56.43,15685.08
115,115,2024-01-02 14:30:00,1.0,2.95,1010.05,26.07,51.61,12507.5,5.0,181.0,36.42,12507.5
116,116,2024-01-02 14:40:00,1.0,3.32,1010.04,25.55,53.08,10567.58,5.0,181.0,26.28,10567.58
117,117,2024-01-02 14:50:00,1.0,3.14,1009.98,25.21,54.29,9687.0,5.0,181.0,22.13,9687.0
118,118,2024-01-02 15:00:00,1.0,3.1,1009.94,24.81,55.6,9726.58,5.0,181.0,22.02,9726.58
119,119,2024-01-02 15:10:00,1.0,3.06,1009.96,24.54,56.47,9151.08,5.0,181.0,19.7,9151.08
120,120,2024-01-02 15:20:00,1.0,3.53,1010.01,24.49,56.87,8138.25,5.0,181.0,15.99,8138.25
121,121,2024-01-02 15:30:00,1.0,2.69,1010.09,24.32,58.04,7892.42,5.0,181.0,14.8,7892.42
122,122,2024-01-02 15:40:00,1.0,1.01,1010.16,24.3,58.36,7334.17,5.0,181.0,12.8,7334.17
123,123,2024-01-02 15:50:00,1.0,0.42,1010.2,24.3,58.11,6381.58,5.0,181.0,9.86,6381.58
124,124,2024-01-02 16:00:00,1.0,1.33,1010.25,24.25,58.25,5305.17,5.0,181.0,6.89,5305.17
125,125,2024-01-02 16:10:00,1.0,3.54,1010.39,23.99,59.04,4407.25,5.0,181.0,4.8,4407.25
126,126,2024-01-02 16:20:00,1.0,0.0,1010.38,23.57,60.38,3978.5,5.0,181.0,3.92,3978.5
127,127,2024-01-02 16:30:00,1.0,0.0,1010.36,23.26,61.26,3725.84,5.0,181.0,3.5,3725.84
128,128,2024-01-02 16:40:00,1.0,1.5,1010.35,23.05,62.34,2538.58,5.0,181.0,1.72,2538.58
129,129,2024-01-02 16:50:00,1.0,0.0,1010.42,22.65,63.57,1448.0,5.0,181.0,0.58,1448.0
130,130,2024-01-02 17:00:00,1.0,0.0,1010.55,22.18,65.77,711.75,5.0,181.0,0.13,711.75
131,131,2024-01-02 17:10:00,1.0,0.0,1010.65,21.72,68.15,348.25,5.0,181.0,0.04,348.25
132,132,2024-01-02 17:20:00,1.0,0.0,1010.78,21.41,70.57,113.75,5.0,181.0,0.01,113.75
133,133,2024-01-02 17:30:00,1.0,0.0,1010.89,21.25,71.78,31.04,5.0,181.0,0.0,31.04
134,134,2024-01-03 06:20:00,1.0,0.43,1011.11,14.32,100.0,54.89,5.0,181.0,0.0,54.89
135,135,2024-01-03 06:30:00,1.0,0.25,1011.32,14.57,100.0,181.67,5.0,181.0,0.02,181.67
136,136,2024-01-03 06:40:00,1.0,0.11,1011.47,14.85,100.0,488.67,5.0,181.0,0.1,488.67
137,137,2024-01-03 06:50:00,1.0,0.37,1011.6,15.16,100.0,925.5,5.0,181.0,0.3,925.5
138,138,2024-01-03 07:00:00,1.0,0.71,1011.79,15.44,100.0,1389.42,5.0,181.0,0.56,1389.42
139,139,2024-01-03 07:10:00,1.0,1.7,1011.84,15.65,100.0,2028.33,5.0,181.0,1.15,2028.33
140,140,2024-01-03 07:20:00,1.0,1.1,1011.93,15.86,100.0,2586.08,5.0,181.0,1.78,2586.08
141,141,2024-01-03 07:30:00,1.0,1.06,1011.96,16.17,100.0,3726.58,5.0,181.0,3.58,3726.58
142,142,2024-01-03 07:40:00,1.0,0.71,1012.05,16.48,100.0,5264.83,5.0,181.0,6.63,5264.83
143,143,2024-01-03 07:50:00,1.0,0.38,1012.19,16.9,100.0,6447.67,5.0,181.0,9.9,6447.67
144,144,2024-01-03 08:00:00,1.0,0.42,1012.33,17.52,100.0,9641.75,5.0,181.0,21.8,9641.75
145,145,2024-01-03 08:10:00,1.0,0.2,1012.42,18.38,100.0,13379.0,5.0,181.0,40.93,13379.0
146,146,2024-01-03 08:20:00,1.0,0.76,1012.56,19.48,100.0,13697.58,5.0,181.0,45.73,13697.58
147,147,2024-01-03 08:30:00,1.0,0.28,1012.55,20.29,98.06,16763.25,5.0,181.0,64.55,16763.25
148,148,2024-01-03 08:40:00,1.0,0.07,1012.56,20.99,92.8,19599.42,5.0,181.0,87.15,19599.42
149,149,2024-01-03 08:50:00,1.0,0.16,1012.64,22.33,85.58,24937.17,5.0,181.0,140.44,24937.17
150,150,2024-01-03 09:00:00,1.0,0.26,1012.62,23.43,77.24,27053.08,5.0,181.0,158.7,27053.08
151,151,2024-01-03 09:10:00,1.0,0.5,1012.58,24.96,71.15,62447.72,5.0,181.0,1029.72,62447.72
152,152,2024-01-03 09:20:00,1.0,0.36,1012.39,28.51,58.7,60496.41,5.0,181.0,882.33,60496.41
153,153,2024-01-03 09:30:00,1.0,0.56,1012.34,28.97,55.0,56866.24,5.0,181.0,781.44,56866.24
154,154,2024-01-03 09:40:00,1.0,0.19,1012.29,30.12,54.29,89005.5,5.0,181.0,1430.35,89005.5
155,155,2024-01-03 09:50:00,1.0,0.49,1012.14,33.26,45.19,71760.0,5.0,181.0,1030.75,71760.0
156,156,2024-01-03 10:00:00,1.0,0.22,1012.01,33.13,44.45,58968.46,5.0,181.0,721.26,58968.46
157,157,2024-01-03 10:10:00,1.0,0.21,1011.92,32.12,45.62,73779.69,5.0,181.0,1056.06,73779.69
158,158,2024-01-03 10:20:00,1.0,0.49,1011.75,34.41,41.31,103910.2,5.0,181.0,1704.66,103910.2
159,159,2024-01-03 10:30:00,1.0,0.31,1011.65,36.03,38.21,85941.83,5.0,181.0,1370.82,85941.83
160,160,2024-01-03 10:40:00,1.0,0.23,1011.6,37.98,35.29,103057.61,5.0,181.0,1598.03,103057.61
161,161,2024-01-03 10:50:00,1.0,1.15,1011.45,37.61,34.42,48948.67,5.0,181.0,520.26,48948.67
162,162,2024-01-03 11:00:00,1.0,0.32,1011.31,35.62,37.43,49706.23,5.0,181.0,533.71,49706.23
163,163,2024-01-03 11:10:00,1.0,0.8,1011.23,35.11,38.05,46459.28,5.0,181.0,463.55,46459.28
164,164,2024-01-03 11:20:00,1.0,0.38,1011.21,33.63,40.73,36716.87,5.0,181.0,295.84,36716.87
165,165,2024-01-03 11:30:00,1.0,0.0,1011.14,30.83,47.04,25478.75,5.0,181.0,149.17,25478.75
166,166,2024-01-03 11:40:00,1.0,0.81,1011.06,28.52,53.43,23165.25,5.0,181.0,116.22,23165.25
167,167,2024-01-03 11:50:00,1.0,0.96,1010.94,27.2,57.9,18032.75,5.0,181.0,70.75,18032.75
168,168,2024-01-03 12:00:00,1.0,0.67,1010.84,25.68,63.04,14209.92,5.0,181.0,44.42,14209.92
169,169,2024-01-03 12:10:00,1.0,0.72,1010.77,24.74,66.98,12200.0,5.0,181.0,33.39,12200.0
170,170,2024-01-03 12:20:00,1.0,0.48,1010.67,23.59,71.64,11248.25,5.0,181.0,27.95,11248.25
171,171,2024-01-03 12:30:00,1.0,0.0,1010.53,22.67,76.32,10324.5,5.0,181.0,23.36,10324.5
172,172,2024-01-03 12:40:00,1.0,1.2,1010.56,22.18,79.55,9463.33,5.0,181.0,19.22,9463.33
173,173,2024-01-03 12:50:00,1.0,0.21,1010.52,21.71,81.1,6845.5,5.0,181.0,10.22,6845.5
174,174,2024-01-03 13:00:00,1.0,1.15,1010.46,21.31,83.55,4715.34,5.0,181.0,4.92,4715.34
175,175,2024-01-03 13:10:00,1.0,0.46,1010.44,21.05,84.57,5141.63,5.0,181.0,5.86,5141.63
176,176,2024-01-03 13:20:00,1.0,0.0,1010.44,20.82,84.07,5410.42,5.0,181.0,6.28,5410.42
177,177,2024-01-03 13:30:00,1.0,1.06,1010.5,20.55,84.74,3648.08,5.0,181.0,2.96,3648.08
178,178,2024-01-03 13:40:00,1.0,0.22,1010.57,20.21,86.1,4573.33,5.0,181.0,4.49,4573.33
179,179,2024-01-03 13:50:00,1.0,2.19,1010.61,20.0,87.58,5202.83,5.0,181.0,5.93,5202.83
180,180,2024-01-03 14:00:00,1.0,1.13,1010.66,19.96,87.86,6338.75,5.0,181.0,8.69,6338.75
181,181,2024-01-03 14:10:00,1.0,0.0,1010.8,19.6,89.45,5172.42,5.0,181.0,6.3,5172.42
182,182,2024-01-03 14:20:00,1.0,0.0,1010.81,19.35,89.87,6848.75,5.0,181.0,10.75,6848.75
183,183,2024-01-03 14:30:00,1.0,0.31,1010.85,19.35,86.97,5038.83,5.0,181.0,5.72,5038.83
184,184,2024-01-03 14:40:00,1.0,0.0,1011.01,19.22,87.61,4456.0,5.0,181.0,4.66,4456.0
185,185,2024-01-03 14:50:00,1.0,0.0,1011.06,19.09,87.6,4097.42,5.0,181.0,4.04,4097.42
186,186,2024-01-03 15:00:00,1.0,0.0,1011.14,19.09,86.13,3497.34,5.0,181.0,2.93,3497.34
187,187,2024-01-03 15:10:00,1.0,0.0,1011.27,19.0,86.57,2998.5,5.0,181.0,2.14,2998.5
188,188,2024-01-03 15:20:00,1.0,0.0,1011.43,18.8,88.49,2011.92,5.0,181.0,1.02,2011.92
189,189,2024-01-03 15:30:00,1.0,0.0,1011.57,18.7,88.0,1997.92,5.0,181.0,1.0,1997.92
190,190,2024-01-03 15:40:00,1.0,0.0,1011.76,18.62,87.36,1356.92,5.0,181.0,0.49,1356.92
191,191,2024-01-03 15:50:00,1.0,0.0,1011.92,18.51,87.75,1372.67,5.0,181.0,0.52,1372.67
192,192,2024-01-03 16:00:00,1.0,0.0,1012.12,18.47,88.2,957.83,5.0,181.0,0.26,957.83
193,193,2024-01-03 16:10:00,1.0,0.0,1012.3,18.25,88.96,669.42,5.0,181.0,0.14,669.42
194,194,2024-01-03 16:20:00,1.0,0.0,1012.43,18.15,88.8,478.25,5.0,181.0,0.08,478.25
195,195,2024-01-03 16:30:00,1.0,0.0,1012.66,18.02,89.72,367.42,5.0,181.0,0.06,367.42
196,196,2024-01-03 16:40:00,1.0,0.0,1012.82,17.81,89.19,261.25,5.0,181.0,0.03,261.25
197,197,2024-01-03 16:50:00,1.0,0.0,1013.03,17.71,89.97,186.42,5.0,181.0,0.02,186.42
198,198,2024-01-03 17:00:00,1.0,0.0,1013.22,17.21,95.27,125.66,5.0,181.0,0.01,125.66
199,199,2024-01-03 17:10:00,1.0,0.0,1013.36,16.44,99.94,78.5,5.0,181.0,0.0,78.5
200,200,2024-01-03 17:20:00,1.0,1.45,1013.57,16.13,100.0,29.88,5.0,181.0,0.0,29.88
201,201,2024-01-04 06:20:00,1.0,3.28,1015.98,14.3,100.0,49.72,5.0,181.0,0.0,49.72
202,202,2024-01-04 06:30:00,1.0,3.26,1015.98,14.3,100.0,176.83,5.0,181.0,0.02,176.83
203,203,2024-01-04 06:40:00,1.0,3.29,1016.01,14.3,100.0,486.75,5.0,181.0,0.08,486.75
204,204,2024-01-04 06:50:00,1.0,3.24,1016.06,14.36,100.0,976.67,5.0,181.0,0.29,976.67
205,205,2024-01-04 07:00:00,1.0,3.29,1016.18,14.52,100.0,1572.0,5.0,181.0,0.67,1572.0
206,206,2024-01-04 07:10:00,1.0,3.43,1016.26,14.73,100.0,2356.58,5.0,181.0,1.42,2356.58
207,207,2024-01-04 07:20:00,1.0,3.48,1016.39,14.98,100.0,3137.92,5.0,181.0,2.45,3137.92
208,208,2024-01-04 07:30:00,1.0,3.65,1016.5,15.21,100.0,4038.75,5.0,181.0,4.0,4038.75
209,209,2024-01-04 07:40:00,1.0,3.96,1016.54,15.53,98.97,5088.67,5.0,181.0,6.24,5088.67
210,210,2024-01-04 07:50:00,1.0,0.8,1016.66,15.78,95.63,5937.08,5.0,181.0,8.42,5937.08
211,211,2024-01-04 08:00:00,1.0,0.0,1016.82,16.03,92.73,6521.33,5.0,181.0,9.97,6521.33
212,212,2024-01-04 08:10:00,1.0,0.0,1016.91,16.3,90.58,7214.08,5.0,181.0,12.07,7214.08
213,213,2024-01-04 08:20:00,1.0,0.0,1017.07,16.62,89.8,7620.83,5.0,181.0,13.51,7620.83
214,214,2024-01-04 08:30:00,1.0,0.0,1017.2,16.83,89.07,8065.92,5.0,181.0,14.96,8065.92
215,215,2024-01-04 08:40:00,1.0,0.0,1017.28,17.1,88.83,8736.17,5.0,181.0,17.52,8736.17
216,216,2024-01-04 08:50:00,1.0,0.0,1017.34,17.45,87.42,9704.17,5.0,181.0,21.51,9704.17
217,217,2024-01-04 09:00:00,1.0,0.0,1017.35,17.66,86.06,10590.0,5.0,181.0,25.63,10590.0
218,218,2024-01-04 09:10:00,1.0,0.0,1017.36,17.84,84.15,11364.92,5.0,181.0,29.53,11364.92
219,219,2024-01-04 09:20:00,1.0,0.0,1017.32,18.16,80.32,12011.75,5.0,181.0,32.91,12011.75
220,220,2024-01-04 09:30:00,1.0,0.0,1017.3,18.28,80.31,12240.33,5.0,181.0,34.16,12240.33
221,221,2024-01-04 09:40:00,1.0,0.0,1017.25,18.73,80.0,13402.42,5.0,181.0,41.42,13402.42
222,222,2024-01-04 09:50:00,1.0,0.0,1017.08,19.18,77.97,15764.75,5.0,181.0,57.31,15764.75
223,223,2024-01-04 10:00:00,1.0,0.0,1016.95,19.88,75.4,18355.58,5.0,181.0,76.9,18355.58
224,224,2024-01-04 10:10:00,1.0,0.0,1016.81,20.56,73.03,20712.42,5.0,181.0,97.83,20712.42
225,225,2024-01-04 10:20:00,1.0,0.0,1016.64,21.37,70.07,22851.42,5.0,181.0,117.99,22851.42
226,226,2024-01-04 10:30:00,1.0,0.0,1016.54,22.24,65.76,25700.67,5.0,181.0,147.2,25700.67
227,227,2024-01-04 10:40:00,1.0,0.0,1016.39,23.24,62.42,29497.58,5.0,181.0,193.33,29497.58
228,228,2024-01-04 10:50:00,1.0,0.5,1016.23,24.47,57.28,33309.41,5.0,181.0,247.84,33309.41
229,229,2024-01-04 11:00:00,1.0,0.6,1016.04,25.91,54.3,43835.63,5.0,181.0,425.07,43835.63
230,230,2024-01-04 11:10:00,1.0,1.3,1015.78,28.45,48.67,49166.45,5.0,181.0,529.18,49166.45
