,DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,Precp
10,2024-03-02 06:50:00,61.0,3,2,6,50,5,0.365,1019.67,14.248,88.513,1220.75,0.0125743578813723,-0.9096429504170052,39.04,-0.8829475928589271,0.445,0.0
11,2024-03-02 07:00:00,61.0,3,2,7,0,5,0.078,1019.909,14.518,89.107,2030.084,0.0125714439311196,-0.9101371891530704,39.04,-0.8829475928589271,1.2029999999999998,0.0
12,2024-03-02 07:10:00,61.0,3,2,7,10,5,0.4519999999999999,1019.673,14.524,89.155,2216.418,0.0125685299807601,-0.9106301360746848,39.04,-0.8829475928589271,1.569,0.0
13,2024-03-02 07:20:00,61.0,3,2,7,20,5,0.304,1019.877,14.336000000000002,90.625,1153.084,0.0125656160302938,-0.911121790482178,39.04,-0.8829475928589271,0.378,0.0
14,2024-03-02 07:30:00,61.0,3,2,7,30,5,0.034,1019.886,14.3,91.727,1477.583,0.0125627020797209,-0.9116121516777148,39.04,-0.8829475928589271,0.55,0.0
15,2024-03-02 07:40:00,61.0,3,2,7,40,5,0.0,1020.004,14.449000000000002,92.824,3602.75,0.0125597881290413,-0.9121012189652946,39.04,-0.8829475928589271,3.219,0.0
16,2024-03-02 07:50:00,61.0,3,2,7,50,5,0.0,1020.225,14.276,93.176,2036.499,0.012556874178255,-0.9125889916507536,39.04,-0.8829475928589271,0.969,0.0
17,2024-03-02 08:00:00,61.0,3,2,8,0,5,0.069,1020.072,14.474,93.119,4572.8330000000005,0.0125539602273621,-0.913075469041766,39.04,-0.8829475928589271,5.5649999999999995,0.5
18,2024-03-02 08:10:00,61.0,3,2,8,10,5,0.192,1020.116,14.916999999999998,92.384,7579.250999999999,0.0125510462763625,-0.9135606504478438,39.04,-0.8829475928589271,15.516,0.5
19,2024-03-02 08:20:00,61.0,3,2,8,20,5,0.174,1020.066,15.315,91.324,7975.249000000001,0.0125481323252564,-0.9140445351803392,39.04,-0.8829475928589271,15.906,0.5
20,2024-03-02 08:30:00,61.0,3,2,8,30,5,0.044,1020.17,15.64,91.795,7512.5,0.0125452183740437,-0.9145271225524436,39.04,-0.8829475928589271,12.632,0.5
21,2024-03-02 08:40:00,61.0,3,2,8,40,5,0.0,1020.276,15.381,91.24,4851.5,0.0125423044227245,-0.9150084118791916,39.04,-0.8829475928589271,5.536,0.5
22,2024-03-02 08:50:00,61.0,3,2,8,50,5,0.0,1020.26,14.986,92.175,4291.916,0.0125393904712987,-0.9154884024774584,39.04,-0.8829475928589271,4.181,0.5
23,2024-03-02 09:00:00,61.0,3,2,9,0,5,0.1649999999999999,1020.07,15.237,91.565,7150.834,0.0125364765197665,-0.9159670936659636,39.04,-0.8829475928589271,12.725,0.0
24,2024-03-02 09:10:00,61.0,3,2,9,10,5,0.052,1020.053,15.805,90.294,10986.667,0.0125335625681278,-0.9164444847652716,39.04,-0.8829475928589271,27.268,0.0
25,2024-03-02 09:20:00,61.0,3,2,9,20,5,0.4009999999999999,1020.032,16.145,89.093,11774.502,0.0125306486163827,-0.9169205750977908,39.04,-0.8829475928589271,31.213,0.0
26,2024-03-02 09:30:00,61.0,3,2,9,30,5,0.253,1020.02,16.538999999999998,88.074,11342.833,0.0125277346645311,-0.9173953639877772,39.04,-0.8829475928589271,28.825,0.0
27,2024-03-02 09:40:00,61.0,3,2,9,40,5,0.0349999999999999,1019.955,16.509,89.136,9599.666,0.0125248207125732,-0.9178688507613324,39.04,-0.8829475928589271,20.171,0.0
28,2024-03-02 09:50:00,61.0,3,2,9,50,5,0.026,1019.97,16.95,88.405,12791.583,0.0125219067605088,-0.9183410347464078,39.04,-0.8829475928589271,36.158,0.0
29,2024-03-02 10:00:00,61.0,3,2,10,0,5,0.2009999999999999,1019.881,17.037,86.03299999999999,12686.084,0.0125189928083382,-0.918811915272803,39.04,-0.8829475928589271,36.432,0.0
30,2024-03-02 10:10:00,61.0,3,2,10,10,5,0.0,1019.799,17.547,85.407,12158.75,0.0125160788560612,-0.919281491672168,39.04,-0.8829475928589271,34.725,0.0
31,2024-03-02 10:20:00,61.0,3,2,10,20,5,0.131,1019.88,16.964,79.88300000000001,6967.6669999999995,0.0125131649036779,-0.9197497632780036,39.04,-0.8829475928589271,9.191,0.0
32,2024-03-02 10:30:00,61.0,3,2,10,30,5,0.227,1019.973,16.847,79.522,14024.833,0.0125102509511884,-0.9202167294256628,39.04,-0.8829475928589271,41.352,0.0
33,2024-03-02 10:40:00,61.0,3,2,10,40,5,0.244,1019.725,17.077,79.99,15911.416,0.0125073369985926,-0.9206823894523516,39.04,-0.8829475928589271,56.602999999999994,0.0
34,2024-03-02 10:50:00,61.0,3,2,10,50,5,0.026,1019.625,17.755000000000003,77.924,16900.751,0.0125044230458906,-0.9211467426971294,39.04,-0.8829475928589271,66.72,0.0
35,2024-03-02 11:00:00,61.0,3,2,11,0,5,0.244,1019.583,18.009,74.301,13967.333,0.0125015090930825,-0.9216097885009108,39.04,-0.8829475928589271,48.693,0.0
36,2024-03-02 11:10:00,61.0,3,2,11,10,5,0.017,1019.724,17.026,76.313,6387.75,0.0124985951401681,-0.9220715262064664,39.04,-0.8829475928589271,8.809000000000001,0.0
37,2024-03-02 11:20:00,61.0,3,2,11,20,5,0.323,1019.542,17.005000000000003,76.836,16085.833,0.0124956811871476,-0.9225319551584222,39.04,-0.8829475928589271,62.537,0.0
38,2024-03-02 11:30:00,61.0,3,2,11,30,5,0.54,1019.18,18.091,74.375,22045.333,0.012492767234021,-0.9229910747032636,39.04,-0.8829475928589271,117.37,0.0
39,2024-03-02 11:40:00,61.0,3,2,11,40,5,0.8870000000000001,1018.907,17.323,76.454,17253.667,0.0124898532807883,-0.9234488841893324,39.04,-0.8829475928589271,68.13,0.0
40,2024-03-02 11:50:00,61.0,3,2,11,50,5,0.383,1018.836,17.868000000000002,74.09700000000001,13443.999,0.0124869393274495,-0.9239053829668326,39.04,-0.8829475928589271,56.718,0.0
41,2024-03-02 12:00:00,61.0,3,2,12,0,5,0.278,1018.879,16.634,77.884,3666.251,0.0124840253740047,-0.9243605703878262,39.04,-0.8829475928589271,2.534,0.5
42,2024-03-02 12:10:00,61.0,3,2,12,10,5,0.061,1018.809,16.073,82.67699999999999,5135.5,0.0124811114204538,-0.9248144458062374,39.04,-0.8829475928589271,5.32,0.5
43,2024-03-02 12:20:00,61.0,3,2,12,20,5,0.034,1018.629,15.924,86.338,7014.4169999999995,0.012478197466797,-0.9252670085778526,39.04,-0.8829475928589271,11.946,0.5
44,2024-03-02 12:30:00,61.0,3,2,12,30,5,0.017,1018.452,16.311,85.763,10780.499,0.0124752835130342,-0.9257182580603212,39.04,-0.8829475928589271,31.339999999999996,0.5
45,2024-03-02 12:40:00,61.0,3,2,12,40,5,0.044,1018.368,16.288,84.571,5729.832,0.0124723695591654,-0.9261681936131566,39.04,-0.8829475928589271,7.44,0.5
46,2024-03-02 12:50:00,61.0,3,2,12,50,5,0.0,1018.09,15.871,86.84,6137.834,0.0124694556051907,-0.9266168145977374,39.04,-0.8829475928589271,8.024000000000001,0.5
47,2024-03-02 13:00:00,61.0,3,2,13,0,5,0.0,1017.813,15.973000000000004,86.94500000000001,6931.6669999999995,0.0124665416511101,-0.9270641203773072,39.04,-0.8829475928589271,10.963,0.5
48,2024-03-02 13:10:00,61.0,3,2,13,10,5,0.0,1017.586,16.177,87.40299999999999,6380.501,0.0124636276969237,-0.9275101103169782,39.04,-0.8829475928589271,8.267,0.5
49,2024-03-02 13:20:00,61.0,3,2,13,20,5,0.0,1017.464,16.119,88.691,4360.1669999999995,0.0124607137426314,-0.927954783783729,39.04,-0.8829475928589271,3.806,0.5
50,2024-03-02 13:30:00,61.0,3,2,13,30,5,0.0,1017.251,16.031,86.86699999999999,5480.416,0.0124577997882333,-0.9283981401464052,39.04,-0.8829475928589271,6.0329999999999995,0.5
51,2024-03-02 13:40:00,61.0,3,2,13,40,5,0.0,1017.093,16.124000000000002,84.303,7548.25,0.0124548858337294,-0.9288401787757252,39.04,-0.8829475928589271,12.146,0.5
52,2024-03-02 13:50:00,61.0,3,2,13,50,5,0.087,1016.817,16.817,82.40899999999999,11723.167,0.0124519718791197,-0.929280899044275,39.04,-0.8829475928589271,30.512,0.5
53,2024-03-02 14:00:00,61.0,3,2,14,0,5,0.096,1016.767,16.792,80.824,6427.3330000000005,0.0124490579244043,-0.9297203003265134,39.04,-0.8829475928589271,8.732,0.0
54,2024-03-02 14:10:00,61.0,3,2,14,10,5,0.0,1016.593,16.503999999999998,82.137,5609.166,0.0124461439695831,-0.9301583819987708,39.04,-0.8829475928589271,6.801,0.0
55,2024-03-02 14:20:00,61.0,3,2,14,20,5,0.0,1016.506,16.6,83.215,5568.4169999999995,0.0124432300146563,-0.93059514343925,39.04,-0.8829475928589271,6.811,0.0
56,2024-03-02 14:30:00,61.0,3,2,14,30,5,0.0,1016.552,16.658,82.15599999999999,5779.5830000000005,0.0124403160596237,-0.9310305840280289,39.04,-0.8829475928589271,7.32,0.0
57,2024-03-02 14:40:00,61.0,3,2,14,40,5,0.0,1016.391,16.587,82.98400000000001,5467.0830000000005,0.0124374021044855,-0.9314647031470588,39.04,-0.8829475928589271,7.911,0.0
58,2024-03-02 14:50:00,61.0,3,2,14,50,5,0.0,1016.365,16.438,84.958,4830.25,0.0124344881492417,-0.931897500180168,39.04,-0.8829475928589271,6.072,0.0
59,2024-03-02 15:00:00,61.0,3,2,15,0,5,0.0,1016.303,16.499000000000002,83.523,4858.25,0.0124315741938923,-0.9323289745130608,39.04,-0.8829475928589271,6.927,0.0
60,2024-03-02 15:10:00,61.0,3,2,15,10,5,0.0,1016.319,16.206,82.59200000000001,2217.666,0.0124286602384374,-0.9327591255333184,39.04,-0.8829475928589271,1.341,0.0
61,2024-03-02 15:20:00,61.0,3,2,15,20,5,0.096,1016.24,15.966,83.592,2372.999,0.0124257462828768,-0.9331879526304008,39.04,-0.8829475928589271,1.447,0.0
62,2024-03-02 15:30:00,61.0,3,2,15,30,5,0.043,1016.298,15.901999999999996,83.61699999999999,2303.165,0.0124228323272108,-0.933615455195647,39.04,-0.8829475928589271,1.309,0.0
63,2024-03-02 15:40:00,61.0,3,2,15,40,5,0.0,1016.323,15.837,85.44500000000001,2039.917,0.0124199183714393,-0.9340416326222756,39.04,-0.8829475928589271,1.054,0.0
64,2024-03-02 15:50:00,61.0,3,2,15,50,5,0.0,1016.148,15.901,85.226,2330.333,0.0124170044155622,-0.9344664843053868,39.04,-0.8829475928589271,1.37,0.0
65,2024-03-02 16:00:00,61.0,3,2,16,0,5,0.0,1016.166,15.962,85.502,1872.667,0.0124140904595798,-0.934890009641962,39.04,-0.8829475928589271,0.927,0.0
66,2024-03-02 16:10:00,61.0,3,2,16,10,5,0.0,1016.234,15.969,86.364,1625.834,0.0124111765034918,-0.9353122080308652,39.04,-0.8829475928589271,0.6910000000000001,0.0
67,2024-03-02 16:20:00,61.0,3,2,16,20,5,0.0,1016.314,15.961000000000002,85.049,1731.0,0.0124082625472985,-0.9357330788728442,39.04,-0.8829475928589271,0.8019999999999999,0.0
68,2024-03-02 16:30:00,61.0,3,2,16,30,5,0.0,1016.487,15.916999999999998,84.917,1676.916,0.0124053485909999,-0.93615262157053,39.04,-0.8829475928589271,0.755,0.0
69,2024-03-02 16:40:00,61.0,3,2,16,40,5,0.0,1016.396,16.063,87.19800000000001,2010.418,0.0124024346345958,-0.9365708355284406,39.04,-0.8829475928589271,1.0550000000000002,0.0
70,2024-03-02 16:50:00,61.0,3,2,16,50,5,0.0,1016.48,16.124,86.72999999999999,1304.917,0.0123995206780865,-0.9369877201529784,39.04,-0.8829475928589271,0.474,0.0
71,2024-03-03 06:30:00,62.0,3,3,6,30,6,0.122,1018.473,15.0,94.719,187.749,0.0121605758882492,-0.9665958243339438,39.04,-0.8829475928589271,0.025,0.0
72,2024-03-03 06:40:00,62.0,3,3,6,40,6,0.017,1018.541,15.055,94.837,359.66700000000003,0.0121576619230839,-0.9669004929808312,39.04,-0.8829475928589271,0.092,0.0
73,2024-03-03 06:50:00,62.0,3,3,6,50,6,0.0,1018.623,15.119,94.687,532.1659999999999,0.0121547479578155,-0.967203789245572,39.04,-0.8829475928589271,0.173,0.0
74,2024-03-03 07:00:00,62.0,3,3,7,0,6,0.0,1018.658,15.199000000000002,94.537,668.918,0.0121518339924437,-0.967505712697679,39.04,-0.8829475928589271,0.286,0.0
75,2024-03-03 07:10:00,62.0,3,3,7,10,6,0.0,1018.655,15.425,94.435,1215.418,0.0121489200269688,-0.9678062629086136,39.04,-0.8829475928589271,0.8699999999999999,0.0
76,2024-03-03 07:20:00,62.0,3,3,7,20,6,0.0,1018.647,15.611,94.027,1356.668,0.0121460060613908,-0.968105439451786,39.04,-0.8829475928589271,0.995,0.0
77,2024-03-03 07:30:00,62.0,3,3,7,30,6,0.0,1018.666,15.797999999999998,93.971,1694.667,0.0121430920957095,-0.9684032419025564,39.04,-0.8829475928589271,1.61,0.0
78,2024-03-03 07:40:00,62.0,3,3,7,40,6,0.0,1018.712,15.96,93.579,1914.251,0.0121401781299252,-0.968699669838235,39.04,-0.8829475928589271,1.944,0.0
79,2024-03-03 07:50:00,62.0,3,3,7,50,6,0.0,1018.83,15.872,93.24,1799.166,0.0121372641640377,-0.9689947228380832,39.04,-0.8829475928589271,1.715,0.0
80,2024-03-03 08:00:00,62.0,3,3,8,0,6,0.2,1018.859,15.871,93.072,2086.416,0.0121343501980472,-0.969288400483314,39.04,-0.8829475928589271,2.275,0.0
81,2024-03-03 08:10:00,62.0,3,3,8,10,6,0.087,1018.872,15.857,93.005,2406.251,0.0121314362319536,-0.9695807023570924,39.04,-0.8829475928589271,3.1119999999999997,0.0
82,2024-03-03 08:20:00,62.0,3,3,8,20,6,0.069,1018.886,16.081,92.408,3293.25,0.012128522265757,-0.9698716280445356,39.04,-0.8829475928589271,5.612,0.0
83,2024-03-03 08:30:00,62.0,3,3,8,30,6,0.104,1018.996,16.267,92.089,3422.165,0.0121256082994574,-0.9701611771327155,39.04,-0.8829475928589271,6.0200000000000005,0.0
84,2024-03-03 08:40:00,62.0,3,3,8,40,6,0.026,1019.047,16.276,92.016,2762.918,0.0121226943330548,-0.9704493492106568,39.04,-0.8829475928589271,4.013,0.0
85,2024-03-03 08:50:00,62.0,3,3,8,50,6,0.017,1019.081,16.301,92.263,2766.082,0.0121197803665493,-0.9707361438693388,39.04,-0.8829475928589271,4.044,0.0
86,2024-03-03 09:00:00,62.0,3,3,9,0,6,0.044,1019.031,16.517000000000003,91.837,3941.415,0.0121168663999408,-0.9710215607016958,39.04,-0.8829475928589271,8.205,0.0
87,2024-03-03 09:10:00,62.0,3,3,9,10,6,0.017,1018.987,17.205000000000002,89.6,7174.582,0.0121139524332295,-0.971305599302618,39.04,-0.8829475928589271,26.645,0.0
88,2024-03-03 09:20:00,62.0,3,3,9,20,6,0.087,1018.971,18.09,86.998,10255.169,0.0121110384664152,-0.9715882592689516,39.04,-0.8829475928589271,52.264,0.0
89,2024-03-03 09:30:00,62.0,3,3,9,30,6,0.0,1018.865,18.958,86.312,10724.166,0.0121081244994981,-0.9718695401995,39.04,-0.8829475928589271,56.138,0.0
90,2024-03-03 09:40:00,62.0,3,3,9,40,6,0.026,1018.666,19.491,81.671,9171.0,0.0121052105324782,-0.9721494416950234,39.04,-0.8829475928589271,41.653,0.0
91,2024-03-03 09:50:00,62.0,3,3,9,50,6,0.0,1018.579,19.121,81.77799999999999,8991.583,0.0121022965653555,-0.9724279633582402,39.04,-0.8829475928589271,38.124,0.0
92,2024-03-03 10:00:00,62.0,3,3,10,0,6,0.044,1018.463,19.111,81.451,8275.498,0.01209938259813,-0.9727051047938275,39.04,-0.8829475928589271,31.354000000000003,0.0
93,2024-03-03 10:10:00,62.0,3,3,10,10,6,0.017,1018.346,19.231,81.865,6995.5830000000005,0.0120964686308017,-0.9729808656084205,39.04,-0.8829475928589271,22.981,0.0
94,2024-03-03 10:20:00,62.0,3,3,10,20,6,0.0,1018.198,18.991,81.789,6552.916,0.0120935546633708,-0.9732552454106153,39.04,-0.8829475928589271,20.343,0.0
95,2024-03-03 10:30:00,62.0,3,3,10,30,6,0.043,1018.017,18.896,80.739,5643.251,0.0120906406958371,-0.9735282438109674,39.04,-0.8829475928589271,13.164,0.0
96,2024-03-03 10:40:00,62.0,3,3,10,40,6,0.0,1017.876,18.395,81.816,5621.749,0.0120877267282007,-0.9737998604219932,39.04,-0.8829475928589271,13.305,0.0
97,2024-03-03 10:50:00,62.0,3,3,10,50,6,0.13,1017.699,18.761000000000003,81.251,6601.75,0.0120848127604617,-0.9740700948581702,39.04,-0.8829475928589271,19.266,0.0
98,2024-03-03 11:00:00,62.0,3,3,11,0,6,0.113,1017.527,19.107,77.503,9586.917,0.01208189879262,-0.9743389467359376,39.04,-0.8829475928589271,42.29,0.0
99,2024-03-03 11:10:00,62.0,3,3,11,10,6,0.113,1017.42,20.707,74.39,16602.917,0.0120789848246758,-0.9746064156736974,39.04,-0.8829475928589271,106.702,0.0
100,2024-03-03 11:20:00,62.0,3,3,11,20,6,0.174,1017.262,21.743,69.434,16944.916999999998,0.012076070856629,-0.9748725012918144,39.04,-0.8829475928589271,103.991,0.0
101,2024-03-03 11:30:00,62.0,3,3,11,30,6,0.2,1017.198,21.917,68.506,16051.0,0.0120731568884796,-0.9751372032126168,39.04,-0.8829475928589271,86.85,0.0
102,2024-03-03 11:40:00,62.0,3,3,11,40,6,0.372,1017.078,21.689,69.199,20880.167,0.0120702429202276,-0.9754005210603962,39.04,-0.8829475928589271,129.607,0.0
103,2024-03-03 11:50:00,62.0,3,3,11,50,6,0.418,1016.971,22.588,67.3,23306.999,0.0120673289518732,-0.9756624544614094,39.04,-0.8829475928589271,157.237,0.0
104,2024-03-03 12:00:00,62.0,3,3,12,0,6,0.478,1016.768,22.683,66.614,22696.75,0.0120644149834163,-0.975923003043878,39.04,-0.8829475928589271,132.632,0.0
105,2024-03-03 12:10:00,62.0,3,3,12,10,6,0.584,1016.658,22.202,67.856,20680.5,0.0120615010148569,-0.9761821664379892,39.04,-0.8829475928589271,98.136,0.0
106,2024-03-03 12:20:00,62.0,3,3,12,20,6,0.374,1016.523,22.203,68.70599999999999,19261.251,0.0120585870461951,-0.976439944275896,39.04,-0.8829475928589271,78.706,0.0
107,2024-03-03 12:30:00,62.0,3,3,12,30,6,0.645,1016.366,21.341,69.193,14320.5,0.0120556730774309,-0.9766963361917188,39.04,-0.8829475928589271,43.162,0.0
108,2024-03-03 12:40:00,62.0,3,3,12,40,6,0.479,1016.11,21.224,69.619,14590.75,0.0120527591085644,-0.976951341821544,39.04,-0.8829475928589271,46.135000000000005,0.0
109,2024-03-03 12:50:00,62.0,3,3,12,50,6,0.295,1015.904,21.368,69.134,15880.001,0.0120498451395954,-0.9772049608034262,39.04,-0.8829475928589271,52.754999999999995,0.0
110,2024-03-03 13:00:00,62.0,3,3,13,0,6,0.078,1015.646,22.105,67.249,20102.0,0.0120469311705241,-0.9774571927773886,39.04,-0.8829475928589271,82.796,0.0
111,2024-03-03 13:10:00,62.0,3,3,13,10,6,0.313,1015.467,22.648,64.668,20996.167,0.0120440172013506,-0.9777080373854224,39.04,-0.8829475928589271,89.42699999999999,0.0
112,2024-03-03 13:20:00,62.0,3,3,13,20,6,0.629,1015.294,25.643,55.551,52303.485,0.0120411032320747,-0.977957494271488,39.04,-0.8829475928589271,792.51,0.0
113,2024-03-03 13:30:00,62.0,3,3,13,30,6,0.5780000000000001,1015.211,25.491,54.15,20177.249,0.0120381892626966,-0.9782055630815164,39.04,-0.8829475928589271,96.913,0.0
114,2024-03-03 13:40:00,62.0,3,3,13,40,6,0.619,1015.126,22.847,60.879,12588.501,0.0120352752932162,-0.9784522434634072,39.04,-0.8829475928589271,36.17100000000001,0.0
115,2024-03-03 13:50:00,62.0,3,3,13,50,6,0.454,1015.023,21.691,64.527,10715.249,0.0120323613236336,-0.978697535067032,39.04,-0.8829475928589271,25.207,0.0
116,2024-03-03 14:00:00,62.0,3,3,14,0,6,0.479,1015.018,21.423,66.05,11323.5,0.0120294473539489,-0.9789414375442328,39.04,-0.8829475928589271,26.296999999999997,0.0
117,2024-03-03 14:10:00,62.0,3,3,14,10,6,0.236,1014.904,21.366999999999997,67.46600000000001,10533.583,0.012026533384162,-0.9791839505488245,39.04,-0.8829475928589271,24.177,0.0
118,2024-03-03 14:20:00,62.0,3,3,14,20,6,0.478,1014.818,21.326,66.255,10300.0,0.0120236194142729,-0.9794250737365924,39.04,-0.8829475928589271,21.882,0.0
119,2024-03-03 14:30:00,62.0,3,3,14,30,6,0.478,1014.756,21.137,66.487,9713.75,0.0120207054442818,-0.9796648067652954,39.04,-0.8829475928589271,21.157,0.0
120,2024-03-03 14:40:00,62.0,3,3,14,40,6,0.1659999999999999,1014.756,21.344,66.977,9665.75,0.0120177914741885,-0.9799031492946658,39.04,-0.8829475928589271,20.959,0.0
121,2024-03-03 14:50:00,62.0,3,3,14,50,6,0.4429999999999999,1014.733,21.19,65.93100000000001,6866.9169999999995,0.0120148775039932,-0.980140100986409,39.04,-0.8829475928589271,11.599,0.0
122,2024-03-03 15:00:00,62.0,3,3,15,0,6,0.209,1014.696,20.706,68.592,5449.751,0.0120119635336959,-0.9803756615042049,39.04,-0.8829475928589271,7.209999999999999,0.0
123,2024-03-03 15:10:00,62.0,3,3,15,10,6,0.078,1014.677,20.809,67.96900000000001,5848.085,0.0120090495632966,-0.9806098305137076,39.04,-0.8829475928589271,7.95,0.0
124,2024-03-03 15:20:00,62.0,3,3,15,20,6,0.034,1014.663,20.86,66.924,6865.334,0.0120061355927952,-0.9808426076825464,39.04,-0.8829475928589271,10.453,0.0
125,2024-03-03 15:30:00,62.0,3,3,15,30,6,0.462,1014.61,20.959,66.313,7859.583,0.0120032216221919,-0.981073992680326,39.04,-0.8829475928589271,13.536,0.0
126,2024-03-03 15:40:00,62.0,3,3,15,40,6,0.418,1014.578,21.257,65.741,10167.0,0.0120003076514867,-0.9813039851786276,39.04,-0.8829475928589271,22.181,0.0
127,2024-03-03 15:50:00,62.0,3,3,15,50,6,0.339,1014.5800000000002,21.398000000000003,66.774,9838.833,0.0119973936806796,-0.9815325848510082,39.04,-0.8829475928589271,18.255000000000003,0.0
128,2024-03-03 16:00:00,62.0,3,3,16,0,6,0.453,1014.585,21.536,65.256,12467.083,0.0119944797097705,-0.9817597913730024,39.04,-0.8829475928589271,27.099,0.0
129,2024-03-03 16:10:00,62.0,3,3,16,10,6,0.174,1014.667,21.439,65.158,10562.997,0.0119915657387596,-0.9819856044221216,39.04,-0.8829475928589271,17.663999999999998,0.0
130,2024-03-03 16:20:00,62.0,3,3,16,20,6,0.261,1014.838,21.447,64.20700000000001,11677.25,0.0119886517676469,-0.9822100236778551,39.04,-0.8829475928589271,19.522,0.0
131,2024-03-03 16:30:00,62.0,3,3,16,30,6,0.104,1014.975,20.92,67.11,6698.4169999999995,0.0119857377964324,-0.982433048821671,39.04,-0.8829475928589271,5.449,0.0
132,2024-03-03 16:40:00,62.0,3,3,16,40,6,0.034,1014.937,20.371,68.852,5930.332,0.011982823825116,-0.9826546795370156,39.04,-0.8829475928589271,4.269,0.0
133,2024-03-03 16:50:00,62.0,3,3,16,50,6,0.0349999999999999,1014.955,20.018,70.798,4380.9169999999995,0.0119799098536979,-0.9828749155093144,39.04,-0.8829475928589271,2.269,0.0
134,2024-03-04 06:30:00,63.0,3,4,6,30,0,1.028,1014.704,15.379,86.618,814.583,0.0117409638534708,-0.9961620024355824,39.04,-0.8829475928589271,0.114,0.0
135,2024-03-04 06:40:00,63.0,3,4,6,40,0,0.932,1014.858,15.373,86.529,1139.75,0.0117380498736926,-0.9962655744646588,39.04,-0.8829475928589271,0.2009999999999999,0.0
136,2024-03-04 06:50:00,63.0,3,4,6,50,0,1.089,1014.849,15.477,86.4,1458.752,0.0117351358938147,-0.996367732431898,39.04,-0.8829475928589271,0.3379999999999999,0.0
137,2024-03-04 07:00:00,63.0,3,4,7,0,0,1.341,1014.931,15.591,86.342,1766.916,0.0117322219138371,-0.9964684761923012,39.04,-0.8829475928589271,0.477,0.0
138,2024-03-04 07:10:00,63.0,3,4,7,10,0,1.299,1014.971,15.734,86.09400000000001,2038.75,0.0117293079337599,-0.9965678056028756,39.04,-0.8829475928589271,0.635,0.0
139,2024-03-04 07:20:00,63.0,3,4,7,20,0,1.0379999999999998,1014.961,15.91,85.159,2284.333,0.0117263939535832,-0.9966657205226376,39.04,-0.8829475928589271,0.8029999999999999,0.0
140,2024-03-04 07:30:00,63.0,3,4,7,30,0,0.933,1014.988,16.122999999999998,84.385,2508.834,0.0117234799733068,-0.9967622208126098,39.04,-0.8829475928589271,1.015,0.0
141,2024-03-04 07:40:00,63.0,3,4,7,40,0,0.992,1015.058,16.418,83.494,2736.25,0.0117205659929308,-0.9968573063358236,39.04,-0.8829475928589271,1.1780000000000002,0.0
142,2024-03-04 07:50:00,63.0,3,4,7,50,0,1.142,1015.119,16.706,82.576,2943.25,0.0117176520124554,-0.9969509769573184,39.04,-0.8829475928589271,1.427,0.0
143,2024-03-04 08:00:00,63.0,3,4,8,0,0,0.8109999999999999,1015.099,16.916,82.477,3137.333,0.0117147380318804,-0.9970432325441416,39.04,-0.8829475928589271,1.5870000000000002,0.0
144,2024-03-04 08:10:00,63.0,3,4,8,10,0,1.026,1015.113,17.137,81.599,3333.001,0.0117118240512059,-0.997134072965349,39.04,-0.8829475928589271,1.806,0.0
