,Unnamed: 0,DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
13,13,2024-01-18 07:00:00,17.0,1,18,7,0,3,2.463,1013.277,14.488,82.03999999999999,3836.167,0.0,0.2629622026565143,53.37,0.0871557427476586,3.062,3836.17,0.0,0.0
14,14,2024-01-18 07:10:00,17.0,1,18,7,10,3,1.481111111111111,1013.428888888889,14.694444444444445,81.38444444444445,5901.667777777778,0.0,0.2643421825801344,53.37,0.0871557427476586,7.333333333333333,5901.67,0.0333333333333332,0.0
15,15,2024-01-18 07:20:00,17.0,1,18,7,20,3,2.195,1013.453,15.001,80.051,7372.000999999999,0.0,0.2657216214985144,53.37,0.0871557427476586,10.956,7372.0,0.0666666666666666,0.0
16,16,2024-01-18 07:30:00,17.0,1,18,7,30,3,2.1079999999999997,1013.511,15.104,80.731,9079.0,0.0,0.2671005165884815,53.37,0.0871557427476586,16.131,9079.0,0.1,0.0
17,17,2024-01-18 07:40:00,17.0,1,18,7,40,3,1.879,1013.586,16.161,77.36800000000001,19996.567,0.0,0.2684788650279763,53.37,0.0871557427476586,111.84099999999998,19996.57,0.1333333333333332,0.0
18,18,2024-01-18 07:50:00,17.0,1,18,7,50,3,1.559,1013.585,19.483,64.959,35950.369,0.0,0.2698566639960584,53.37,0.0871557427476586,358.563,35950.37,0.1666666666666666,0.0
19,19,2024-01-18 08:00:00,17.0,1,18,8,0,3,1.854,1013.674,20.946,58.099,26116.086,0.0,0.2712339106729096,53.37,0.0871557427476586,202.795,26116.09,0.2,0.0
20,20,2024-01-18 08:10:00,17.0,1,18,8,10,3,2.446,1013.714,19.282,61.8,26849.182,0.0,0.2726106022398453,53.37,0.0871557427476586,234.507,26849.18,0.3166666666666662,0.0
21,21,2024-01-18 08:20:00,17.0,1,18,8,20,3,1.812,1013.782,21.366,56.74400000000001,51546.143,0.0,0.2739867358793143,53.37,0.0871557427476586,697.3549999999999,51546.14,0.4333333333333325,0.0
22,22,2024-01-18 08:30:00,17.0,1,18,8,30,3,1.6644444444444444,1013.6511111111112,25.845555555555553,44.22555555555556,64523.98333333333,0.0,0.2753623087749086,53.37,0.0871557427476586,903.0766666666668,64523.98,0.55,0.0
23,23,2024-01-18 08:40:00,17.0,1,18,8,40,3,1.514,1013.705,27.131,41.242,69299.001,0.0,0.2767373181113676,53.37,0.0871557427476586,1004.807,69299.0,0.6666666666666662,0.0
24,24,2024-01-18 08:50:00,17.0,1,18,8,50,3,1.828,1013.781,29.78,34.863,82957.227,0.0,0.2781117610745836,53.37,0.0871557427476586,1373.212,82957.23,0.7833333333333324,0.0
25,25,2024-01-18 09:00:00,17.0,1,18,9,0,3,0.4109999999999999,1013.819,33.164,29.889,88449.374,0.0,0.2794856348516089,53.37,0.0871557427476586,1509.004,88449.37,0.9,0.0
26,26,2024-01-18 09:10:00,17.0,1,18,9,10,3,1.7399999999999998,1013.914,33.891,26.962,92837.343,0.0,0.2808589366306612,53.37,0.0871557427476586,1624.182,92837.34,1.066666666666666,0.0
27,27,2024-01-18 09:20:00,17.0,1,18,9,20,3,1.793,1013.92,33.025,27.219,97186.498,0.0,0.2822316636011261,53.37,0.0871557427476586,1740.487,97186.5,1.233333333333332,0.0
28,28,2024-01-18 09:30:00,17.0,1,18,9,30,3,1.533,1013.869,33.142,26.5,102078.127,0.0,0.2836038129535688,53.37,0.0871557427476586,1839.002,102078.13,1.4,0.0
29,29,2024-01-18 09:40:00,17.0,1,18,9,40,3,2.9530000000000003,1013.814,31.383999999999997,28.7,105736.743,0.0,0.2849753818797354,53.37,0.0871557427476586,1920.11,105736.74,1.566666666666666,0.0
30,30,2024-01-18 09:50:00,17.0,1,18,9,50,3,3.093,1013.721,30.195,32.443,108745.252,0.0,0.2863463675725585,53.37,0.0871557427476586,1988.648,108745.25,1.733333333333332,0.0
31,31,2024-01-18 10:00:00,17.0,1,18,10,0,3,2.5,1013.569,31.363999999999997,31.795,111876.666,0.0,0.2877167672261672,53.37,0.0871557427476586,2020.177,111876.67,1.9,0.0
32,32,2024-01-18 10:10:00,17.0,1,18,10,10,3,1.533,1013.212,33.501,27.083999999999996,115653.695,0.0,0.289086578035887,53.37,0.0871557427476586,2026.771,115653.7,1.983333333333333,0.0
33,33,2024-01-18 10:20:00,17.0,1,18,10,20,3,1.481,1012.941,35.42,22.825,116911.871,0.0,0.2904557971982506,53.37,0.0871557427476586,2023.643,116911.87,2.066666666666666,0.0
34,34,2024-01-18 10:30:00,17.0,1,18,10,30,3,1.606666666666667,1012.78,35.21222222222222,23.61,117758.2,0.0,0.2918244219110021,53.37,0.0871557427476586,2059.954444444445,117913.9609375,2.15,0.0
35,35,2024-01-18 10:40:00,17.0,1,18,10,40,3,1.9844444444444445,1012.6455555555556,34.52333333333333,24.704444444444444,117758.2,0.0,0.2931924493730996,53.37,0.0871557427476586,2085.4555555555553,117809.734375,2.233333333333333,0.0
36,36,2024-01-18 10:50:00,17.0,1,18,10,50,3,2.185,1012.531,34.04600000000001,25.488999999999997,117758.2,0.0,0.294559876784725,53.37,0.0871557427476586,2112.818,117758.2,2.316666666666666,0.0
37,37,2024-01-18 11:00:00,17.0,1,18,11,0,3,1.4209999999999998,1012.502,35.304,22.417,117758.2,0.0,0.2959267013472891,53.37,0.0871557427476586,2097.597,117758.2,2.4,0.0
38,38,2024-01-18 11:10:00,17.0,1,18,11,10,3,1.942,1012.316,37.416,19.22,117758.2,0.0,0.2972929202634355,53.37,0.0871557427476586,2087.111,117758.2,2.4499999999999997,0.0
39,39,2024-01-18 11:20:00,17.0,1,18,11,20,3,1.533,1012.231,37.829,17.902,117758.2,0.0,0.2986585307370468,53.37,0.0871557427476586,2091.3309999999997,117758.2,2.4999999999999996,0.0
40,40,2024-01-18 11:30:00,17.0,1,18,11,30,3,0.705,1011.973,39.048,17.377000000000002,117758.2,0.0,0.3000235299732529,53.37,0.0871557427476586,2046.957,117758.2,2.55,0.0
41,41,2024-01-18 11:40:00,17.0,1,18,11,40,3,0.758,1011.782,40.447,16.364,117758.2,0.0,0.3013879151784321,53.37,0.0871557427476586,2010.084,117896.140625,2.6,0.0
42,42,2024-01-18 11:50:00,17.0,1,18,11,50,3,1.297,1011.535,38.962,17.413999999999998,117758.2,0.0,0.302751683560221,53.37,0.0871557427476586,2035.946,117758.2,2.65,0.0
43,43,2024-01-18 12:00:00,17.0,1,18,12,0,3,0.6577777777777778,1011.37,40.34,16.12777777777778,117758.2,0.0,0.304114832327518,53.37,0.0871557427476586,2010.7722222222224,117839.796875,2.7,0.0
44,44,2024-01-18 12:10:00,17.0,1,18,12,10,3,1.045,1011.103,38.622,18.612,117758.2,0.0,0.3054773586904896,53.37,0.0871557427476586,2015.453,117758.2,2.7,0.0
45,45,2024-01-18 12:20:00,17.0,1,18,12,20,3,0.993,1010.982,38.09,19.457,102398.435,0.0,0.3068392598605771,53.37,0.0871557427476586,2019.33,102398.44,2.7,0.0
46,46,2024-01-18 12:30:00,17.0,1,18,12,30,3,1.142,1010.82,39.149,17.994,117758.2,0.0,0.3082005330505,53.37,0.0871557427476586,2001.059,117758.2,2.7,0.0
47,47,2024-01-18 12:40:00,17.0,1,18,12,40,3,1.403,1010.591,37.997,19.436,117758.2,0.0,0.3095611754742637,53.37,0.0871557427476586,2009.398,117758.2,2.7,0.0
48,48,2024-01-18 12:50:00,17.0,1,18,12,50,3,1.358,1010.364,38.306,18.781,117758.2,0.0,0.3109211843471643,53.37,0.0871557427476586,1979.461,117800.9296875,2.7,0.0
49,49,2024-01-18 13:00:00,17.0,1,18,13,0,3,2.525,1010.347,35.964999999999996,20.148000000000003,117758.2,0.0,0.3122805568857943,53.37,0.0871557427476586,2018.155,117758.2,2.7,0.0
50,50,2024-01-18 13:10:00,17.0,1,18,13,10,3,2.5789999999999997,1010.218,34.304,21.996,114924.168,0.0,0.3136392903080496,53.37,0.0871557427476586,1974.079,114924.17,2.6500000000000004,0.0
51,51,2024-01-18 13:20:00,17.0,1,18,13,20,3,1.524,1010.14,34.929,21.03,105966.029,0.0,0.3149973818331336,53.37,0.0871557427476586,1751.848,105966.03,2.6000000000000005,0.0
52,52,2024-01-18 13:30:00,17.0,1,18,13,30,3,0.679,1009.942,37.723,18.496,111333.29,0.0,0.3163548286815616,53.37,0.0871557427476586,1843.467,111333.29,2.55,0.0
53,53,2024-01-18 13:40:00,17.0,1,18,13,40,3,1.516,1009.796,35.537,20.453,108576.165,0.0,0.3177116280751714,53.37,0.0871557427476586,1841.886,108576.16,2.5,0.0
54,54,2024-01-18 13:50:00,17.0,1,18,13,50,3,1.1949999999999998,1009.602,35.361000000000004,20.616,104515.047,0.0,0.3190677772371239,53.37,0.0871557427476586,1782.9440000000002,104515.05,2.45,0.0
55,55,2024-01-18 14:00:00,17.0,1,18,14,0,3,1.549,1009.583,35.062,21.549,99804.002,0.0,0.3204232733919112,53.37,0.0871557427476586,1707.27,99804.0,2.4,0.0
56,56,2024-01-18 14:10:00,17.0,1,18,14,10,3,1.6969999999999998,1009.529,35.925,20.707,95591.413,0.0,0.3217781137653619,53.37,0.0871557427476586,1622.818,95591.41,2.316666666666667,0.0
57,57,2024-01-18 14:20:00,17.0,1,18,14,20,3,2.126,1009.46,33.998000000000005,22.551,91175.952,0.0,0.3231322955846464,53.37,0.0871557427476586,1538.142,91175.95,2.233333333333334,0.0
58,58,2024-01-18 14:30:00,17.0,1,18,14,30,3,2.152,1009.372,33.900999999999996,22.744999999999997,86605.423,0.0,0.3244858160782841,53.37,0.0871557427476586,1425.982,86605.42,2.15,0.0
59,59,2024-01-18 14:40:00,17.0,1,18,14,40,3,1.933,1009.359,33.815,23.33,81859.515,0.0,0.3258386724761464,53.37,0.0871557427476586,1307.556,81859.52,2.066666666666667,0.0
60,60,2024-01-18 14:50:00,17.0,1,18,14,50,3,2.186,1009.32,33.469,24.08,76475.72,0.0,0.3271908620094646,53.37,0.0871557427476586,1172.242,76475.72,1.9833333333333336,0.0
61,61,2024-01-18 15:00:00,17.0,1,18,15,0,3,2.351,1009.32,32.626999999999995,24.252,71511.67199999999,0.0,0.3285423819108347,53.37,0.0871557427476586,1034.58,71511.67,1.9,0.0
62,62,2024-01-18 15:10:00,17.0,1,18,15,10,3,2.12375,1009.33,32.5125,25.54,65832.78125,0.0,0.329893229414223,53.37,0.0871557427476586,894.3512499999999,65832.78,1.8000000000000005,0.0
63,63,2024-01-18 15:20:00,17.0,1,18,15,20,3,1.812,1009.432,32.742000000000004,25.853,60516.77,0.0,0.3312434017549722,53.37,0.0871557427476586,766.199,60516.77,1.7000000000000006,0.0
64,64,2024-01-18 15:30:00,17.0,1,18,15,30,3,2.064,1009.561,32.232,27.448,55334.581000000006,0.0,0.3325928961698066,53.37,0.0871557427476586,618.73,55334.58,1.6,0.0
65,65,2024-01-18 15:40:00,17.0,1,18,15,40,3,1.975,1009.653,31.488,29.913,49807.755,0.0,0.3339417098968377,53.37,0.0871557427476586,456.004,49807.76,1.5000000000000004,0.0
66,66,2024-01-18 15:50:00,17.0,1,18,15,50,3,1.596666666666667,1009.6411111111112,31.56555555555555,30.09777777777778,44053.38444444445,0.0,0.3352898401755711,53.37,0.0871557427476586,232.15,44053.38,1.4000000000000008,0.0
67,67,2024-01-18 16:00:00,17.0,1,18,16,0,3,1.367,1009.648,30.984,31.433,38566.734,0.0,0.3366372842469102,53.37,0.0871557427476586,105.232,38566.73,1.3,0.0
68,68,2024-01-18 16:10:00,17.0,1,18,16,10,3,1.028,1009.694,31.228,30.872000000000003,33534.831,0.0,0.3379840393531629,53.37,0.0871557427476586,33.315,33534.83,1.150000000000002,0.0
69,69,2024-01-18 16:20:00,17.0,1,18,16,20,3,0.61,1009.745,30.957,33.001999999999995,29189.083999999995,0.0,0.3393301027380472,53.37,0.0871557427476586,23.747,29189.08,1.000000000000001,0.0
70,70,2024-01-18 16:30:00,17.0,1,18,16,30,3,1.263,1009.804,28.423,40.5,12855.167,0.0,0.3406754716466974,53.37,0.0871557427476586,18.937,12855.17,0.8500000000000001,0.0
71,71,2024-01-18 16:40:00,17.0,1,18,16,40,3,0.968,1009.919,26.007,48.433,6413.5830000000005,0.0,0.3420201433256689,53.37,0.0871557427476586,9.577,6413.58,0.7000000000000022,0.0
72,72,2024-01-18 16:50:00,17.0,1,18,16,50,3,0.4,1010.004,25.626,50.451,4541.4169999999995,0.0,0.3433641150229427,53.37,0.0871557427476586,4.781000000000001,4541.42,0.550000000000001,0.0
73,73,2024-01-19 06:30:00,18.0,1,19,6,30,4,0.5988888888888888,1011.8966666666666,17.1,79.37111111111112,295.2766666666667,0.0,0.450928617201641,53.37,0.0871557427476586,0.0088888888888888,295.28,0.0,0.0
74,74,2024-01-19 06:40:00,18.0,1,19,6,40,4,0.663,1012.034,17.048000000000002,80.953,816.249,0.0,0.4522050496771315,53.37,0.0871557427476586,0.099,816.25,0.0,0.0
75,75,2024-01-19 06:50:00,18.0,1,19,6,50,4,1.5377777777777777,1012.1188888888888,17.26,79.91222222222223,1706.2966666666666,0.0,0.4534805566654411,53.37,0.0871557427476586,0.5611111111111111,1706.3,0.0,0.0
76,76,2024-01-19 07:00:00,18.0,1,19,7,0,4,1.158,1012.129,17.561,78.85,3032.082,0.0,0.4547551355561057,53.37,0.0871557427476586,1.893,3032.08,0.0,0.0
77,77,2024-01-19 07:10:00,18.0,1,19,7,10,4,1.8677777777777775,1012.2588888888888,17.799999999999997,78.0988888888889,4610.463333333333,0.0,0.4560287837405591,53.37,0.0871557427476586,4.361111111111111,4610.46,0.0333333333333332,0.0
78,78,2024-01-19 07:20:00,18.0,1,19,7,20,4,1.385,1012.272,18.115,77.241,6646.332,0.0,0.4573014986121421,53.37,0.0871557427476586,9.099,6646.33,0.0666666666666666,0.0
79,79,2024-01-19 07:30:00,18.0,1,19,7,30,4,1.243,1012.257,18.931,74.869,9956.417,0.0,0.4585732775661026,53.37,0.0871557427476586,20.666,9956.42,0.1,0.0
80,80,2024-01-19 07:40:00,18.0,1,19,7,40,4,1.447,1012.366,19.782,71.9,13928.666,0.0,0.4598441179996069,53.37,0.0871557427476586,40.202,13928.67,0.1333333333333332,0.0
81,81,2024-01-19 07:50:00,18.0,1,19,7,50,4,1.732,1012.398,21.136000000000003,66.337,20155.584,0.0,0.4611140173117403,53.37,0.0871557427476586,86.437,20155.58,0.1666666666666666,0.0
82,82,2024-01-19 08:00:00,18.0,1,19,8,0,4,0.932,1012.395,22.356,61.757000000000005,19623.083,0.0,0.4623829729035151,53.37,0.0871557427476586,77.75800000000001,19623.08,0.2,0.0
83,83,2024-01-19 08:10:00,18.0,1,19,8,10,4,0.252,1012.427,25.521,52.849,32559.0,0.0,0.4636509821778735,53.37,0.0871557427476586,283.56100000000004,32559.0,0.283333333333333,0.0
84,84,2024-01-19 08:20:00,18.0,1,19,8,20,4,0.6529999999999999,1012.462,26.327,47.895,28027.083,0.0,0.4649180425396969,53.37,0.0871557427476586,156.519,28027.08,0.3666666666666661,0.0
85,85,2024-01-19 08:30:00,18.0,1,19,8,30,4,1.315,1012.598,24.242,53.76800000000001,24814.166,0.0,0.4661841513958068,53.37,0.0871557427476586,119.999,24814.17,0.4499999999999999,0.0
86,86,2024-01-19 08:40:00,18.0,1,19,8,40,4,1.279,1012.672,24.036,54.66,26335.167,0.0,0.4674493061549729,53.37,0.0871557427476586,136.28799999999998,26335.17,0.533333333333333,0.0
87,87,2024-01-19 08:50:00,18.0,1,19,8,50,4,1.594,1012.711,24.991999999999997,51.229,31879.417,0.0,0.4687135042279169,53.37,0.0871557427476586,201.287,31879.42,0.616666666666666,0.0
88,88,2024-01-19 09:00:00,18.0,1,19,9,0,4,1.2011111111111112,1012.72,25.923333333333332,48.888888888888886,35418.23888888889,0.0,0.4699767430273198,53.37,0.0871557427476586,246.20777777777775,35418.24,0.7,0.0
89,89,2024-01-19 09:10:00,18.0,1,19,9,10,4,1.497,1012.69,26.702999999999996,46.921,33782.664000000004,0.0,0.4712390199678245,53.37,0.0871557427476586,223.68400000000003,33782.66,0.7499999999999998,0.0
90,90,2024-01-19 09:20:00,18.0,1,19,9,20,4,1.098,1012.697,27.782,44.715,36250.997,0.0,0.4725003324660429,53.37,0.0871557427476586,257.334,36251.0,0.7999999999999996,0.0
91,91,2024-01-19 09:30:00,18.0,1,19,9,30,4,1.638,1012.632,28.323,43.163,39173.438,0.0,0.4737606779405609,53.37,0.0871557427476586,300.154,39173.44,0.85,0.0
92,92,2024-01-19 09:40:00,18.0,1,19,9,40,4,1.245,1012.514,28.042,44.94,41934.208,0.0,0.4750200538119433,53.37,0.0871557427476586,345.18899999999996,41934.21,0.8999999999999998,0.0
93,93,2024-01-19 09:50:00,18.0,1,19,9,50,4,1.689,1012.451,28.724,42.781,45105.874,0.0,0.4762784575027395,53.37,0.0871557427476586,395.977,45105.87,0.9499999999999996,0.0
94,94,2024-01-19 10:00:00,18.0,1,19,10,0,4,1.402,1012.303,29.138,39.825,48006.031,0.0,0.4775358864374883,53.37,0.0871557427476586,442.794,48006.03,1.0,0.0
95,95,2024-01-19 10:10:00,18.0,1,19,10,10,4,1.238,1012.258,29.835,38.333,46648.67,0.0,0.4787923380427234,53.37,0.0871557427476586,416.659,46648.67,1.0666666666666664,0.0
96,96,2024-01-19 10:20:00,18.0,1,19,10,20,4,0.949,1012.111,31.077,36.57,49533.373,0.0,0.4800478097469796,53.37,0.0871557427476586,468.612,49533.37,1.1333333333333329,0.0
97,97,2024-01-19 10:30:00,18.0,1,19,10,30,4,0.767,1011.931,35.086,29.625,92836.083,0.0,0.4813022989807961,53.37,0.0871557427476586,1541.674,92836.08,1.2,0.0
98,98,2024-01-19 10:40:00,18.0,1,19,10,40,4,0.977777777777778,1011.7733333333332,37.30888888888889,24.88222222222222,94424.58111111113,0.0,0.4825558031767233,53.37,0.0871557427476586,1520.081111111111,94424.58,1.2666666666666664,0.0
99,99,2024-01-19 10:50:00,18.0,1,19,10,50,4,1.185,1011.604,36.39,26.104000000000003,88803.535,0.0,0.4838083197693275,53.37,0.0871557427476586,1398.283,88803.54,1.3333333333333328,0.0
100,100,2024-01-19 11:00:00,18.0,1,19,11,0,4,1.767,1011.398,35.435,27.96,85918.114,0.0,0.4850598461951959,53.37,0.0871557427476586,1320.891,85918.11,1.4,0.0
101,101,2024-01-19 11:10:00,18.0,1,19,11,10,4,0.5740000000000001,1011.154,39.67,22.575,113178.862,0.0,0.4863103798929432,53.37,0.0871557427476586,1971.037,113178.86,1.5166666666666662,0.0
102,102,2024-01-19 11:20:00,18.0,1,19,11,20,4,0.8009999999999999,1010.959,40.018,21.791,92656.036,0.0,0.4875599183032152,53.37,0.0871557427476586,1503.484,92656.04,1.6333333333333324,0.0
103,103,2024-01-19 11:30:00,18.0,1,19,11,30,4,0.602,1010.744,39.75,22.498,95273.723,0.0,0.4888084588686937,53.37,0.0871557427476586,1535.87,95273.72,1.75,0.0
104,104,2024-01-19 11:40:00,18.0,1,19,11,40,4,1.044,1010.515,39.444,23.148000000000003,74311.56,0.0,0.4900559990341045,53.37,0.0871557427476586,1046.2040000000002,74311.56,1.8666666666666665,0.0
105,105,2024-01-19 11:50:00,18.0,1,19,11,50,4,0.6,1010.347,39.975,22.808,106078.692,0.0,0.4913025362462198,53.37,0.0871557427476586,1773.31,106078.69,1.9833333333333325,0.0
106,106,2024-01-19 12:00:00,18.0,1,19,12,0,4,1.018,1010.165,38.897000000000006,23.598,109753.84,0.0,0.4925480679538644,53.37,0.0871557427476586,1906.587,109753.84,2.1,0.0
107,107,2024-01-19 12:10:00,18.0,1,19,12,10,4,0.79625,1010.02375,36.08,27.33875,69750.6425,0.0,0.4937925916079214,53.37,0.0871557427476586,915.00625,69750.64,2.066666666666667,0.0
108,108,2024-01-19 12:20:00,18.0,1,19,12,20,4,1.307,1009.874,35.257999999999996,29.436,70951.045,0.0,0.4950361046613363,53.37,0.0871557427476586,951.761,70951.04,2.0333333333333337,0.0
109,109,2024-01-19 12:30:00,18.0,1,19,12,30,4,1.4369999999999998,1009.748,33.842,32.614,65918.537,0.0,0.4962786045691241,53.37,0.0871557427476586,827.7549999999999,65918.54,2.0,0.0
110,110,2024-01-19 12:40:00,18.0,1,19,12,40,4,1.001,1009.652,34.269,32.472,63013.706999999995,0.0,0.4975200887883723,53.37,0.0871557427476586,771.906,63013.71,1.9666666666666668,0.0
111,111,2024-01-19 12:50:00,18.0,1,19,12,50,4,1.378,1009.585,36.245999999999995,29.513,101876.7,0.0,0.4987605547782475,53.37,0.0871557427476586,1727.071,101876.7,1.9333333333333336,0.0
112,112,2024-01-19 13:00:00,18.0,1,19,13,0,4,0.8029999999999999,1009.492,36.274,29.53,90946.851,0.0,0.4999999999999995,53.37,0.0871557427476586,1484.551,90946.85,1.9,0.0
113,113,2024-01-19 13:10:00,18.0,1,19,13,10,4,1.516,1009.477,34.021,33.464999999999996,65042.92,0.0,0.5012384219169693,53.37,0.0871557427476586,823.4860000000001,65042.92,1.8666666666666667,0.0
114,114,2024-01-19 13:20:00,18.0,1,19,13,20,4,0.932,1009.31,33.785000000000004,34.426,89913.284,0.0,0.5024758179945895,53.37,0.0871557427476586,1465.056,89913.28,1.8333333333333337,0.0
115,115,2024-01-19 13:30:00,18.0,1,19,13,30,4,1.828888888888889,1009.207777777778,32.19,37.31555555555556,60756.932222222225,0.0,0.5037121857003937,53.37,0.0871557427476586,727.9533333333334,60756.93,1.7999999999999998,0.0
116,116,2024-01-19 13:40:00,18.0,1,19,13,40,4,1.6655555555555557,1009.2311111111112,30.665555555555557,40.962222222222216,56852.72222222222,0.0,0.5049475225040198,53.37,0.0871557427476586,631.8133333333333,56852.72,1.7666666666666668,0.0
117,117,2024-01-19 13:50:00,18.0,1,19,13,50,4,1.471111111111111,1009.181111111111,32.16222222222222,38.29555555555556,57241.04555555555,0.0,0.506181825877216,53.37,0.0871557427476586,668.1588888888889,57241.05,1.7333333333333336,0.0
118,118,2024-01-19 14:00:00,18.0,1,19,14,0,4,1.8677777777777775,1009.0755555555556,32.58444444444444,37.65888888888889,84073.18555555557,0.0,0.5074150932938454,53.37,0.0871557427476586,1374.8288888888887,84073.19,1.7,0.0
119,119,2024-01-19 14:10:00,18.0,1,19,14,10,4,1.352,1009.043,33.394,35.799,58997.154,0.0,0.5086473222298907,53.37,0.0871557427476586,713.8059999999999,58997.15,1.6666666666666667,0.0
120,120,2024-01-19 14:20:00,18.0,1,19,14,20,4,1.358,1009.046,33.976,34.962,80646.983,0.0,0.5098785101634602,53.37,0.0871557427476586,1282.22,80646.98,1.6333333333333335,0.0
121,121,2024-01-19 14:30:00,18.0,1,19,14,30,4,1.4460000000000002,1009.017,33.254000000000005,35.918,48063.170999999995,0.0,0.5111086545747935,53.37,0.0871557427476586,477.584,48063.17,1.6,0.0
122,122,2024-01-19 14:40:00,18.0,1,19,14,40,4,1.341,1008.938,33.608999999999995,34.933,76775.074,0.0,0.512337752946265,53.37,0.0871557427476586,1194.258,76775.07,1.5666666666666669,0.0
123,123,2024-01-19 14:50:00,18.0,1,19,14,50,4,0.70875,1008.87875,32.80375,36.1725,40620.59625,0.0,0.5135658027623902,53.37,0.0871557427476586,334.79375,40620.6,1.5333333333333337,0.0
124,124,2024-01-19 15:00:00,18.0,1,19,15,0,4,0.8788888888888889,1009.0033333333334,30.348888888888887,40.791111111111114,28052.685555555552,0.0,0.5147928015098305,53.37,0.0871557427476586,157.73333333333332,28052.69,1.5,0.0
125,125,2024-01-19 15:10:00,18.0,1,19,15,10,4,0.8699999999999999,1008.973,29.134000000000004,44.097,24287.834,0.0,0.5160187466773988,53.37,0.0871557427476586,118.68,24287.83,1.3500000000000003,0.0
126,126,2024-01-19 15:20:00,18.0,1,19,15,20,4,0.61125,1009.015,28.94,45.21125,22358.2275,0.0,0.5172436357560637,53.37,0.0871557427476586,101.7475,22358.23,1.200000000000001,0.0
127,127,2024-01-19 15:30:00,18.0,1,19,15,30,4,0.4244444444444444,1009.058888888889,28.90888888888889,45.00555555555556,19032.684444444443,0.0,0.5184674662389556,53.37,0.0871557427476586,72.93333333333334,19032.68,1.05,0.0
128,128,2024-01-19 15:40:00,18.0,1,19,15,40,4,0.6085714285714285,1009.0771428571428,28.57857142857143,45.75,19624.16714285714,0.0,0.519690235621371,53.37,0.0871557427476586,79.13,19624.17,0.9000000000000005,0.0
129,129,2024-01-19 15:50:00,18.0,1,19,15,50,4,0.4199999999999999,1009.11,29.26,44.4,19676.25,0.0,0.520911941400779,53.37,0.0871557427476586,74.82666666666667,19676.25,0.750000000000001,0.0
130,130,2024-01-19 16:00:00,18.0,1,19,16,0,4,0.32625,1009.1675,28.89,45.41875,19919.48,0.0,0.5221325810768247,53.37,0.0871557427476586,67.08875,19919.48,0.6,0.0
