,idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW),SunlightPred
27,27,2024-01-18 08:20:00,2.0,1.81,1013.78,21.37,56.74,51546.14,5.0,175.0,697.35,51546.14
28,28,2024-01-18 08:30:00,2.0,1.66,1013.65,25.85,44.23,64523.98,5.0,175.0,903.08,64523.98
29,29,2024-01-18 08:40:00,2.0,1.51,1013.7,27.13,41.24,69299.0,5.0,175.0,1004.81,69299.0
30,30,2024-01-18 08:50:00,2.0,1.83,1013.78,29.78,34.86,82957.23,5.0,175.0,1373.21,82957.23
31,31,2024-01-18 09:00:00,2.0,0.41,1013.82,33.16,29.89,88449.37,5.0,175.0,1509.0,88449.37
32,32,2024-01-18 09:10:00,2.0,1.74,1013.91,33.89,26.96,92837.34,5.0,175.0,1624.18,92837.34
33,33,2024-01-18 09:20:00,2.0,1.79,1013.92,33.02,27.22,97186.5,5.0,175.0,1740.49,97186.5
34,34,2024-01-18 09:30:00,2.0,1.53,1013.87,33.14,26.5,102078.13,5.0,175.0,1839.0,102078.13
35,35,2024-01-18 09:40:00,2.0,2.95,1013.81,31.38,28.7,105736.74,5.0,175.0,1920.11,105736.74
36,36,2024-01-18 09:50:00,2.0,3.09,1013.72,30.2,32.44,108745.25,5.0,175.0,1988.65,108745.25
37,37,2024-01-18 10:00:00,2.0,2.5,1013.57,31.36,31.8,111876.67,5.0,175.0,2020.18,111876.67
38,38,2024-01-18 10:10:00,2.0,1.53,1013.21,33.5,27.08,115653.7,5.0,175.0,2026.77,115653.7
39,39,2024-01-18 10:20:00,2.0,1.48,1012.94,35.42,22.82,116911.87,5.0,175.0,2023.64,116911.87
40,40,2024-01-18 10:30:00,2.0,1.61,1012.78,35.21,23.61,117758.2,5.0,175.0,2059.95,117913.9609375
41,41,2024-01-18 10:40:00,2.0,1.98,1012.65,34.52,24.7,117758.2,5.0,175.0,2085.46,117809.734375
42,42,2024-01-18 10:50:00,2.0,2.18,1012.53,34.05,25.49,117758.2,5.0,175.0,2112.82,117758.2
43,43,2024-01-18 11:00:00,2.0,1.42,1012.5,35.3,22.42,117758.2,5.0,175.0,2097.6,117758.2
44,44,2024-01-18 11:10:00,2.0,1.94,1012.32,37.42,19.22,117758.2,5.0,175.0,2087.11,117758.2
45,45,2024-01-18 11:20:00,2.0,1.53,1012.23,37.83,17.9,117758.2,5.0,175.0,2091.33,117758.2
46,46,2024-01-18 11:30:00,2.0,0.7,1011.97,39.05,17.38,117758.2,5.0,175.0,2046.96,117758.2
47,47,2024-01-18 11:40:00,2.0,0.76,1011.78,40.45,16.36,117758.2,5.0,175.0,2010.08,117896.140625
48,48,2024-01-18 11:50:00,2.0,1.3,1011.54,38.96,17.41,117758.2,5.0,175.0,2035.95,117758.2
49,49,2024-01-18 12:00:00,2.0,0.66,1011.37,40.34,16.13,117758.2,5.0,175.0,2010.77,117839.796875
50,50,2024-01-18 12:10:00,2.0,1.04,1011.1,38.62,18.61,117758.2,5.0,175.0,2015.45,117758.2
51,51,2024-01-18 12:20:00,2.0,0.99,1010.98,38.09,19.46,102398.44,5.0,175.0,2019.33,102398.44
52,52,2024-01-18 12:30:00,2.0,1.14,1010.82,39.15,17.99,117758.2,5.0,175.0,2001.06,117758.2
53,53,2024-01-18 12:40:00,2.0,1.4,1010.59,38.0,19.44,117758.2,5.0,175.0,2009.4,117758.2
54,54,2024-01-18 12:50:00,2.0,1.36,1010.36,38.31,18.78,117758.2,5.0,175.0,1979.46,117800.9296875
55,55,2024-01-18 13:00:00,2.0,2.52,1010.35,35.96,20.15,117758.2,5.0,175.0,2018.16,117758.2
56,56,2024-01-18 13:10:00,2.0,2.58,1010.22,34.3,22.0,114924.17,5.0,175.0,1974.08,114924.17
57,57,2024-01-18 13:20:00,2.0,1.52,1010.14,34.93,21.03,105966.03,5.0,175.0,1751.85,105966.03
58,58,2024-01-18 13:30:00,2.0,0.68,1009.94,37.72,18.5,111333.29,5.0,175.0,1843.47,111333.29
59,59,2024-01-18 13:40:00,2.0,1.52,1009.8,35.54,20.45,108576.16,5.0,175.0,1841.89,108576.16
60,60,2024-01-18 13:50:00,2.0,1.19,1009.6,35.36,20.62,104515.05,5.0,175.0,1782.94,104515.05
61,61,2024-01-18 14:00:00,2.0,1.55,1009.58,35.06,21.55,99804.0,5.0,175.0,1707.27,99804.0
62,62,2024-01-18 14:10:00,2.0,1.7,1009.53,35.92,20.71,95591.41,5.0,175.0,1622.82,95591.41
63,63,2024-01-18 14:20:00,2.0,2.13,1009.46,34.0,22.55,91175.95,5.0,175.0,1538.14,91175.95
64,64,2024-01-18 14:30:00,2.0,2.15,1009.37,33.9,22.74,86605.42,5.0,175.0,1425.98,86605.42
65,65,2024-01-18 14:40:00,2.0,1.93,1009.36,33.82,23.33,81859.52,5.0,175.0,1307.56,81859.52
66,66,2024-01-18 14:50:00,2.0,2.19,1009.32,33.47,24.08,76475.72,5.0,175.0,1172.24,76475.72
67,67,2024-01-18 15:00:00,2.0,2.35,1009.32,32.63,24.25,71511.67,5.0,175.0,1034.58,71511.67
68,68,2024-01-18 15:10:00,2.0,2.12,1009.33,32.51,25.54,65832.78,5.0,175.0,894.35,65832.78
69,69,2024-01-18 15:20:00,2.0,1.81,1009.43,32.74,25.85,60516.77,5.0,175.0,766.2,60516.77
70,70,2024-01-18 15:30:00,2.0,2.06,1009.56,32.23,27.45,55334.58,5.0,175.0,618.73,55334.58
71,71,2024-01-18 15:40:00,2.0,1.98,1009.65,31.49,29.91,49807.76,5.0,175.0,456.0,49807.76
72,72,2024-01-18 15:50:00,2.0,1.6,1009.64,31.57,30.1,44053.38,5.0,175.0,232.15,44053.38
73,73,2024-01-18 16:00:00,2.0,1.37,1009.65,30.98,31.43,38566.73,5.0,175.0,105.23,38566.73
74,74,2024-01-18 16:10:00,2.0,1.03,1009.69,31.23,30.87,33534.83,5.0,175.0,33.32,33534.83
75,75,2024-01-18 16:20:00,2.0,0.61,1009.75,30.96,33.0,29189.08,5.0,175.0,23.75,29189.08
76,76,2024-01-18 16:30:00,2.0,1.26,1009.8,28.42,40.5,12855.17,5.0,175.0,18.94,12855.17
77,77,2024-01-18 16:40:00,2.0,0.97,1009.92,26.01,48.43,6413.58,5.0,175.0,9.58,6413.58
78,78,2024-01-18 16:50:00,2.0,0.4,1010.0,25.63,50.45,4541.42,5.0,175.0,4.78,4541.42
79,79,2024-01-18 17:00:00,2.0,0.47,1010.15,24.51,54.41,2577.25,5.0,175.0,1.39,2577.25
80,80,2024-01-18 17:10:00,2.0,0.06,1010.33,24.14,55.36,1305.83,5.0,175.0,0.28,1305.83
81,81,2024-01-18 17:20:00,2.0,0.0,1010.53,23.93,55.52,507.92,5.0,175.0,0.03,507.92
82,82,2024-01-18 17:30:00,2.0,0.08,1010.61,23.88,55.43,170.46,5.0,175.0,0.0,170.46
83,83,2024-01-18 17:40:00,2.0,0.1,1010.68,23.55,54.61,38.17,5.0,175.0,0.0,38.17
84,84,2024-01-19 06:20:00,2.0,0.84,1011.84,17.05,78.9,69.06,5.0,175.0,0.0,69.06
85,85,2024-01-19 06:30:00,2.0,0.6,1011.9,17.1,79.37,295.28,5.0,175.0,0.01,295.28
86,86,2024-01-19 06:40:00,2.0,0.66,1012.03,17.05,80.95,816.25,5.0,175.0,0.1,816.25
87,87,2024-01-19 06:50:00,2.0,1.54,1012.12,17.26,79.91,1706.3,5.0,175.0,0.56,1706.3
88,88,2024-01-19 07:00:00,2.0,1.16,1012.13,17.56,78.85,3032.08,5.0,175.0,1.89,3032.08
89,89,2024-01-19 07:10:00,2.0,1.87,1012.26,17.8,78.1,4610.46,5.0,175.0,4.36,4610.46
90,90,2024-01-19 07:20:00,2.0,1.38,1012.27,18.12,77.24,6646.33,5.0,175.0,9.1,6646.33
91,91,2024-01-19 07:30:00,2.0,1.24,1012.26,18.93,74.87,9956.42,5.0,175.0,20.67,9956.42
92,92,2024-01-19 07:40:00,2.0,1.45,1012.37,19.78,71.9,13928.67,5.0,175.0,40.2,13928.67
93,93,2024-01-19 07:50:00,2.0,1.73,1012.4,21.14,66.34,20155.58,5.0,175.0,86.44,20155.58
94,94,2024-01-19 08:00:00,2.0,0.93,1012.4,22.36,61.76,19623.08,5.0,175.0,77.76,19623.08
95,95,2024-01-19 08:10:00,2.0,0.25,1012.43,25.52,52.85,32559.0,5.0,175.0,283.56,32559.0
96,96,2024-01-19 08:20:00,2.0,0.65,1012.46,26.33,47.9,28027.08,5.0,175.0,156.52,28027.08
97,97,2024-01-19 08:30:00,2.0,1.32,1012.6,24.24,53.77,24814.17,5.0,175.0,120.0,24814.17
98,98,2024-01-19 08:40:00,2.0,1.28,1012.67,24.04,54.66,26335.17,5.0,175.0,136.29,26335.17
99,99,2024-01-19 08:50:00,2.0,1.59,1012.71,24.99,51.23,31879.42,5.0,175.0,201.29,31879.42
100,100,2024-01-19 09:00:00,2.0,1.2,1012.72,25.92,48.89,35418.24,5.0,175.0,246.21,35418.24
101,101,2024-01-19 09:10:00,2.0,1.5,1012.69,26.7,46.92,33782.66,5.0,175.0,223.68,33782.66
102,102,2024-01-19 09:20:00,2.0,1.1,1012.7,27.78,44.72,36251.0,5.0,175.0,257.33,36251.0
103,103,2024-01-19 09:30:00,2.0,1.64,1012.63,28.32,43.16,39173.44,5.0,175.0,300.15,39173.44
104,104,2024-01-19 09:40:00,2.0,1.24,1012.51,28.04,44.94,41934.21,5.0,175.0,345.19,41934.21
105,105,2024-01-19 09:50:00,2.0,1.69,1012.45,28.72,42.78,45105.87,5.0,175.0,395.98,45105.87
106,106,2024-01-19 10:00:00,2.0,1.4,1012.3,29.14,39.83,48006.03,5.0,175.0,442.79,48006.03
107,107,2024-01-19 10:10:00,2.0,1.24,1012.26,29.84,38.33,46648.67,5.0,175.0,416.66,46648.67
108,108,2024-01-19 10:20:00,2.0,0.95,1012.11,31.08,36.57,49533.37,5.0,175.0,468.61,49533.37
109,109,2024-01-19 10:30:00,2.0,0.77,1011.93,35.09,29.62,92836.08,5.0,175.0,1541.67,92836.08
110,110,2024-01-19 10:40:00,2.0,0.98,1011.77,37.31,24.88,94424.58,5.0,175.0,1520.08,94424.58
111,111,2024-01-19 10:50:00,2.0,1.18,1011.6,36.39,26.1,88803.54,5.0,175.0,1398.28,88803.54
112,112,2024-01-19 11:00:00,2.0,1.77,1011.4,35.44,27.96,85918.11,5.0,175.0,1320.89,85918.11
113,113,2024-01-19 11:10:00,2.0,0.57,1011.15,39.67,22.58,113178.86,5.0,175.0,1971.04,113178.86
114,114,2024-01-19 11:20:00,2.0,0.8,1010.96,40.02,21.79,92656.04,5.0,175.0,1503.48,92656.04
115,115,2024-01-19 11:30:00,2.0,0.6,1010.74,39.75,22.5,95273.72,5.0,175.0,1535.87,95273.72
116,116,2024-01-19 11:40:00,2.0,1.04,1010.52,39.44,23.15,74311.56,5.0,175.0,1046.2,74311.56
117,117,2024-01-19 11:50:00,2.0,0.6,1010.35,39.98,22.81,106078.69,5.0,175.0,1773.31,106078.69
118,118,2024-01-19 12:00:00,2.0,1.02,1010.16,38.9,23.6,109753.84,5.0,175.0,1906.59,109753.84
119,119,2024-01-19 12:10:00,2.0,0.8,1010.02,36.08,27.34,69750.64,5.0,175.0,915.01,69750.64
120,120,2024-01-19 12:20:00,2.0,1.31,1009.87,35.26,29.44,70951.04,5.0,175.0,951.76,70951.04
121,121,2024-01-19 12:30:00,2.0,1.44,1009.75,33.84,32.61,65918.54,5.0,175.0,827.75,65918.54
122,122,2024-01-19 12:40:00,2.0,1.0,1009.65,34.27,32.47,63013.71,5.0,175.0,771.91,63013.71
123,123,2024-01-19 12:50:00,2.0,1.38,1009.58,36.25,29.51,101876.7,5.0,175.0,1727.07,101876.7
124,124,2024-01-19 13:00:00,2.0,0.8,1009.49,36.27,29.53,90946.85,5.0,175.0,1484.55,90946.85
125,125,2024-01-19 13:10:00,2.0,1.52,1009.48,34.02,33.46,65042.92,5.0,175.0,823.49,65042.92
126,126,2024-01-19 13:20:00,2.0,0.93,1009.31,33.79,34.43,89913.28,5.0,175.0,1465.06,89913.28
127,127,2024-01-19 13:30:00,2.0,1.83,1009.21,32.19,37.32,60756.93,5.0,175.0,727.95,60756.93
128,128,2024-01-19 13:40:00,2.0,1.67,1009.23,30.67,40.96,56852.72,5.0,175.0,631.81,56852.72
129,129,2024-01-19 13:50:00,2.0,1.47,1009.18,32.16,38.3,57241.05,5.0,175.0,668.16,57241.05
130,130,2024-01-19 14:00:00,2.0,1.87,1009.08,32.58,37.66,84073.19,5.0,175.0,1374.83,84073.19
131,131,2024-01-19 14:10:00,2.0,1.35,1009.04,33.39,35.8,58997.15,5.0,175.0,713.81,58997.15
132,132,2024-01-19 14:20:00,2.0,1.36,1009.05,33.98,34.96,80646.98,5.0,175.0,1282.22,80646.98
133,133,2024-01-19 14:30:00,2.0,1.45,1009.02,33.25,35.92,48063.17,5.0,175.0,477.58,48063.17
134,134,2024-01-19 14:40:00,2.0,1.34,1008.94,33.61,34.93,76775.07,5.0,175.0,1194.26,76775.07
135,135,2024-01-19 14:50:00,2.0,0.71,1008.88,32.8,36.17,40620.6,5.0,175.0,334.79,40620.6
136,136,2024-01-19 15:00:00,2.0,0.88,1009.0,30.35,40.79,28052.69,5.0,175.0,157.73,28052.69
137,137,2024-01-19 15:10:00,2.0,0.87,1008.97,29.13,44.1,24287.83,5.0,175.0,118.68,24287.83
138,138,2024-01-19 15:20:00,2.0,0.61,1009.02,28.94,45.21,22358.23,5.0,175.0,101.75,22358.23
139,139,2024-01-19 15:30:00,2.0,0.42,1009.06,28.91,45.01,19032.68,5.0,175.0,72.93,19032.68
140,140,2024-01-19 15:40:00,2.0,0.61,1009.08,28.58,45.75,19624.17,5.0,175.0,79.13,19624.17
141,141,2024-01-19 15:50:00,2.0,0.42,1009.11,29.26,44.4,19676.25,5.0,175.0,74.83,19676.25
142,142,2024-01-19 16:00:00,2.0,0.33,1009.17,28.89,45.42,19919.48,5.0,175.0,67.09,19919.48
143,143,2024-01-19 16:10:00,2.0,1.02,1009.27,28.75,47.14,17627.22,5.0,175.0,50.55,17627.22
144,144,2024-01-19 16:20:00,2.0,1.07,1009.39,26.26,54.68,11110.7,5.0,175.0,24.79,11110.7
145,145,2024-01-19 16:30:00,2.0,0.39,1009.41,25.84,56.68,8375.21,5.0,175.0,14.53,8375.21
146,146,2024-01-19 16:40:00,2.0,0.38,1009.46,25.49,58.18,8212.87,5.0,175.0,15.24,8212.87
147,147,2024-01-19 16:50:00,2.0,0.38,1009.51,25.22,58.93,5851.08,5.0,175.0,7.67,5851.08
148,148,2024-01-19 17:00:00,2.0,0.05,1009.61,24.72,60.21,3866.42,5.0,175.0,3.28,3866.42
149,149,2024-01-19 17:10:00,2.0,0.0,1009.73,24.15,62.14,2142.0,5.0,175.0,0.97,2142.0
150,150,2024-01-19 17:20:00,2.0,0.1,1009.78,23.53,64.44,908.52,5.0,175.0,0.13,908.52
151,151,2024-01-19 17:30:00,2.0,0.11,1009.83,22.93,66.7,298.5,5.0,175.0,0.01,298.5
152,152,2024-01-19 17:40:00,2.0,0.08,1009.93,22.56,68.72,56.77,5.0,175.0,0.0,56.77
153,153,2024-01-20 06:10:00,2.0,1.22,1009.09,16.78,92.34,26.67,5.0,175.0,0.0,26.67
154,154,2024-01-20 06:20:00,2.0,0.49,1009.12,16.61,92.27,102.67,5.0,175.0,0.0,102.67
155,155,2024-01-20 06:30:00,2.0,0.89,1009.17,16.65,92.18,485.74,5.0,175.0,0.03,485.74
156,156,2024-01-20 06:40:00,2.0,1.57,1009.29,16.84,91.4,1392.25,5.0,175.0,0.41,1392.25
157,157,2024-01-20 06:50:00,2.0,1.68,1009.4,16.96,91.21,2431.2,5.0,175.0,1.03,2431.2
158,158,2024-01-20 07:00:00,2.0,1.41,1009.5,17.11,90.66,4172.81,5.0,175.0,3.14,4172.81
159,159,2024-01-20 07:10:00,2.0,0.66,1009.67,17.77,87.99,6313.5,5.0,175.0,8.03,6313.5
160,160,2024-01-20 07:20:00,2.0,0.95,1009.82,18.22,85.16,5492.5,5.0,175.0,5.17,5492.5
161,161,2024-01-20 07:30:00,2.0,0.16,1009.93,18.22,84.69,6765.67,5.0,175.0,8.13,6765.67
162,162,2024-01-20 07:40:00,2.0,1.48,1009.97,18.74,82.46,8465.42,5.0,175.0,12.87,8465.42
163,163,2024-01-20 07:50:00,2.0,0.74,1009.98,18.84,81.82,9040.83,5.0,175.0,14.74,9040.83
164,164,2024-01-20 08:00:00,2.0,0.65,1010.04,19.93,78.24,17709.0,5.0,175.0,64.98,17709.0
165,165,2024-01-20 08:10:00,2.0,1.61,1010.14,21.76,71.36,28640.73,5.0,175.0,172.45,28640.73
166,166,2024-01-20 08:20:00,2.0,1.99,1010.2,23.98,62.82,40468.31,5.0,175.0,338.4,40468.31
167,167,2024-01-20 08:30:00,2.0,1.48,1010.15,26.17,55.63,42285.46,5.0,175.0,366.46,42285.46
168,168,2024-01-20 08:40:00,2.0,1.23,1010.21,25.72,55.81,29908.91,5.0,175.0,181.14,29908.91
169,169,2024-01-20 08:50:00,2.0,0.97,1010.2,27.53,50.88,51789.53,5.0,175.0,563.65,51789.53
170,170,2024-01-20 09:00:00,2.0,1.73,1010.3,27.08,51.23,44018.58,5.0,175.0,416.27,44018.58
171,171,2024-01-20 09:10:00,2.0,1.29,1010.34,27.91,49.56,70865.82,5.0,175.0,1097.18,70865.82
172,172,2024-01-20 09:20:00,2.0,1.14,1010.25,33.49,36.72,93273.98,5.0,175.0,1650.94,93273.98
173,173,2024-01-20 09:30:00,2.0,0.88,1010.24,36.07,31.57,99474.63,5.0,175.0,1775.44,99474.63
174,174,2024-01-20 09:40:00,2.0,1.55,1010.2,36.22,30.54,102155.53,5.0,175.0,1807.95,102155.53
175,175,2024-01-20 09:50:00,2.0,1.46,1010.08,36.42,29.06,105795.12,5.0,175.0,1861.27,105795.12
176,176,2024-01-20 10:00:00,2.0,1.6,1010.02,36.51,28.01,108359.19,5.0,175.0,1903.75,108359.19
177,177,2024-01-20 10:10:00,2.0,1.55,1009.91,37.32,26.53,111510.1,5.0,175.0,1932.37,111510.1
178,178,2024-01-20 10:20:00,2.0,1.47,1009.82,38.26,25.02,114696.52,5.0,175.0,1949.81,114696.52
179,179,2024-01-20 10:30:00,2.0,1.24,1009.74,38.04,26.1,117446.62,5.0,175.0,1987.77,117446.62
180,180,2024-01-20 10:40:00,2.0,0.8,1009.6,39.69,24.16,117758.2,5.0,175.0,1996.61,117803.578125
181,181,2024-01-20 10:50:00,2.0,0.55,1009.4,42.2,21.48,115540.86,5.0,175.0,1931.3,115540.86
182,182,2024-01-20 11:00:00,2.0,0.68,1009.22,42.99,20.37,101456.18,5.0,175.0,1619.57,101456.18
183,183,2024-01-20 11:10:00,2.0,0.51,1009.04,40.05,24.09,96545.87,5.0,175.0,1565.23,96545.87
184,184,2024-01-20 11:20:00,2.0,0.36,1008.93,44.66,19.34,113370.23,5.0,175.0,1987.73,113370.23
185,185,2024-01-20 11:30:00,2.0,1.69,1008.78,41.92,22.3,86024.79,5.0,175.0,1267.58,86024.79
186,186,2024-01-20 11:40:00,2.0,1.12,1008.62,35.59,31.27,69725.26,5.0,175.0,910.92,69725.26
187,187,2024-01-20 11:50:00,2.0,0.67,1008.44,36.23,30.57,59012.97,5.0,175.0,674.74,59012.97
188,188,2024-01-20 12:00:00,2.0,1.5,1008.32,32.71,37.62,35901.25,5.0,175.0,255.68,35901.25
189,189,2024-01-20 12:10:00,2.0,1.95,1008.24,29.59,46.02,30050.42,5.0,175.0,174.88,30050.42
190,190,2024-01-20 12:20:00,2.0,1.87,1008.04,30.6,44.3,45014.34,5.0,175.0,400.49,45014.34
191,191,2024-01-20 12:30:00,2.0,1.33,1007.81,32.99,39.17,74038.26,5.0,175.0,1060.94,74038.26
192,192,2024-01-20 12:40:00,2.0,1.16,1007.56,40.38,26.67,117476.45,5.0,175.0,2150.23,117476.45
193,193,2024-01-20 12:50:00,2.0,1.28,1007.46,36.26,32.19,47266.02,5.0,175.0,430.76,47266.02
194,194,2024-01-20 13:00:00,2.0,0.7,1007.29,37.17,31.3,90192.7,5.0,175.0,1493.33,90192.7
195,195,2024-01-20 13:10:00,2.0,1.59,1007.2,40.06,26.74,102169.41,5.0,175.0,1734.48,102169.41
196,196,2024-01-20 13:20:00,2.0,0.82,1007.14,40.27,26.75,100205.13,5.0,175.0,1693.68,100205.13
197,197,2024-01-20 13:30:00,2.0,1.02,1007.09,37.47,30.64,48524.77,5.0,175.0,508.17,48524.77
198,198,2024-01-20 13:40:00,2.0,0.91,1007.12,33.49,37.29,30425.83,5.0,175.0,187.12,30425.83
199,199,2024-01-20 13:50:00,2.0,1.97,1007.16,29.98,45.29,25332.19,5.0,175.0,127.27,25332.19
200,200,2024-01-20 14:00:00,2.0,1.93,1007.15,28.83,51.0,19272.04,5.0,175.0,76.1,19272.04
201,201,2024-01-20 14:10:00,2.0,2.13,1007.13,27.52,56.22,17839.63,5.0,175.0,65.91,17839.63
202,202,2024-01-20 14:20:00,2.0,1.44,1007.12,28.3,53.9,21263.25,5.0,175.0,95.43,21263.25
203,203,2024-01-20 14:30:00,2.0,1.34,1007.2,28.44,53.61,21104.33,5.0,175.0,87.7,21104.33
204,204,2024-01-20 14:40:00,2.0,1.12,1007.29,28.66,53.64,24004.67,5.0,175.0,115.62,24004.67
205,205,2024-01-20 14:50:00,2.0,1.36,1007.32,28.66,54.32,19714.5,5.0,175.0,81.4,19714.5
206,206,2024-01-20 15:00:00,2.0,0.6,1007.37,28.68,53.99,22281.56,5.0,175.0,102.94,22281.56
207,207,2024-01-20 15:10:00,2.0,0.96,1007.42,29.26,52.17,32478.15,5.0,175.0,219.12,32478.15
208,208,2024-01-20 15:20:00,2.0,1.55,1007.54,28.5,54.11,24271.76,5.0,175.0,128.35,24271.76
209,209,2024-01-20 15:30:00,2.0,0.94,1007.62,28.28,53.92,15069.06,5.0,175.0,45.06,15069.06
210,210,2024-01-20 15:40:00,2.0,1.1,1007.59,28.2,54.2,10761.2,5.0,175.0,23.19,10761.2
211,211,2024-01-20 15:50:00,2.0,0.72,1007.68,27.49,56.96,9457.5,5.0,175.0,17.95,9457.5
212,212,2024-01-20 16:00:00,2.0,1.41,1007.8,26.49,61.0,11200.0,5.0,175.0,26.33,11200.0
213,213,2024-01-20 16:10:00,2.0,1.25,1007.89,26.4,61.98,10213.12,5.0,175.0,22.0,10213.12
214,214,2024-01-20 16:20:00,2.0,0.41,1007.94,26.56,61.73,9070.1,5.0,175.0,17.5,9070.1
215,215,2024-01-20 16:30:00,2.0,0.76,1008.05,26.18,62.86,6936.25,5.0,175.0,9.79,6936.25
216,216,2024-01-20 16:40:00,2.0,1.33,1008.17,25.17,66.78,2530.46,5.0,175.0,1.15,2530.46
217,217,2024-01-20 16:50:00,2.0,1.04,1008.27,24.88,67.2,2023.0,5.0,175.0,0.68,2023.0
218,218,2024-01-20 17:00:00,2.0,0.58,1008.35,24.75,67.67,1905.83,5.0,175.0,0.69,1905.83
219,219,2024-01-20 17:10:00,2.0,0.57,1008.42,24.59,69.34,1009.17,5.0,175.0,0.18,1009.17
220,220,2024-01-20 17:20:00,2.0,0.74,1008.47,24.28,71.15,382.5,5.0,175.0,0.02,382.5
221,221,2024-01-20 17:30:00,2.0,0.33,1008.5,24.23,71.73,71.67,5.0,175.0,0.0,71.67
222,222,2024-01-21 06:20:00,2.0,1.39,1014.21,17.34,85.49,34.17,5.0,175.0,0.0,34.17
223,223,2024-01-21 06:30:00,2.0,1.0,1014.36,17.25,86.46,116.11,5.0,175.0,0.0,116.11
224,224,2024-01-21 06:40:00,2.0,0.77,1014.56,17.22,88.35,276.15,5.0,175.0,0.01,276.15
225,225,2024-01-21 06:50:00,2.0,1.43,1014.65,17.12,89.7,636.33,5.0,175.0,0.1,636.33
226,226,2024-01-21 07:00:00,2.0,0.96,1014.79,17.13,90.08,982.08,5.0,175.0,0.24,982.08
227,227,2024-01-21 07:10:00,2.0,0.71,1014.94,17.19,89.8,1478.81,5.0,175.0,0.54,1478.81
228,228,2024-01-21 07:20:00,2.0,1.31,1014.99,17.34,89.6,2592.5,5.0,175.0,1.6,2592.5
229,229,2024-01-21 07:30:00,2.0,1.42,1015.13,17.44,89.26,3933.12,5.0,175.0,3.39,3933.12
