序號,答案
20240615102001,944.12
20240615103001,956.23
20240615104001,567.41
20240615105001,814.88
20240615110001,898.06
20240615111001,692.13
20240615112001,754.01
20240615113001,899.78
20240615114001,908.24
20240615115001,1135.67
20240615120001,1233.51
20240615121001,1233.13
20240615122001,1271.81
20240615123001,1111.91
20240615124001,1094.5
20240615125001,1205.43
20240615130001,1025.9
20240615131001,875.68
20240615132001,620.4
20240615133001,499.08
20240615134001,730.26
20240615135001,724.39
20240615140001,350.44
20240615141001,827.7
20240615142001,629.54
20240615143001,665.1
20240615144001,655.85
20240615145001,678.57
20240615150001,506.88
20240615151001,449.93
20240615152001,403.37
20240615153001,361.91
20240615154001,351.06
20240615155001,168.46
20240615160001,79.08
20240615161001,56.61
20240615162001,53.84
20240615163001,38.5
20240615164001,37.27
20240615165001,32.14
20240703090001,224.88
20240703091001,602.85
20240703092001,742.54
20240703093001,786.45
20240703094001,836.57
20240703095001,525.42
20240703100001,206.1
20240703101001,237.35
20240703102001,369.31
20240703103001,705.77
20240703104001,1030.34
20240703105001,1087.59
20240703110001,1096.85
20240703111001,1111.99
20240703112001,896.13
20240703113001,1081.46
20240703114001,1094.41
20240703115001,1102.87
20240703120001,1154.92
20240703121001,1079.62
20240703122001,1043.96
20240703123001,1034.77
20240703124001,994.97
20240703125001,1005.95
20240703130001,963.41
20240703131001,883.76
20240703132001,822.7
20240703133001,707.3
20240703134001,664.24
20240703135001,649.71
20240703140001,586.52
20240703141001,594.65
20240703142001,558.37
20240703143001,582.23
20240703144001,492.57
20240703145001,321.89
20240703150001,363.39
20240703151001,339.71
20240703152001,315.11
20240703153001,246.58
20240703154001,157.21
20240703155001,22.0
20240703160001,35.92
20240703161001,7.46
20240703162001,12.66
20240703163001,0.85
20240703164001,3.74
20240703165001,3.74
20240707090001,693.15
20240707091001,739.98
20240707092001,802.64
20240707093001,837.04
20240707094001,920.11
20240707095001,977.72
20240707100001,1076.56
20240707101001,1101.64
20240707102001,1114.2
20240707103001,958.65
20240707104001,1137.98
20240707105001,1095.85
20240707110001,719.74
20240707111001,949.97
20240707112001,1186.11
20240707113001,1191.89
20240707114001,1171.44
20240707115001,1175.83
20240707120001,1047.59
20240707121001,1004.1
20240707122001,999.35
20240707123001,972.13
20240707124001,973.19
20240707125001,971.97
20240707130001,897.95
20240707131001,884.03
20240707132001,828.04
20240707133001,757.58
20240707134001,757.82
20240707135001,628.99
20240707140001,718.74
20240707141001,602.08
20240707142001,471.59
20240707143001,511.27
20240707144001,440.23
20240707145001,454.34
20240707150001,422.18
20240707151001,373.71
20240707152001,93.37
20240707153001,64.92
20240707154001,34.51
20240707155001,58.83
20240707160001,36.77
20240707161001,40.29
20240707162001,20.99
20240707163001,17.09
20240707164001,2.73
20240707165001,1.45
20240125090002,17.39
20240125091002,20.24
20240125092002,21.69
20240125093002,27.76
20240125094002,23.27
20240125095002,13.59
20240125100002,7.32
20240125101002,9.39
20240125102002,10.14
20240125103002,21.67
20240125104002,20.19
20240125105002,21.22
20240125110002,33.75
20240125111002,69.94
20240125112002,109.54
20240125113002,140.84
20240125114002,194.02
20240125115002,159.73
20240125120002,167.95
20240125121002,231.43
20240125122002,156.32
20240125123002,133.64
20240125124002,77.98
20240125125002,49.51
20240125130002,34.79
20240125131002,22.06
20240125132002,19.94
20240125133002,24.19
20240125134002,16.97
20240125135002,15.51
20240125140002,10.62
20240125141002,5.56
20240125142002,9.27
20240125143002,6.65
20240125144002,8.48
20240125145002,2.83
20240125150002,2.48
20240125151002,0.74
20240125152002,0.46
20240125153002,0.49
20240125154002,0.59
20240125155002,1.15
20240125160002,1.39
20240125161002,0.38
20240125162002,0.38
20240125163002,0.41
20240125164002,0.36
20240125165002,0.43
20240128090002,15.4
20240128091002,24.74
20240128092002,14.72
20240128093002,20.62
20240128094002,34.91
20240128095002,42.02
20240128100002,16.41
20240128101002,20.99
20240128102002,27.21
20240128103002,30.34
20240128104002,23.83
20240128105002,25.33
20240128110002,37.23
20240128111002,38.44
20240128112002,42.11
20240128113002,29.06
20240128114002,41.56
20240128115002,52.09
20240128120002,126.52
20240128121002,98.01
20240128122002,115.5
20240128123002,99.41
20240128124002,72.32
20240128125002,57.27
20240128130002,59.21
20240128131002,44.36
20240128132002,28.56
20240128133002,29.09
20240128134002,45.78
20240128135002,47.58
20240128140002,23.77
20240128141002,21.49
20240128142002,17.97
20240128143002,20.01
20240128144002,15.13
20240128145002,11.87
20240128150002,15.23
20240128151002,13.4
20240128152002,14.43
20240128153002,9.17
20240128154002,11.39
20240128155002,8.23
20240128160002,1.38
20240128161002,0.3
20240128162002,0.72
20240128163002,0.75
20240128164002,0.75
20240128165002,0.75
20240213090002,703.45
20240213091002,1003.51
20240213092002,1271.27
20240213093002,1403.32
20240213094002,1405.33
20240213095002,1392.14
20240213100002,1941.79
20240213101002,1853.31
20240213102002,1878.09
20240213103002,1844.9
20240213104002,1883.77
20240213105002,1915.23
20240213110002,1965.61
20240213111002,1883.83
20240213112002,2017.36
20240213113002,1848.62
20240213114002,1984.32
20240213115002,1966.28
20240213120002,1992.1
20240213121002,1987.94
20240213122002,1936.5
20240213123002,1603.86
20240213124002,1429.65
20240213125002,1918.59
20240213130002,1469.41
20240213131002,674.23
20240213132002,236.08
20240213133002,175.31
20240213134002,213.81
20240213135002,198.95
20240213140002,207.66
20240213141002,235.13
20240213142002,187.73
20240213143002,159.38
20240213144002,162.54
20240213145002,174.36
20240213150002,159.15
20240213151002,151.35
20240213152002,95.19
20240213153002,63.52
20240213154002,44.58
20240213155002,45.81
20240213160002,50.3
20240213161002,46.11
20240213162002,29.78
20240213163002,19.51
20240213164002,11.01
20240213165002,6.33
20240226090002,89.74
20240226091002,80.31
20240226092002,110.01
20240226093002,90.53
20240226094002,85.55
20240226095002,81.58
20240226100002,58.67
20240226101002,84.91
20240226102002,91.07
20240226103002,114.76
20240226104002,142.16
20240226105002,132.85
20240226110002,116.56
20240226111002,128.47
20240226112002,101.36
20240226113002,99.99
20240226114002,90.57
20240226115002,80.41
20240226120002,96.16
20240226121002,77.08
20240226122002,54.2
20240226123002,81.34
20240226124002,91.56
20240226125002,87.32
20240226130002,136.42
20240226131002,156.81
20240226132002,105.73
20240226133002,140.85
20240226134002,148.8
20240226135002,110.18
20240226140002,36.0
20240226141002,39.79
20240226142002,34.4
20240226143002,31.54
20240226144002,33.06
20240226145002,31.11
20240226150002,23.84
20240226151002,24.39
20240226152002,23.82
20240226153002,14.92
20240226154002,16.35
20240226155002,11.67
20240226160002,10.52
20240226161002,1.97
20240226162002,1.58
20240226163002,3.45
20240226164002,0.92
20240226165002,0.89
20240319090002,4.6
20240319091002,6.99
20240319092002,6.69
20240319093002,3.48
20240319094002,4.56
20240319095002,7.38
20240319100002,15.04
20240319101002,18.33
20240319102002,13.32
20240319103002,12.29
20240319104002,14.76
20240319105002,14.85
20240319110002,21.21
20240319111002,27.92
20240319112002,34.88
20240319113002,46.91
20240319114002,39.96
20240319115002,41.8
20240319120002,25.37
20240319121002,18.41
20240319122002,25.12
20240319123002,37.12
20240319124002,30.72
20240319125002,25.93
20240319130002,31.83
20240319131002,27.95
20240319132002,15.94
20240319133002,18.99
20240319134002,17.18
20240319135002,17.29
20240319140002,9.46
20240319141002,12.43
20240319142002,12.07
20240319143002,10.6
20240319144002,12.7
20240319145002,10.79
20240319150002,13.83
20240319151002,16.31
20240319152002,13.92
20240319153002,9.44
20240319154002,6.31
20240319155002,5.56
20240319160002,3.79
20240319161002,3.88
20240319162002,2.26
20240319163002,2.04
20240319164002,2.2
20240319165002,2.15
20240427090002,77.34
20240427091002,68.09
20240427092002,52.47
20240427093002,53.52
20240427094002,58.05
20240427095002,56.46
20240427100002,64.24
20240427101002,91.98
20240427102002,111.23
20240427103002,159.04
20240427104002,145.45
20240427105002,143.55
20240427110002,165.71
20240427111002,188.68
20240427112002,159.27
20240427113002,158.56
20240427114002,132.58
20240427115002,110.06
20240427120002,108.02
20240427121002,165.15
20240427122002,170.01
20240427123002,130.9
20240427124002,101.78
20240427125002,93.93
20240427130002,213.89
20240427131002,214.64
20240427132002,146.11
20240427133002,243.75
20240427134002,305.14
20240427135002,304.81
20240427140002,291.62
20240427141002,276.73
20240427142002,234.18
20240427143002,192.03
20240427144002,257.19
20240427145002,203.74
20240427150002,283.47
20240427151002,265.76
20240427152002,127.69
20240427153002,114.3
20240427154002,98.71
20240427155002,80.09
20240427160002,149.08
20240427161002,129.13
20240427162002,71.84
20240427163002,17.23
20240427164002,45.19
20240427165002,31.54
20240508090002,160.68
20240508091002,142.17
20240508092002,151.6
20240508093002,161.2
20240508094002,165.26
20240508095002,180.99
20240508100002,118.71
20240508101002,135.14
20240508102002,124.84
20240508103002,62.15
20240508104002,57.41
20240508105002,43.53
20240508110002,36.02
20240508111002,33.13
20240508112002,107.62
20240508113002,81.41
20240508114002,101.66
20240508115002,94.18
20240508120002,116.72
20240508121002,99.4
20240508122002,145.61
20240508123002,113.32
20240508124002,42.54
20240508125002,15.73
20240508130002,5.64
20240508131002,5.55
20240508132002,5.55
20240508133002,4.54
20240508134002,12.53
20240508135002,9.2
20240508140002,11.13
20240508141002,21.7
20240508142002,37.41
20240508143002,18.92
20240508144002,11.42
20240508145002,6.42
20240508150002,3.29
20240508151002,3.37
20240508152002,3.37
20240508153002,3.4
20240508154002,3.38
20240508155002,3.35
20240508160002,3.65
20240508161002,3.32
20240508162002,3.32
20240508163002,3.39
20240508164002,3.37
20240508165002,3.37
20240705090002,656.87
20240705091002,739.65
20240705092002,851.86
20240705093002,878.83
20240705094002,923.5
20240705095002,907.02
20240705100002,1082.03
20240705101002,1185.82
20240705102002,1184.24
20240705103002,1180.73
20240705104002,1146.5
20240705105002,61.09
20240705110002,521.23
20240705111002,162.62
20240705112002,362.05
20240705113002,1125.47
20240705114002,1171.63
20240705115002,1175.75
20240705120002,1244.91
20240705121002,1062.41
20240705122002,1157.02
20240705123002,1150.75
20240705124002,1160.79
20240705125002,1037.32
20240705130002,1091.12
20240705131002,1077.59
20240705132002,969.59
20240705133002,923.05
20240705134002,893.34
20240705135002,892.64
20240705140002,895.89
20240705141002,844.61
20240705142002,790.54
20240705143002,523.9
20240705144002,583.13
20240705145002,128.24
20240705150002,111.63
20240705151002,141.08
20240705152002,210.23
20240705153002,176.91
20240705154002,5.39
20240705155002,10.81
20240705160002,56.36
20240705161002,42.3
20240705162002,33.76
20240705163002,18.32
20240705164002,12.71
20240705165002,14.16
20240707090002,632.29
20240707091002,795.49
20240707092002,786.26
20240707093002,836.78
20240707094002,894.88
20240707095002,916.74
20240707100002,1099.88
20240707101002,1176.13
20240707102002,1176.59
20240707103002,1067.03
20240707104002,1179.62
20240707105002,1081.25
20240707110002,682.43
20240707111002,1087.67
20240707112002,1258.11
20240707113002,1211.6
20240707114002,1221.0
20240707115002,1159.32
20240707120002,1142.84
20240707121002,1141.58
20240707122002,1140.31
20240707123002,1126.76
20240707124002,1102.49
20240707125002,1224.97
20240707130002,1050.2
20240707131002,965.83
20240707132002,974.1
20240707133002,913.33
20240707134002,899.98
20240707135002,896.01
20240707140002,810.42
20240707141002,591.29
20240707142002,495.15
20240707143002,511.29
20240707144002,478.96
20240707145002,480.12
20240707150002,351.81
20240707151002,343.86
20240707152002,60.29
20240707153002,44.36
20240707154002,15.72
20240707155002,47.34
20240707160002,17.15
20240707161002,26.65
20240707162002,12.5
20240707163002,13.83
20240707164002,3.7
20240707165002,3.72
20240317090003,946.05
20240317091003,949.85
20240317092003,1029.59
20240317093003,1147.82
20240317094003,1138.94
20240317095003,1250.53
20240317100003,1550.8
20240317101003,1602.76
20240317102003,1564.97
20240317103003,1660.82
20240317104003,1720.29
20240317105003,1791.33
20240317110003,1816.01
20240317111003,1824.92
20240317112003,1522.43
20240317113003,1446.66
20240317114003,1403.48
20240317115003,711.46
20240317120003,1306.63
20240317121003,651.71
20240317122003,177.64
20240317123003,135.22
20240317124003,181.83
20240317125003,146.33
20240317130003,133.9
20240317131003,136.72
20240317132003,175.24
20240317133003,131.0
20240317134003,189.52
20240317135003,301.52
20240317140003,156.11
20240317141003,130.26
20240317142003,106.93
20240317143003,67.91
20240317144003,83.63
20240317145003,51.83
20240317150003,37.04
20240317151003,33.47
20240317152003,23.04
20240317153003,14.02
20240317154003,19.17
20240317155003,28.56
20240317160003,18.06
20240317161003,19.7
20240317162003,18.03
20240317163003,14.36
20240317164003,6.64
20240317165003,4.47
20240414090003,579.37
20240414091003,579.42
20240414092003,672.34
20240414093003,785.73
20240414094003,687.38
20240414095003,883.06
20240414100003,1113.43
20240414101003,1141.37
20240414102003,1187.2
20240414103003,1157.55
20240414104003,1063.92
20240414105003,1292.6
20240414110003,1315.03
20240414111003,1242.47
20240414112003,1211.04
20240414113003,1289.04
20240414114003,1246.6
20240414115003,1296.7
20240414120003,1051.43
20240414121003,816.2
20240414122003,662.1
20240414123003,626.8
20240414124003,339.66
20240414125003,421.16
20240414130003,588.44
20240414131003,546.79
20240414132003,434.79
20240414133003,546.6
20240414134003,529.92
20240414135003,569.92
20240414140003,240.59
20240414141003,258.04
20240414142003,165.56
20240414143003,244.18
20240414144003,252.97
20240414145003,375.09
20240414150003,97.07
20240414151003,123.15
20240414152003,124.84
20240414153003,112.62
20240414154003,144.57
20240414155003,212.37
20240414160003,47.25
20240414161003,56.59
20240414162003,42.36
20240414163003,43.7
20240414164003,35.79
20240414165003,34.62
20240524090003,101.71
20240524091003,152.99
20240524092003,186.22
20240524093003,185.7
20240524094003,184.23
20240524095003,456.09
20240524100003,158.53
20240524101003,142.48
20240524102003,221.29
20240524103003,197.64
20240524104003,194.23
20240524105003,155.44
20240524110003,164.02
20240524111003,141.7
20240524112003,288.11
20240524113003,419.34
20240524114003,303.79
20240524115003,145.21
20240524120003,154.07
20240524121003,171.78
20240524122003,259.81
20240524123003,297.53
20240524124003,334.67
20240524125003,573.89
20240524130003,791.92
20240524131003,505.56
20240524132003,424.84
20240524133003,296.89
20240524134003,176.23
20240524135003,145.82
20240524140003,69.2
20240524141003,43.03
20240524142003,34.16
20240524143003,25.02
20240524144003,8.33
20240524145003,7.42
20240524150003,8.73
20240524151003,5.58
20240524152003,4.51
20240524153003,3.35
20240524154003,5.06
20240524155003,3.97
20240524160003,1.86
20240524161003,2.8
20240524162003,2.33
20240524163003,1.69
20240524164003,3.65
20240524165003,6.4
20240526090003,109.64
20240526091003,156.51
20240526092003,284.67
20240526093003,470.22
20240526094003,440.24
20240526095003,526.11
20240526100003,520.9
20240526101003,404.99
20240526102003,238.42
20240526103003,219.23
20240526104003,170.9
20240526105003,145.09
20240526110003,156.63
20240526111003,162.13
20240526112003,166.75
20240526113003,179.84
20240526114003,163.18
20240526115003,166.67
20240526120003,169.81
20240526121003,173.82
20240526122003,167.27
20240526123003,180.21
20240526124003,161.2
20240526125003,127.7
20240526130003,97.01
20240526131003,97.97
20240526132003,83.82
20240526133003,74.06
20240526134003,76.32
20240526135003,73.22
20240526140003,76.15
20240526141003,76.33
20240526142003,77.85
20240526143003,94.82
20240526144003,87.72
20240526145003,76.35
20240526150003,36.14
20240526151003,34.48
20240526152003,35.26
20240526153003,39.01
20240526154003,40.55
20240526155003,45.68
20240526160003,28.94
20240526161003,21.48
20240526162003,18.33
20240526163003,21.45
20240526164003,19.69
20240526165003,13.82
20240603090003,69.33
20240603091003,82.82
20240603092003,117.02
20240603093003,104.63
20240603094003,71.37
20240603095003,144.89
20240603100003,87.93
20240603101003,94.81
20240603102003,118.18
20240603103003,158.57
20240603104003,181.97
20240603105003,204.79
20240603110003,88.54
20240603111003,129.31
20240603112003,131.11
20240603113003,98.87
20240603114003,149.79
20240603115003,154.51
20240603120003,176.87
20240603121003,171.26
20240603122003,336.19
20240603123003,173.52
20240603124003,152.46
20240603125003,216.02
20240603130003,178.8
20240603131003,185.68
20240603132003,188.99
20240603133003,170.22
20240603134003,93.34
20240603135003,88.5
20240603140003,135.47
20240603141003,73.51
20240603142003,147.16
20240603143003,76.34
20240603144003,59.55
20240603145003,39.46
20240603150003,17.87
20240603151003,16.44
20240603152003,13.55
20240603153003,8.09
20240603154003,5.67
20240603155003,3.87
20240603160003,3.0
20240603161003,3.07
20240603162003,6.05
20240603163003,7.23
20240603164003,4.34
20240603165003,3.99
20240620090003,1140.83
20240620091003,1105.61
20240620092003,1084.71
20240620093003,1145.67
20240620094003,1153.82
20240620095003,1164.64
20240620100003,1324.85
20240620101003,1309.02
20240620102003,1332.44
20240620103003,746.84
20240620104003,345.96
20240620105003,474.15
20240620110003,1277.75
20240620111003,1473.47
20240620112003,1565.28
20240620113003,1506.73
20240620114003,1667.58
20240620115003,1659.25
20240620120003,1637.58
20240620121003,1542.13
20240620122003,1528.69
20240620123003,1528.78
20240620124003,1503.63
20240620125003,1468.34
20240620130003,1435.86
20240620131003,1364.02
20240620132003,1284.32
20240620133003,1147.55
20240620134003,1080.42
20240620135003,1029.8
20240620140003,789.03
20240620141003,499.68
20240620142003,439.96
