idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
32,2024-02-21 11:20:00,9.0,0.6,1012.45,46.89,17.58,117758.2,3.0,151.0,1677.3
33,2024-02-21 11:30:00,9.0,1.6,1012.19,43.43,21.66,117758.2,3.0,151.0,1741.18
34,2024-02-21 11:40:00,9.0,1.86,1011.95,41.54,25.6,117758.2,3.0,151.0,1754.04
35,2024-02-21 11:50:00,9.0,1.81,1011.78,40.82,27.18,117758.2,3.0,151.0,1746.08
36,2024-02-21 12:00:00,9.0,1.88,1011.59,40.22,28.07,117758.2,3.0,151.0,1735.25
37,2024-02-21 12:10:00,9.0,1.96,1011.46,39.56,29.48,117758.2,3.0,151.0,1742.98
38,2024-02-21 12:20:00,9.0,1.73,1011.28,39.46,29.22,117758.2,3.0,151.0,1722.42
39,2024-02-21 12:30:00,9.0,1.78,1011.04,39.4,29.74,117758.2,3.0,151.0,1680.7
40,2024-02-21 12:40:00,9.0,2.46,1010.88,39.11,30.41,95573.98,3.0,151.0,1316.4
41,2024-02-21 13:40:00,9.0,1.8,1009.67,29.33,54.87,8545.69,3.0,151.0,11.3
42,2024-02-21 13:50:00,9.0,1.87,1009.68,29.27,54.63,8830.5,3.0,151.0,12.6
43,2024-02-21 14:00:00,9.0,1.13,1009.59,29.24,54.99,8007.92,3.0,151.0,10.21
44,2024-02-21 14:10:00,9.0,2.03,1009.52,29.22,55.68,7496.25,3.0,151.0,9.45
45,2024-02-21 14:20:00,9.0,1.7,1009.46,29.02,56.26,7151.25,3.0,151.0,8.52
46,2024-02-21 14:30:00,9.0,1.92,1009.46,28.96,56.88,6560.67,3.0,151.0,7.01
47,2024-02-21 14:40:00,9.0,1.67,1009.41,28.63,58.1,6607.92,3.0,151.0,6.38
48,2024-02-21 14:50:00,9.0,2.18,1009.43,28.49,58.95,8493.67,3.0,151.0,11.76
49,2024-02-21 15:00:00,9.0,1.64,1009.42,28.38,59.12,9738.08,3.0,151.0,15.38
50,2024-02-21 15:10:00,9.0,1.48,1009.41,28.64,58.46,10061.34,3.0,151.0,16.61
51,2024-02-21 15:20:00,9.0,1.94,1009.46,28.44,59.4,8648.66,3.0,151.0,12.48
52,2024-02-21 15:30:00,9.0,1.92,1009.46,28.05,60.46,7422.08,3.0,151.0,9.57
53,2024-02-21 15:40:00,9.0,1.78,1009.51,27.71,61.02,4899.08,3.0,151.0,4.39
54,2024-02-21 15:50:00,9.0,1.38,1009.58,27.54,61.62,4139.33,3.0,151.0,3.17
55,2024-02-21 16:00:00,9.0,1.83,1009.71,27.34,62.27,3618.33,3.0,151.0,2.47
56,2024-02-21 16:10:00,9.0,1.83,1009.78,27.05,63.12,2648.08,3.0,151.0,1.41
57,2024-02-21 16:20:00,9.0,1.71,1009.85,26.93,64.24,1851.5,3.0,151.0,0.74
58,2024-02-21 16:30:00,9.0,1.36,1009.98,26.88,64.19,1898.67,3.0,151.0,0.74
59,2024-02-21 16:40:00,9.0,1.07,1010.01,26.89,64.73,1448.75,3.0,151.0,0.48
60,2024-02-21 16:50:00,9.0,1.17,1010.07,26.86,64.74,1496.92,3.0,151.0,0.5
61,2024-02-21 17:00:00,9.0,0.49,1010.24,27.04,64.59,1442.42,3.0,151.0,0.47
62,2024-02-21 17:10:00,9.0,0.95,1010.35,27.01,64.87,988.17,3.0,151.0,0.24
63,2024-02-21 17:20:00,9.0,0.18,1010.42,27.1,64.89,554.58,3.0,151.0,0.09
64,2024-02-21 17:30:00,9.0,0.02,1010.54,27.28,64.08,233.83,3.0,151.0,0.03
65,2024-02-21 17:40:00,9.0,0.76,1010.64,27.13,64.36,197.92,3.0,151.0,0.02
66,2024-02-21 17:50:00,9.0,0.73,1010.68,26.74,65.67,98.0,3.0,151.0,0.01
67,2024-02-21 18:00:00,9.0,0.29,1010.74,26.62,66.65,27.5,3.0,151.0,0.0
68,2024-02-22 06:00:00,9.0,0.0,1013.67,23.67,70.93,25.56,3.0,151.0,0.0
69,2024-02-22 06:10:00,9.0,0.0,1013.76,23.59,70.9,105.0,3.0,151.0,0.01
70,2024-02-22 06:20:00,9.0,0.0,1013.9,23.36,70.27,347.08,3.0,151.0,0.04
71,2024-02-22 06:30:00,9.0,0.06,1014.08,23.48,69.83,861.42,3.0,151.0,0.2
72,2024-02-22 06:40:00,9.0,0.0,1014.16,23.67,69.38,1252.5,3.0,151.0,0.31
73,2024-02-22 06:50:00,9.0,0.0,1014.29,23.97,67.34,3141.17,3.0,151.0,2.04
74,2024-02-22 07:00:00,9.0,0.0,1014.37,24.4,65.66,4966.58,3.0,151.0,5.2
75,2024-02-22 07:10:00,9.0,0.0,1014.44,24.82,64.28,7054.75,3.0,151.0,10.41
76,2024-02-22 07:20:00,9.0,0.0,1014.51,25.18,63.22,6536.0,3.0,151.0,7.41
77,2024-02-22 07:30:00,9.0,0.0,1014.61,26.0,60.26,14439.25,3.0,151.0,58.23
78,2024-02-22 07:40:00,9.0,0.0,1014.7,28.36,53.15,18531.08,3.0,151.0,70.52
79,2024-02-22 07:50:00,9.0,0.0,1014.86,30.38,47.75,27815.32,3.0,151.0,185.08
80,2024-02-22 08:00:00,9.0,0.08,1014.88,28.47,51.06,13347.67,3.0,151.0,28.78
81,2024-02-22 08:10:00,9.0,0.09,1015.0,32.78,42.81,69825.13,3.0,151.0,868.78
82,2024-02-22 08:20:00,9.0,0.0,1015.09,37.67,33.11,69305.25,3.0,151.0,851.56
83,2024-02-22 08:30:00,9.0,0.24,1015.07,39.27,29.08,78821.72,3.0,151.0,971.22
84,2024-02-22 08:40:00,9.0,0.0,1015.15,39.11,28.88,71651.65,3.0,151.0,913.56
85,2024-02-22 08:50:00,9.0,0.24,1015.27,42.06,24.56,95049.48,3.0,151.0,1260.82
86,2024-02-22 09:00:00,9.0,0.22,1015.23,42.66,24.11,99824.85,3.0,151.0,1340.54
87,2024-02-22 09:10:00,9.0,0.03,1015.29,44.58,21.4,105385.63,3.0,151.0,1390.79
88,2024-02-22 09:20:00,9.0,0.31,1015.28,45.1,21.51,110423.71,3.0,151.0,1463.0
89,2024-02-22 09:30:00,9.0,0.0,1015.25,44.07,21.05,102365.45,3.0,151.0,1306.43
90,2024-02-22 12:00:00,9.0,1.8,1014.01,43.86,22.88,107233.92,3.0,151.0,1696.93
91,2024-02-22 12:10:00,9.0,1.44,1013.86,38.35,30.04,67554.37,3.0,151.0,945.47
92,2024-02-22 12:20:00,9.0,1.74,1013.71,36.95,32.16,78504.06,3.0,151.0,1034.28
93,2024-02-22 12:30:00,9.0,2.06,1013.64,37.07,32.13,58758.73,3.0,151.0,703.92
94,2024-02-22 12:40:00,9.0,1.84,1013.49,37.07,32.51,62558.86,3.0,151.0,732.12
95,2024-02-22 12:50:00,9.0,2.09,1013.32,33.44,40.17,25869.67,3.0,151.0,108.19
96,2024-02-22 14:00:00,9.0,0.96,1013.09,28.11,57.98,6756.01,3.0,151.0,8.11
97,2024-02-22 14:10:00,9.0,1.13,1013.09,28.13,57.29,6615.42,3.0,151.0,7.77
98,2024-02-22 14:20:00,9.0,0.75,1013.06,28.14,57.5,6824.83,3.0,151.0,8.14
99,2024-02-22 14:30:00,9.0,0.66,1013.08,28.29,58.3,7266.0,3.0,151.0,9.12
100,2024-02-22 14:40:00,9.0,0.66,1013.1,28.33,58.58,7773.83,3.0,151.0,10.26
101,2024-02-22 14:50:00,9.0,0.91,1013.13,28.07,59.06,9311.75,3.0,151.0,14.32
102,2024-02-22 15:00:00,9.0,1.37,1013.16,27.76,58.29,7795.33,3.0,151.0,10.36
103,2024-02-22 15:10:00,9.0,0.5,1013.16,27.66,58.03,7271.91,3.0,151.0,8.85
104,2024-02-22 15:20:00,9.0,0.0,1013.19,28.21,57.22,4315.92,3.0,151.0,3.54
105,2024-02-22 15:30:00,9.0,1.29,1013.27,27.68,61.09,1218.42,3.0,151.0,0.37
106,2024-02-22 15:40:00,9.0,0.14,1013.41,26.95,64.19,1154.75,3.0,151.0,0.34
107,2024-02-22 15:50:00,9.0,0.21,1013.6,26.05,69.42,2595.0,3.0,151.0,1.25
108,2024-02-22 16:00:00,9.0,0.0,1013.71,24.74,76.67,718.75,3.0,151.0,0.23
109,2024-02-22 16:10:00,9.0,0.0,1013.76,24.5,78.07,944.52,3.0,151.0,0.23
110,2024-02-22 16:20:00,9.0,0.04,1013.79,24.28,79.45,1136.42,3.0,151.0,0.3
111,2024-02-22 16:30:00,9.0,0.03,1013.9,24.12,78.82,1255.75,3.0,151.0,0.37
112,2024-02-22 16:40:00,9.0,0.0,1014.01,24.0,79.87,1167.17,3.0,151.0,0.33
113,2024-02-22 16:50:00,9.0,0.0,1014.08,23.9,81.56,836.42,3.0,151.0,0.16
114,2024-02-22 17:00:00,9.0,0.03,1014.23,23.87,82.09,373.33,3.0,151.0,0.04
115,2024-02-22 17:10:00,9.0,0.19,1014.33,23.6,82.15,427.17,3.0,151.0,0.05
116,2024-02-22 17:20:00,9.0,0.02,1014.37,23.68,82.58,273.17,3.0,151.0,0.03
117,2024-02-22 17:30:00,9.0,0.08,1014.5,23.74,81.95,190.5,3.0,151.0,0.02
118,2024-02-22 17:40:00,9.0,0.03,1014.54,23.69,80.81,136.75,3.0,151.0,0.01
119,2024-02-22 17:50:00,9.0,0.12,1014.55,23.66,80.13,38.75,3.0,151.0,0.0
120,2024-02-23 06:10:00,9.0,0.06,1018.42,19.34,87.31,29.17,3.0,151.0,0.0
121,2024-02-23 06:20:00,9.0,0.03,1018.52,19.24,87.42,61.92,3.0,151.0,0.01
122,2024-02-23 06:30:00,9.0,0.0,1018.66,19.35,87.59,153.08,3.0,151.0,0.03
123,2024-02-23 06:40:00,9.0,0.0,1018.76,19.39,87.82,285.42,3.0,151.0,0.08
124,2024-02-23 06:50:00,9.0,0.09,1018.84,19.34,87.22,470.58,3.0,151.0,0.18
125,2024-02-23 07:00:00,9.0,0.0,1018.95,19.41,87.01,699.92,3.0,151.0,0.34
126,2024-02-23 07:10:00,9.0,0.0,1019.02,19.64,87.5,1043.17,3.0,151.0,0.64
127,2024-02-23 07:20:00,9.0,0.0,1019.1,19.62,86.08,1337.25,3.0,151.0,0.97
128,2024-02-23 07:30:00,9.0,0.0,1019.17,19.69,85.87,1532.75,3.0,151.0,1.23
129,2024-02-23 07:40:00,9.0,0.0,1019.14,19.72,86.65,1616.67,3.0,151.0,1.37
130,2024-02-23 09:00:00,9.0,0.22,1019.75,20.68,83.23,7181.4,3.0,151.0,18.03
131,2024-02-23 09:10:00,9.0,0.14,1019.81,20.97,81.74,8645.08,3.0,151.0,24.5
132,2024-02-23 09:20:00,9.0,0.0,1019.81,21.08,81.81,7025.17,3.0,151.0,14.84
133,2024-02-23 09:30:00,9.0,0.08,1019.81,21.19,80.7,6786.17,3.0,151.0,14.54
134,2024-02-23 09:40:00,9.0,0.07,1019.79,21.19,80.18,6318.92,3.0,151.0,11.96
135,2024-02-23 09:50:00,9.0,0.15,1019.78,21.05,78.99,6818.84,3.0,151.0,11.82
136,2024-02-23 10:00:00,9.0,0.04,1019.79,21.09,78.38,7010.58,3.0,151.0,12.16
137,2024-02-23 10:10:00,9.0,0.18,1019.78,21.03,78.3,6435.67,3.0,151.0,12.86
138,2024-02-23 10:20:00,9.0,0.09,1019.8,21.0,77.49,6323.92,3.0,151.0,12.28
139,2024-02-23 10:30:00,9.0,0.0,1019.77,20.99,78.0,6998.58,3.0,151.0,13.83
140,2024-02-23 10:40:00,9.0,0.08,1019.72,21.25,76.96,10450.0,3.0,151.0,23.96
141,2024-02-23 10:50:00,9.0,0.05,1019.64,21.43,76.47,9461.11,3.0,151.0,18.41
142,2024-02-23 11:00:00,9.0,0.07,1019.57,21.49,75.55,10678.75,3.0,151.0,19.44
143,2024-02-23 11:10:00,9.0,0.08,1019.6,21.72,75.2,12411.25,3.0,151.0,25.28
144,2024-02-23 11:20:00,9.0,0.07,1019.55,21.89,74.49,12353.75,3.0,151.0,25.95
145,2024-02-23 11:30:00,9.0,0.06,1019.5,22.19,74.08,11687.5,3.0,151.0,23.05
146,2024-02-23 11:40:00,9.0,0.11,1019.38,22.31,73.62,13207.08,3.0,151.0,29.36
147,2024-02-23 11:50:00,9.0,0.24,1019.23,22.35,71.79,11360.08,3.0,151.0,22.22
148,2024-02-23 12:00:00,9.0,0.0,1019.07,22.22,72.73,9493.58,3.0,151.0,15.75
149,2024-02-23 12:10:00,9.0,0.0,1018.89,22.29,73.02,9899.44,3.0,151.0,17.19
150,2024-02-23 12:20:00,9.0,0.0,1018.75,22.64,73.37,10914.66,3.0,151.0,21.0
151,2024-02-23 12:30:00,9.0,0.02,1018.64,22.72,73.1,8296.99,3.0,151.0,13.03
152,2024-02-23 12:40:00,9.0,0.03,1018.52,22.21,75.78,10167.5,3.0,151.0,18.67
153,2024-02-23 12:50:00,9.0,0.0,1018.47,22.49,75.22,9295.0,3.0,151.0,15.94
154,2024-02-23 13:00:00,9.0,0.09,1018.38,22.9,73.61,13708.0,3.0,151.0,32.66
155,2024-02-23 13:10:00,9.0,0.0,1018.3,23.41,70.74,13620.92,3.0,151.0,31.92
156,2024-02-23 13:20:00,9.0,0.3,1018.22,22.97,69.04,11110.92,3.0,151.0,20.95
157,2024-02-23 13:30:00,9.0,0.67,1018.2,22.37,68.89,12773.92,3.0,151.0,27.18
158,2024-02-23 13:40:00,9.0,0.38,1018.2,22.27,70.11,9869.75,3.0,151.0,17.57
159,2024-02-23 13:50:00,9.0,0.09,1018.19,22.34,70.94,8222.58,3.0,151.0,11.88
160,2024-02-23 14:00:00,9.0,0.03,1018.07,22.26,71.49,9188.83,3.0,151.0,15.09
161,2024-02-23 14:10:00,9.0,0.2,1017.99,22.07,72.58,8168.75,3.0,151.0,12.71
162,2024-02-23 14:20:00,9.0,0.24,1017.94,22.38,69.86,10651.58,3.0,151.0,19.57
163,2024-02-23 14:30:00,9.0,0.66,1017.84,22.07,70.51,9462.83,3.0,151.0,15.45
164,2024-02-23 14:40:00,9.0,0.93,1017.81,21.83,71.01,7843.34,3.0,151.0,11.04
165,2024-02-23 14:50:00,9.0,0.74,1017.83,21.34,72.81,6715.75,3.0,151.0,8.43
166,2024-02-23 15:00:00,9.0,0.23,1017.82,21.9,71.43,6734.5,3.0,151.0,8.34
167,2024-02-23 15:10:00,9.0,0.53,1017.78,21.85,70.64,8585.67,3.0,151.0,13.38
168,2024-02-23 15:20:00,9.0,0.18,1017.74,22.13,69.5,7932.42,3.0,151.0,11.32
169,2024-02-23 15:30:00,9.0,0.44,1017.72,22.21,68.93,7396.58,3.0,151.0,9.6
170,2024-02-23 15:40:00,9.0,0.89,1017.69,21.53,69.99,7213.25,3.0,151.0,9.16
171,2024-02-23 15:50:00,9.0,0.3,1017.66,21.88,70.13,7227.6,3.0,151.0,9.13
172,2024-02-23 17:50:00,9.0,0.0,1018.4,20.98,72.66,42.5,3.0,151.0,0.0
173,2024-02-23 18:00:00,9.0,0.08,1018.45,20.98,72.4,24.58,3.0,151.0,0.0
174,2024-02-24 06:10:00,9.0,0.04,1018.4,20.6,77.55,45.42,3.0,151.0,0.0
175,2024-02-24 06:20:00,9.0,0.0,1018.53,20.64,77.37,88.58,3.0,151.0,0.0
176,2024-02-24 06:30:00,9.0,0.0,1018.6,20.74,77.28,182.96,3.0,151.0,0.02
177,2024-02-24 06:40:00,9.0,0.0,1018.69,20.91,76.34,418.17,3.0,151.0,0.07
178,2024-02-24 06:50:00,9.0,0.0,1018.75,21.01,76.03,495.25,3.0,151.0,0.09
179,2024-02-24 07:00:00,9.0,0.0,1018.81,20.97,75.96,507.75,3.0,151.0,0.09
180,2024-02-24 07:10:00,9.0,0.0,1018.82,20.91,76.34,870.17,3.0,151.0,0.18
181,2024-02-24 07:20:00,9.0,0.0,1018.86,20.99,76.12,1106.58,3.0,151.0,0.28
182,2024-02-24 07:30:00,9.0,0.0,1018.89,21.04,76.29,2044.75,3.0,151.0,0.67
183,2024-02-24 07:40:00,9.0,0.0,1019.04,21.24,75.7,2433.17,3.0,151.0,1.04
184,2024-02-24 07:50:00,9.0,0.0,1019.12,21.36,75.32,3562.25,3.0,151.0,2.41
185,2024-02-24 08:00:00,9.0,0.0,1019.23,21.49,74.72,3827.33,3.0,151.0,1.96
186,2024-02-24 08:10:00,9.0,0.0,1019.32,21.48,74.81,4528.61,3.0,151.0,3.19
187,2024-02-24 08:20:00,9.0,0.0,1019.35,21.77,73.9,5772.25,3.0,151.0,4.44
188,2024-02-24 08:30:00,9.0,0.0,1019.3,22.12,72.25,7292.16,3.0,151.0,9.6
189,2024-02-24 08:40:00,9.0,0.0,1019.34,22.51,70.61,9754.08,3.0,151.0,16.1
190,2024-02-24 08:50:00,9.0,0.0,1019.34,22.75,69.26,8578.58,3.0,151.0,12.73
191,2024-02-24 09:00:00,9.0,0.0,1019.31,22.9,68.8,8828.83,3.0,151.0,11.32
192,2024-02-24 09:10:00,9.0,0.0,1019.29,23.06,68.16,8409.0,3.0,151.0,10.43
193,2024-02-24 09:20:00,9.0,0.0,1019.27,23.07,67.68,8808.06,3.0,151.0,12.1
194,2024-02-24 09:30:00,9.0,0.56,1019.18,22.62,68.1,6688.17,3.0,151.0,6.52
195,2024-02-24 09:40:00,9.0,0.0,1019.15,21.94,70.37,4178.5,3.0,151.0,3.51
196,2024-02-24 11:40:00,9.0,0.09,1017.87,22.56,65.63,11153.17,3.0,151.0,14.78
197,2024-02-24 11:50:00,9.0,0.02,1017.86,22.82,65.92,9294.58,3.0,151.0,12.3
198,2024-02-24 12:00:00,9.0,0.0,1017.76,22.77,65.44,7811.42,3.0,151.0,7.62
199,2024-02-24 12:10:00,9.0,0.06,1017.6,22.51,67.7,6618.92,3.0,151.0,6.53
200,2024-02-24 12:20:00,9.0,0.03,1017.45,22.22,69.53,6540.17,3.0,151.0,5.5
201,2024-02-24 12:30:00,9.0,0.03,1017.26,22.04,69.5,5610.58,3.0,151.0,4.96
202,2024-02-24 12:40:00,9.0,0.14,1017.11,22.02,69.39,5556.25,3.0,151.0,4.75
203,2024-02-24 12:50:00,9.0,0.0,1016.96,22.11,69.85,7464.25,3.0,151.0,7.33
204,2024-02-24 13:00:00,9.0,0.02,1016.84,22.26,69.71,5826.25,3.0,151.0,4.64
205,2024-02-24 13:10:00,9.0,0.03,1016.71,22.08,70.39,4266.67,3.0,151.0,3.34
206,2024-02-24 13:20:00,9.0,0.04,1016.69,21.99,70.93,5826.75,3.0,151.0,5.4
207,2024-02-24 13:30:00,9.0,0.31,1016.56,22.0,69.31,8493.92,3.0,151.0,8.59
208,2024-02-24 13:40:00,9.0,0.62,1016.54,21.91,68.41,7141.75,3.0,151.0,8.9
209,2024-02-24 13:50:00,9.0,0.11,1016.51,21.82,68.56,6358.67,3.0,151.0,6.9
210,2024-02-24 14:00:00,9.0,0.0,1016.47,22.08,68.25,6589.33,3.0,151.0,5.4
211,2024-02-24 14:10:00,9.0,0.09,1016.51,22.28,67.74,6006.3,3.0,151.0,6.27
212,2024-02-24 14:20:00,9.0,0.0,1016.59,22.2,67.96,5127.58,3.0,151.0,3.26
213,2024-02-24 14:30:00,9.0,0.03,1016.66,22.02,68.48,3065.25,3.0,151.0,1.82
214,2024-02-24 14:40:00,9.0,0.02,1016.65,21.88,69.12,3133.58,3.0,151.0,1.53
215,2024-02-24 15:50:00,9.0,0.04,1016.67,21.38,72.13,1810.33,3.0,151.0,0.56
216,2024-02-24 16:00:00,9.0,0.17,1016.74,21.28,72.82,1636.17,3.0,151.0,0.46
217,2024-02-24 16:10:00,9.0,0.15,1016.8,20.89,74.69,1346.25,3.0,151.0,0.34
218,2024-02-24 16:20:00,9.0,0.0,1016.84,20.71,77.05,785.42,3.0,151.0,0.18
219,2024-02-24 16:30:00,9.0,0.0,1016.86,20.72,78.35,1298.58,3.0,151.0,0.29
220,2024-02-24 16:40:00,9.0,0.0,1016.93,20.75,78.9,854.33,3.0,151.0,0.2
221,2024-02-24 16:50:00,9.0,0.0,1016.99,20.73,79.37,1148.8,3.0,151.0,0.24
222,2024-02-24 17:00:00,9.0,0.0,1016.94,20.73,79.35,833.25,3.0,151.0,0.18
223,2024-02-24 17:10:00,9.0,0.0,1016.97,20.78,79.08,564.42,3.0,151.0,0.09
224,2024-02-24 17:20:00,9.0,0.0,1017.03,20.78,79.03,328.17,3.0,151.0,0.05
225,2024-02-24 17:30:00,9.0,0.0,1017.07,20.83,78.67,247.58,3.0,151.0,0.02
226,2024-02-24 17:40:00,9.0,0.0,1017.09,20.81,78.58,143.08,3.0,151.0,0.01
227,2024-02-24 17:50:00,9.0,0.0,1017.15,20.66,79.09,55.33,3.0,151.0,0.0
228,2024-02-24 18:00:00,9.0,0.0,1017.15,20.65,79.13,22.5,3.0,151.0,0.0
229,2024-02-25 06:10:00,9.0,0.0,1017.76,18.97,87.43,32.08,3.0,151.0,0.0
230,2024-02-25 06:20:00,9.0,0.0,1017.91,19.04,86.96,60.0,3.0,151.0,0.0
231,2024-02-25 06:30:00,9.0,0.06,1018.13,19.03,86.58,116.83,3.0,151.0,0.01
232,2024-02-25 06:40:00,9.0,0.1,1018.23,18.86,87.14,303.92,3.0,151.0,0.04
233,2024-02-25 06:50:00,9.0,0.03,1018.37,18.72,87.66,430.0,3.0,151.0,0.08
234,2024-02-25 07:00:00,9.0,0.0,1018.48,18.68,87.78,581.42,3.0,151.0,0.13
235,2024-02-25 07:10:00,9.0,0.0,1018.59,18.86,87.43,869.58,3.0,151.0,0.23
236,2024-02-25 07:20:00,9.0,0.0,1018.62,19.07,86.27,1148.5,3.0,151.0,0.35
237,2024-02-25 07:30:00,9.0,0.02,1018.67,19.11,85.82,1371.58,3.0,151.0,0.43
238,2024-02-25 07:40:00,9.0,0.02,1018.78,19.25,85.55,1641.17,3.0,151.0,0.53
239,2024-02-25 07:50:00,9.0,0.03,1018.94,19.25,85.34,1540.93,3.0,151.0,0.47
240,2024-02-25 08:00:00,9.0,0.0,1019.05,19.19,85.19,1717.83,3.0,151.0,0.53
241,2024-02-25 08:10:00,9.0,0.0,1019.24,19.25,85.0,1565.42,3.0,151.0,0.45
242,2024-02-25 08:20:00,9.0,0.02,1019.33,19.17,83.22,1691.75,3.0,151.0,0.58
243,2024-02-25 08:30:00,9.0,0.06,1019.4,19.08,82.99,1887.67,3.0,151.0,0.6
244,2024-02-25 08:40:00,9.0,0.04,1019.5,19.08,82.63,1950.25,3.0,151.0,0.74
245,2024-02-25 08:50:00,9.0,0.0,1019.56,19.23,82.38,2305.25,3.0,151.0,1.0
246,2024-02-25 09:00:00,9.0,0.0,1019.55,19.32,81.76,2603.33,3.0,151.0,1.06
247,2024-02-25 09:10:00,9.0,0.02,1019.56,19.35,80.72,2507.75,3.0,151.0,1.13
248,2024-02-25 09:20:00,9.0,0.09,1019.52,19.48,80.32,2921.33,3.0,151.0,1.33
249,2024-02-25 09:30:00,9.0,0.03,1019.52,19.51,79.37,3347.33,3.0,151.0,2.06
250,2024-02-25 09:40:00,9.0,0.09,1019.55,19.46,79.28,4099.33,3.0,151.0,2.12
251,2024-02-25 09:50:00,9.0,0.0,1019.49,19.54,79.27,4310.92,3.0,151.0,3.29
252,2024-02-25 10:00:00,9.0,0.0,1019.44,19.64,77.76,4632.96,3.0,151.0,3.77
253,2024-02-25 10:10:00,9.0,0.0,1019.33,19.44,78.43,5843.25,3.0,151.0,4.15
254,2024-02-25 10:20:00,9.0,0.08,1019.19,19.54,77.64,5841.25,3.0,151.0,5.92
255,2024-02-25 10:30:00,9.0,0.1,1019.04,19.67,77.29,7042.42,3.0,151.0,6.74
256,2024-02-25 10:40:00,9.0,0.02,1019.0,19.52,77.91,6262.0,3.0,151.0,5.51
257,2024-02-25 10:50:00,9.0,0.05,1018.89,19.15,80.59,6847.5,3.0,151.0,7.91
258,2024-02-25 11:00:00,9.0,0.02,1018.82,19.02,82.09,8247.5,3.0,151.0,9.95
259,2024-02-25 11:10:00,9.0,0.03,1018.72,18.88,84.0,9817.92,3.0,151.0,15.44
260,2024-02-25 11:20:00,9.0,0.06,1018.6,19.0,84.5,10388.75,3.0,151.0,18.06
