idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
39,2024-01-01 12:50:00,17.0,0.0,1021.88,19.46,63.25,5408.0,0.0,0.0,6.87
40,2024-01-01 13:00:00,17.0,0.0,1021.89,19.25,63.38,4619.75,0.0,0.0,4.9
41,2024-01-01 13:10:00,17.0,0.0,1021.72,19.02,63.83,4267.17,0.0,0.0,4.06
42,2024-01-01 13:20:00,17.0,0.0,1021.65,18.86,64.22,3849.5,0.0,0.0,3.36
43,2024-01-01 13:30:00,17.0,0.0,1021.59,18.73,64.68,3835.67,0.0,0.0,3.35
44,2024-01-01 13:40:00,17.0,0.0,1021.5,18.61,64.71,3976.42,0.0,0.0,3.66
45,2024-01-01 13:50:00,17.0,0.0,1021.4,18.65,64.77,4373.67,0.0,0.0,4.38
46,2024-01-01 14:00:00,17.0,0.0,1021.34,18.7,64.69,4382.5,0.0,0.0,4.47
47,2024-01-01 14:10:00,17.0,0.0,1021.31,18.79,64.76,4331.25,0.0,0.0,4.41
48,2024-01-01 14:20:00,17.0,0.0,1021.34,18.8,64.55,4171.16,0.0,0.0,4.15
49,2024-01-01 14:30:00,17.0,0.0,1021.24,18.82,64.37,4014.58,0.0,0.0,3.79
50,2024-01-01 14:40:00,17.0,0.0,1021.19,18.92,64.28,4337.08,0.0,0.0,4.44
51,2024-01-01 14:50:00,17.0,0.0,1021.1,18.98,64.26,4239.5,0.0,0.0,4.44
52,2024-01-01 15:00:00,17.0,0.0,1021.01,19.05,64.9,4781.92,0.0,0.0,5.43
53,2024-01-01 15:10:00,17.0,0.0,1020.96,19.02,65.21,4126.42,0.0,0.0,4.22
54,2024-01-01 15:20:00,17.0,0.0,1021.08,18.99,64.91,3092.08,0.0,0.0,2.55
55,2024-01-01 15:30:00,17.0,0.0,1021.25,18.63,64.84,1236.0,0.0,0.0,0.46
56,2024-01-01 15:40:00,17.0,0.0,1021.47,18.27,65.99,1128.92,0.0,0.0,0.36
57,2024-01-01 15:50:00,17.0,0.0,1021.59,18.2,66.37,1137.83,0.0,0.0,0.37
58,2024-01-01 16:00:00,17.0,0.0,1021.64,18.2,65.98,1100.66,0.0,0.0,0.36
59,2024-01-01 16:10:00,17.0,0.0,1021.66,18.19,66.1,976.67,0.0,0.0,0.3
60,2024-01-01 16:20:00,17.0,0.0,1021.85,18.1,66.12,735.5,0.0,0.0,0.16
61,2024-01-01 16:30:00,17.0,0.0,1022.04,18.1,65.94,548.67,0.0,0.0,0.12
62,2024-01-01 16:40:00,17.0,0.0,1022.12,18.0,65.48,366.75,0.0,0.0,0.06
63,2024-01-01 16:50:00,17.0,0.0,1022.24,17.93,65.59,246.5,0.0,0.0,0.03
64,2024-01-01 17:00:00,17.0,0.0,1022.3,17.88,65.66,135.25,0.0,0.0,0.01
65,2024-01-01 17:10:00,17.0,0.0,1022.42,17.8,65.89,70.67,0.0,0.0,0.01
66,2024-01-01 17:20:00,17.0,0.0,1022.53,17.7,66.45,29.45,0.0,0.0,0.0
67,2024-01-02 06:20:00,17.0,0.0,1020.93,13.85,83.86,63.58,0.0,0.0,0.01
68,2024-01-02 06:30:00,17.0,0.0,1020.94,13.86,83.88,281.42,0.0,0.0,0.04
69,2024-01-02 06:40:00,17.0,0.0,1020.99,13.8,84.4,712.0,0.0,0.0,0.2
70,2024-01-02 06:50:00,17.0,0.0,1021.0,13.97,85.49,1515.33,0.0,0.0,0.86
71,2024-01-02 07:00:00,17.0,0.0,1021.0,14.61,85.26,2990.75,0.0,0.0,3.28
72,2024-01-02 07:10:00,17.0,0.0,1021.14,15.32,83.71,4412.08,0.0,0.0,6.73
73,2024-01-02 07:20:00,17.0,0.0,1021.22,16.75,82.46,11020.67,0.0,0.0,42.03
74,2024-01-02 07:30:00,17.0,0.0,1021.25,18.62,75.94,8475.58,0.0,0.0,18.97
75,2024-01-02 07:40:00,17.0,0.0,1021.27,18.39,74.31,8773.5,0.0,0.0,22.16
76,2024-01-02 07:50:00,17.0,0.0,1021.2,18.6,74.3,8958.92,0.0,0.0,19.49
77,2024-01-02 08:00:00,17.0,0.0,1021.14,18.69,73.37,8501.08,0.0,0.0,14.86
78,2024-01-02 08:10:00,17.0,0.0,1021.2,18.31,72.59,8811.0,0.0,0.0,14.94
79,2024-01-02 08:20:00,17.0,0.0,1021.21,18.18,72.51,9207.92,0.0,0.0,16.05
80,2024-01-02 08:30:00,17.0,0.0,1021.22,18.26,72.39,9817.5,0.0,0.0,17.74
81,2024-01-02 08:40:00,17.0,0.0,1021.29,18.58,71.63,10922.33,0.0,0.0,22.26
82,2024-01-02 08:50:00,17.0,0.0,1021.34,19.07,70.77,11762.75,0.0,0.0,26.12
83,2024-01-02 09:00:00,17.0,0.0,1021.36,19.85,69.88,13334.58,0.0,0.0,35.7
84,2024-01-02 09:10:00,17.0,0.0,1021.29,21.24,67.86,12296.83,0.0,0.0,30.58
85,2024-01-02 09:20:00,17.0,0.0,1021.19,23.06,64.85,46623.0,0.0,0.0,424.3
86,2024-01-02 09:30:00,17.0,0.0,1021.08,28.61,57.86,89183.94,0.0,0.0,1485.06
87,2024-01-02 09:40:00,17.0,0.0,1020.99,34.18,46.7,90231.51,0.0,0.0,1556.72
88,2024-01-02 09:50:00,17.0,0.0,1020.86,36.7,41.19,90510.21,0.0,0.0,1583.37
89,2024-01-02 10:00:00,17.0,0.0,1020.73,37.91,37.98,88809.29,0.0,0.0,1628.66
90,2024-01-02 10:10:00,17.0,0.0,1020.62,38.72,36.51,87697.2,0.0,0.0,1631.86
91,2024-01-02 10:20:00,17.0,0.0,1020.44,39.48,35.15,85385.88,0.0,0.0,1601.9
92,2024-01-02 10:30:00,17.0,0.0,1020.31,39.7,34.91,83711.01,0.0,0.0,1614.33
93,2024-01-02 10:40:00,17.0,0.0,1020.16,39.49,34.94,57183.79,0.0,0.0,1096.28
94,2024-01-02 10:50:00,17.0,0.0,1020.06,35.75,34.25,13872.75,0.0,0.0,41.75
95,2024-01-02 11:00:00,17.0,0.0,1020.0,30.15,39.8,14583.42,0.0,0.0,47.33
96,2024-01-02 11:10:00,17.0,0.0,1019.79,27.44,44.19,14271.83,0.0,0.0,45.84
97,2024-01-02 11:20:00,17.0,0.0,1019.6,26.83,45.82,15575.42,0.0,0.0,38.49
98,2024-01-02 11:30:00,17.0,0.0,1019.41,28.24,47.02,38756.75,0.0,0.0,72.58
99,2024-01-02 11:40:00,17.0,0.0,1019.13,28.69,42.72,13446.92,0.0,0.0,40.2
100,2024-01-02 11:50:00,17.0,0.0,1018.92,25.88,45.43,11989.58,0.0,0.0,30.49
101,2024-01-02 12:00:00,17.0,0.0,1018.68,24.44,48.42,11081.34,0.0,0.0,26.21
102,2024-01-02 12:10:00,17.0,0.0,1018.45,24.06,50.59,10511.16,0.0,0.0,24.0
103,2024-01-02 12:20:00,17.0,0.0,1018.26,24.01,51.54,14397.92,0.0,0.0,21.8
104,2024-01-02 12:30:00,17.0,0.0,1018.05,26.08,51.15,19492.75,0.0,0.0,24.06
105,2024-01-02 12:40:00,17.0,0.0,1017.86,25.38,48.78,9492.33,0.0,0.0,19.83
106,2024-01-02 12:50:00,17.0,0.0,1017.75,24.0,51.69,8916.67,0.0,0.0,17.34
107,2024-01-02 13:00:00,17.0,0.0,1017.58,23.26,52.93,8596.42,0.0,0.0,16.09
108,2024-01-02 13:10:00,17.0,0.0,1017.44,22.92,53.46,9122.83,0.0,0.0,18.38
109,2024-01-02 13:20:00,17.0,0.0,1017.41,22.96,54.69,11297.58,0.0,0.0,30.71
110,2024-01-02 13:30:00,17.0,0.0,1017.29,23.2,55.69,13638.58,0.0,0.0,48.82
111,2024-01-02 13:40:00,17.0,0.0,1017.22,23.91,55.41,15336.5,0.0,0.0,62.43
112,2024-01-02 13:50:00,17.0,0.0,1017.18,24.36,54.58,15645.42,0.0,0.0,67.2
113,2024-01-02 14:00:00,17.0,0.0,1017.13,24.65,54.17,16097.42,0.0,0.0,71.11
114,2024-01-02 14:10:00,17.0,0.0,1017.05,25.08,52.97,13507.92,0.0,0.0,49.76
115,2024-01-02 14:20:00,17.0,0.0,1016.98,24.95,52.91,13515.08,0.0,0.0,51.16
116,2024-01-02 14:30:00,17.0,0.0,1016.89,25.17,52.8,14442.75,0.0,0.0,55.93
117,2024-01-02 14:40:00,17.0,0.0,1016.84,25.18,52.39,12051.67,0.0,0.0,40.64
118,2024-01-02 14:50:00,17.0,0.0,1016.79,24.97,52.37,11184.92,0.0,0.0,33.18
119,2024-01-02 15:00:00,17.0,0.0,1016.72,24.75,51.71,9426.83,0.0,0.0,24.11
120,2024-01-02 15:10:00,17.0,0.0,1016.73,24.09,51.95,7391.67,0.0,0.0,14.52
121,2024-01-02 15:20:00,17.0,0.0,1016.85,23.06,53.67,6082.67,0.0,0.0,9.86
122,2024-01-02 15:30:00,17.0,0.0,1016.92,22.64,55.0,6140.84,0.0,0.0,9.98
123,2024-01-02 15:40:00,17.0,0.0,1016.96,22.58,55.52,5549.08,0.0,0.0,8.28
124,2024-01-02 15:50:00,17.0,0.0,1017.01,22.37,56.69,4652.17,0.0,0.0,5.7
125,2024-01-02 16:00:00,17.0,0.0,1017.11,22.15,58.27,3989.75,0.0,0.0,4.26
126,2024-01-02 16:10:00,17.0,0.0,1017.17,21.89,58.23,3237.08,0.0,0.0,2.92
127,2024-01-02 16:20:00,17.0,0.0,1017.16,21.71,59.05,2614.75,0.0,0.0,1.97
128,2024-01-02 16:30:00,17.0,0.0,1017.14,21.41,61.19,2108.25,0.0,0.0,1.26
129,2024-01-02 16:40:00,17.0,0.0,1017.14,21.12,63.72,1444.83,0.0,0.0,0.62
130,2024-01-02 16:50:00,17.0,0.0,1017.26,20.73,63.19,957.92,0.0,0.0,0.29
131,2024-01-02 17:00:00,17.0,0.0,1017.31,20.37,63.8,498.08,0.0,0.0,0.08
132,2024-01-02 17:10:00,17.0,0.0,1017.38,19.99,64.35,251.58,0.0,0.0,0.03
133,2024-01-02 17:20:00,17.0,0.0,1017.51,19.78,64.15,74.08,0.0,0.0,0.01
134,2024-01-02 17:30:00,17.0,0.0,1017.58,19.7,64.0,22.5,0.0,0.0,0.0
135,2024-01-03 06:20:00,17.0,0.0,1017.18,16.1,80.65,44.58,0.0,0.0,0.01
136,2024-01-03 06:30:00,17.0,0.0,1017.43,16.51,79.77,125.92,0.0,0.0,0.02
137,2024-01-03 06:40:00,17.0,0.0,1017.63,16.79,78.79,307.92,0.0,0.0,0.06
138,2024-01-03 06:50:00,17.0,0.0,1017.73,17.0,78.72,794.17,0.0,0.0,0.3
139,2024-01-03 07:00:00,17.0,0.0,1017.83,17.3,78.42,1505.58,0.0,0.0,0.82
140,2024-01-03 07:10:00,17.0,0.0,1017.95,17.54,78.19,2149.25,0.0,0.0,1.62
141,2024-01-03 07:20:00,17.0,0.0,1018.16,18.0,77.32,3174.75,0.0,0.0,3.43
142,2024-01-03 07:30:00,17.0,0.0,1018.26,18.53,76.7,4787.83,0.0,0.0,7.52
143,2024-01-03 07:40:00,17.0,0.0,1018.38,19.12,75.01,5360.83,0.0,0.0,9.17
144,2024-01-03 07:50:00,17.0,0.0,1018.45,19.67,74.02,7887.42,0.0,0.0,19.12
145,2024-01-03 08:00:00,17.0,0.0,1018.6,20.42,71.85,8597.92,0.0,0.0,21.01
146,2024-01-03 08:10:00,17.0,0.0,1018.73,20.9,69.68,8305.42,0.0,0.0,20.04
147,2024-01-03 08:20:00,17.0,0.0,1018.87,21.44,68.79,11355.17,0.0,0.0,38.97
148,2024-01-03 08:30:00,17.0,0.0,1018.96,22.51,66.67,15520.66,0.0,0.0,64.68
149,2024-01-03 08:40:00,17.0,0.0,1018.96,22.97,63.85,14483.5,0.0,0.0,50.97
150,2024-01-03 08:50:00,17.0,0.0,1019.0,23.06,63.59,15952.17,0.0,0.0,63.95
151,2024-01-03 09:00:00,17.0,0.0,1019.0,23.67,62.76,16825.92,0.0,0.0,76.48
152,2024-01-03 09:10:00,17.0,0.0,1018.95,23.6,60.96,10851.17,0.0,0.0,30.64
153,2024-01-03 09:20:00,17.0,0.0,1018.8,22.76,62.26,11015.17,0.0,0.0,30.46
154,2024-01-03 09:30:00,17.0,0.0,1018.72,22.47,64.32,14628.67,0.0,0.0,53.67
155,2024-01-03 09:40:00,17.0,0.0,1018.72,22.56,64.61,13798.0,0.0,0.0,51.49
156,2024-01-03 09:50:00,17.0,0.0,1018.63,22.83,64.54,16953.92,0.0,0.0,82.12
157,2024-01-03 10:00:00,17.0,0.0,1018.53,24.02,63.71,19281.5,0.0,0.0,100.3
158,2024-01-03 10:10:00,17.0,0.0,1018.46,24.75,61.98,20960.0,0.0,0.0,126.59
159,2024-01-03 10:20:00,17.0,0.0,1018.4,28.0,60.6,52412.4,0.0,0.0,860.13
160,2024-01-03 10:30:00,17.0,0.0,1018.24,32.35,50.75,44734.42,0.0,0.0,704.49
161,2024-01-03 10:40:00,17.0,0.0,1018.22,33.19,49.33,53503.34,0.0,0.0,1031.41
162,2024-01-03 10:50:00,17.0,0.0,1018.07,32.23,46.35,23586.84,0.0,0.0,151.44
163,2024-01-03 11:00:00,17.0,0.0,1018.12,29.24,51.21,26415.34,0.0,0.0,205.96
164,2024-01-03 11:10:00,17.0,0.0,1018.03,28.55,52.26,24438.5,0.0,0.0,159.13
165,2024-01-03 11:20:00,17.0,0.0,1018.01,27.64,53.93,25234.58,0.0,0.0,176.73
166,2024-01-03 11:30:00,17.0,0.0,1017.96,27.42,55.75,33714.47,0.0,0.0,277.25
167,2024-01-03 11:40:00,17.0,0.0,1017.82,27.48,55.03,23556.5,0.0,0.0,150.72
168,2024-01-03 11:50:00,17.0,0.0,1017.82,26.72,56.94,24545.58,0.0,0.0,167.42
169,2024-01-03 12:00:00,17.0,0.0,1017.68,25.82,57.95,16759.83,0.0,0.0,77.47
170,2024-01-03 12:10:00,17.0,0.0,1017.56,24.23,60.79,11300.93,0.0,0.0,35.71
171,2024-01-03 12:20:00,17.0,0.0,1017.49,23.53,63.8,15491.75,0.0,0.0,64.04
172,2024-01-03 12:30:00,17.0,0.0,1017.35,23.16,64.2,9162.83,0.0,0.0,24.34
173,2024-01-03 12:40:00,17.0,0.0,1017.25,22.24,66.17,6721.83,0.0,0.0,13.48
174,2024-01-03 12:50:00,17.0,0.0,1017.24,21.37,68.33,4810.92,0.0,0.0,6.75
175,2024-01-03 13:00:00,17.0,0.0,1017.16,20.74,69.48,4288.58,0.0,0.0,5.36
176,2024-01-03 13:10:00,17.0,0.0,1017.28,19.97,72.84,3558.5,0.0,0.0,3.42
177,2024-01-03 13:20:00,17.0,0.0,1017.29,18.88,77.0,3706.58,0.0,0.0,3.76
178,2024-01-03 13:30:00,17.0,0.0,1017.32,18.37,79.77,4639.0,0.0,0.0,6.49
179,2024-01-03 13:40:00,17.0,0.0,1017.32,18.4,79.9,4964.16,0.0,0.0,6.91
180,2024-01-03 13:50:00,17.0,0.0,1017.35,18.78,77.63,4680.33,0.0,0.0,5.99
181,2024-01-03 14:00:00,17.0,0.0,1017.39,19.08,74.66,4682.58,0.0,0.0,6.14
182,2024-01-03 14:10:00,17.0,0.0,1017.44,19.2,72.98,4866.83,0.0,0.0,6.88
183,2024-01-03 14:20:00,17.0,0.0,1017.49,19.21,71.1,4855.42,0.0,0.0,6.67
184,2024-01-03 14:30:00,17.0,0.0,1017.47,19.27,71.39,4226.17,0.0,0.0,5.14
185,2024-01-03 14:40:00,17.0,0.0,1017.54,19.06,70.71,3026.5,0.0,0.0,2.6
186,2024-01-03 14:50:00,17.0,0.0,1017.63,18.78,71.37,2365.67,0.0,0.0,1.59
187,2024-01-03 15:00:00,17.0,0.0,1017.77,18.6,71.98,2301.67,0.0,0.0,1.52
188,2024-01-03 15:10:00,17.0,0.0,1017.89,18.45,72.4,2388.83,0.0,0.0,1.63
189,2024-01-03 15:20:00,17.0,0.0,1017.97,18.38,72.1,2325.0,0.0,0.0,1.6
190,2024-01-03 15:30:00,17.0,0.0,1018.04,18.3,71.71,2145.25,0.0,0.0,1.39
191,2024-01-03 15:40:00,17.0,0.0,1018.21,18.29,71.86,1985.0,0.0,0.0,1.2
192,2024-01-03 15:50:00,17.0,0.0,1018.38,18.18,71.5,1408.67,0.0,0.0,0.65
193,2024-01-03 16:00:00,17.0,0.0,1018.51,18.03,71.67,1104.25,0.0,0.0,0.4
194,2024-01-03 16:10:00,17.0,0.0,1018.72,17.82,70.97,828.0,0.0,0.0,0.25
195,2024-01-03 16:20:00,17.0,0.0,1018.89,17.68,70.8,685.5,0.0,0.0,0.16
196,2024-01-03 16:30:00,17.0,0.0,1019.06,17.54,70.39,498.5,0.0,0.0,0.1
197,2024-01-03 16:40:00,17.0,0.0,1019.28,17.54,70.55,322.92,0.0,0.0,0.05
198,2024-01-03 16:50:00,17.0,0.0,1019.5,17.42,69.69,213.33,0.0,0.0,0.02
199,2024-01-03 17:00:00,17.0,0.0,1019.64,17.26,69.52,153.75,0.0,0.0,0.02
200,2024-01-03 17:10:00,17.0,0.0,1019.68,17.01,70.97,70.5,0.0,0.0,0.01
201,2024-01-03 17:20:00,17.0,0.0,1019.83,17.03,70.98,27.78,0.0,0.0,0.0
202,2024-01-04 06:20:00,17.0,0.0,1022.52,15.3,63.62,32.08,0.0,0.0,0.0
203,2024-01-04 06:30:00,17.0,0.0,1022.59,15.35,63.6,99.92,0.0,0.0,0.02
204,2024-01-04 06:40:00,17.0,0.0,1022.63,15.3,64.1,272.92,0.0,0.0,0.04
205,2024-01-04 06:50:00,17.0,0.0,1022.66,15.2,65.31,617.25,0.0,0.0,0.16
206,2024-01-04 07:00:00,17.0,0.0,1022.68,15.28,66.54,1126.25,0.0,0.0,0.47
207,2024-01-04 07:10:00,17.0,0.0,1022.81,15.54,67.19,1876.42,0.0,0.0,1.17
208,2024-01-04 07:20:00,17.0,0.0,1022.88,15.86,67.31,2722.5,0.0,0.0,2.32
209,2024-01-04 07:30:00,17.0,0.0,1022.99,16.11,67.81,3609.08,0.0,0.0,4.04
210,2024-01-04 07:40:00,17.0,0.0,1023.03,16.65,67.0,4326.5,0.0,0.0,5.7
211,2024-01-04 07:50:00,17.0,0.0,1023.13,17.21,65.46,4682.17,0.0,0.0,6.52
212,2024-01-04 08:00:00,17.0,0.0,1023.27,17.6,64.59,5436.75,0.0,0.0,8.3
213,2024-01-04 08:10:00,17.0,0.0,1023.45,17.99,63.11,5767.08,0.0,0.0,9.42
214,2024-01-04 08:20:00,17.0,0.0,1023.56,18.33,61.9,5952.58,0.0,0.0,10.29
215,2024-01-04 08:30:00,17.0,0.0,1023.67,18.61,61.01,6287.58,0.0,0.0,11.48
216,2024-01-04 08:40:00,17.0,0.0,1023.76,18.89,60.21,6606.91,0.0,0.0,12.69
217,2024-01-04 08:50:00,17.0,0.0,1023.81,19.06,59.67,6910.92,0.0,0.0,13.62
218,2024-01-04 09:00:00,17.0,0.0,1023.82,19.22,59.0,7253.91,0.0,0.0,14.9
219,2024-01-04 09:10:00,17.0,0.0,1023.82,19.3,58.23,7393.16,0.0,0.0,15.5
220,2024-01-04 09:20:00,17.0,0.0,1023.84,19.49,59.23,8251.33,0.0,0.0,19.32
221,2024-01-04 09:30:00,17.0,0.0,1023.79,20.08,58.71,8803.83,0.0,0.0,21.8
222,2024-01-04 09:40:00,17.0,0.0,1023.75,20.28,56.51,9455.42,0.0,0.0,25.06
223,2024-01-04 09:50:00,17.0,0.0,1023.66,20.47,55.63,10735.25,0.0,0.0,32.7
224,2024-01-04 10:00:00,17.0,0.0,1023.48,20.89,55.04,12589.5,0.0,0.0,45.34
225,2024-01-04 10:10:00,17.0,0.0,1023.36,21.76,56.14,14234.75,0.0,0.0,57.44
226,2024-01-04 10:20:00,17.0,0.0,1023.2,23.25,57.18,18342.92,0.0,0.0,95.49
227,2024-01-04 10:30:00,17.0,0.0,1023.15,24.83,55.4,24872.83,0.0,0.0,174.41
228,2024-01-04 10:40:00,17.0,0.0,1023.04,26.41,50.45,28319.58,0.0,0.0,227.54
229,2024-01-04 10:50:00,17.0,0.0,1022.84,26.96,45.78,27605.58,0.0,0.0,219.83
230,2024-01-04 11:00:00,17.0,0.0,1022.69,26.76,44.31,23250.08,0.0,0.0,154.49
231,2024-01-04 11:10:00,17.0,0.0,1022.47,26.42,44.1,21870.67,0.0,0.0,137.74
232,2024-01-04 11:20:00,17.0,0.0,1022.32,26.08,44.0,22211.0,0.0,0.0,142.78
233,2024-01-04 11:30:00,17.0,0.0,1022.15,26.24,44.46,23715.58,0.0,0.0,160.04
234,2024-01-04 11:40:00,17.0,0.0,1021.99,26.59,43.76,27063.92,0.0,0.0,211.18
235,2024-01-04 11:50:00,17.0,0.0,1021.78,26.84,42.98,29758.16,0.0,0.0,259.57
236,2024-01-04 12:00:00,17.0,0.0,1021.64,27.02,42.76,30548.25,0.0,0.0,276.93
237,2024-01-04 12:10:00,17.0,0.0,1021.43,27.07,42.74,28692.33,0.0,0.0,246.97
238,2024-01-04 12:20:00,17.0,0.0,1021.22,26.81,42.82,25254.25,0.0,0.0,185.66
239,2024-01-04 12:30:00,17.0,0.0,1021.1,27.18,43.37,29819.0,0.0,0.0,278.46
240,2024-01-04 12:40:00,17.0,0.0,1020.82,27.62,42.37,28530.83,0.0,0.0,259.49
241,2024-01-04 12:50:00,17.0,0.0,1020.67,26.66,42.97,26077.42,0.0,0.0,207.31
242,2024-01-04 13:00:00,17.0,0.0,1020.52,25.98,43.98,20731.33,0.0,0.0,127.79
243,2024-01-04 13:10:00,17.0,0.0,1020.42,25.01,45.22,20220.5,0.0,0.0,119.54
244,2024-01-04 13:20:00,17.0,0.0,1020.46,24.56,46.47,21349.17,0.0,0.0,137.35
245,2024-01-04 13:30:00,17.0,0.0,1020.41,24.66,46.32,19970.42,0.0,0.0,113.66
246,2024-01-04 13:40:00,17.0,0.0,1020.41,24.18,46.44,15440.17,0.0,0.0,65.76
247,2024-01-04 13:50:00,17.0,0.0,1020.41,22.77,47.61,9654.08,0.0,0.0,29.09
248,2024-01-04 14:00:00,17.0,0.0,1020.42,21.48,50.25,8196.5,0.0,0.0,21.08
249,2024-01-04 14:10:00,17.0,0.0,1020.36,20.9,52.17,10535.17,0.0,0.0,31.57
250,2024-01-04 14:20:00,17.0,0.0,1020.32,20.9,52.75,10094.5,0.0,0.0,28.35
251,2024-01-04 14:30:00,17.0,0.0,1020.28,20.72,52.35,6501.83,0.0,0.0,12.06
252,2024-01-04 14:40:00,17.0,0.0,1020.32,20.23,53.15,6159.33,0.0,0.0,10.47
253,2024-01-04 14:50:00,17.0,0.0,1020.32,19.84,54.16,5790.0,0.0,0.0,9.68
254,2024-01-04 15:00:00,17.0,0.0,1020.34,19.7,54.65,5391.75,0.0,0.0,8.5
255,2024-01-04 15:10:00,17.0,0.0,1020.42,19.7,55.46,6229.08,0.0,0.0,10.86
256,2024-01-04 15:20:00,17.0,0.0,1020.52,19.63,55.8,6347.17,0.0,0.0,10.63
257,2024-01-04 15:30:00,17.0,0.0,1020.55,19.5,56.15,5918.0,0.0,0.0,9.42
258,2024-01-04 15:40:00,17.0,0.0,1020.65,19.44,56.12,5115.75,0.0,0.0,7.44
259,2024-01-04 15:50:00,17.0,0.0,1020.75,19.29,56.07,4229.17,0.0,0.0,5.14
260,2024-01-04 16:00:00,17.0,0.0,1020.9,19.03,56.34,3575.17,0.0,0.0,3.79
261,2024-01-04 16:10:00,17.0,0.0,1020.95,18.84,56.49,3042.0,0.0,0.0,2.8
