idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
18,2024-03-02 06:30:00,12.0,0.5,1019.62,14.32,86.96,280.67,1.0,298.0,0.04
19,2024-03-02 06:40:00,12.0,0.3,1019.58,14.19,87.42,626.25,1.0,298.0,0.15
20,2024-03-02 06:50:00,12.0,0.36,1019.67,14.25,88.51,1220.75,1.0,298.0,0.44
21,2024-03-02 07:00:00,12.0,0.08,1019.91,14.52,89.11,2030.08,1.0,298.0,1.2
22,2024-03-02 07:10:00,12.0,0.45,1019.67,14.52,89.16,2216.42,1.0,298.0,1.57
23,2024-03-02 07:20:00,12.0,0.3,1019.88,14.34,90.62,1153.08,1.0,298.0,0.38
24,2024-03-02 07:30:00,12.0,0.03,1019.89,14.3,91.73,1477.58,1.0,298.0,0.55
25,2024-03-02 07:40:00,12.0,0.0,1020.0,14.45,92.82,3602.75,1.0,298.0,3.22
26,2024-03-02 07:50:00,12.0,0.0,1020.22,14.28,93.18,2036.5,1.0,298.0,0.97
27,2024-03-02 08:00:00,12.0,0.07,1020.07,14.47,93.12,4572.83,1.0,298.0,5.56
28,2024-03-02 08:10:00,12.0,0.19,1020.12,14.92,92.38,7579.25,1.0,298.0,15.52
29,2024-03-02 08:20:00,12.0,0.17,1020.07,15.32,91.32,7975.25,1.0,298.0,15.91
30,2024-03-02 08:30:00,12.0,0.04,1020.17,15.64,91.8,7512.5,1.0,298.0,12.63
31,2024-03-02 08:40:00,12.0,0.0,1020.28,15.38,91.24,4851.5,1.0,298.0,5.54
32,2024-03-02 08:50:00,12.0,0.0,1020.26,14.99,92.18,4291.92,1.0,298.0,4.18
33,2024-03-02 09:00:00,12.0,0.16,1020.07,15.24,91.56,7150.83,1.0,298.0,12.72
34,2024-03-02 09:10:00,12.0,0.05,1020.05,15.81,90.29,10986.67,1.0,298.0,27.27
35,2024-03-02 09:20:00,12.0,0.4,1020.03,16.14,89.09,11774.5,1.0,298.0,31.21
36,2024-03-02 09:30:00,12.0,0.25,1020.02,16.54,88.07,11342.83,1.0,298.0,28.82
37,2024-03-02 09:40:00,12.0,0.03,1019.96,16.51,89.14,9599.67,1.0,298.0,20.17
38,2024-03-02 09:50:00,12.0,0.03,1019.97,16.95,88.4,12791.58,1.0,298.0,36.16
39,2024-03-02 10:00:00,12.0,0.2,1019.88,17.04,86.03,12686.08,1.0,298.0,36.43
40,2024-03-02 10:10:00,12.0,0.0,1019.8,17.55,85.41,12158.75,1.0,298.0,34.72
41,2024-03-02 10:20:00,12.0,0.13,1019.88,16.96,79.88,6967.67,1.0,298.0,9.19
42,2024-03-02 10:30:00,12.0,0.23,1019.97,16.85,79.52,14024.83,1.0,298.0,41.35
43,2024-03-02 10:40:00,12.0,0.24,1019.72,17.08,79.99,15911.42,1.0,298.0,56.6
44,2024-03-02 10:50:00,12.0,0.03,1019.62,17.76,77.92,16900.75,1.0,298.0,66.72
45,2024-03-02 11:00:00,12.0,0.24,1019.58,18.01,74.3,13967.33,1.0,298.0,48.69
46,2024-03-02 11:10:00,12.0,0.02,1019.72,17.03,76.31,6387.75,1.0,298.0,8.81
47,2024-03-02 11:20:00,12.0,0.32,1019.54,17.01,76.84,16085.83,1.0,298.0,62.54
48,2024-03-02 11:30:00,12.0,0.54,1019.18,18.09,74.38,22045.33,1.0,298.0,117.37
49,2024-03-02 11:40:00,12.0,0.89,1018.91,17.32,76.45,17253.67,1.0,298.0,68.13
50,2024-03-02 11:50:00,12.0,0.38,1018.84,17.87,74.1,13444.0,1.0,298.0,56.72
51,2024-03-02 12:00:00,12.0,0.28,1018.88,16.63,77.88,3666.25,1.0,298.0,2.53
52,2024-03-02 12:10:00,12.0,0.06,1018.81,16.07,82.68,5135.5,1.0,298.0,5.32
53,2024-03-02 12:20:00,12.0,0.03,1018.63,15.92,86.34,7014.42,1.0,298.0,11.95
54,2024-03-02 12:30:00,12.0,0.02,1018.45,16.31,85.76,10780.5,1.0,298.0,31.34
55,2024-03-02 12:40:00,12.0,0.04,1018.37,16.29,84.57,5729.83,1.0,298.0,7.44
56,2024-03-02 12:50:00,12.0,0.0,1018.09,15.87,86.84,6137.83,1.0,298.0,8.02
57,2024-03-02 13:00:00,12.0,0.0,1017.81,15.97,86.94,6931.67,1.0,298.0,10.96
58,2024-03-02 13:10:00,12.0,0.0,1017.59,16.18,87.4,6380.5,1.0,298.0,8.27
59,2024-03-02 13:20:00,12.0,0.0,1017.46,16.12,88.69,4360.17,1.0,298.0,3.81
60,2024-03-02 13:30:00,12.0,0.0,1017.25,16.03,86.87,5480.42,1.0,298.0,6.03
61,2024-03-02 13:40:00,12.0,0.0,1017.09,16.12,84.3,7548.25,1.0,298.0,12.15
62,2024-03-02 13:50:00,12.0,0.09,1016.82,16.82,82.41,11723.17,1.0,298.0,30.51
63,2024-03-02 14:00:00,12.0,0.1,1016.77,16.79,80.82,6427.33,1.0,298.0,8.73
64,2024-03-02 14:10:00,12.0,0.0,1016.59,16.5,82.14,5609.17,1.0,298.0,6.8
65,2024-03-02 14:20:00,12.0,0.0,1016.51,16.6,83.22,5568.42,1.0,298.0,6.81
66,2024-03-02 14:30:00,12.0,0.0,1016.55,16.66,82.16,5779.58,1.0,298.0,7.32
67,2024-03-02 14:40:00,12.0,0.0,1016.39,16.59,82.98,5467.08,1.0,298.0,7.91
68,2024-03-02 14:50:00,12.0,0.0,1016.36,16.44,84.96,4830.25,1.0,298.0,6.07
69,2024-03-02 15:00:00,12.0,0.0,1016.3,16.5,83.52,4858.25,1.0,298.0,6.93
70,2024-03-02 15:10:00,12.0,0.0,1016.32,16.21,82.59,2217.67,1.0,298.0,1.34
71,2024-03-02 15:20:00,12.0,0.1,1016.24,15.97,83.59,2373.0,1.0,298.0,1.45
72,2024-03-02 15:30:00,12.0,0.04,1016.3,15.9,83.62,2303.16,1.0,298.0,1.31
73,2024-03-02 15:40:00,12.0,0.0,1016.32,15.84,85.44,2039.92,1.0,298.0,1.05
74,2024-03-02 15:50:00,12.0,0.0,1016.15,15.9,85.23,2330.33,1.0,298.0,1.37
75,2024-03-02 16:00:00,12.0,0.0,1016.17,15.96,85.5,1872.67,1.0,298.0,0.93
76,2024-03-02 16:10:00,12.0,0.0,1016.23,15.97,86.36,1625.83,1.0,298.0,0.69
77,2024-03-02 16:20:00,12.0,0.0,1016.31,15.96,85.05,1731.0,1.0,298.0,0.8
78,2024-03-02 16:30:00,12.0,0.0,1016.49,15.92,84.92,1676.92,1.0,298.0,0.76
79,2024-03-02 16:40:00,12.0,0.0,1016.4,16.06,87.2,2010.42,1.0,298.0,1.06
80,2024-03-02 16:50:00,12.0,0.0,1016.48,16.12,86.73,1304.92,1.0,298.0,0.47
81,2024-03-02 17:00:00,12.0,0.0,1016.6,16.04,87.32,820.67,1.0,298.0,0.19
82,2024-03-02 17:10:00,12.0,0.0,1016.93,15.96,87.03,433.67,1.0,298.0,0.07
83,2024-03-02 17:20:00,12.0,0.03,1017.17,15.77,85.53,292.5,1.0,298.0,0.03
84,2024-03-02 17:30:00,12.0,0.02,1017.25,15.54,84.19,180.33,1.0,298.0,0.01
85,2024-03-02 17:40:00,12.0,0.04,1017.31,15.32,85.85,125.25,1.0,298.0,0.01
86,2024-03-02 17:50:00,12.0,0.03,1017.42,15.21,86.71,52.58,1.0,298.0,0.0
87,2024-03-02 18:00:00,12.0,0.0,1017.39,15.22,87.99,25.83,1.0,298.0,0.0
88,2024-03-03 06:10:00,12.0,0.0,1018.36,15.09,94.81,35.36,1.0,298.0,0.0
89,2024-03-03 06:20:00,12.0,0.1,1018.42,15.01,94.77,82.83,1.0,298.0,0.0
90,2024-03-03 06:30:00,12.0,0.12,1018.47,15.0,94.72,187.75,1.0,298.0,0.02
91,2024-03-03 06:40:00,12.0,0.02,1018.54,15.06,94.84,359.67,1.0,298.0,0.09
92,2024-03-03 06:50:00,12.0,0.0,1018.62,15.12,94.69,532.17,1.0,298.0,0.17
93,2024-03-03 07:00:00,12.0,0.0,1018.66,15.2,94.54,668.92,1.0,298.0,0.29
94,2024-03-03 07:10:00,12.0,0.0,1018.66,15.42,94.44,1215.42,1.0,298.0,0.87
95,2024-03-03 07:20:00,12.0,0.0,1018.65,15.61,94.03,1356.67,1.0,298.0,0.99
96,2024-03-03 07:30:00,12.0,0.0,1018.67,15.8,93.97,1694.67,1.0,298.0,1.61
97,2024-03-03 07:40:00,12.0,0.0,1018.71,15.96,93.58,1914.25,1.0,298.0,1.94
98,2024-03-03 07:50:00,12.0,0.0,1018.83,15.87,93.24,1799.17,1.0,298.0,1.72
99,2024-03-03 08:00:00,12.0,0.2,1018.86,15.87,93.07,2086.42,1.0,298.0,2.28
100,2024-03-03 08:10:00,12.0,0.09,1018.87,15.86,93.0,2406.25,1.0,298.0,3.11
101,2024-03-03 08:20:00,12.0,0.07,1018.89,16.08,92.41,3293.25,1.0,298.0,5.61
102,2024-03-03 08:30:00,12.0,0.1,1019.0,16.27,92.09,3422.16,1.0,298.0,6.02
103,2024-03-03 08:40:00,12.0,0.03,1019.05,16.28,92.02,2762.92,1.0,298.0,4.01
104,2024-03-03 08:50:00,12.0,0.02,1019.08,16.3,92.26,2766.08,1.0,298.0,4.04
105,2024-03-03 09:00:00,12.0,0.04,1019.03,16.52,91.84,3941.42,1.0,298.0,8.2
106,2024-03-03 09:10:00,12.0,0.02,1018.99,17.21,89.6,7174.58,1.0,298.0,26.64
107,2024-03-03 09:20:00,12.0,0.09,1018.97,18.09,87.0,10255.17,1.0,298.0,52.26
108,2024-03-03 09:30:00,12.0,0.0,1018.86,18.96,86.31,10724.17,1.0,298.0,56.14
109,2024-03-03 09:40:00,12.0,0.03,1018.67,19.49,81.67,9171.0,1.0,298.0,41.65
110,2024-03-03 09:50:00,12.0,0.0,1018.58,19.12,81.78,8991.58,1.0,298.0,38.12
111,2024-03-03 10:00:00,12.0,0.04,1018.46,19.11,81.45,8275.5,1.0,298.0,31.35
112,2024-03-03 10:10:00,12.0,0.02,1018.35,19.23,81.86,6995.58,1.0,298.0,22.98
113,2024-03-03 10:20:00,12.0,0.0,1018.2,18.99,81.79,6552.92,1.0,298.0,20.34
114,2024-03-03 10:30:00,12.0,0.04,1018.02,18.9,80.74,5643.25,1.0,298.0,13.16
115,2024-03-03 10:40:00,12.0,0.0,1017.88,18.4,81.82,5621.75,1.0,298.0,13.31
116,2024-03-03 10:50:00,12.0,0.13,1017.7,18.76,81.25,6601.75,1.0,298.0,19.27
117,2024-03-03 11:00:00,12.0,0.11,1017.53,19.11,77.5,9586.92,1.0,298.0,42.29
118,2024-03-03 11:10:00,12.0,0.11,1017.42,20.71,74.39,16602.92,1.0,298.0,106.7
119,2024-03-03 11:20:00,12.0,0.17,1017.26,21.74,69.43,16944.92,1.0,298.0,103.99
120,2024-03-03 11:30:00,12.0,0.2,1017.2,21.92,68.51,16051.0,1.0,298.0,86.85
121,2024-03-03 11:40:00,12.0,0.37,1017.08,21.69,69.2,20880.17,1.0,298.0,129.61
122,2024-03-03 11:50:00,12.0,0.42,1016.97,22.59,67.3,23307.0,1.0,298.0,157.24
123,2024-03-03 12:00:00,12.0,0.48,1016.77,22.68,66.61,22696.75,1.0,298.0,132.63
124,2024-03-03 12:10:00,12.0,0.58,1016.66,22.2,67.86,20680.5,1.0,298.0,98.14
125,2024-03-03 12:20:00,12.0,0.37,1016.52,22.2,68.71,19261.25,1.0,298.0,78.71
126,2024-03-03 12:30:00,12.0,0.64,1016.37,21.34,69.19,14320.5,1.0,298.0,43.16
127,2024-03-03 12:40:00,12.0,0.48,1016.11,21.22,69.62,14590.75,1.0,298.0,46.14
128,2024-03-03 12:50:00,12.0,0.3,1015.9,21.37,69.13,15880.0,1.0,298.0,52.76
129,2024-03-03 13:00:00,12.0,0.08,1015.65,22.1,67.25,20102.0,1.0,298.0,82.8
130,2024-03-03 13:10:00,12.0,0.31,1015.47,22.65,64.67,20996.17,1.0,298.0,89.43
131,2024-03-03 13:20:00,12.0,0.63,1015.29,25.64,55.55,52303.48,1.0,298.0,792.51
132,2024-03-03 13:30:00,12.0,0.58,1015.21,25.49,54.15,20177.25,1.0,298.0,96.91
133,2024-03-03 13:40:00,12.0,0.62,1015.13,22.85,60.88,12588.5,1.0,298.0,36.17
134,2024-03-03 13:50:00,12.0,0.45,1015.02,21.69,64.53,10715.25,1.0,298.0,25.21
135,2024-03-03 14:00:00,12.0,0.48,1015.02,21.42,66.05,11323.5,1.0,298.0,26.3
136,2024-03-03 14:10:00,12.0,0.24,1014.9,21.37,67.47,10533.58,1.0,298.0,24.18
137,2024-03-03 14:20:00,12.0,0.48,1014.82,21.33,66.26,10300.0,1.0,298.0,21.88
138,2024-03-03 14:30:00,12.0,0.48,1014.76,21.14,66.49,9713.75,1.0,298.0,21.16
139,2024-03-03 14:40:00,12.0,0.17,1014.76,21.34,66.98,9665.75,1.0,298.0,20.96
140,2024-03-03 14:50:00,12.0,0.44,1014.73,21.19,65.93,6866.92,1.0,298.0,11.6
141,2024-03-03 15:00:00,12.0,0.21,1014.7,20.71,68.59,5449.75,1.0,298.0,7.21
142,2024-03-03 15:10:00,12.0,0.08,1014.68,20.81,67.97,5848.08,1.0,298.0,7.95
143,2024-03-03 15:20:00,12.0,0.03,1014.66,20.86,66.92,6865.33,1.0,298.0,10.45
144,2024-03-03 15:30:00,12.0,0.46,1014.61,20.96,66.31,7859.58,1.0,298.0,13.54
145,2024-03-03 15:40:00,12.0,0.42,1014.58,21.26,65.74,10167.0,1.0,298.0,22.18
146,2024-03-03 15:50:00,12.0,0.34,1014.58,21.4,66.77,9838.83,1.0,298.0,18.26
147,2024-03-03 16:00:00,12.0,0.45,1014.58,21.54,65.26,12467.08,1.0,298.0,27.1
148,2024-03-03 16:10:00,12.0,0.17,1014.67,21.44,65.16,10563.0,1.0,298.0,17.66
149,2024-03-03 16:20:00,12.0,0.26,1014.84,21.45,64.21,11677.25,1.0,298.0,19.52
150,2024-03-03 16:30:00,12.0,0.1,1014.98,20.92,67.11,6698.42,1.0,298.0,5.45
151,2024-03-03 16:40:00,12.0,0.03,1014.94,20.37,68.85,5930.33,1.0,298.0,4.27
152,2024-03-03 16:50:00,12.0,0.03,1014.96,20.02,70.8,4380.92,1.0,298.0,2.27
153,2024-03-03 17:00:00,12.0,0.0,1015.02,19.68,71.46,3266.17,1.0,298.0,1.27
154,2024-03-03 17:10:00,12.0,0.0,1015.11,19.37,72.48,2561.08,1.0,298.0,0.8
155,2024-03-03 17:20:00,12.0,0.0,1015.12,19.12,74.0,1802.25,1.0,298.0,0.43
156,2024-03-03 17:30:00,12.0,0.0,1015.18,18.89,75.22,1326.92,1.0,298.0,0.27
157,2024-03-03 17:40:00,12.0,0.06,1015.2,18.61,76.44,740.67,1.0,298.0,0.09
158,2024-03-03 17:50:00,12.0,0.0,1015.16,18.35,77.74,315.92,1.0,298.0,0.02
159,2024-03-03 18:00:00,12.0,0.0,1015.23,18.12,78.9,88.83,1.0,298.0,0.0
160,2024-03-03 18:10:00,12.0,0.0,1015.26,18.03,79.31,25.83,1.0,298.0,0.0
161,2024-03-04 06:00:00,12.0,1.14,1014.44,15.33,87.31,54.48,1.0,298.0,0.0
162,2024-03-04 06:10:00,12.0,1.2,1014.5,15.5,86.51,212.08,1.0,298.0,0.01
163,2024-03-04 06:20:00,12.0,0.89,1014.57,15.47,86.56,491.08,1.0,298.0,0.05
164,2024-03-04 06:30:00,12.0,1.03,1014.7,15.38,86.62,814.58,1.0,298.0,0.11
165,2024-03-04 06:40:00,12.0,0.93,1014.86,15.37,86.53,1139.75,1.0,298.0,0.2
166,2024-03-04 06:50:00,12.0,1.09,1014.85,15.48,86.4,1458.75,1.0,298.0,0.34
167,2024-03-04 07:00:00,12.0,1.34,1014.93,15.59,86.34,1766.92,1.0,298.0,0.48
168,2024-03-04 07:10:00,12.0,1.3,1014.97,15.73,86.09,2038.75,1.0,298.0,0.64
169,2024-03-04 07:20:00,12.0,1.04,1014.96,15.91,85.16,2284.33,1.0,298.0,0.8
170,2024-03-04 07:30:00,12.0,0.93,1014.99,16.12,84.38,2508.83,1.0,298.0,1.02
171,2024-03-04 07:40:00,12.0,0.99,1015.06,16.42,83.49,2736.25,1.0,298.0,1.18
172,2024-03-04 07:50:00,12.0,1.14,1015.12,16.71,82.58,2943.25,1.0,298.0,1.43
173,2024-03-04 08:00:00,12.0,0.81,1015.1,16.92,82.48,3137.33,1.0,298.0,1.59
174,2024-03-04 08:10:00,12.0,1.03,1015.11,17.14,81.6,3333.0,1.0,298.0,1.81
175,2024-03-04 08:20:00,12.0,1.02,1015.07,17.35,80.92,3525.92,1.0,298.0,2.11
176,2024-03-04 08:30:00,12.0,0.7,1014.98,17.65,79.94,3720.33,1.0,298.0,2.38
177,2024-03-04 08:40:00,12.0,0.93,1014.92,17.92,78.91,3929.83,1.0,298.0,2.76
178,2024-03-04 08:50:00,12.0,0.61,1014.79,18.24,78.14,4160.25,1.0,298.0,3.13
179,2024-03-04 09:00:00,12.0,0.38,1014.72,18.57,78.26,4375.25,1.0,298.0,3.58
180,2024-03-04 09:10:00,12.0,0.84,1014.62,18.96,76.19,4602.67,1.0,298.0,4.05
181,2024-03-04 09:20:00,12.0,1.09,1014.59,19.4,73.3,4854.42,1.0,298.0,4.7
182,2024-03-04 09:30:00,12.0,1.2,1014.56,19.88,70.47,5111.42,1.0,298.0,5.38
183,2024-03-04 09:40:00,12.0,1.16,1014.44,20.23,68.62,5374.42,1.0,298.0,5.99
184,2024-03-04 09:50:00,12.0,1.05,1014.36,20.63,67.51,5621.08,1.0,298.0,6.7
185,2024-03-04 10:00:00,12.0,0.52,1014.2,20.94,67.6,5869.17,1.0,298.0,7.48
186,2024-03-04 10:10:00,12.0,0.99,1014.02,21.26,64.68,6120.25,1.0,298.0,8.06
187,2024-03-04 10:20:00,12.0,0.51,1013.9,21.58,64.4,6351.17,1.0,298.0,8.8
188,2024-03-04 10:30:00,12.0,0.99,1013.85,21.89,62.39,6560.5,1.0,298.0,9.36
189,2024-03-04 10:40:00,12.0,0.5,1013.62,22.23,62.25,6791.0,1.0,298.0,10.14
190,2024-03-04 10:50:00,12.0,0.48,1013.37,22.58,62.32,7077.33,1.0,298.0,10.85
191,2024-03-04 11:00:00,12.0,0.16,1013.23,22.9,63.37,7419.92,1.0,298.0,12.04
192,2024-03-04 11:10:00,12.0,0.03,1013.11,23.1,62.66,7812.33,1.0,298.0,13.32
193,2024-03-04 11:20:00,12.0,0.07,1012.92,23.41,62.64,8315.5,1.0,298.0,15.29
194,2024-03-04 11:30:00,12.0,0.02,1012.59,23.61,62.65,8882.33,1.0,298.0,17.7
195,2024-03-04 11:40:00,12.0,0.57,1012.25,24.01,62.11,9352.75,1.0,298.0,20.03
196,2024-03-04 11:50:00,12.0,0.02,1012.05,24.42,60.41,9869.92,1.0,298.0,23.14
197,2024-03-04 12:00:00,12.0,0.6,1011.86,26.16,53.6,19913.0,1.0,298.0,455.08
198,2024-03-04 12:10:00,12.0,0.84,1011.54,35.65,35.52,33511.91,1.0,298.0,1085.22
199,2024-03-04 12:20:00,12.0,0.37,1011.2,40.29,29.81,34950.33,1.0,298.0,1173.98
200,2024-03-04 12:30:00,12.0,0.04,1010.89,43.88,25.46,37159.08,1.0,298.0,1234.05
201,2024-03-04 12:40:00,12.0,0.13,1010.63,44.48,22.43,40304.77,1.0,298.0,1284.3
202,2024-03-04 12:50:00,12.0,0.11,1010.39,45.08,21.91,45504.78,1.0,298.0,1343.18
203,2024-03-04 13:00:00,12.0,0.07,1010.15,45.95,21.6,52069.12,1.0,298.0,1388.34
204,2024-03-04 13:10:00,12.0,0.02,1009.89,46.44,20.38,58401.49,1.0,298.0,1407.93
205,2024-03-04 13:20:00,12.0,0.02,1009.72,46.69,21.23,65432.12,1.0,298.0,1455.04
206,2024-03-04 13:30:00,12.0,0.07,1009.42,46.26,21.32,70806.94,1.0,298.0,1443.05
207,2024-03-04 13:40:00,12.0,0.08,1009.23,46.56,20.12,76581.02,1.0,298.0,1443.54
208,2024-03-04 13:50:00,12.0,0.19,1009.04,45.4,20.8,73124.51,1.0,298.0,1286.78
209,2024-03-04 14:00:00,12.0,0.19,1008.87,43.83,22.33,80440.16,1.0,298.0,1351.24
210,2024-03-04 14:10:00,12.0,0.09,1008.7,45.73,20.62,87924.51,1.0,298.0,1436.96
211,2024-03-04 14:20:00,12.0,0.2,1008.58,45.77,20.55,87491.82,1.0,298.0,1365.31
212,2024-03-04 14:30:00,12.0,0.22,1008.42,43.69,23.02,51827.58,1.0,298.0,579.26
213,2024-03-04 14:40:00,12.0,0.09,1008.25,43.88,22.74,85489.56,1.0,298.0,1239.97
214,2024-03-04 14:50:00,12.0,0.03,1008.13,41.04,25.35,45884.93,1.0,298.0,220.91
215,2024-03-04 15:00:00,12.0,0.07,1008.06,37.85,29.16,33210.98,1.0,298.0,150.95
216,2024-03-04 15:10:00,12.0,0.05,1007.97,35.08,32.64,33752.95,1.0,298.0,148.59
217,2024-03-04 15:20:00,12.0,0.0,1007.93,36.65,31.37,58344.51,1.0,298.0,366.92
218,2024-03-04 15:30:00,12.0,0.03,1008.01,39.33,27.49,64823.52,1.0,298.0,829.35
219,2024-03-04 15:40:00,12.0,0.04,1008.13,41.19,24.7,54193.22,1.0,298.0,628.95
220,2024-03-04 15:50:00,12.0,0.08,1008.18,40.6,25.18,45854.41,1.0,298.0,478.02
221,2024-03-04 16:00:00,12.0,0.03,1008.17,40.43,25.4,41588.62,1.0,298.0,423.05
222,2024-03-04 16:10:00,12.0,0.0,1008.2,37.4,29.5,20462.02,1.0,298.0,140.52
223,2024-03-04 16:20:00,12.0,0.0,1008.22,32.71,36.93,14714.0,1.0,298.0,57.45
224,2024-03-04 16:30:00,12.0,0.0,1008.15,31.48,39.4,9805.5,1.0,298.0,21.34
225,2024-03-04 16:40:00,12.0,0.03,1008.48,28.99,44.62,3571.5,1.0,298.0,2.96
226,2024-03-04 16:50:00,12.0,0.0,1008.63,27.65,48.24,2412.75,1.0,298.0,1.52
227,2024-03-04 17:00:00,12.0,0.0,1008.78,26.82,51.23,3597.84,1.0,298.0,2.27
228,2024-03-04 17:10:00,12.0,0.0,1008.87,26.32,53.22,3417.67,1.0,298.0,2.02
229,2024-03-04 17:20:00,12.0,0.0,1008.89,25.86,54.99,2566.58,1.0,298.0,1.19
230,2024-03-04 17:30:00,12.0,0.0,1008.87,25.24,57.05,1100.75,1.0,298.0,0.24
231,2024-03-04 17:40:00,12.0,0.0,1008.94,24.8,58.65,569.25,1.0,298.0,0.08
232,2024-03-04 17:50:00,12.0,0.0,1008.87,24.46,59.97,263.08,1.0,298.0,0.02
233,2024-03-04 18:00:00,12.0,0.0,1008.82,24.21,61.06,88.17,1.0,298.0,0.0
234,2024-03-04 18:10:00,12.0,0.0,1008.79,24.03,61.72,25.0,1.0,298.0,0.0
235,2024-03-05 06:00:00,12.0,0.22,1008.5,19.66,85.66,48.61,1.0,298.0,0.0
236,2024-03-05 06:10:00,12.0,0.15,1008.45,19.67,86.01,166.0,1.0,298.0,0.01
237,2024-03-05 06:20:00,12.0,0.16,1008.36,19.7,85.79,342.58,1.0,298.0,0.03
238,2024-03-05 06:30:00,12.0,0.61,1008.3,19.73,85.06,648.42,1.0,298.0,0.09
239,2024-03-05 06:40:00,12.0,0.47,1008.31,19.82,84.32,925.0,1.0,298.0,0.16
240,2024-03-05 06:50:00,12.0,1.02,1008.42,19.92,83.18,1205.58,1.0,298.0,0.32
241,2024-03-05 07:00:00,12.0,0.7,1008.49,20.08,82.07,1403.08,1.0,298.0,0.42
242,2024-03-05 07:10:00,12.0,0.65,1008.64,20.15,81.86,1573.0,1.0,298.0,0.52
243,2024-03-05 07:20:00,12.0,0.93,1008.53,20.1,82.43,1950.08,1.0,298.0,0.82
244,2024-03-05 07:30:00,12.0,1.14,1008.34,20.18,82.16,2730.92,1.0,298.0,1.77
245,2024-03-05 07:40:00,12.0,0.99,1008.19,20.49,80.55,3179.25,1.0,298.0,2.28
246,2024-03-05 07:50:00,12.0,0.87,1008.22,20.75,79.84,3273.0,1.0,298.0,2.12
247,2024-03-05 08:00:00,12.0,1.05,1008.27,21.1,78.5,4239.92,1.0,298.0,3.84
248,2024-03-05 08:10:00,12.0,0.9,1008.15,21.51,76.94,4505.58,1.0,298.0,4.47
249,2024-03-05 08:20:00,12.0,1.06,1008.07,21.89,75.45,4718.08,1.0,298.0,5.02
250,2024-03-05 08:30:00,12.0,1.25,1008.07,22.25,73.3,5302.67,1.0,298.0,6.62
251,2024-03-05 08:40:00,12.0,1.01,1007.94,22.51,72.78,5149.83,1.0,298.0,5.96
252,2024-03-05 08:50:00,12.0,1.64,1007.86,22.76,71.67,4937.83,1.0,298.0,5.35
253,2024-03-05 09:00:00,12.0,1.19,1007.65,23.08,69.57,5471.0,1.0,298.0,7.41
254,2024-03-05 09:10:00,12.0,0.79,1007.47,23.47,67.46,5348.25,1.0,298.0,6.84
255,2024-03-05 09:20:00,12.0,1.04,1007.39,23.8,65.56,5577.42,1.0,298.0,7.08
256,2024-03-05 09:30:00,12.0,1.39,1007.3,24.04,64.78,6090.75,1.0,298.0,9.15
257,2024-03-05 09:40:00,12.0,1.08,1007.24,24.4,64.09,6006.08,1.0,298.0,8.98
258,2024-03-05 09:50:00,12.0,1.32,1007.03,24.78,63.06,6552.75,1.0,298.0,11.04
259,2024-03-05 10:00:00,12.0,0.93,1006.85,25.28,62.03,6969.83,1.0,298.0,12.88
260,2024-03-05 10:10:00,12.0,0.66,1006.69,25.61,61.26,6503.0,1.0,298.0,11.68
