idx,DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),height,angle,Power(mW)
40,2024-01-06 13:00:00,8.0,0.0,1014.03,40.79,19.43,117758.2,3.0,219.0,1921.53
41,2024-01-06 13:10:00,8.0,0.0,1013.87,41.33,18.24,117758.2,3.0,219.0,1930.15
42,2024-01-06 13:20:00,8.0,0.0,1013.92,42.31,17.13,117758.2,3.0,219.0,1904.61
43,2024-01-06 13:30:00,8.0,0.0,1013.74,41.76,17.93,117758.2,3.0,219.0,1865.23
44,2024-01-06 13:40:00,8.0,0.0,1013.62,41.57,18.38,91732.99,3.0,219.0,1439.4
45,2024-01-06 13:50:00,8.0,0.0,1013.4,35.96,25.35,61898.83,3.0,219.0,895.88
46,2024-01-06 14:00:00,8.0,0.0,1013.38,38.31,22.96,105357.6,3.0,219.0,1792.85
47,2024-01-06 14:10:00,8.0,0.0,1013.24,39.41,21.76,95134.83,3.0,219.0,1597.65
48,2024-01-06 14:20:00,8.0,0.0,1013.22,39.17,22.23,82983.82,3.0,219.0,1329.94
49,2024-01-06 14:30:00,8.0,0.0,1013.07,32.79,31.75,15562.92,3.0,219.0,43.12
50,2024-01-06 14:40:00,8.0,0.0,1012.96,28.63,40.26,17500.32,3.0,219.0,165.44
51,2024-01-06 14:50:00,8.0,0.0,1012.93,27.16,44.17,12440.58,3.0,219.0,31.6
52,2024-01-06 15:00:00,8.0,0.0,1012.98,27.14,45.83,24741.89,3.0,219.0,214.54
53,2024-01-06 15:10:00,8.0,0.0,1013.08,27.44,44.76,20145.42,3.0,219.0,120.99
54,2024-01-06 15:20:00,8.0,0.0,1013.06,29.21,41.32,14172.92,3.0,219.0,93.49
55,2024-01-06 15:30:00,8.0,0.17,1013.15,26.87,45.75,9113.0,3.0,219.0,15.74
56,2024-01-06 15:40:00,8.0,0.0,1013.29,25.46,50.13,9840.25,3.0,219.0,18.52
57,2024-01-06 15:50:00,8.0,0.0,1013.41,24.75,52.61,7103.58,3.0,219.0,9.23
58,2024-01-06 16:00:00,8.0,0.0,1013.5,24.01,54.95,4682.58,3.0,219.0,3.81
59,2024-01-06 16:10:00,8.0,0.0,1013.66,23.31,57.08,3048.58,3.0,219.0,1.84
60,2024-01-06 16:20:00,8.0,0.0,1013.78,22.85,59.13,537.58,3.0,219.0,0.08
61,2024-01-06 16:30:00,8.0,0.0,1013.9,22.63,60.74,485.58,3.0,219.0,0.05
62,2024-01-06 16:40:00,8.0,0.0,1014.07,22.52,61.22,709.67,3.0,219.0,0.08
63,2024-01-06 16:50:00,8.0,0.12,1014.24,22.29,62.0,551.17,3.0,219.0,0.04
64,2024-01-06 17:00:00,8.0,0.0,1014.34,22.02,63.66,279.0,3.0,219.0,0.01
65,2024-01-06 17:10:00,8.0,0.0,1014.39,21.88,65.02,85.26,3.0,219.0,0.0
66,2024-01-06 17:20:00,8.0,0.0,1014.47,21.75,65.51,32.92,3.0,219.0,0.0
67,2024-01-07 06:30:00,8.0,0.0,1018.27,19.06,75.53,28.5,3.0,219.0,0.0
68,2024-01-07 06:40:00,8.0,0.0,1018.48,18.9,76.48,62.96,3.0,219.0,0.0
69,2024-01-07 06:50:00,8.0,0.0,1018.49,18.93,76.13,170.75,3.0,219.0,0.0
70,2024-01-07 07:00:00,8.0,0.0,1018.59,19.12,75.38,239.92,3.0,219.0,0.01
71,2024-01-07 07:10:00,8.0,0.0,1018.72,19.23,74.96,351.25,3.0,219.0,0.02
72,2024-01-07 07:20:00,8.0,0.0,1018.94,19.01,75.7,536.42,3.0,219.0,0.05
73,2024-01-07 07:30:00,8.0,0.0,1019.16,19.16,75.47,551.33,3.0,219.0,0.04
74,2024-01-07 07:40:00,8.0,0.0,1019.39,18.84,76.23,501.0,3.0,219.0,0.04
75,2024-01-07 07:50:00,8.0,0.0,1019.48,18.79,76.6,897.17,3.0,219.0,0.14
76,2024-01-07 08:00:00,8.0,0.0,1019.5,19.09,75.49,1082.08,3.0,219.0,0.2
77,2024-01-07 08:10:00,8.0,0.0,1019.71,19.37,73.69,1213.75,3.0,219.0,0.27
78,2024-01-07 08:20:00,8.0,0.0,1019.71,19.5,72.5,1095.33,3.0,219.0,0.2
79,2024-01-07 08:30:00,8.0,0.0,1019.76,19.52,72.16,1385.08,3.0,219.0,0.33
80,2024-01-07 08:40:00,8.0,0.0,1019.92,19.52,70.88,995.75,3.0,219.0,0.17
81,2024-01-07 08:50:00,8.0,0.0,1020.03,19.6,69.7,1166.17,3.0,219.0,0.23
82,2024-01-07 09:00:00,8.0,0.0,1020.23,19.71,67.99,1523.67,3.0,219.0,0.41
83,2024-01-07 09:10:00,8.0,0.0,1020.23,19.84,66.07,2143.0,3.0,219.0,0.83
84,2024-01-07 09:20:00,8.0,0.0,1020.42,20.0,64.92,2940.75,3.0,219.0,1.55
85,2024-01-07 09:30:00,8.0,0.0,1020.46,20.11,64.08,2550.0,3.0,219.0,1.14
86,2024-01-07 09:40:00,8.0,0.0,1020.48,20.14,64.34,3129.25,3.0,219.0,1.74
87,2024-01-07 09:50:00,8.0,0.0,1020.38,20.36,63.0,4411.25,3.0,219.0,3.38
88,2024-01-07 10:00:00,8.0,0.0,1020.36,20.44,61.91,3535.33,3.0,219.0,2.17
89,2024-01-07 10:10:00,8.0,0.0,1020.36,20.25,60.71,3122.17,3.0,219.0,1.67
90,2024-01-07 10:20:00,8.0,0.0,1020.3,20.2,60.01,3616.67,3.0,219.0,2.25
91,2024-01-07 10:30:00,8.0,0.0,1020.21,20.2,59.21,3647.92,3.0,219.0,2.29
92,2024-01-07 10:40:00,8.0,0.0,1020.15,20.23,59.4,3722.96,3.0,219.0,2.42
93,2024-01-07 10:50:00,8.0,0.0,1020.07,20.38,59.5,4376.67,3.0,219.0,3.45
94,2024-01-07 11:00:00,8.0,0.0,1019.87,20.51,58.58,5454.75,3.0,219.0,5.14
95,2024-01-07 11:10:00,8.0,0.0,1019.79,20.5,58.01,4831.0,3.0,219.0,4.05
96,2024-01-07 11:20:00,8.0,0.0,1019.59,20.43,57.8,5103.5,3.0,219.0,4.55
97,2024-01-07 11:30:00,8.0,0.0,1019.51,20.43,57.42,5411.16,3.0,219.0,5.05
98,2024-01-07 11:40:00,8.0,0.0,1019.39,20.28,57.34,4330.08,3.0,219.0,3.23
99,2024-01-07 11:50:00,8.0,0.0,1019.2,20.21,57.43,3824.92,3.0,219.0,2.53
100,2024-01-07 12:00:00,8.0,0.0,1019.03,20.2,57.12,4552.0,3.0,219.0,3.68
101,2024-01-07 12:10:00,8.0,0.0,1018.99,20.19,56.96,4589.08,3.0,219.0,3.69
102,2024-01-07 12:20:00,8.0,0.0,1018.93,20.32,56.73,5257.04,3.0,219.0,4.97
103,2024-01-07 12:30:00,8.0,0.0,1018.77,20.39,56.08,5563.67,3.0,219.0,5.7
104,2024-01-07 12:40:00,8.0,0.0,1018.58,20.57,55.17,6680.08,3.0,219.0,8.19
105,2024-01-07 12:50:00,8.0,0.0,1018.53,20.56,54.75,6121.42,3.0,219.0,6.79
106,2024-01-07 13:00:00,8.0,0.0,1018.45,20.56,54.28,6608.33,3.0,219.0,8.05
107,2024-01-07 13:10:00,8.0,0.0,1018.5,20.61,54.14,5346.42,3.0,219.0,5.29
108,2024-01-07 13:20:00,8.0,0.0,1018.43,20.47,54.85,4303.25,3.0,219.0,3.34
109,2024-01-07 13:30:00,8.0,0.0,1018.41,20.23,55.34,3797.42,3.0,219.0,2.6
110,2024-01-07 13:40:00,8.0,0.0,1018.38,20.12,55.58,3612.5,3.0,219.0,2.28
111,2024-01-07 13:50:00,8.0,0.0,1018.27,20.07,55.41,3412.75,3.0,219.0,2.01
112,2024-01-07 14:00:00,8.0,0.0,1018.14,20.06,55.67,3203.42,3.0,219.0,1.79
113,2024-01-07 14:10:00,8.0,0.0,1018.1,19.94,55.75,2632.33,3.0,219.0,1.19
114,2024-01-07 14:20:00,8.0,0.0,1018.12,19.86,55.52,2772.5,3.0,219.0,1.31
115,2024-01-07 14:30:00,8.0,0.0,1018.11,19.85,55.77,2634.69,3.0,219.0,1.17
116,2024-01-07 14:40:00,8.0,0.0,1018.13,19.84,55.74,2586.67,3.0,219.0,1.2
117,2024-01-07 14:50:00,8.0,0.0,1018.16,19.91,55.7,2986.08,3.0,219.0,1.6
118,2024-01-07 15:00:00,8.0,0.0,1018.02,19.92,55.73,3000.83,3.0,219.0,1.66
119,2024-01-07 15:10:00,8.0,0.0,1018.07,20.06,56.03,3254.5,3.0,219.0,1.95
120,2024-01-07 15:20:00,8.0,0.0,1018.11,20.1,55.64,3116.83,3.0,219.0,1.8
121,2024-01-07 15:30:00,8.0,0.0,1018.25,20.12,55.72,2683.75,3.0,219.0,1.38
122,2024-01-07 15:40:00,8.0,0.0,1018.32,20.04,56.15,2131.0,3.0,219.0,0.85
123,2024-01-07 15:50:00,8.0,0.0,1018.4,19.97,56.92,1791.67,3.0,219.0,0.59
124,2024-01-07 16:00:00,8.0,0.0,1018.48,19.88,57.41,1376.5,3.0,219.0,0.36
125,2024-01-07 16:10:00,8.0,0.0,1018.53,19.8,57.75,1148.83,3.0,219.0,0.25
126,2024-01-07 16:20:00,8.0,0.0,1018.56,19.68,58.49,942.5,3.0,219.0,0.17
127,2024-01-07 16:30:00,8.0,0.0,1018.68,19.55,59.18,496.58,3.0,219.0,0.04
128,2024-01-07 16:40:00,8.0,0.0,1018.8,19.35,60.14,300.08,3.0,219.0,0.01
129,2024-01-07 16:50:00,8.0,0.0,1018.82,19.35,60.74,270.92,3.0,219.0,0.01
130,2024-01-07 17:00:00,8.0,0.0,1018.77,19.34,60.8,162.58,3.0,219.0,0.0
131,2024-01-07 17:10:00,8.0,0.0,1018.86,19.37,61.02,89.82,3.0,219.0,0.0
132,2024-01-07 17:20:00,8.0,0.0,1018.91,19.28,62.07,32.5,3.0,219.0,0.0
133,2024-01-08 06:20:00,8.0,0.0,1017.96,16.78,80.22,43.12,3.0,219.0,0.0
134,2024-01-08 06:30:00,8.0,0.0,1017.98,16.83,80.29,147.22,3.0,219.0,0.0
135,2024-01-08 06:40:00,8.0,0.0,1018.09,16.6,81.43,394.92,3.0,219.0,0.02
136,2024-01-08 06:50:00,8.0,0.0,1018.17,16.61,80.72,825.67,3.0,219.0,0.12
137,2024-01-08 07:00:00,8.0,0.0,1018.33,16.64,80.21,1434.83,3.0,219.0,0.4
138,2024-01-08 07:10:00,8.0,0.0,1018.36,16.85,79.66,2103.5,3.0,219.0,0.85
139,2024-01-08 07:20:00,8.0,0.0,1018.38,17.03,78.47,2730.42,3.0,219.0,1.35
140,2024-01-08 07:30:00,8.0,0.0,1018.38,17.03,77.9,2730.0,3.0,219.0,1.23
141,2024-01-08 07:40:00,8.0,0.0,1018.45,16.97,78.35,2519.07,3.0,219.0,0.95
142,2024-01-08 07:50:00,8.0,0.0,1018.54,17.22,78.16,3968.92,3.0,219.0,2.79
143,2024-01-08 08:00:00,8.0,0.0,1018.56,17.16,78.84,4339.17,3.0,219.0,3.2
144,2024-01-08 08:10:00,8.0,0.0,1018.66,17.31,78.57,5713.0,3.0,219.0,5.65
145,2024-01-08 08:20:00,8.0,0.0,1018.58,17.64,75.72,6388.25,3.0,219.0,7.08
146,2024-01-08 08:30:00,8.0,0.0,1018.63,18.13,73.53,6960.75,3.0,219.0,8.63
147,2024-01-08 08:40:00,8.0,0.0,1018.8,18.55,71.99,9155.08,3.0,219.0,15.31
148,2024-01-08 08:50:00,8.0,0.0,1019.02,18.66,71.91,9272.92,3.0,219.0,15.69
149,2024-01-08 09:00:00,8.0,0.0,1019.29,18.48,72.57,8730.75,3.0,219.0,14.27
150,2024-01-08 09:10:00,8.0,0.0,1019.33,18.76,71.87,9091.5,3.0,219.0,15.42
151,2024-01-08 09:20:00,8.0,0.0,1019.32,18.64,71.44,8407.67,3.0,219.0,12.77
152,2024-01-08 09:30:00,8.0,0.0,1019.2,18.62,71.69,7035.83,3.0,219.0,9.38
153,2024-01-08 09:40:00,8.0,0.0,1019.13,19.08,70.94,9811.58,3.0,219.0,19.54
154,2024-01-08 09:50:00,8.0,0.0,1019.02,19.88,67.15,15561.75,3.0,219.0,42.0
155,2024-01-08 10:00:00,8.0,0.0,1018.88,20.24,64.56,14295.08,3.0,219.0,36.2
156,2024-01-08 10:10:00,8.0,0.0,1018.73,20.16,64.96,16504.42,3.0,219.0,49.74
157,2024-01-08 10:20:00,8.0,0.0,1018.49,20.75,62.84,16363.0,3.0,219.0,48.82
158,2024-01-08 10:30:00,8.0,0.0,1018.25,21.07,61.13,13715.92,3.0,219.0,35.01
159,2024-01-08 10:40:00,8.0,0.0,1018.0,21.09,61.33,15535.33,3.0,219.0,44.5
160,2024-01-08 10:50:00,8.0,0.0,1017.94,21.75,59.17,18063.17,3.0,219.0,58.7
161,2024-01-08 11:00:00,8.0,0.0,1017.77,22.66,56.34,18729.08,3.0,219.0,63.43
162,2024-01-08 11:10:00,8.0,0.0,1017.61,22.79,55.25,12967.08,3.0,219.0,31.56
163,2024-01-08 11:20:00,8.0,0.0,1017.38,22.72,55.7,12831.17,3.0,219.0,31.27
164,2024-01-08 11:30:00,8.0,0.0,1017.28,22.9,55.11,15064.08,3.0,219.0,42.31
165,2024-01-08 11:40:00,8.0,0.0,1017.01,23.86,53.03,24868.17,3.0,219.0,110.63
166,2024-01-08 11:50:00,8.0,0.0,1016.7,25.83,47.78,33002.83,3.0,219.0,187.7
167,2024-01-08 12:00:00,8.0,0.0,1016.46,26.16,45.78,29713.83,3.0,219.0,153.61
168,2024-01-08 12:10:00,8.0,0.0,1016.34,26.73,44.72,35616.52,3.0,219.0,241.49
169,2024-01-08 12:20:00,8.0,0.0,1016.21,26.64,44.29,26533.92,3.0,219.0,120.08
170,2024-01-08 12:30:00,8.0,0.0,1016.02,26.29,45.07,27154.58,3.0,219.0,127.89
171,2024-01-08 12:40:00,8.0,0.0,1015.75,26.38,46.01,45836.28,3.0,219.0,413.08
172,2024-01-08 12:50:00,8.0,0.0,1015.51,29.31,39.89,57362.19,3.0,219.0,587.52
173,2024-01-08 13:00:00,8.0,0.0,1015.3,29.68,38.38,42793.17,3.0,219.0,335.4
174,2024-01-08 13:10:00,8.0,0.0,1015.12,27.68,41.55,31877.0,3.0,219.0,216.66
175,2024-01-08 13:20:00,8.0,0.0,1015.08,26.12,45.8,20188.0,3.0,219.0,71.47
176,2024-01-08 13:30:00,8.0,0.0,1015.01,25.74,47.27,24784.08,3.0,219.0,107.26
177,2024-01-08 13:40:00,8.0,0.0,1014.87,28.7,42.25,59595.29,3.0,219.0,806.04
178,2024-01-08 13:50:00,8.0,0.0,1014.73,35.5,29.18,108842.46,3.0,219.0,1853.13
179,2024-01-08 14:00:00,8.0,0.0,1014.54,35.29,27.88,45355.24,3.0,219.0,613.07
180,2024-01-08 14:10:00,8.0,0.0,1014.45,30.67,35.62,30678.24,3.0,219.0,175.41
181,2024-01-08 14:20:00,8.0,0.0,1014.33,28.32,40.76,23769.33,3.0,219.0,104.44
182,2024-01-08 14:30:00,8.0,0.0,1014.29,26.37,45.62,19435.17,3.0,219.0,73.63
183,2024-01-08 14:40:00,8.0,0.0,1014.26,26.53,46.53,35949.2,3.0,219.0,482.62
184,2024-01-08 14:50:00,8.0,0.0,1014.29,27.86,43.26,30234.72,3.0,219.0,223.2
185,2024-01-08 15:00:00,8.0,0.0,1014.16,29.88,39.34,48620.55,3.0,219.0,562.29
186,2024-01-08 15:10:00,8.0,0.0,1014.25,29.83,38.6,33273.69,3.0,219.0,293.2
187,2024-01-08 15:20:00,8.0,0.0,1014.21,28.9,39.85,16289.92,3.0,219.0,67.66
188,2024-01-08 15:30:00,8.0,0.0,1014.13,26.37,44.68,12551.17,3.0,219.0,33.63
189,2024-01-08 15:40:00,8.0,0.0,1014.17,24.7,49.0,8734.75,3.0,219.0,15.18
190,2024-01-08 15:50:00,8.0,0.0,1014.23,23.96,52.27,9936.33,3.0,219.0,19.43
191,2024-01-08 16:00:00,8.0,0.0,1014.25,23.57,53.8,8530.42,3.0,219.0,14.24
192,2024-01-08 16:10:00,8.0,0.01,1014.34,23.03,55.5,6469.58,3.0,219.0,8.62
193,2024-01-08 16:20:00,8.0,0.0,1014.48,22.61,56.75,4310.58,3.0,219.0,4.03
194,2024-01-08 16:30:00,8.0,0.0,1014.56,22.28,57.8,3005.75,3.0,219.0,2.0
195,2024-01-08 16:40:00,8.0,0.0,1014.55,22.02,58.68,2073.67,3.0,219.0,0.94
196,2024-01-08 16:50:00,8.0,0.0,1014.6,21.74,59.56,1479.58,3.0,219.0,0.51
197,2024-01-08 17:00:00,8.0,0.0,1014.63,21.57,60.21,988.75,3.0,219.0,0.26
198,2024-01-08 17:10:00,8.0,0.0,1014.67,21.42,60.76,430.5,3.0,219.0,0.03
199,2024-01-08 17:20:00,8.0,0.0,1014.8,21.21,61.35,139.33,3.0,219.0,0.0
200,2024-01-08 17:30:00,8.0,0.0,1014.82,21.09,62.19,37.08,3.0,219.0,0.0
201,2024-01-09 06:20:00,8.0,0.0,1012.92,16.01,83.14,41.98,3.0,219.0,0.0
202,2024-01-09 06:30:00,8.0,0.0,1013.03,16.21,82.11,136.08,3.0,219.0,0.0
203,2024-01-09 06:40:00,8.0,0.0,1013.15,16.18,82.41,328.92,3.0,219.0,0.01
204,2024-01-09 06:50:00,8.0,0.0,1013.24,15.94,83.93,608.17,3.0,219.0,0.04
205,2024-01-09 07:00:00,8.0,0.0,1013.3,15.79,85.43,959.0,3.0,219.0,0.11
206,2024-01-09 07:10:00,8.0,0.0,1013.29,15.84,84.88,1402.58,3.0,219.0,0.27
207,2024-01-09 07:20:00,8.0,0.61,1013.43,16.16,83.41,2120.75,3.0,219.0,0.79
208,2024-01-09 07:30:00,8.0,0.99,1013.58,16.33,83.06,1943.42,3.0,219.0,0.56
209,2024-01-09 07:40:00,8.0,0.12,1013.69,16.22,84.12,1871.58,3.0,219.0,0.44
210,2024-01-09 07:50:00,8.0,0.0,1013.77,16.15,84.58,2119.08,3.0,219.0,0.52
211,2024-01-09 08:00:00,8.0,0.0,1013.8,16.15,84.9,2537.17,3.0,219.0,0.84
212,2024-01-09 08:10:00,8.0,0.07,1013.88,16.25,84.42,3096.42,3.0,219.0,1.34
213,2024-01-09 08:20:00,8.0,0.0,1013.9,16.39,83.26,4126.0,3.0,219.0,2.45
214,2024-01-09 08:30:00,8.0,0.26,1013.86,16.78,81.56,4530.25,3.0,219.0,3.31
215,2024-01-09 08:40:00,8.0,0.52,1013.82,17.33,79.45,4976.75,3.0,219.0,4.32
216,2024-01-09 08:50:00,8.0,1.17,1013.83,17.82,77.87,5210.75,3.0,219.0,4.72
217,2024-01-09 09:00:00,8.0,0.94,1013.77,18.35,75.84,5665.83,3.0,219.0,5.84
218,2024-01-09 09:10:00,8.0,1.6,1013.71,18.8,73.6,5828.58,3.0,219.0,6.03
219,2024-01-09 09:20:00,8.0,1.14,1013.68,18.82,73.38,6419.75,3.0,219.0,7.55
220,2024-01-09 09:30:00,8.0,0.0,1013.64,18.88,73.95,5994.08,3.0,219.0,5.9
221,2024-01-09 09:40:00,8.0,0.0,1013.5,19.1,72.8,6469.08,3.0,219.0,7.55
222,2024-01-09 09:50:00,8.0,0.0,1013.38,19.94,70.59,6895.17,3.0,219.0,8.72
223,2024-01-09 10:00:00,8.0,0.0,1013.31,20.61,67.43,6979.41,3.0,219.0,8.8
224,2024-01-09 10:10:00,8.0,0.0,1013.22,21.15,65.78,7268.75,3.0,219.0,9.35
225,2024-01-09 10:20:00,8.0,0.0,1012.99,21.6,64.38,7416.67,3.0,219.0,9.47
226,2024-01-09 10:30:00,8.0,0.0,1012.78,22.09,61.92,7935.25,3.0,219.0,10.71
227,2024-01-09 10:40:00,8.0,0.0,1012.67,22.48,60.44,9329.0,3.0,219.0,14.86
228,2024-01-09 10:50:00,8.0,0.0,1012.47,22.47,60.45,9415.08,3.0,219.0,14.64
229,2024-01-09 11:00:00,8.0,0.0,1012.3,22.46,60.56,9751.83,3.0,219.0,15.46
230,2024-01-09 11:10:00,8.0,0.0,1012.19,22.67,60.17,10758.0,3.0,219.0,18.01
231,2024-01-09 11:20:00,8.0,0.0,1012.06,22.92,60.13,11425.33,3.0,219.0,19.92
232,2024-01-09 11:30:00,8.0,0.0,1011.99,23.11,60.98,12930.42,3.0,219.0,25.43
233,2024-01-09 11:40:00,8.0,0.0,1011.91,23.92,58.91,19714.83,3.0,219.0,65.18
234,2024-01-09 11:50:00,8.0,0.0,1011.72,25.32,55.7,31132.66,3.0,219.0,170.41
235,2024-01-09 12:00:00,8.0,0.0,1011.58,26.9,51.94,38741.42,3.0,219.0,237.28
236,2024-01-09 12:10:00,8.0,0.0,1011.43,26.71,51.76,27819.96,3.0,219.0,148.7
237,2024-01-09 12:20:00,8.0,0.0,1011.27,25.85,54.28,23760.0,3.0,219.0,103.95
238,2024-01-09 12:30:00,8.0,0.0,1011.04,26.4,53.47,50054.52,3.0,219.0,620.89
239,2024-01-09 12:40:00,8.0,0.0,1010.87,28.9,46.59,27541.27,3.0,219.0,133.54
240,2024-01-09 12:50:00,8.0,0.0,1010.63,26.62,51.42,18188.17,3.0,219.0,62.81
241,2024-01-09 13:00:00,8.0,0.0,1010.6,25.42,55.04,20179.17,3.0,219.0,73.91
242,2024-01-09 13:10:00,8.0,0.0,1010.48,25.01,56.46,19095.58,3.0,219.0,66.61
243,2024-01-09 13:20:00,8.0,0.0,1010.38,24.75,57.92,18130.17,3.0,219.0,61.18
244,2024-01-09 13:30:00,8.0,0.0,1010.27,24.81,58.18,17307.92,3.0,219.0,57.85
245,2024-01-09 13:40:00,8.0,0.0,1010.22,24.48,59.43,12610.92,3.0,219.0,31.44
246,2024-01-09 13:50:00,8.0,0.0,1010.25,23.76,61.86,13314.58,3.0,219.0,36.8
247,2024-01-09 14:00:00,8.0,0.04,1010.06,24.18,60.6,15347.17,3.0,219.0,44.36
248,2024-01-09 14:10:00,8.0,0.0,1010.09,23.87,62.22,10345.67,3.0,219.0,20.32
249,2024-01-09 14:20:00,8.0,0.0,1010.01,23.44,63.65,10325.59,3.0,219.0,20.14
250,2024-01-09 14:30:00,8.0,0.0,1010.02,23.32,63.8,8323.08,3.0,219.0,13.03
251,2024-01-09 14:40:00,8.0,0.0,1009.95,22.83,65.09,5970.56,3.0,219.0,6.45
252,2024-01-09 14:50:00,8.0,0.0,1009.86,22.54,65.9,5671.75,3.0,219.0,5.86
253,2024-01-09 15:00:00,8.0,0.0,1009.8,22.55,65.91,5559.35,3.0,219.0,5.69
254,2024-01-09 15:10:00,8.0,0.0,1009.79,22.32,66.59,3360.37,3.0,219.0,2.33
255,2024-01-09 15:20:00,8.0,0.0,1009.85,21.92,67.49,2406.11,3.0,219.0,1.15
256,2024-01-09 15:30:00,8.0,0.0,1009.96,21.81,68.06,2173.85,3.0,219.0,0.92
257,2024-01-09 15:40:00,8.0,0.0,1010.0,21.67,68.32,2057.42,3.0,219.0,0.81
258,2024-01-09 15:50:00,8.0,0.0,1010.0,21.7,68.11,2039.17,3.0,219.0,0.8
259,2024-01-09 16:00:00,8.0,0.0,1010.02,21.68,67.89,1559.67,3.0,219.0,0.45
260,2024-01-09 16:10:00,8.0,0.0,1010.13,21.62,68.19,995.5,3.0,219.0,0.18
261,2024-01-09 16:20:00,8.0,0.17,1010.26,21.47,68.63,436.85,3.0,219.0,0.04
