序號,答案
20240203132001,316.26
20240203133001,173.05
20240203134001,116.71
20240203135001,38.65
20240203140001,29.3
20240203141001,7.98
20240203142001,6.64
20240203143001,5.73
20240203144001,4.44
20240203145001,4.09
20240203150001,4.86
20240203151001,6.48
20240203152001,4.66
20240203153001,4.14
20240203154001,8.38
20240203155001,6.98
20240203160001,4.79
20240203161001,2.61
20240203162001,1.16
20240203163001,3.02
20240203164001,3.35
20240203165001,3.35
20240204090001,194.79
20240204091001,206.88
20240204092001,159.15
20240204093001,169.64
20240204094001,223.87
20240204095001,174.93
20240204100001,164.2
20240204101001,213.1
20240204102001,461.6
20240204103001,971.66
20240204104001,766.36
20240204105001,1149.07
20240204110001,1312.59
20240204111001,1399.87
20240204112001,1365.52
20240204113001,788.73
20240204114001,745.39
20240204115001,614.22
20240204120001,718.42
20240204121001,768.11
20240204122001,914.06
20240204123001,325.37
20240204124001,283.23
20240204125001,307.26
20240204130001,146.76
20240204131001,76.81
20240204132001,149.97
20240204133001,113.39
20240204134001,110.44
20240204135001,113.79
20240204140001,41.26
20240204141001,33.65
20240204142001,39.62
20240204143001,17.29
20240204144001,16.4
20240204145001,30.72
20240204150001,26.04
20240204151001,12.4
20240204152001,14.32
20240204153001,6.79
20240204154001,33.85
20240204155001,41.13
20240204160001,22.14
20240204161001,3.42
20240204162001,1.27
20240204163001,1.09
20240204164001,3.85
20240204165001,0.81
20240209090001,21.69
20240209091001,24.19
20240209092001,49.05
20240209093001,69.09
20240209094001,75.64
20240209095001,73.11
20240209100001,90.79
20240209101001,91.42
20240209102001,109.72
20240209103001,159.1
20240209104001,147.0
20240209105001,36.49
20240209110001,68.5
20240209111001,253.56
20240209112001,327.61
20240209113001,366.35
20240209114001,468.29
20240209115001,501.51
20240209120001,284.88
20240209121001,158.81
20240209122001,333.43
20240209123001,341.5
20240209124001,195.0
20240209125001,95.91
20240209130001,101.22
20240209131001,98.18
20240209132001,58.86
20240209133001,46.53
20240209134001,35.43
20240209135001,30.24
20240209140001,26.52
20240209141001,34.84
20240209142001,32.77
20240209143001,29.52
20240209144001,28.37
20240209145001,18.81
20240209150001,17.84
20240209151001,12.82
20240209152001,8.48
20240209153001,8.73
20240209154001,5.76
20240209155001,5.09
20240209160001,2.06
20240209161001,2.18
20240209162001,2.27
20240209163001,1.28
20240209164001,2.09
20240209165001,1.68
20240210090001,11.58
20240210091001,8.77
20240210092001,8.77
20240210093001,15.17
20240210094001,18.47
20240210095001,23.38
20240210100001,19.82
20240210101001,24.64
20240210102001,25.56
20240210103001,25.9
20240210104001,29.52
20240210105001,20.11
20240210110001,30.57
20240210111001,31.96
20240210112001,29.02
20240210113001,31.38
20240210114001,35.91
20240210115001,44.56
20240210120001,43.93
20240210121001,37.21
20240210122001,42.91
20240210123001,42.62
20240210124001,35.24
20240210125001,38.25
20240210130001,35.23
20240210131001,38.08
20240210132001,40.33
20240210133001,32.15
20240210134001,38.55
20240210135001,33.98
20240210140001,33.74
20240210141001,26.62
20240210142001,33.23
20240210143001,26.96
20240210144001,26.59
20240210145001,18.82
20240210150001,21.77
20240210151001,22.45
20240210152001,15.56
20240210153001,12.31
20240210154001,12.39
20240210155001,7.42
20240210160001,5.74
20240210161001,2.87
20240210162001,1.75
20240210163001,0.73
20240210164001,0.96
20240210165001,0.43
20240214090001,1160.76
20240214091001,1419.17
20240214092001,1453.81
20240214093001,1547.7
20240214094001,1603.41
20240214095001,1622.12
20240214100001,1761.07
20240214101001,1796.77
20240214102001,1759.36
20240214103001,1721.36
20240214104001,1786.05
20240214105001,1770.43
20240214110001,1773.02
20240214111001,1792.18
20240214112001,1770.17
20240214113001,1760.94
20240214114001,1765.04
20240214115001,1759.74
20240214120001,1815.96
20240214121001,1759.16
20240214122001,1748.82
20240214123001,1745.11
20240214124001,1721.36
20240214125001,1748.97
20240214130001,1698.31
20240214131001,1672.01
20240214132001,1647.88
20240214133001,1660.3
20240214134001,1608.18
20240214135001,1550.99
20240214140001,1478.89
20240214141001,1416.73
20240214142001,1211.58
20240214143001,1220.26
20240214144001,1036.17
20240214145001,908.3
20240214150001,861.69
20240214151001,703.64
20240214152001,653.71
20240214153001,579.23
20240214154001,452.05
20240214155001,318.79
20240214160001,217.06
20240214161001,128.73
20240214162001,100.66
20240214163001,42.63
20240214164001,9.23
20240214165001,1.12
20240216090001,17.39
20240216091001,28.3
20240216092001,18.77
20240216093001,32.99
20240216094001,33.61
20240216095001,31.2
20240216100001,46.87
20240216101001,55.62
20240216102001,71.55
20240216103001,87.43
20240216104001,69.49
20240216105001,73.6
20240216110001,50.87
20240216111001,60.2
20240216112001,75.13
20240216113001,146.53
20240216114001,249.79
20240216115001,320.73
20240216120001,362.51
20240216121001,187.79
20240216122001,156.62
20240216123001,167.33
20240216124001,151.88
20240216125001,167.8
20240216130001,158.83
20240216131001,220.9
20240216132001,176.37
20240216133001,292.31
20240216134001,306.87
20240216135001,245.89
20240216140001,124.57
20240216141001,119.55
20240216142001,144.38
20240216143001,104.09
20240216144001,92.79
20240216145001,48.17
20240216150001,26.16
20240216151001,18.63
20240216152001,11.14
20240216153001,8.3
20240216154001,10.2
20240216155001,9.67
20240216160001,4.97
20240216161001,3.79
20240216162001,1.52
20240216163001,1.31
20240216164001,0.9
20240216165001,0.74
20240217090001,1274.15
20240217091001,379.66
20240217092001,1167.32
20240217093001,1384.77
20240217094001,1671.85
20240217095001,1669.86
20240217100001,1680.41
20240217101001,1732.6
20240217102001,1768.31
20240217103001,1702.83
20240217104001,1646.49
20240217105001,1795.67
20240217110001,1764.15
20240217111001,1819.59
20240217112001,1785.45
20240217113001,1764.93
20240217114001,1712.44
20240217115001,1810.06
20240217120001,1676.6
20240217121001,1687.38
20240217122001,1638.2
20240217123001,575.85
20240217124001,402.31
20240217125001,531.34
20240217130001,742.56
20240217131001,678.27
20240217132001,702.62
20240217133001,187.31
20240217134001,132.1
20240217135001,165.72
20240217140001,58.01
20240217141001,46.18
20240217142001,66.95
20240217143001,81.92
20240217144001,106.68
20240217145001,109.32
20240217150001,105.76
20240217151001,96.05
20240217152001,89.14
20240217153001,113.07
20240217154001,80.74
20240217155001,63.59
20240217160001,71.41
20240217161001,41.17
20240217162001,39.13
20240217163001,39.24
20240217164001,39.6
20240217165001,38.74
20240217090002,1197.91
20240217091002,314.81
20240217092002,1193.16
20240217093002,1155.03
20240217094002,1435.92
20240217095002,1626.12
20240217100002,1651.85
20240217101002,1655.68
20240217102002,1849.78
20240217103002,1672.91
20240217104002,1630.84
20240217105002,1868.57
20240217110002,1976.16
20240217111002,1991.05
20240217112002,1961.61
20240217113002,1957.02
20240217114002,1840.18
20240217115002,1917.75
20240217120002,1852.8
20240217121002,1918.16
20240217122002,1827.23
20240217123002,736.68
20240217124002,343.88
20240217125002,447.13
20240217130002,773.58
20240217131002,646.37
20240217132002,605.86
20240217133002,192.38
20240217134002,119.0
20240217135002,146.06
20240217140002,50.68
20240217141002,55.54
20240217142002,74.21
20240217143002,85.59
20240217144002,110.16
20240217145002,155.56
20240217150002,137.07
20240217151002,146.33
20240217152002,95.81
20240217153002,133.83
20240217154002,106.13
20240217155002,66.3
20240217160002,78.87
20240217161002,43.86
20240217162002,43.79
20240217163002,43.86
20240217164002,42.56
20240217165002,42.35
20240228090002,1116.94
20240228091002,1299.8
20240228092002,1358.74
20240228093002,1478.71
20240228094002,1480.86
20240228095002,1522.52
20240228100002,1629.84
20240228101002,1630.31
20240228102002,1665.16
20240228103002,1692.01
20240228104002,1729.51
20240228105002,1520.28
20240228110002,1778.54
20240228111002,1675.75
20240228112002,1629.65
20240228113002,1539.08
20240228114002,1765.11
20240228115002,1805.56
20240228120002,1551.45
20240228121002,1797.88
20240228122002,1293.95
20240228123002,1027.27
20240228124002,523.55
20240228125002,250.44
20240228130002,154.85
20240228131002,127.82
20240228132002,71.08
20240228133002,109.24
20240228134002,171.74
20240228135002,139.48
20240228140002,118.45
20240228141002,76.47
20240228142002,36.93
20240228143002,18.07
20240228144002,18.12
20240228145002,19.81
20240228150002,19.0
20240228151002,13.72
20240228152002,11.5
20240228153002,5.15
20240228154002,1.7
20240228155002,1.65
20240228160002,1.97
20240228161002,1.5
20240228162002,2.68
20240228163002,0.19
20240228164002,0.64
20240228165002,0.37
20240304090002,1191.36
20240304091002,1319.71
20240304092002,1386.06
20240304093002,1470.88
20240304094002,1507.93
20240304095002,1540.49
20240304100002,1586.77
20240304101002,1665.53
20240304102002,1630.05
20240304103002,1669.96
20240304104002,1706.56
20240304105002,1696.73
20240304110002,1734.87
20240304111002,1700.15
20240304112002,1637.19
20240304113002,1628.75
20240304114002,1649.05
20240304115002,1646.67
20240304120002,1681.73
20240304121002,1687.41
20240304122002,1707.28
20240304123002,1670.83
20240304124002,1655.96
20240304125002,1607.39
20240304130002,1556.18
20240304131002,1480.27
20240304132002,1431.94
20240304133002,1406.65
20240304134002,1440.47
20240304135002,1142.23
20240304140002,1267.96
20240304141002,1193.76
20240304142002,1125.39
20240304143002,765.68
20240304144002,852.7
20240304145002,564.63
20240304150002,674.31
20240304151002,524.23
20240304152002,631.83
20240304153002,591.08
20240304154002,248.54
20240304155002,218.1
20240304160002,225.58
20240304161002,114.86
20240304162002,76.8
20240304163002,65.81
20240304164002,22.67
20240304165002,10.39
20240316090002,1124.41
20240316091002,1209.15
20240316092002,1311.3
20240316093002,1339.49
20240316094002,892.51
20240316095002,809.07
20240316100002,1568.08
20240316101002,1562.37
20240316102002,1511.44
20240316103002,1531.7
20240316104002,1530.71
20240316105002,1575.99
20240316110002,1219.67
20240316111002,1079.99
20240316112002,1222.25
20240316113002,1517.67
20240316114002,1619.1
20240316115002,1645.92
20240316120002,1709.03
20240316121002,1646.35
20240316122002,1712.61
20240316123002,1663.78
20240316124002,1575.26
20240316125002,1156.38
20240316130002,895.85
20240316131002,1036.25
20240316132002,910.44
20240316133002,1190.39
20240316134002,929.89
20240316135002,397.56
20240316140002,393.72
20240316141002,304.11
20240316142002,202.31
20240316143002,160.02
20240316144002,183.24
20240316145002,179.22
20240316150002,182.79
20240316151002,139.33
20240316152002,122.8
20240316153002,97.35
20240316154002,115.01
20240316155002,80.39
20240316160002,46.32
20240316161002,43.06
20240316162002,32.61
20240316163002,23.4
20240316164002,14.43
20240316165002,7.62
20240317090002,1072.7
20240317091002,1234.99
20240317092002,1373.98
20240317093002,1423.52
20240317094002,1458.45
20240317095002,1541.1
20240317100002,1637.11
20240317101002,1618.28
20240317102002,1608.34
20240317103002,1619.28
20240317104002,1623.97
20240317105002,1692.74
20240317110002,1742.18
20240317111002,1701.75
20240317112002,1529.64
20240317113002,1472.41
20240317114002,1410.46
20240317115002,721.17
20240317120002,936.36
20240317121002,512.37
20240317122002,254.09
20240317123002,226.89
20240317124002,321.44
20240317125002,235.49
20240317130002,187.01
20240317131002,186.42
20240317132002,230.29
20240317133002,168.83
20240317134002,268.26
20240317135002,327.56
20240317140002,214.2
20240317141002,192.4
20240317142002,132.1
20240317143002,81.69
20240317144002,85.36
20240317145002,46.65
20240317150002,27.76
20240317151002,21.35
20240317152002,11.4
20240317153002,9.06
20240317154002,23.07
20240317155002,27.32
20240317160002,21.49
20240317161002,20.15
20240317162002,18.76
20240317163002,18.27
20240317164002,11.12
20240317165002,5.07
20240326090002,1215.42
20240326091002,1299.71
20240326092002,1417.83
20240326093002,1450.49
20240326094002,1493.64
20240326095002,1504.8
20240326100002,1584.52
20240326101002,1628.27
20240326102002,1629.55
20240326103002,1637.86
20240326104002,1461.52
20240326105002,1544.64
20240326110002,1761.53
20240326111002,1703.21
20240326112002,634.8
20240326113002,191.93
20240326114002,167.19
20240326115002,123.35
20240326120002,48.34
20240326121002,15.44
20240326122002,11.3
20240326123002,10.12
20240326124002,7.11
20240326125002,4.13
20240326130002,21.41
20240326131002,11.26
20240326132002,11.29
20240326133002,8.65
20240326134002,4.99
20240326135002,0.5
20240326140002,2.69
20240326141002,1.15
20240326142002,0.71
20240326143002,0.69
20240326144002,1.12
20240326145002,1.5
20240326150002,0.35
20240326151002,1.51
20240326152002,3.06
20240326153002,1.26
20240326154002,0.83
20240326155002,1.57
20240326160002,-0.12
20240326161002,1.21
20240326162002,0.7
20240326163002,1.55
20240326164002,1.77
20240326165002,1.25
20240331090002,792.26
20240331091002,397.48
20240331092002,1224.76
20240331093002,1465.11
20240331094002,1272.38
20240331095002,1502.61
20240331100002,1296.43
20240331101002,1127.74
20240331102002,610.51
20240331103002,523.46
20240331104002,376.63
20240331105002,302.38
20240331110002,606.56
20240331111002,396.22
20240331112002,594.38
20240331113002,484.4
20240331114002,276.33
20240331115002,1049.39
20240331120002,551.41
20240331121002,1019.69
20240331122002,1234.31
20240331123002,518.77
20240331124002,70.76
20240331125002,708.1
20240331130002,958.32
20240331131002,547.49
20240331132002,573.9
20240331133002,628.77
20240331134002,726.06
20240331135002,413.47
20240331140002,259.76
20240331141002,231.02
20240331142002,499.87
20240331143002,250.73
20240331144002,231.26
20240331145002,256.8
20240331150002,143.2
20240331151002,167.86
20240331152002,161.58
20240331153002,84.15
20240331154002,66.44
20240331155002,56.46
20240331160002,34.45
20240331161002,39.82
20240331162002,28.95
20240331163002,29.1
20240331164002,12.27
20240331165002,9.95
20240402090002,1029.37
20240402091002,1445.14
20240402092002,1483.41
20240402093002,1534.51
20240402094002,1568.6
20240402095002,1589.13
20240402100002,1643.43
20240402101002,1643.3
20240402102002,1639.39
20240402103002,1648.5
20240402104002,1615.66
20240402105002,1687.34
20240402110002,1706.74
20240402111002,1742.22
20240402112002,1728.36
20240402113002,1799.6
20240402114002,1771.47
20240402115002,1706.66
20240402120002,1765.48
20240402121002,1694.92
20240402122002,1659.84
20240402123002,1746.27
20240402124002,1691.01
20240402125002,1639.78
20240402130002,1703.01
20240402131002,1568.21
20240402132002,1476.05
20240402133002,1311.86
20240402134002,824.01
20240402135002,659.08
20240402140002,563.19
20240402141002,511.9
20240402142002,403.99
20240402143002,266.67
20240402144002,476.65
20240402145002,753.21
20240402150002,562.03
20240402151002,428.41
20240402152002,488.33
20240402153002,316.68
20240402154002,192.28
20240402155002,110.68
20240402160002,92.24
20240402161002,65.64
20240402162002,55.61
20240402163002,20.89
20240402164002,36.23
20240402165002,24.3
20240428090002,337.37
20240428091002,554.96
20240428092002,220.62
20240428093002,72.07
20240428094002,53.5
20240428095002,58.98
20240428100002,74.98
20240428101002,146.1
20240428102002,465.08
20240428103002,567.03
20240428104002,1055.34
20240428105002,727.77
20240428110002,930.69
20240428111002,1123.84
20240428112002,1058.8
20240428113002,602.29
20240428114002,386.61
20240428115002,397.14
20240428120002,470.54
20240428121002,436.13
20240428122002,321.8
20240428123002,312.78
20240428124002,287.75
20240428125002,151.1
20240428130002,112.45
20240428131002,82.3
20240428132002,74.03
20240428133002,58.29
20240428134002,45.49
20240428135002,43.38
20240428140002,35.45
20240428141002,34.45
20240428142002,36.87
20240428143002,94.34
20240428144002,167.97
20240428145002,150.6
20240428150002,202.98
20240428151002,410.49
20240428152002,238.39
20240428153002,117.11
20240428154002,109.62
20240428155002,118.49
20240428160002,126.47
20240428161002,76.29
20240428162002,38.81
20240428163002,26.72
20240428164002,23.88
20240428165002,21.91
20240430090002,931.02
20240430091002,1058.55
20240430092002,1190.04
20240430093002,1275.12
20240430094002,1294.48
20240430095002,1249.29
20240430100002,1309.95
20240430101002,1181.19
20240430102002,1459.34
20240430103002,1475.19
20240430104002,1609.37
20240430105002,1575.58
20240430110002,1543.48
20240430111002,1593.97
20240430112002,1586.36
20240430113002,1621.04
20240430114002,1565.18
20240430115002,1492.69
20240430120002,923.08
20240430121002,1395.4
20240430122002,854.92
20240430123002,1330.79
20240430124002,1468.32
20240430125002,1095.32
20240430130002,1093.03
20240430131002,636.12
20240430132002,962.29
20240430133002,916.47
20240430134002,973.05
20240430135002,910.3
20240430140002,809.08
20240430141002,556.98
20240430142002,433.22
20240430143002,260.1
20240430144002,264.64
20240430145002,349.19
20240430150002,202.25
20240430151002,90.07
20240430152002,130.1
20240430153002,77.69
20240430154002,39.59
20240430155002,14.84
20240430160002,8.38
20240430161002,3.37
20240430162002,4.58
20240430163002,7.36
20240430164002,2.02
20240430165002,3.57
20240708090002,737.46
20240708091002,747.74
20240708092002,804.09
20240708093002,861.44
20240708094002,917.18
20240708095002,957.93
20240708100002,1008.2
20240708101002,1007.11
20240708102002,661.48
20240708103002,737.17
20240708104002,623.33
20240708105002,1145.98
20240708110002,1235.87
20240708111002,1254.59
20240708112002,1150.81
20240708113002,1184.38
20240708114002,1179.4
20240708115002,1175.16
20240708120002,1169.79
20240708121002,1163.54
20240708122002,1164.29
20240708123002,1133.13
20240708124002,1047.52
20240708125002,1047.21
20240708130002,1021.35
20240708131002,986.56
20240708132002,933.5
20240708133002,932.98
20240708134002,902.47
20240708135002,827.76
20240708140002,489.28
20240708141002,645.7
20240708142002,576.54
20240708143002,164.51
20240708144002,64.49
20240708145002,83.32
20240708150002,115.9
20240708151002,338.78
20240708152002,449.86
20240708153002,139.97
20240708154002,53.44
20240708155002,43.79
20240708160002,52.95
20240708161002,28.99
20240708162002,7.93
20240708163002,8.52
20240708164002,6.41
20240708165002,7.39
20240716090002,698.23
20240716091002,750.51
20240716092002,818.6
20240716093002,871.58
20240716094002,915.36
20240716095002,958.91
20240716100002,1016.81
20240716101002,1092.36
20240716102002,801.71
20240716103002,915.54
20240716104002,1110.45
20240716105002,1191.4
20240716110002,1191.25
20240716111002,1196.48
20240716112002,1208.68
20240716113002,1214.72
20240716114002,1211.47
20240716115002,1211.44
20240716120002,1207.81
20240716121002,1185.33
20240716122002,1180.79
20240716123002,1180.68
20240716124002,1158.68
20240716125002,1105.03
20240716130002,1043.47
20240716131002,1009.06
20240716132002,979.85
20240716133002,945.74
20240716134002,887.0
20240716135002,819.51
20240716140002,782.58
20240716141002,781.03
20240716142002,659.9
20240716143002,532.07
20240716144002,500.32
20240716145002,337.52
20240716150002,156.66
20240716151002,84.37
20240716152002,103.86
20240716153002,169.72
20240716154002,175.11
20240716155002,106.61
20240716160002,72.04
20240716161002,54.37
20240716162002,30.9
20240716163002,34.48
20240716164002,8.86
20240716165002,11.27
20240314090003,32.34
20240314091003,13.71
20240314092003,8.67
20240314093003,15.87
20240314094003,17.4
20240314095003,56.14
20240314100003,42.52
20240314101003,23.62
20240314102003,18.07
20240314103003,51.36
20240314104003,68.9
20240314105003,245.38
20240314110003,324.63
20240314111003,381.59
20240314112003,120.99
20240314113003,128.44
20240314114003,123.17
20240314115003,161.39
20240314120003,97.94
20240314121003,60.29
20240314122003,47.97
20240314123003,30.9
20240314124003,32.47
20240314125003,75.18
20240314130003,86.98
20240314131003,61.52
20240314132003,102.42
20240314133003,135.74
20240314134003,175.15
20240314135003,234.5
20240314140003,344.82
20240314141003,417.72
20240314142003,287.18
20240314143003,246.54
20240314144003,786.4
20240314145003,1021.4
20240314150003,516.36
20240314151003,506.02
20240314152003,401.2
20240314153003,652.48
20240314154003,318.95
20240314155003,199.83
20240314160003,37.77
20240314161003,21.28
20240314162003,20.19
20240314163003,22.22
20240314164003,14.64
20240314165003,13.1
20240320090003,165.07
20240320091003,259.77
20240320092003,254.05
20240320093003,328.89
20240320094003,330.75
20240320095003,454.81
20240320100003,530.59
20240320101003,585.37
20240320102003,703.18
20240320103003,544.91
20240320104003,283.31
20240320105003,149.5
20240320110003,88.31
20240320111003,87.17
20240320112003,79.17
20240320113003,66.6
20240320114003,64.03
20240320115003,52.74
20240320120003,50.78
20240320121003,45.51
20240320122003,42.33
20240320123003,42.82
20240320124003,47.83
20240320125003,78.48
20240320130003,74.8
20240320131003,56.63
20240320132003,40.78
20240320133003,39.52
20240320134003,37.87
20240320135003,25.3
20240320140003,44.51
20240320141003,21.35
20240320142003,7.16
20240320143003,12.57
20240320144003,9.42
20240320145003,5.62
20240320150003,8.25
20240320151003,11.01
20240320152003,5.47
20240320153003,3.56
20240320154003,2.23
20240320155003,6.11
20240320160003,4.94
20240320161003,3.98
20240320162003,6.3
20240320163003,-0.19
20240320164003,0.2
20240320165003,2.43
20240321090003,745.99
20240321091003,1103.95
20240321092003,1221.95
20240321093003,1233.53
20240321094003,1255.2
20240321095003,1273.16
20240321100003,1433.26
20240321101003,1582.52
20240321102003,1597.99
20240321103003,1606.1
20240321104003,1631.91
20240321105003,1381.37
20240321110003,750.83
20240321111003,518.06
20240321112003,534.59
20240321113003,492.87
20240321114003,439.85
20240321115003,610.56
20240321120003,606.0
20240321121003,491.94
20240321122003,515.02
20240321123003,458.66
20240321124003,325.92
20240321125003,168.91
20240321130003,165.22
20240321131003,77.4
20240321132003,98.95
20240321133003,67.48
20240321134003,58.1
20240321135003,112.73
20240321140003,82.39
20240321141003,82.43
20240321142003,104.58
20240321143003,98.35
20240321144003,99.74
20240321145003,98.45
20240321150003,205.77
20240321151003,82.47
20240321152003,86.04
20240321153003,108.58
20240321154003,104.05
20240321155003,88.84
20240321160003,40.98
20240321161003,-8.25
20240321162003,-3.23
20240321163003,7.83
20240321164003,-20.9
20240321165003,5.7
20240324090003,927.43
20240324091003,892.08
20240324092003,1223.44
20240324093003,1188.9
20240324094003,1249.23
20240324095003,1321.89
20240324100003,1595.26
20240324101003,1520.67
20240324102003,1453.11
20240324103003,1119.12
20240324104003,1549.68
20240324105003,1741.84
20240324110003,1650.45
20240324111003,1630.43
20240324112003,1695.26
20240324113003,1517.72
20240324114003,1640.2
20240324115003,1802.05
20240324120003,1538.13
20240324121003,1850.35
20240324122003,1851.04
20240324123003,1700.39
20240324124003,1624.0
20240324125003,1636.14
20240324130003,992.01
20240324131003,1331.34
20240324132003,1034.18
20240324133003,1091.21
20240324134003,1144.18
20240324135003,849.88
20240324140003,878.8
20240324141003,769.52
20240324142003,893.1
20240324143003,566.75
20240324144003,519.52
20240324145003,201.35
20240324150003,183.07
20240324151003,122.46
20240324152003,104.84
20240324153003,81.53
20240324154003,152.93
20240324155003,136.9
20240324160003,153.5
20240324161003,97.01
20240324162003,69.67
20240324163003,91.71
20240324164003,28.09
20240324165003,16.5
20240331090003,842.89
20240331091003,434.28
20240331092003,1292.69
20240331093003,1525.35
20240331094003,1334.8
20240331095003,1587.14
20240331100003,1384.72
20240331101003,1207.8
20240331102003,699.38
20240331103003,581.01
20240331104003,396.98
20240331105003,329.09
20240331110003,624.45
20240331111003,420.38
20240331112003,661.44
20240331113003,615.05
20240331114003,342.89
20240331115003,1064.84
