序號,答案
20240707115001,1159.3
20240707120001,1150.55
20240707121001,1118.54
20240707122001,1098.85
20240707123001,1056.39
20240707124001,1043.07
20240707125001,1061.94
20240707130001,975.6
20240707131001,933.7
20240707132001,856.84
20240707133001,806.8
20240707134001,763.69
20240707135001,725.24
20240707140001,638.82
20240707141001,620.72
20240707142001,556.6
20240707143001,543.43
20240707144001,507.77
20240707145001,509.77
20240707150001,404.58
20240707151001,360.28
20240707152001,139.35
20240707153001,84.96
20240707154001,55.88
20240707155001,116.94
20240707160001,43.7
20240707161001,61.51
20240707162001,32.95
20240707163001,35.48
20240707164001,14.74
20240707165001,8.67
20240125090002,31.23
20240125091002,19.62
20240125092002,27.39
20240125093002,31.39
20240125094002,38.28
20240125095002,18.93
20240125100002,7.17
20240125101002,8.86
20240125102002,17.59
20240125103002,18.85
20240125104002,16.76
20240125105002,31.51
20240125110002,75.0
20240125111002,110.08
20240125112002,161.94
20240125113002,186.51
20240125114002,202.9
20240125115002,198.13
20240125120002,207.65
20240125121002,186.19
20240125122002,84.36
20240125123002,78.61
20240125124002,36.74
20240125125002,32.69
20240125130002,23.95
20240125131002,20.25
20240125132002,18.74
20240125133002,27.67
20240125134002,15.38
20240125135002,12.68
20240125140002,6.75
20240125141002,4.57
20240125142002,3.31
20240125143002,2.91
20240125144002,2.5
20240125145002,1.49
20240125150002,1.15
20240125151002,0.94
20240125152002,1.3
20240125153002,0.67
20240125154002,0.84
20240125155002,2.0
20240125160002,2.92
20240125161002,1.66
20240125162002,1.18
20240125163002,1.08
20240125164002,0.55
20240125165002,0.28
20240128090002,5.99
20240128091002,6.33
20240128092002,8.2
20240128093002,19.12
20240128094002,36.18
20240128095002,25.65
20240128100002,12.34
20240128101002,18.3
20240128102002,24.51
20240128103002,29.38
20240128104002,24.3
20240128105002,24.95
20240128110002,19.34
20240128111002,25.79
20240128112002,24.3
20240128113002,24.63
20240128114002,37.21
20240128115002,66.19
20240128120002,105.69
20240128121002,102.87
20240128122002,101.77
20240128123002,102.74
20240128124002,56.01
20240128125002,36.24
20240128130002,39.08
20240128131002,29.42
20240128132002,23.83
20240128133002,20.47
20240128134002,28.77
20240128135002,35.52
20240128140002,26.05
20240128141002,23.33
20240128142002,18.33
20240128143002,18.25
20240128144002,14.37
20240128145002,12.67
20240128150002,9.28
20240128151002,8.7
20240128152002,17.26
20240128153002,13.22
20240128154002,8.77
20240128155002,5.88
20240128160002,4.87
20240128161002,1.46
20240128162002,1.45
20240128163002,1.57
20240128164002,0.64
20240128165002,0.24
20240213090002,679.54
20240213091002,713.79
20240213092002,698.83
20240213093002,889.53
20240213094002,1475.24
20240213095002,1683.11
20240213100002,1734.89
20240213101002,1769.08
20240213102002,1736.06
20240213103002,1856.88
20240213104002,1862.87
20240213105002,1871.8
20240213110002,1881.75
20240213111002,1929.34
20240213112002,1903.02
20240213113002,1880.79
20240213114002,1959.58
20240213115002,2037.45
20240213120002,1933.92
20240213121002,1922.63
20240213122002,1839.61
20240213123002,1166.05
20240213124002,1285.03
20240213125002,1565.27
20240213130002,1212.0
20240213131002,523.6
20240213132002,307.55
20240213133002,229.84
20240213134002,192.36
20240213135002,225.02
20240213140002,207.48
20240213141002,197.67
20240213142002,189.96
20240213143002,188.31
20240213144002,191.77
20240213145002,217.09
20240213150002,207.23
20240213151002,179.88
20240213152002,181.63
20240213153002,176.58
20240213154002,180.56
20240213155002,174.75
20240213160002,174.89
20240213161002,134.08
20240213162002,118.54
20240213163002,90.84
20240213164002,43.23
20240213165002,18.65
20240226090002,47.92
20240226091002,64.91
20240226092002,70.92
20240226093002,65.61
20240226094002,58.24
20240226095002,58.56
20240226100002,58.43
20240226101002,70.24
20240226102002,67.54
20240226103002,84.43
20240226104002,96.25
20240226105002,131.66
20240226110002,109.76
20240226111002,110.08
20240226112002,108.95
20240226113002,77.12
20240226114002,58.77
20240226115002,56.4
20240226120002,41.99
20240226121002,35.48
20240226122002,25.8
20240226123002,44.36
20240226124002,60.03
20240226125002,49.84
20240226130002,53.0
20240226131002,80.9
20240226132002,78.33
20240226133002,77.93
20240226134002,76.34
20240226135002,54.97
20240226140002,40.58
20240226141002,24.11
20240226142002,22.37
20240226143002,23.12
20240226144002,21.09
20240226145002,18.34
20240226150002,19.12
20240226151002,19.71
20240226152002,19.68
20240226153002,13.59
20240226154002,11.65
20240226155002,11.49
20240226160002,7.56
20240226161002,4.99
20240226162002,3.22
20240226163002,2.28
20240226164002,1.47
20240226165002,1.29
20240319090002,9.54
20240319091002,4.49
20240319092002,5.56
20240319093002,3.47
20240319094002,4.42
20240319095002,18.52
20240319100002,27.49
20240319101002,23.23
20240319102002,17.86
20240319103002,13.84
20240319104002,14.55
20240319105002,15.17
20240319110002,23.7
20240319111002,28.76
20240319112002,46.39
20240319113002,58.85
20240319114002,37.62
20240319115002,17.12
20240319120002,16.56
20240319121002,56.26
20240319122002,36.37
20240319123002,50.36
20240319124002,43.26
20240319125002,53.2
20240319130002,35.47
20240319131002,29.95
20240319132002,22.98
20240319133002,18.79
20240319134002,14.35
20240319135002,12.87
20240319140002,10.9
20240319141002,10.36
20240319142002,14.08
20240319143002,11.38
20240319144002,9.96
20240319145002,10.91
20240319150002,15.77
20240319151002,17.05
20240319152002,25.01
20240319153002,13.8
20240319154002,8.06
20240319155002,4.19
20240319160002,2.62
20240319161002,1.23
20240319162002,0.83
20240319163002,0.85
20240319164002,1.06
20240319165002,0.8
20240427090002,110.09
20240427091002,69.91
20240427092002,53.88
20240427093002,56.71
20240427094002,68.19
20240427095002,75.66
20240427100002,53.44
20240427101002,71.34
20240427102002,122.18
20240427103002,153.1
20240427104002,158.71
20240427105002,168.84
20240427110002,173.26
20240427111002,172.41
20240427112002,147.35
20240427113002,148.9
20240427114002,124.39
20240427115002,100.25
20240427120002,99.23
20240427121002,137.67
20240427122002,134.31
20240427123002,109.65
20240427124002,78.5
20240427125002,76.66
20240427130002,185.3
20240427131002,191.44
20240427132002,111.87
20240427133002,241.56
20240427134002,444.95
20240427135002,337.69
20240427140002,278.29
20240427141002,283.57
20240427142002,223.19
20240427143002,173.63
20240427144002,191.41
20240427145002,163.54
20240427150002,254.48
20240427151002,198.93
20240427152002,123.62
20240427153002,83.12
20240427154002,63.08
20240427155002,81.86
20240427160002,91.19
20240427161002,100.98
20240427162002,51.43
20240427163002,15.76
20240427164002,51.52
20240427165002,36.44
20240508090002,264.94
20240508091002,155.91
20240508092002,142.51
20240508093002,165.78
20240508094002,148.29
20240508095002,146.16
20240508100002,123.59
20240508101002,163.34
20240508102002,124.73
20240508103002,85.26
20240508104002,40.12
20240508105002,46.11
20240508110002,44.46
20240508111002,34.85
20240508112002,85.77
20240508113002,84.28
20240508114002,106.64
20240508115002,133.85
20240508120002,190.99
20240508121002,146.45
20240508122002,272.25
20240508123002,115.04
20240508124002,46.73
20240508125002,20.23
20240508130002,6.47
20240508131002,4.7
20240508132002,3.09
20240508133002,3.36
20240508134002,8.08
20240508135002,9.9
20240508140002,15.05
20240508141002,39.04
20240508142002,76.77
20240508143002,28.76
20240508144002,9.31
20240508145002,7.58
20240508150002,3.1
20240508151002,3.35
20240508152002,4.87
20240508153002,1.74
20240508154002,1.3
20240508155002,0.56
20240508160002,0.65
20240508161002,0.98
20240508162002,1.27
20240508163002,1.35
20240508164002,0.67
20240508165002,0.44
20240705090002,723.09
20240705091002,788.27
20240705092002,834.44
20240705093002,891.68
20240705094002,939.43
20240705095002,983.79
20240705100002,1044.2
20240705101002,1088.46
20240705102002,1129.83
20240705103002,1196.87
20240705104002,1174.2
20240705105002,368.98
20240705110002,783.69
20240705111002,169.35
20240705112002,285.65
20240705113002,1195.35
20240705114002,1188.87
20240705115002,1202.89
20240705120002,1184.32
20240705121002,1059.35
20240705122002,1215.78
20240705123002,1146.29
20240705124002,1089.86
20240705125002,1073.86
20240705130002,1046.06
20240705131002,993.7
20240705132002,942.07
20240705133002,905.86
20240705134002,830.57
20240705135002,779.25
20240705140002,709.15
20240705141002,717.22
20240705142002,672.62
20240705143002,434.82
20240705144002,506.99
20240705145002,221.86
20240705150002,203.35
20240705151002,205.11
20240705152002,195.88
20240705153002,206.49
20240705154002,43.34
20240705155002,35.07
20240705160002,44.35
20240705161002,22.28
20240705162002,35.24
20240705163002,22.08
20240705164002,13.6
20240705165002,15.95
20240707090002,696.91
20240707091002,758.07
20240707092002,815.11
20240707093002,877.04
20240707094002,931.74
20240707095002,972.97
20240707100002,1029.96
20240707101002,1083.96
20240707102002,1136.1
20240707103002,1081.38
20240707104002,1186.15
20240707105002,1139.33
20240707110002,832.38
20240707111002,1052.65
20240707112002,1183.76
20240707113002,1197.75
20240707114002,1205.0
20240707115002,1203.14
20240707120002,1184.72
20240707121002,1170.47
20240707122002,1150.33
20240707123002,1123.42
20240707124002,1074.19
20240707125002,1086.85
20240707130002,1045.36
20240707131002,995.7
20240707132002,935.07
20240707133002,874.41
20240707134002,840.48
20240707135002,797.44
20240707140002,713.87
20240707141002,676.06
20240707142002,579.67
20240707143002,556.7
20240707144002,539.06
20240707145002,519.99
20240707150002,399.67
20240707151002,343.07
20240707152002,150.32
20240707153002,85.39
20240707154002,48.56
20240707155002,107.31
20240707160002,38.12
20240707161002,52.38
20240707162002,29.29
20240707163002,30.04
20240707164002,10.51
20240707165002,5.22
20240317090003,1183.75
20240317091003,1317.18
20240317092003,1415.75
20240317093003,1506.22
20240317094003,1596.21
20240317095003,1653.62
20240317100003,1692.56
20240317101003,1729.54
20240317102003,1734.53
20240317103003,1723.56
20240317104003,1755.62
20240317105003,1801.71
20240317110003,1864.1
20240317111003,1875.76
20240317112003,1632.86
20240317113003,1548.45
20240317114003,1466.74
20240317115003,679.01
20240317120003,1066.26
20240317121003,552.07
20240317122003,238.57
20240317123003,203.22
20240317124003,283.72
20240317125003,232.05
20240317130003,140.79
20240317131003,160.86
20240317132003,187.29
20240317133003,163.2
20240317134003,223.99
20240317135003,317.73
20240317140003,206.79
20240317141003,144.32
20240317142003,98.92
20240317143003,67.62
20240317144003,69.57
20240317145003,41.12
20240317150003,30.21
20240317151003,20.78
20240317152003,12.69
20240317153003,10.94
20240317154003,22.87
20240317155003,29.45
20240317160003,21.85
20240317161003,18.13
20240317162003,17.57
20240317163003,15.65
20240317164003,8.35
20240317165003,5.14
20240414090003,924.5
20240414091003,978.42
20240414092003,1173.83
20240414093003,1227.59
20240414094003,1273.42
20240414095003,1386.55
20240414100003,1355.92
20240414101003,1452.61
20240414102003,1458.81
20240414103003,1548.37
20240414104003,1526.47
20240414105003,1328.55
20240414110003,1514.2
20240414111003,1566.07
20240414112003,1622.84
20240414113003,1731.25
20240414114003,1736.0
20240414115003,1332.04
20240414120003,1094.22
20240414121003,795.4
20240414122003,801.63
20240414123003,1229.06
20240414124003,808.74
20240414125003,700.14
20240414130003,1204.13
20240414131003,1015.71
20240414132003,873.49
20240414133003,626.24
20240414134003,1110.57
20240414135003,880.61
20240414140003,606.45
20240414141003,369.14
20240414142003,223.07
20240414143003,209.88
20240414144003,252.69
20240414145003,332.41
20240414150003,275.23
20240414151003,201.31
20240414152003,264.21
20240414153003,160.23
20240414154003,176.13
20240414155003,196.04
20240414160003,182.67
20240414161003,176.91
20240414162003,153.15
20240414163003,125.68
20240414164003,114.94
20240414165003,109.75
20240524090003,97.16
20240524091003,135.6
20240524092003,212.57
20240524093003,195.2
20240524094003,251.68
20240524095003,495.25
20240524100003,187.41
20240524101003,124.05
20240524102003,296.69
20240524103003,246.14
20240524104003,227.56
20240524105003,199.14
20240524110003,207.57
20240524111003,144.06
20240524112003,329.58
20240524113003,475.8
20240524114003,335.23
20240524115003,147.19
20240524120003,164.26
20240524121003,240.77
20240524122003,336.94
20240524123003,331.62
20240524124003,456.21
20240524125003,677.95
20240524130003,891.14
20240524131003,618.02
20240524132003,469.48
20240524133003,311.01
20240524134003,250.12
20240524135003,136.82
20240524140003,77.46
20240524141003,47.19
20240524142003,37.22
20240524143003,29.72
20240524144003,5.24
20240524145003,2.53
20240524150003,4.35
20240524151003,3.9
20240524152003,4.16
20240524153003,4.98
20240524154003,5.6
20240524155003,3.22
20240524160003,1.91
20240524161003,2.8
20240524162003,1.62
20240524163003,2.33
20240524164003,3.42
20240524165003,7.74
20240526090003,119.59
20240526091003,185.11
20240526092003,336.25
20240526093003,584.72
20240526094003,726.75
20240526095003,1093.22
20240526100003,992.92
20240526101003,795.21
20240526102003,304.05
20240526103003,218.85
20240526104003,185.33
20240526105003,168.31
20240526110003,168.47
20240526111003,203.54
20240526112003,253.48
20240526113003,298.6
20240526114003,296.56
20240526115003,272.52
20240526120003,339.57
20240526121003,323.0
20240526122003,302.53
20240526123003,268.55
20240526124003,229.66
20240526125003,210.07
20240526130003,178.13
20240526131003,145.78
20240526132003,121.16
20240526133003,113.43
20240526134003,101.18
20240526135003,120.29
20240526140003,149.87
20240526141003,151.11
20240526142003,148.34
20240526143003,142.8
20240526144003,140.54
20240526145003,127.97
20240526150003,91.45
20240526151003,52.03
20240526152003,51.73
20240526153003,34.4
20240526154003,50.83
20240526155003,65.68
20240526160003,49.27
20240526161003,40.88
20240526162003,42.69
20240526163003,36.38
20240526164003,33.63
20240526165003,33.09
20240603090003,61.85
20240603091003,73.16
20240603092003,100.38
20240603093003,112.63
20240603094003,65.65
20240603095003,95.8
20240603100003,89.14
20240603101003,59.54
20240603102003,79.63
20240603103003,112.12
20240603104003,154.47
20240603105003,213.49
20240603110003,81.96
20240603111003,101.1
20240603112003,59.03
20240603113003,60.83
20240603114003,88.65
20240603115003,112.97
20240603120003,153.96
20240603121003,158.99
20240603122003,328.95
20240603123003,173.81
20240603124003,141.72
20240603125003,212.59
20240603130003,164.51
20240603131003,175.34
20240603132003,176.17
20240603133003,168.06
20240603134003,72.25
20240603135003,65.65
20240603140003,106.35
20240603141003,77.85
20240603142003,145.5
20240603143003,89.25
20240603144003,55.78
20240603145003,39.64
20240603150003,13.67
20240603151003,16.3
20240603152003,11.38
20240603153003,7.42
20240603154003,3.47
20240603155003,2.64
20240603160003,0.94
20240603161003,1.69
20240603162003,5.62
20240603163003,6.21
20240603164003,5.48
20240603165003,4.0
20240620090003,1131.57
20240620091003,1161.89
20240620092003,677.51
20240620093003,1204.16
20240620094003,1138.8
20240620095003,1090.41
20240620100003,1127.09
20240620101003,1140.08
20240620102003,984.11
20240620103003,492.71
20240620104003,172.73
20240620105003,375.5
20240620110003,1230.36
20240620111003,1505.86
20240620112003,1512.93
20240620113003,1509.19
20240620114003,1515.85
20240620115003,1508.71
20240620120003,1495.9
20240620121003,1480.4
20240620122003,1457.03
20240620123003,1458.27
20240620124003,1452.45
20240620125003,1428.05
20240620130003,1408.75
20240620131003,1359.28
20240620132003,1361.02
20240620133003,1019.53
20240620134003,924.1
20240620135003,936.42
20240620140003,945.61
20240620141003,722.75
20240620142003,495.52
