序號,答案
20240327093001,326.34
20240327094001,430.8
20240327095001,499.25
20240327100001,626.16
20240327101001,739.56
20240327102001,838.82
20240327103001,810.05
20240327104001,1110.63
20240327105001,1063.19
20240327110001,890.61
20240327111001,820.51
20240327112001,685.91
20240327113001,625.05
20240327114001,519.03
20240327115001,440.38
20240327120001,366.49
20240327121001,300.02
20240327122001,263.13
20240327123001,244.72
20240327124001,252.55
20240327125001,210.63
20240327130001,226.5
20240327131001,144.79
20240327132001,103.66
20240327133001,82.01
20240327134001,51.86
20240327135001,34.31
20240327140001,18.48
20240327141001,17.89
20240327142001,27.13
20240327143001,34.36
20240327144001,29.49
20240327145001,35.59
20240327150001,22.44
20240327151001,19.9
20240327152001,17.41
20240327153001,14.34
20240327154001,15.15
20240327155001,13.99
20240327160001,12.71
20240327161001,11.4
20240327162001,11.74
20240327163001,11.32
20240327164001,7.23
20240327165001,4.97
20240329090001,85.76
20240329091001,64.6
20240329092001,69.2
20240329093001,63.12
20240329094001,60.04
20240329095001,55.31
20240329100001,58.87
20240329101001,53.09
20240329102001,19.52
20240329103001,19.52
20240329104001,17.62
20240329105001,11.41
20240329110001,21.95
20240329111001,9.08
20240329112001,20.47
20240329113001,50.59
20240329114001,12.74
20240329115001,63.37
20240329120001,33.79
20240329121001,41.04
20240329122001,35.22
20240329123001,35.51
20240329124001,17.63
20240329125001,21.92
20240329130001,20.56
20240329131001,15.81
20240329132001,14.64
20240329133001,14.28
20240329134001,49.73
20240329135001,21.02
20240329140001,19.71
20240329141001,19.69
20240329142001,22.96
20240329143001,30.12
20240329144001,25.9
20240329145001,20.17
20240329150001,24.24
20240329151001,22.6
20240329152001,13.87
20240329153001,10.44
20240329154001,7.81
20240329155001,6.24
20240329160001,4.65
20240329161001,3.95
20240329162001,3.75
20240329163001,3.12
20240329164001,1.63
20240329165001,1.96
20240428090001,213.79
20240428091001,422.52
20240428092001,178.78
20240428093001,70.63
20240428094001,50.35
20240428095001,41.26
20240428100001,48.04
20240428101001,107.45
20240428102001,385.83
20240428103001,450.75
20240428104001,877.94
20240428105001,575.7
20240428110001,767.06
20240428111001,990.36
20240428112001,979.01
20240428113001,482.48
20240428114001,361.55
20240428115001,335.65
20240428120001,372.63
20240428121001,376.39
20240428122001,274.26
20240428123001,290.71
20240428124001,275.86
20240428125001,140.26
20240428130001,91.7
20240428131001,79.92
20240428132001,73.74
20240428133001,60.93
20240428134001,49.63
20240428135001,49.07
20240428140001,45.23
20240428141001,39.74
20240428142001,45.25
20240428143001,95.97
20240428144001,149.14
20240428145001,135.88
20240428150001,184.53
20240428151001,292.32
20240428152001,201.29
20240428153001,114.68
20240428154001,101.78
20240428155001,123.32
20240428160001,137.16
20240428161001,86.22
20240428162001,42.64
20240428163001,28.8
20240428164001,25.97
20240428165001,26.23
20240430090001,960.8
20240430091001,1032.56
20240430092001,1097.36
20240430093001,1131.43
20240430094001,1195.48
20240430095001,1160.89
20240430100001,1167.18
20240430101001,977.96
20240430102001,1171.26
20240430103001,1271.49
20240430104001,1308.6
20240430105001,1226.43
20240430110001,1313.03
20240430111001,1275.55
20240430112001,1396.16
20240430113001,1395.27
20240430114001,1417.21
20240430115001,1372.42
20240430120001,861.04
20240430121001,1314.58
20240430122001,783.02
20240430123001,1229.81
20240430124001,1317.14
20240430125001,917.23
20240430130001,850.85
20240430131001,752.13
20240430132001,924.71
20240430133001,957.91
20240430134001,942.78
20240430135001,873.93
20240430140001,756.64
20240430141001,623.96
20240430142001,479.34
20240430143001,310.88
20240430144001,286.1
20240430145001,306.84
20240430150001,182.82
20240430151001,118.59
20240430152001,155.28
20240430153001,98.89
20240430154001,69.27
20240430155001,59.31
20240430160001,44.24
20240430161001,37.19
20240430162001,36.49
20240430163001,38.95
20240430164001,35.47
20240430165001,36.73
20240515090001,743.35
20240515091001,863.92
20240515092001,947.07
20240515093001,1022.36
20240515094001,975.45
20240515095001,926.9
20240515100001,892.4
20240515101001,901.28
20240515102001,825.18
20240515103001,798.69
20240515104001,885.3
20240515105001,1096.65
20240515110001,1240.92
20240515111001,1088.99
20240515112001,1268.35
20240515113001,1186.42
20240515114001,1153.82
20240515115001,1074.76
20240515120001,1211.18
20240515121001,1266.31
20240515122001,1265.96
20240515123001,1286.93
20240515124001,965.26
20240515125001,1195.73
20240515130001,1050.45
20240515131001,1130.01
20240515132001,967.07
20240515133001,785.42
20240515134001,475.05
20240515135001,645.83
20240515140001,356.24
20240515141001,216.12
20240515142001,163.53
20240515143001,152.7
20240515144001,143.13
20240515145001,119.69
20240515150001,122.51
20240515151001,79.51
20240515152001,61.37
20240515153001,51.71
20240515154001,30.3
20240515155001,37.81
20240515160001,35.55
20240515161001,30.19
20240515162001,23.14
20240515163001,19.14
20240515164001,18.55
20240515165001,17.84
20240520090001,443.52
20240520091001,448.41
20240520092001,451.48
20240520093001,435.78
20240520094001,313.1
20240520095001,277.73
20240520100001,245.99
20240520101001,263.68
20240520102001,247.84
20240520103001,286.91
20240520104001,342.32
20240520105001,359.55
20240520110001,383.1
20240520111001,363.6
20240520112001,322.84
20240520113001,293.97
20240520114001,290.22
20240520115001,304.4
20240520120001,321.98
20240520121001,286.11
20240520122001,233.02
20240520123001,154.37
20240520124001,199.06
20240520125001,203.39
20240520130001,195.67
20240520131001,130.84
20240520132001,95.3
20240520133001,69.54
20240520134001,59.16
20240520135001,77.07
20240520140001,83.72
20240520141001,83.18
20240520142001,67.17
20240520143001,87.57
20240520144001,117.45
20240520145001,118.38
20240520150001,118.57
20240520151001,114.16
20240520152001,85.62
20240520153001,54.42
20240520154001,37.18
20240520155001,34.32
20240520160001,35.33
20240520161001,34.12
20240520162001,33.93
20240520163001,28.4
20240520164001,22.09
20240520165001,17.09
20240613090001,32.42
20240613091001,40.78
20240613092001,71.97
20240613093001,86.76
20240613094001,92.98
20240613095001,92.79
20240613100001,133.55
20240613101001,187.68
20240613102001,340.86
20240613103001,349.86
20240613104001,292.76
20240613105001,291.15
20240613110001,395.96
20240613111001,371.12
20240613112001,421.13
20240613113001,737.08
20240613114001,740.64
20240613115001,748.37
20240613120001,778.99
20240613121001,767.29
20240613122001,665.53
20240613123001,710.11
20240613124001,373.86
20240613125001,261.73
20240613130001,597.42
20240613131001,556.76
20240613132001,552.57
20240613133001,162.21
20240613134001,497.96
20240613135001,626.18
20240613140001,364.6
20240613141001,249.51
20240613142001,373.1
20240613143001,78.47
20240613144001,66.09
20240613145001,53.01
20240613150001,45.22
20240613151001,51.56
20240613152001,47.72
20240613153001,50.94
20240613154001,54.82
20240613155001,114.47
20240613160001,77.89
20240613161001,37.17
20240613162001,25.51
20240613163001,23.41
20240613164001,19.55
20240613165001,8.52
20240615090001,495.83
20240615091001,509.71
20240615092001,498.83
20240615093001,549.74
20240615094001,580.03
20240615095001,623.87
20240615100001,636.0
20240615101001,797.35
20240615102001,745.36
20240615103001,772.5
20240615104001,589.9
20240615105001,743.38
20240615110001,713.31
20240615111001,628.7
20240615112001,653.76
20240615113001,686.92
20240615114001,680.22
20240615115001,700.41
20240615120001,665.87
20240615121001,627.44
20240615122001,615.91
20240615123001,595.19
20240615124001,523.32
20240615125001,532.13
20240615130001,468.5
20240615131001,444.6
20240615132001,401.48
20240615133001,318.97
20240615134001,381.76
20240615135001,365.48
20240615140001,195.47
20240615141001,365.23
20240615142001,285.68
20240615143001,251.88
20240615144001,239.72
20240615145001,228.05
20240615150001,201.36
20240615151001,152.31
20240615152001,118.35
20240615153001,106.87
20240615154001,107.89
20240615155001,103.35
20240615160001,78.78
20240615161001,54.07
20240615162001,37.87
20240615163001,17.55
20240615164001,26.17
20240615165001,11.52
20240703090001,404.17
20240703091001,720.42
20240703092001,839.95
20240703093001,878.24
20240703094001,928.01
20240703095001,678.22
20240703100001,393.5
20240703101001,394.05
20240703102001,521.52
20240703103001,728.36
20240703104001,1015.71
20240703105001,1032.03
20240703110001,1056.99
20240703111001,1079.7
20240703112001,990.82
20240703113001,1089.49
20240703114001,1081.11
20240703115001,1067.67
20240703120001,1068.49
20240703121001,1068.77
20240703122001,1049.38
20240703123001,1040.31
20240703124001,997.07
20240703125001,970.59
20240703130001,955.48
20240703131001,913.94
20240703132001,859.2
20240703133001,823.93
20240703134001,784.67
20240703135001,740.43
20240703140001,585.53
20240703141001,559.21
20240703142001,496.0
20240703143001,451.08
20240703144001,424.33
20240703145001,346.19
20240703150001,308.36
20240703151001,294.64
20240703152001,262.66
20240703153001,216.3
20240703154001,149.13
20240703155001,52.04
20240703160001,68.14
20240703161001,35.22
20240703162001,38.06
20240703163001,19.5
20240703164001,22.85
20240703165001,16.81
20240707090001,749.86
20240707091001,795.72
20240707092001,838.99
20240707093001,906.45
20240707094001,949.99
20240707095001,976.88
20240707100001,1036.36
20240707101001,1074.12
20240707102001,1086.91
20240707103001,1077.52
20240707104001,1120.28
20240707105001,1095.33
20240707110001,867.37
20240707111001,1038.3
20240707112001,1097.6
20240707113001,1136.16
20240707114001,1135.77
20240707115001,1129.91
20240707120001,1122.25
20240707121001,1120.02
20240707122001,1100.81
20240707123001,1078.89
20240707124001,1032.71
20240707125001,1047.83
20240707130001,957.97
20240707131001,921.51
20240707132001,884.67
20240707133001,830.4
20240707134001,785.48
20240707135001,755.97
20240707140001,640.49
20240707141001,616.49
20240707142001,564.87
20240707143001,537.1
20240707144001,506.49
20240707145001,497.98
20240707150001,392.35
20240707151001,348.37
20240707152001,171.65
20240707153001,106.23
20240707154001,72.32
20240707155001,119.38
20240707160001,54.33
20240707161001,56.31
20240707162001,35.26
20240707163001,36.21
20240707164001,18.95
20240707165001,10.31
20240125090002,45.54
20240125091002,36.88
20240125092002,19.27
20240125093002,22.75
20240125094002,183.06
20240125095002,69.33
20240125100002,10.85
20240125101002,10.29
20240125102002,17.49
20240125103002,18.18
20240125104002,18.37
20240125105002,35.9
20240125110002,58.75
20240125111002,87.34
20240125112002,184.97
20240125113002,218.2
20240125114002,190.01
20240125115002,198.44
20240125120002,245.86
20240125121002,194.55
20240125122002,84.71
20240125123002,82.84
20240125124002,48.39
20240125125002,50.01
20240125130002,25.72
20240125131002,21.04
20240125132002,19.26
20240125133002,27.03
20240125134002,18.53
20240125135002,14.01
20240125140002,9.42
20240125141002,4.65
20240125142002,3.62
20240125143002,3.4
20240125144002,3.16
20240125145002,2.04
20240125150002,1.32
20240125151002,1.22
20240125152002,1.58
20240125153002,0.77
20240125154002,1.02
20240125155002,2.19
20240125160002,2.9
20240125161002,1.69
20240125162002,1.24
20240125163002,1.1
20240125164002,0.6
20240125165002,0.32
20240128090002,13.86
20240128091002,13.98
20240128092002,15.01
20240128093002,24.09
20240128094002,39.91
20240128095002,30.13
20240128100002,19.6
20240128101002,23.95
20240128102002,28.28
20240128103002,32.8
20240128104002,29.08
20240128105002,33.51
20240128110002,33.93
20240128111002,37.17
20240128112002,37.29
20240128113002,30.54
20240128114002,43.9
20240128115002,67.53
20240128120002,97.35
20240128121002,94.11
20240128122002,94.0
20240128123002,94.94
20240128124002,56.27
20240128125002,40.47
20240128130002,42.69
20240128131002,30.21
20240128132002,24.56
20240128133002,22.03
20240128134002,27.97
20240128135002,33.9
20240128140002,26.86
20240128141002,24.36
20240128142002,18.76
20240128143002,19.17
20240128144002,15.63
20240128145002,14.45
20240128150002,11.48
20240128151002,10.97
20240128152002,18.3
20240128153002,14.69
20240128154002,8.31
20240128155002,5.62
20240128160002,4.93
20240128161002,1.7
20240128162002,1.63
20240128163002,1.56
20240128164002,0.62
20240128165002,0.23
20240213090002,825.36
20240213091002,879.5
20240213092002,907.24
20240213093002,1260.23
20240213094002,1624.25
20240213095002,1639.4
20240213100002,1705.63
20240213101002,1716.7
20240213102002,1724.23
20240213103002,1830.22
20240213104002,1803.86
20240213105002,1797.49
20240213110002,1746.38
20240213111002,1904.62
20240213112002,1921.21
20240213113002,1834.72
20240213114002,1888.24
20240213115002,1853.04
20240213120002,1790.66
20240213121002,1782.61
20240213122002,1612.16
20240213123002,1096.84
20240213124002,1021.49
20240213125002,1476.59
20240213130002,1077.06
20240213131002,494.0
20240213132002,505.2
20240213133002,349.22
20240213134002,263.06
20240213135002,298.96
20240213140002,283.02
20240213141002,256.04
20240213142002,258.49
20240213143002,239.71
20240213144002,248.28
20240213145002,261.81
20240213150002,254.53
20240213151002,326.72
20240213152002,229.25
20240213153002,254.84
20240213154002,250.35
20240213155002,155.67
20240213160002,127.65
20240213161002,82.76
20240213162002,55.3
20240213163002,46.91
20240213164002,29.71
20240213165002,24.62
20240226090002,59.31
20240226091002,120.59
20240226092002,133.61
20240226093002,141.25
20240226094002,122.32
20240226095002,148.93
20240226100002,70.48
20240226101002,90.89
20240226102002,116.08
20240226103002,113.94
20240226104002,122.57
20240226105002,184.22
20240226110002,171.23
20240226111002,158.95
20240226112002,120.18
20240226113002,80.84
20240226114002,56.77
20240226115002,56.75
20240226120002,54.72
20240226121002,43.56
20240226122002,38.1
20240226123002,52.44
20240226124002,73.29
20240226125002,56.14
20240226130002,60.48
20240226131002,84.04
20240226132002,83.91
20240226133002,86.48
20240226134002,82.26
20240226135002,55.71
20240226140002,37.14
20240226141002,38.64
20240226142002,38.27
20240226143002,36.73
20240226144002,42.6
20240226145002,27.57
20240226150002,23.67
20240226151002,28.6
20240226152002,23.29
20240226153002,17.42
20240226154002,17.77
20240226155002,14.81
20240226160002,10.35
20240226161002,6.87
20240226162002,4.4
20240226163002,3.08
20240226164002,1.61
20240226165002,1.34
20240319090002,9.92
20240319091002,5.62
20240319092002,6.42
20240319093002,4.48
20240319094002,5.93
20240319095002,17.43
20240319100002,28.78
20240319101002,22.08
20240319102002,17.76
20240319103002,14.18
20240319104002,15.05
20240319105002,16.57
20240319110002,25.03
20240319111002,26.23
20240319112002,44.89
20240319113002,53.0
20240319114002,36.67
20240319115002,16.82
20240319120002,16.07
20240319121002,51.99
20240319122002,38.06
20240319123002,33.16
20240319124002,29.28
20240319125002,34.38
20240319130002,31.05
20240319131002,24.89
20240319132002,20.72
20240319133002,18.53
20240319134002,14.06
20240319135002,14.13
20240319140002,11.54
20240319141002,10.85
20240319142002,17.7
20240319143002,13.0
20240319144002,13.57
20240319145002,12.0
20240319150002,15.43
20240319151002,19.68
20240319152002,25.67
20240319153002,13.44
20240319154002,8.09
20240319155002,4.56
20240319160002,2.69
20240319161002,1.3
20240319162002,1.24
20240319163002,1.02
20240319164002,1.15
20240319165002,0.93
20240427090002,110.15
20240427091002,76.61
20240427092002,57.59
20240427093002,59.15
20240427094002,70.33
20240427095002,78.91
20240427100002,54.52
20240427101002,71.33
20240427102002,119.56
20240427103002,152.14
20240427104002,158.77
20240427105002,169.99
20240427110002,177.68
20240427111002,180.43
20240427112002,155.84
20240427113002,158.06
20240427114002,128.91
20240427115002,102.22
20240427120002,102.38
20240427121002,139.63
20240427122002,143.07
20240427123002,112.84
20240427124002,79.74
20240427125002,82.59
20240427130002,193.58
20240427131002,207.46
20240427132002,132.59
20240427133002,238.15
20240427134002,467.66
20240427135002,331.83
20240427140002,269.14
20240427141002,274.35
20240427142002,222.24
20240427143002,161.81
20240427144002,190.33
20240427145002,165.55
20240427150002,253.77
20240427151002,215.24
20240427152002,134.45
20240427153002,86.4
20240427154002,64.27
20240427155002,84.8
20240427160002,94.9
20240427161002,96.77
20240427162002,49.53
20240427163002,16.15
20240427164002,50.32
20240427165002,35.76
20240508090002,275.13
20240508091002,193.25
20240508092002,174.2
20240508093002,184.48
20240508094002,170.66
20240508095002,133.97
20240508100002,119.87
20240508101002,148.36
20240508102002,121.69
20240508103002,78.36
20240508104002,35.98
20240508105002,50.83
20240508110002,48.72
20240508111002,38.73
20240508112002,90.96
20240508113002,84.55
20240508114002,104.96
20240508115002,131.35
20240508120002,168.53
20240508121002,132.54
20240508122002,234.98
20240508123002,110.56
20240508124002,41.54
20240508125002,20.62
20240508130002,7.87
20240508131002,6.13
20240508132002,5.3
20240508133002,4.51
20240508134002,8.5
20240508135002,10.16
20240508140002,14.22
20240508141002,36.85
20240508142002,71.07
20240508143002,25.49
20240508144002,10.03
20240508145002,8.04
20240508150002,4.93
20240508151002,8.06
20240508152002,5.65
20240508153002,3.2
20240508154002,3.34
20240508155002,2.42
20240508160002,2.43
20240508161002,2.99
20240508162002,3.16
20240508163002,3.23
20240508164002,2.4
20240508165002,0.53
20240705090002,716.9
20240705091002,771.5
20240705092002,827.64
20240705093002,881.37
20240705094002,934.0
20240705095002,981.11
20240705100002,1060.07
20240705101002,1096.73
20240705102002,1121.85
20240705103002,1174.67
20240705104002,1155.51
20240705105002,418.28
20240705110002,814.33
20240705111002,274.65
20240705112002,378.62
20240705113002,1190.73
20240705114002,1175.08
20240705115002,1188.76
20240705120002,1186.27
20240705121002,1059.35
20240705122002,1199.97
20240705123002,1153.92
20240705124002,1072.24
20240705125002,1075.47
20240705130002,1023.04
20240705131002,982.41
20240705132002,933.26
20240705133002,888.15
20240705134002,801.5
20240705135002,756.69
20240705140002,671.61
20240705141002,680.79
20240705142002,635.92
20240705143002,415.17
20240705144002,482.62
20240705145002,209.45
20240705150002,190.82
20240705151002,201.22
20240705152002,193.26
20240705153002,201.9
20240705154002,61.81
20240705155002,51.14
20240705160002,50.22
20240705161002,25.67
20240705162002,39.84
20240705163002,27.87
20240705164002,16.77
20240705165002,18.66
20240707090002,704.75
20240707091002,754.38
20240707092002,807.58
20240707093002,878.59
20240707094002,934.18
20240707095002,976.19
20240707100002,1036.68
20240707101002,1079.94
20240707102002,1120.35
20240707103002,1084.08
20240707104002,1166.69
20240707105002,1138.77
20240707110002,913.62
20240707111002,1068.54
20240707112002,1176.94
20240707113002,1196.79
20240707114002,1194.21
20240707115002,1191.14
20240707120002,1182.08
20240707121002,1166.09
20240707122002,1154.67
20240707123002,1136.08
20240707124002,1063.31
20240707125002,1093.89
20240707130002,1037.42
20240707131002,991.59
20240707132002,940.02
20240707133002,891.61
20240707134002,852.2
20240707135002,812.78
20240707140002,714.56
20240707141002,675.54
20240707142002,572.6
20240707143002,541.69
20240707144002,508.99
20240707145002,498.46
20240707150002,384.02
20240707151002,315.67
20240707152002,171.68
20240707153002,111.53
20240707154002,67.96
20240707155002,113.61
20240707160002,48.63
20240707161002,58.86
20240707162002,31.72
20240707163002,36.58
20240707164002,13.34
20240707165002,8.3
20240317090003,1185.46
20240317091003,1302.91
20240317092003,1400.73
20240317093003,1482.64
20240317094003,1556.13
20240317095003,1599.69
20240317100003,1629.63
20240317101003,1653.39
20240317102003,1646.66
20240317103003,1641.06
20240317104003,1710.25
20240317105003,1734.35
20240317110003,1773.8
20240317111003,1768.6
20240317112003,1551.92
20240317113003,1481.57
20240317114003,1472.82
20240317115003,828.97
20240317120003,1128.92
20240317121003,647.95
20240317122003,440.9
20240317123003,355.15
20240317124003,448.68
20240317125003,409.66
20240317130003,293.2
20240317131003,285.47
20240317132003,305.09
20240317133003,241.36
20240317134003,280.5
20240317135003,382.24
20240317140003,281.82
20240317141003,206.16
20240317142003,136.83
20240317143003,110.7
20240317144003,107.11
20240317145003,69.92
20240317150003,54.57
20240317151003,42.58
20240317152003,26.63
20240317153003,27.67
20240317154003,31.61
20240317155003,43.78
20240317160003,32.11
20240317161003,31.99
20240317162003,30.32
20240317163003,24.56
20240317164003,11.28
20240317165003,8.54
20240414090003,955.4
20240414091003,978.57
20240414092003,1062.19
20240414093003,1086.69
20240414094003,1172.62
20240414095003,1186.51
20240414100003,1349.76
20240414101003,1325.89
20240414102003,1327.59
20240414103003,1355.82
20240414104003,1333.71
20240414105003,1251.38
20240414110003,1391.07
20240414111003,1312.69
20240414112003,1397.92
20240414113003,1575.74
20240414114003,1652.76
20240414115003,1367.99
20240414120003,1126.63
20240414121003,919.54
20240414122003,887.68
20240414123003,1166.24
20240414124003,963.13
20240414125003,849.91
20240414130003,972.93
20240414131003,948.04
20240414132003,788.2
20240414133003,665.19
20240414134003,775.51
20240414135003,832.95
20240414140003,699.11
20240414141003,471.69
20240414142003,331.52
20240414143003,324.05
20240414144003,324.63
20240414145003,395.58
20240414150003,372.26
20240414151003,327.3
20240414152003,333.0
20240414153003,287.22
20240414154003,261.85
20240414155003,225.04
20240414160003,234.33
20240414161003,264.03
20240414162003,260.68
20240414163003,232.59
20240414164003,206.12
20240414165003,174.05
20240524090003,104.83
20240524091003,140.95
20240524092003,205.67
20240524093003,210.44
20240524094003,251.35
20240524095003,493.67
20240524100003,219.02
20240524101003,161.22
20240524102003,276.93
20240524103003,244.47
20240524104003,223.41
20240524105003,219.27
20240524110003,235.77
20240524111003,181.4
20240524112003,307.4
20240524113003,459.32
20240524114003,357.42
20240524115003,195.64
20240524120003,193.68
20240524121003,253.55
20240524122003,340.36
20240524123003,343.22
20240524124003,432.19
20240524125003,634.62
20240524130003,793.06
20240524131003,600.66
20240524132003,450.06
20240524133003,322.99
20240524134003,257.56
20240524135003,160.57
20240524140003,73.68
20240524141003,46.57
20240524142003,36.29
20240524143003,29.76
20240524144003,7.75
20240524145003,6.86
20240524150003,7.58
20240524151003,4.72
20240524152003,5.34
20240524153003,4.68
20240524154003,5.5
20240524155003,4.13
20240524160003,2.89
20240524161003,2.65
20240524162003,1.63
20240524163003,2.34
20240524164003,3.67
20240524165003,7.44
20240526090003,142.87
20240526091003,233.18
20240526092003,372.49
20240526093003,741.8
20240526094003,767.47
20240526095003,991.77
20240526100003,945.15
20240526101003,770.17
20240526102003,341.91
20240526103003,269.91
20240526104003,209.95
20240526105003,189.2
20240526110003,195.17
20240526111003,246.34
20240526112003,280.94
20240526113003,317.97
20240526114003,326.66
20240526115003,310.87
20240526120003,363.67
20240526121003,352.02
20240526122003,321.44
20240526123003,291.79
20240526124003,271.25
20240526125003,254.4
20240526130003,198.7
20240526131003,162.91
20240526132003,131.91
20240526133003,147.22
20240526134003,129.61
20240526135003,145.49
20240526140003,151.39
20240526141003,153.12
20240526142003,147.16
20240526143003,143.72
20240526144003,136.21
20240526145003,125.46
20240526150003,94.89
20240526151003,60.83
20240526152003,58.17
20240526153003,41.24
20240526154003,56.93
20240526155003,72.83
20240526160003,54.43
20240526161003,45.2
20240526162003,44.02
20240526163003,36.47
20240526164003,33.95
20240526165003,36.41
20240603090003,81.02
20240603091003,75.2
20240603092003,98.0
20240603093003,117.24
20240603094003,69.65
20240603095003,98.58
20240603100003,85.23
20240603101003,56.38
20240603102003,75.27
20240603103003,111.87
20240603104003,158.11
20240603105003,213.89
20240603110003,84.76
20240603111003,98.55
20240603112003,58.37
20240603113003,61.41
20240603114003,82.52
20240603115003,118.38
20240603120003,158.57
20240603121003,158.17
20240603122003,284.24
20240603123003,164.12
20240603124003,136.52
20240603125003,203.86
20240603130003,160.88
20240603131003,170.53
20240603132003,180.47
20240603133003,165.96
20240603134003,74.7
20240603135003,65.05
20240603140003,105.48
20240603141003,80.78
20240603142003,142.29
20240603143003,96.88
20240603144003,56.26
20240603145003,39.65
20240603150003,12.95
20240603151003,16.21
20240603152003,13.0
20240603153003,10.76
20240603154003,5.78
20240603155003,3.5
20240603160003,3.76
20240603161003,5.16
20240603162003,5.97
20240603163003,6.2
20240603164003,5.31
20240603165003,4.0
20240620090003,1077.54
20240620091003,1123.13
20240620092003,717.47
20240620093003,1180.55
20240620094003,1098.57
20240620095003,1049.79
20240620100003,1107.48
20240620101003,1145.97
20240620102003,979.71
20240620103003,534.47
20240620104003,321.15
20240620105003,487.34
20240620110003,1247.69
20240620111003,1474.66
20240620112003,1478.54
20240620113003,1472.44
20240620114003,1500.12
20240620115003,1468.57
20240620120003,1463.15
20240620121003,1460.7
20240620122003,1457.62
20240620123003,1423.54
20240620124003,1418.13
20240620125003,1401.83
20240620130003,1362.26
20240620131003,1315.46
20240620132003,1317.19
20240620133003,977.97
20240620134003,932.8
20240620135003,952.85
20240620140003,906.72
20240620141003,710.44
20240620142003,543.11
20240620143003,487.44
20240620144003,485.73
